date,language,visits
2023-12-26,Korean,621
2023-12-26,Turkish,594
2023-12-26,Arabic,508
2023-12-26,Dutch,325
2023-12-26,Italian,325
2023-12-26,Vietnamese,281
2023-12-26,Indonesian,205
2023-12-26,Polish,163
2023-12-26,Ukrainian,157
2023-12-26,Thai,151
2023-12-26,Greek,147
2023-12-26,Swedish,136
2023-12-26,Persian,113
2023-12-26,Hebrew,106
2023-12-26,Norwegian Bokmål,94
2023-12-26,Danish,81
2023-12-26,Hungarian,78
2023-12-26,Czech,72
2023-12-26,(other),71
2023-12-26,Finnish,61
2023-12-26,Romanian,53
2023-12-26,Serbian,32
2023-12-26,Slovak,31
2023-12-26,Croatian,30
2023-12-26,Catalan,29
2023-12-26,Bulgarian,28
2023-12-26,Hindi,28
2023-12-26,Slovenian,20
2023-12-26,Malay,13
2023-12-26,Estonian,12
2023-12-25,English,188149
2023-12-25,Spanish,4607
2023-12-25,Chinese,3930
2023-12-25,Russian,1103
2023-12-25,Turkish,963
2023-12-25,Japanese,818
2023-12-25,German,790
2023-12-25,French,779
2023-12-25,Korean,492
2023-12-25,Arabic,433
2023-12-25,Portuguese,400
2023-12-25,Vietnamese,293
2023-12-25,Dutch,284
2023-12-25,Italian,220
2023-12-25,Thai,159
2023-12-25,Indonesian,152
2023-12-25,Polish,143
2023-12-25,Hebrew,129
2023-12-25,Swedish,129
2023-12-25,Persian,122
2023-12-25,Greek,98
2023-12-25,Norwegian Bokmål,88
2023-12-25,Ukrainian,81
2023-12-25,Hungarian,73
2023-12-25,Czech,67
2023-12-25,Danish,65
2023-12-25,(other),58
2023-12-25,Romanian,50
2023-12-25,Hindi,41
2023-12-25,Finnish,40
2023-12-25,Croatian,30
2023-12-25,Slovak,24
2023-12-25,Catalan,20
2023-12-25,Bulgarian,19
2023-12-25,Slovenian,19
2023-12-25,Serbian,18
2023-12-24,English,188798
2023-12-24,Spanish,9773
2023-12-24,Chinese,3373
2023-12-24,Russian,853
2023-12-24,French,756
2023-12-24,German,684
2023-12-24,Japanese,591
2023-12-24,Turkish,480
2023-12-24,Arabic,469
2023-12-24,Portuguese,352
2023-12-24,Korean,298
2023-12-24,Dutch,261
2023-12-24,Italian,253
2023-12-24,Vietnamese,207
2023-12-24,Indonesian,151
2023-12-24,Thai,141
2023-12-24,Hebrew,138
2023-12-24,Persian,124
2023-12-24,Polish,109
2023-12-24,Greek,106
2023-12-24,Swedish,100
2023-12-24,Ukrainian,79
2023-12-24,Norwegian Bokmål,65
2023-12-24,Danish,58
2023-12-24,Finnish,55
2023-12-24,Hungarian,53
2023-12-24,(other),47
2023-12-24,Czech,44
2023-12-24,Romanian,43
2023-12-24,Hindi,34
2023-12-24,Croatian,26
2023-12-24,Bulgarian,24
2023-12-24,Serbian,22
2023-12-24,Slovak,22
2023-12-24,Catalan,20
2023-12-24,Slovenian,18
2023-12-24,Lithuanian,14
2023-12-23,English,209426
2023-12-23,Spanish,6219
2023-12-23,Chinese,5331
2023-12-23,(other),1320
2023-12-23,Russian,1029
2023-12-23,French,778
2023-12-23,German,678
2023-12-23,Arabic,484
2023-12-23,Turkish,417
2023-12-23,Portuguese,405
2023-12-23,Japanese,357
2023-12-23,Dutch,296
2023-12-23,Italian,284
2023-12-23,Korean,234
2023-12-23,Vietnamese,222
2023-12-23,Polish,171
2023-12-23,Indonesian,146
2023-12-23,Persian,135
2023-12-23,Greek,132
2023-12-23,Hebrew,114
2023-12-23,Swedish,114
2023-12-23,Thai,113
2023-12-23,Norwegian Bokmål,97
2023-12-23,Ukrainian,85
2023-12-23,Finnish,71
2023-12-23,Czech,61
2023-12-23,Hungarian,61
2023-12-23,Danish,53
2023-12-23,Romanian,52
2023-12-23,Slovak,30
2023-12-23,Croatian,29
2023-12-23,Hindi,26
2023-12-23,Catalan,18
2023-12-23,Bulgarian,15
2023-12-23,Serbian,15
2023-12-23,Slovenian,15
2023-12-23,Estonian,13
2023-12-22,English,281296
2023-12-22,Spanish,6607
2023-12-22,Chinese,3384
2023-12-22,(other),1122
2023-12-22,French,1063
2023-12-22,Russian,1041
2023-12-22,Portuguese,757
2023-12-22,German,751
2023-12-22,Japanese,577
2023-12-22,Arabic,469
2023-12-22,Turkish,450
2023-12-22,Korean,434
2023-12-22,Italian,377
2023-12-22,Dutch,368
2023-12-22,Vietnamese,268
2023-12-22,Polish,225
2023-12-22,Indonesian,175
2023-12-22,Thai,140
2023-12-22,Swedish,134
2023-12-22,Persian,127
2023-12-22,Ukrainian,118
2023-12-22,Greek,117
2023-12-22,Hungarian,88
2023-12-22,Norwegian Bokmål,86
2023-12-22,Czech,77
2023-12-22,Hebrew,76
2023-12-22,Danish,75
2023-12-22,Finnish,64
2023-12-22,Romanian,58
2023-12-22,Catalan,31
2023-12-22,Croatian,29
