page_title,event_label,page,total_events
"Individual Dairy Market News Commodity Reports | Agricultural Marketing Service",file_download,www.ams.usda.gov/market-news/individual-dairy-market-news-commodity-reports,574
"SFH Guaranteed Lender | Rural Development",file_download,www.rd.usda.gov/page/sfh-guaranteed-lender,572
"Single Family Housing Repair Loans & Grants in Texas | Rural Development",file_download,www.rd.usda.gov/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants/tx,565
"Your MyPlate Plan - 2400 Calories, Ages 14+ Years | MyPlate",file_download,www.myplate.gov/myplate-plan/results/2400-calories-ages-14-plus,555
"Single Family Housing Direct Home Loans in Florida | Rural Development",file_download,www.rd.usda.gov/programs-services/single-family-housing-programs/single-family-housing-direct-home-loans/fl,554
"Single Family Housing Repair Loans & Grants in Florida | Rural Development",file_download,www.rd.usda.gov/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants/fl,554
"Environmental Quality Incentives Program | Natural Resources Conservation Service",file_download,www.nrcs.usda.gov/programs-initiatives/eqip-environmental-quality-incentives,550
Tonto National Forest - Special Places,file_download,www.fs.usda.gov/detail/tonto/specialplaces/,537
"National Direct Slaughter Cattle Reports | Agricultural Marketing Service",file_download,www.ams.usda.gov/market-news/national-direct-slaughter-cattle-reports,529
"SNAP Data Tables | Food and Nutrition Service",file_download,www.fns.usda.gov/pd/supplemental-nutrition-assistance-program-snap,528
"USDA Foods in Schools Product Information Sheets - Fruits | Food and Nutrition Service",file_download,www.fns.usda.gov/usda-fis/usda-foods-product-info-sheets-fruits,525
"Inflation Reduction Act Assistance for Distressed Borrowers | Farmers.gov",file_download,www.farmers.gov/loans/inflation-reduction-investments/assistance,521
Chattahoochee-Oconee National Forest - Maps & Publications,file_download,www.fs.usda.gov/main/conf/maps-pubs,520
"Exhibits | Agricultural Marketing Service",file_download,www.ams.usda.gov/rules-regulations/moa/dairy/hearings/national-fmmo-pricing-hearing/exhibits,518
"Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development",file_download,www.rd.usda.gov/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,512
"MyPlate Graphics | MyPlate",file_download,www.myplate.gov/resources/graphics/myplate-graphics,511
"Slaughter Cattle Summary | Agricultural Marketing Service",file_download,www.ams.usda.gov/market-news/slaughter-cattle-summary,511
"Feeder and Replacement Cattle Summary | Agricultural Marketing Service",file_download,www.ams.usda.gov/market-news/feeder-and-replacement-cattle-summary,502
"Meat, Poultry and Egg Product Inspection Directory | Food Safety and Inspection Service",file_download,www.fsis.usda.gov/inspection/establishments/meat-poultry-and-egg-product-inspection-directory,495
"Grant Awards | Rural Development",file_download,www.rd.usda.gov/about-rd/grant-awards,489
"Scanga Meat Company Recalls Ground Beef Products Due to Possible E. Coli O103 Contamination | Food Safety and Inspection Service",file_download,www.fsis.usda.gov/recalls-alerts/scanga-meat-company-recalls-ground-beef-products-due-possible-e--coli-o103,487
"What Can SNAP Buy? | Food and Nutrition Service",file_download,www.fns.usda.gov/snap/eligible-food-items,486
Crop Acreage Data,file_download,www.fsa.usda.gov/news-room/efoia/electronic-reading-room/frequently-requested-information/crop-acreage-data/index,484
Farm Operating Loans,file_download,www.fsa.usda.gov/programs-and-services/farm-loan-programs/farm-operating-loans/index,484
