date,browser,visits
2024-01-04,Chrome,271638
2024-01-04,Safari,132231
2024-01-04,Edge,61319
2024-01-04,Firefox,9794
2024-01-04,Safari (in-app),7901
2024-01-04,Samsung Internet,4493
2024-01-04,Android Webview,2965
2024-01-04,Opera,758
2024-01-04,Amazon Silk,566
2024-01-04,(not set),539
2024-01-04,Mozilla Compatible Agent,220
2024-01-04,Internet Explorer,111
2024-01-03,Chrome,267615
2024-01-03,Safari,131144
2024-01-03,Edge,62638
2024-01-03,Firefox,9780
2024-01-03,Safari (in-app),8673
2024-01-03,Samsung Internet,4972
2024-01-03,Android Webview,3257
2024-01-03,Opera,751
2024-01-03,(not set),571
2024-01-03,Amazon Silk,562
2024-01-03,Mozilla Compatible Agent,260
2024-01-03,Internet Explorer,104
2024-01-03,Opera Mini,104
2024-01-02,Chrome,240640
2024-01-02,Safari,138265
2024-01-02,Edge,61532
2024-01-02,Firefox,9647
2024-01-02,Safari (in-app),6651
2024-01-02,Samsung Internet,5070
2024-01-02,Android Webview,3259
2024-01-02,Opera,683
2024-01-02,(not set),605
2024-01-02,Amazon Silk,543
2024-01-02,Mozilla Compatible Agent,281
2024-01-02,Internet Explorer,123
2024-01-01,Chrome,134766
2024-01-01,Safari,119933
2024-01-01,Edge,12929
2024-01-01,Firefox,6027
2024-01-01,Safari (in-app),5365
2024-01-01,Samsung Internet,4324
2024-01-01,Android Webview,3313
2024-01-01,Opera,580
2024-01-01,Amazon Silk,554
2024-01-01,(not set),479
2024-01-01,Mozilla Compatible Agent,128
2023-12-31,Chrome,115922
2023-12-31,Safari,105042
2023-12-31,Edge,9645
2023-12-31,Firefox,4951
2023-12-31,Safari (in-app),4606
2023-12-31,Samsung Internet,3720
2023-12-31,Android Webview,2900
2023-12-31,Opera,488
2023-12-31,Amazon Silk,485
2023-12-31,(not set),408
2023-12-31,Mozilla Compatible Agent,143
2023-12-30,Chrome,115659
2023-12-30,Safari,107177
2023-12-30,Edge,11008
2023-12-30,Safari (in-app),5256
2023-12-30,Firefox,5009
2023-12-30,Samsung Internet,3810
2023-12-30,Android Webview,1759
2023-12-30,(not set),1211
2023-12-30,Opera,501
2023-12-30,Amazon Silk,462
2023-12-30,Mozilla Compatible Agent,146
2023-12-29,Chrome,160033
2023-12-29,Safari,115118
2023-12-29,Edge,30776
2023-12-29,Firefox,6478
2023-12-29,Safari (in-app),5568
2023-12-29,Samsung Internet,3773
2023-12-29,Android Webview,2061
2023-12-29,Opera,585
2023-12-29,(not set),520
2023-12-29,Amazon Silk,452
2023-12-29,Mozilla Compatible Agent,161
2023-12-28,Chrome,173676
2023-12-28,Safari,114781
2023-12-28,Edge,39057
2023-12-28,Firefox,6813
2023-12-28,Safari (in-app),5606
2023-12-28,Samsung Internet,3892
2023-12-28,Android Webview,2057
2023-12-28,Opera,572
2023-12-28,(not set),516
2023-12-28,Amazon Silk,482
2023-12-28,Mozilla Compatible Agent,164
2023-12-28,Internet Explorer,109
2023-12-28,Opera Mini,103
2023-12-27,Chrome,178060
2023-12-27,Safari,113661
2023-12-27,Edge,40832
2023-12-27,Firefox,6857
2023-12-27,Safari (in-app),4893
2023-12-27,Samsung Internet,3945
2023-12-27,Android Webview,1729
2023-12-27,Opera,617
