domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
www.myplate.gov,www.myplate.gov/widgets/myplate-plan-start,"MyPlate Daily Checklist | MyPlate",542726,155302,117971,3.4946491352332876,136.00784574926271,0.09921958506651557
www.myplate.gov,www.myplate.gov/,"MyPlate | U.S. Department of Agriculture",460697,278170,207125,1.6561706869899702,130.19829797809254,0.23898335550203112
www.usda.gov,www.usda.gov/,USDA,332599,269397,217423,1.2346054336165584,95.987103738233913,0.45192782399210085
www.myplate.gov,www.myplate.gov/myplate-plan,"MyPlate Plan | MyPlate",193643,156251,117222,1.239307268433482,90.227310024550235,0.11389367108050509
www.fns.usda.gov,www.fns.usda.gov/snap/recipient/eligibility,"SNAP Eligibility | Food and Nutrition Service",187684,132733,117851,1.4139965193282755,107.18624747600822,0.17994771458491859
www.myplate.gov,www.myplate.gov/eat-healthy/what-is-myplate,USDA MyPlate What Is MyPlate?,151238,93879,75560,1.6109886130018427,126.11098510216343,0.12990125587192025
aglearn.usda.gov,aglearn.usda.gov/pluginfile.php/639884/mod_scorm/content/1/page93037.html,Menu,148950,30106,23454,4.947518767023185,97.7085612755929,0.023948714541951771
www.fns.usda.gov,www.fns.usda.gov/snap/state-directory,"SNAP State Directory of Resources | Food and Nutrition Service",145166,127814,113593,1.13575977592439,38.218460264376361,0.11994773655468102
www.fsis.usda.gov,www.fsis.usda.gov/recalls,"Recalls & Public Health Alerts | Food Safety and Inspection Service",142515,50758,39647,2.807734741321565,214.04443552594665,0.30743922140352259
www.fns.usda.gov,www.fns.usda.gov/snap/supplemental-nutrition-assistance-program,"Supplemental Nutrition Assistance Program (SNAP) | Food and Nutrition Service",128871,114452,99735,1.1259829448152938,66.9823775604795,0.224513333100339
www.fsis.usda.gov,www.fsis.usda.gov/,"Home | Food Safety and Inspection Service",123767,104941,58048,1.1793960415852718,104.10347748794084,0.6108670586329461
www.myplate.gov,www.myplate.gov/eat-healthy/fruits,USDA MyPlate Fruit Group – One of the Five Food Groups,121612,94503,76268,1.2868586182449235,205.38233579764662,0.11790101901526935
www.nal.usda.gov,www.nal.usda.gov/human-nutrition-and-food-safety/dri-calculator,"DRI Calculator for Healthcare Professionals | National Agricultural Library",118325,97932,79604,1.2082363272474779,91.559540620767478,0.25953722991463463
www.farmers.gov,www.farmers.gov/,Farmers.gov,106755,98985,91560,1.0784967419305955,34.503336213244431,0.80770823862201346
www.nal.usda.gov,www.nal.usda.gov/human-nutrition-and-food-safety/dri-calculator/results,"DRI Calculator Results | National Agricultural Library",105106,82877,61180,1.2682167549501069,164.67149912706782,0.262485369885493
www.myplate.gov,www.myplate.gov/eat-healthy/grains,USDA MyPlate Grains Group – One of the Five Food Groups,90412,75100,60815,1.2038881491344873,224.27286228398137,0.11845539280958722
www.myplate.gov,www.myplate.gov/eat-healthy/vegetables,USDA MyPlate Vegetables Group – One of the Five Food Groups,89926,71528,58991,1.2572139581702271,209.30262888043842,0.12628620959624204
www.myplate.gov,www.myplate.gov/eat-healthy/protein-foods,USDA MyPlate Protein Foods Group – One of the Five Food Groups,88610,75680,59198,1.1708509513742071,199.02970239008985,0.13255813953488371
www.fs.usda.gov,www.fs.usda.gov/,"Home | US Forest Service",86597,69627,56395,1.2437272897008345,77.123721254111189,0.3761902710155543
fdc.nal.usda.gov,fdc.nal.usda.gov/,FoodData Central,83344,65433,48405,1.2737303806947564,93.773283561322259,0.23159567802179329
