date,screen_resolution,visits
2023-12-23,428x926,2445
2023-12-23,1920x1080,2296
2023-12-23,414x896,2229
2023-12-23,430x932,1903
2023-12-23,412x915,1718
2023-12-23,375x812,1385
2023-12-23,393x852,1196
2023-12-23,1536x864,1184
2023-12-23,1366x768,1167
2023-12-23,1440x900,1098
2023-12-22,1920x1080,14924
2023-12-22,390x844,5211
2023-12-22,1536x864,3898
2023-12-22,428x926,3291
2023-12-22,414x896,2963
2023-12-22,1280x720,2749
2023-12-22,412x915,2636
2023-12-22,430x932,2309
2023-12-22,1366x768,1998
2023-12-22,1440x900,1976
2023-12-22,1280x800,1858
2023-12-22,375x812,1854
2023-12-22,393x852,1478
2023-12-22,360x800,1247
2023-12-22,375x667,1173
2023-12-22,1600x900,1061
2023-12-21,1920x1080,25163
2023-12-21,390x844,6549
2023-12-21,1536x864,5970
2023-12-21,1280x720,4285
2023-12-21,428x926,3970
2023-12-21,414x896,3609
2023-12-21,412x915,2992
2023-12-21,1366x768,2932
2023-12-21,430x932,2780
2023-12-21,1440x900,2774
2023-12-21,375x812,2225
2023-12-21,800x600,2117
2023-12-21,393x852,1791
2023-12-21,1280x960,1505
2023-12-21,1600x900,1479
2023-12-21,360x800,1440
2023-12-21,1280x800,1422
2023-12-21,375x667,1383
2023-12-21,2560x1440,1198
2023-12-21,1680x1050,1165
2023-12-21,384x857,1095
2023-12-21,360x780,1084
2023-12-20,1920x1080,28845
2023-12-20,390x844,7118
2023-12-20,1536x864,6975
2023-12-20,1280x720,4497
2023-12-20,428x926,4258
2023-12-20,414x896,4001
2023-12-20,412x915,3597
2023-12-20,430x932,3167
2023-12-20,1366x768,3120
2023-12-20,1440x900,3119
2023-12-20,375x812,2387
2023-12-20,360x800,1855
2023-12-20,393x852,1844
2023-12-20,1600x900,1666
2023-12-20,800x600,1603
2023-12-20,375x667,1540
2023-12-20,2560x1440,1434
2023-12-20,360x780,1373
2023-12-20,384x857,1316
2023-12-20,1680x1050,1298
2023-12-20,385x854,1061
2023-12-19,1920x1080,30941
2023-12-19,1536x864,8406
2023-12-19,390x844,7204
2023-12-19,1280x720,4892
2023-12-19,428x926,4051
2023-12-19,414x896,3920
2023-12-19,800x600,3894
2023-12-19,1366x768,3488
2023-12-19,1440x900,3258
2023-12-19,430x932,2988
2023-12-19,412x915,2928
2023-12-19,375x812,2394
2023-12-19,393x852,1867
2023-12-19,1600x900,1786
2023-12-19,375x667,1521
2023-12-19,360x800,1489
2023-12-19,2560x1440,1445
2023-12-19,1680x1050,1429
2023-12-19,360x780,1091
2023-12-19,384x857,1073
2023-12-19,1280x800,1013
2023-12-18,1920x1080,31075
2023-12-18,390x844,7627
2023-12-18,1536x864,7388
2023-12-18,1280x720,5063
2023-12-18,428x926,4346
2023-12-18,414x896,4083
2023-12-18,1366x768,3819
2023-12-18,1440x900,3586
2023-12-18,430x932,3238
2023-12-18,412x915,2750
2023-12-18,375x812,2419
2023-12-18,393x852,1987
2023-12-18,1600x900,1875
2023-12-18,375x667,1479
2023-12-18,2560x1440,1471
2023-12-18,360x800,1375
2023-12-18,1680x1050,1352
2023-12-18,360x780,1069
2023-12-18,1280x800,1013
2023-12-17,390x844,5110
2023-12-17,428x926,2801
2023-12-17,1920x1080,2582
2023-12-17,414x896,2568
2023-12-17,430x932,2079
2023-12-17,412x915,1880
2023-12-17,1536x864,1630
2023-12-17,375x812,1542
2023-12-17,1440x900,1472
2023-12-17,1366x768,1470
2023-12-17,393x852,1314
2023-12-16,390x844,5114
2023-12-16,1920x1080,3241
2023-12-16,428x926,3050
2023-12-16,414x896,2831
2023-12-16,412x915,2633
2023-12-16,430x932,2350
2023-12-16,375x812,1790
2023-12-16,1536x864,1680
2023-12-16,1440x900,1648
2023-12-16,1366x768,1638
2023-12-16,360x800,1299
2023-12-16,393x852,1251
2023-12-16,375x667,1057
2023-12-15,1920x1080,23015
2023-12-15,390x844,6609
2023-12-15,1536x864,5990
2023-12-15,412x915,5316
2023-12-15,1280x720,4313
2023-12-15,428x926,3902
2023-12-15,414x896,3647
2023-12-15,1366x768,3228
2023-12-15,1440x900,2994
2023-12-15,430x932,2857
2023-12-15,360x800,2500
2023-12-15,375x812,2278
2023-12-15,384x857,2131
2023-12-15,393x852,1823
2023-12-15,360x780,1807
2023-12-15,385x854,1806
2023-12-15,1600x900,1509
2023-12-15,375x667,1354
2023-12-15,1280x800,1343
2023-12-15,2560x1440,1234
2023-12-15,412x892,1114
2023-12-15,384x824,1092
2023-12-15,1680x1050,1043
2023-12-14,1920x1080,29902
2023-12-14,390x844,7413
2023-12-14,1536x864,7113
2023-12-14,412x915,5097
2023-12-14,1280x720,5003
2023-12-14,428x926,4387
2023-12-14,414x896,3944
2023-12-14,1366x768,3803
2023-12-14,1440x900,3597
2023-12-14,430x932,3046
2023-12-14,375x812,2398
2023-12-14,360x800,2300
2023-12-14,384x857,1945
2023-12-14,393x852,1924
2023-12-14,1600x900,1790
2023-12-14,360x780,1514
2023-12-14,2560x1440,1487
2023-12-14,375x667,1484
2023-12-14,385x854,1382
2023-12-14,1680x1050,1299
2023-12-14,1280x800,1099
2023-12-13,1920x1080,31667
2023-12-13,390x844,7850
2023-12-13,1536x864,7770
2023-12-13,1280x720,5084
2023-12-13,428x926,4665
2023-12-13,414x896,4519
2023-12-13,1366x768,4188
2023-12-13,1440x900,3812
2023-12-13,430x932,3357
2023-12-13,412x915,3273
2023-12-13,375x812,2626
2023-12-13,393x852,1916
2023-12-13,1600x900,1903
2023-12-13,375x667,1627
2023-12-13,360x800,1623
