domain,visits
www.defense.gov,444308
my.navy.mil,323424
www.dfas.mil,287276
www.tricare.mil,227761
www.militaryonesource.mil,226359
home.army.mil,219024
www.marines.mil,211667
ipps-a.army.mil,211164
www.travel.dod.mil,181630
www.af.mil,180893
www.mynavyhr.navy.mil,147483
www.navy.mil,137428
tricare.mil,132206
www.dla.mil,125239
armypubs.army.mil,119699
www.history.navy.mil,113492
militarypay.defense.gov,104123
www.dcsa.mil,97893
www.mycg.uscg.mil,87711
www.nsa.gov,86321
