date,screen_resolution,visits
2024-01-02,1517x852,3243
2024-01-02,2048x1152,3091
2024-01-02,412x883,3017
2024-01-02,834x1194,3009
2024-01-02,1536x960,2912
2024-01-02,414x736,2889
2024-01-02,1470x956,2831
2024-01-02,432x960,2474
2024-01-02,360x806,2392
2024-01-02,1280x1024,2374
2024-01-02,360x740,2369
2024-01-02,320x568,2301
2024-01-02,1792x1120,2298
2024-01-02,412x846,2292
2024-01-02,360x720,2097
2024-01-02,320x712,2049
2024-01-02,360x804,1895
2024-01-02,834x1112,1749
2024-01-02,1300x730,1719
2024-01-02,360x772,1683
2024-01-02,360x820,1605
2024-01-02,360x825,1597
2024-01-02,424x942,1520
2024-01-02,393x876,1500
2024-01-02,800x1280,1423
2024-01-02,2560x1080,1355
2024-01-02,2240x1260,1305
2024-01-02,1360x768,1277
2024-01-02,1707x1067,1153
2024-01-02,3840x2160,1139
2024-01-02,1707x960,1107
2024-01-01,390x844,60466
2024-01-01,1920x1080,44195
2024-01-01,412x915,30692
2024-01-01,360x800,29329
2024-01-01,414x896,27452
2024-01-01,375x812,23938
2024-01-01,1536x864,23075
2024-01-01,393x852,20673
2024-01-01,1366x768,18900
2024-01-01,428x926,18867
2024-01-01,1440x900,18228
2024-01-01,360x780,16935
2024-01-01,430x932,16841
2024-01-01,375x667,16353
2024-01-01,393x873,14559
2024-01-01,412x892,11851
2024-01-01,1280x720,11756
2024-01-01,385x854,9482
2024-01-01,384x854,9156
2024-01-01,2560x1440,8904
2024-01-01,810x1080,8267
2024-01-01,800x600,7096
2024-01-01,1600x1600,7015
2024-01-01,768x1024,7009
2024-01-01,384x857,6933
2024-01-01,384x832,6192
2024-01-01,1024x768,6069
2024-01-01,384x824,6044
2024-01-01,1280x800,5891
2024-01-01,393x851,5855
2024-01-01,360x760,5597
2024-01-01,412x869,5268
2024-01-01,360x640,5035
2024-01-01,820x1180,4661
2024-01-01,412x883,4630
2024-01-01,320x693,4286
2024-01-01,1600x900,4101
2024-01-01,432x960,3990
2024-01-01,414x736,3690
2024-01-01,1024x1366,3497
2024-01-01,320x712,3495
2024-01-01,360x740,3427
2024-01-01,412x846,3193
2024-01-01,1680x1050,2969
2024-01-01,834x1194,2961
2024-01-01,360x720,2855
2024-01-01,320x568,2713
2024-01-01,360x772,2418
2024-01-01,360x806,2340
2024-01-01,1920x1200,2230
2024-01-01,360x804,2063
2024-01-01,1470x956,1999
2024-01-01,1512x982,1978
2024-01-01,360x820,1898
2024-01-01,2048x1152,1897
2024-01-01,320x694,1845
2024-01-01,834x1112,1809
2024-01-01,800x1280,1724
2024-01-01,1728x1117,1713
2024-01-01,432x984,1633
2024-01-01,360x825,1599
2024-01-01,385x824,1543
2024-01-01,1536x960,1516
2024-01-01,424x942,1515
2024-01-01,393x876,1392
2024-01-01,360x880,1333
2024-01-01,1280x1024,1316
2024-01-01,339x753,1286
2024-01-01,3440x1440,1261
2024-01-01,360x803,1132
2024-01-01,448x998,1093
2024-01-01,601x962,1062
2024-01-01,412x938,1012
2024-01-01,1792x1120,1010
2023-12-31,390x844,61025
2023-12-31,1920x1080,39751
2023-12-31,414x896,27308
2023-12-31,360x800,27256
2023-12-31,412x915,25338
2023-12-31,375x812,23917
2023-12-31,393x852,20311
2023-12-31,1536x864,19698
2023-12-31,428x926,18803
2023-12-31,430x932,17564
2023-12-31,375x667,16618
2023-12-31,393x873,15922
2023-12-31,1366x768,15862
2023-12-31,1440x900,15758
2023-12-31,360x780,14331
2023-12-31,412x892,10588
2023-12-31,1280x720,9668
2023-12-31,800x600,9412
2023-12-31,384x854,8419
2023-12-31,385x854,8142
2023-12-31,2560x1440,7972
2023-12-31,1600x1600,7837
2023-12-31,810x1080,7458
2023-12-31,768x1024,6550
2023-12-31,393x851,6446
2023-12-31,1024x768,6062
2023-12-31,384x857,5587
2023-12-31,384x832,5351
2023-12-31,1280x800,5196
2023-12-31,360x760,5168
2023-12-31,360x640,4695
2023-12-31,384x824,4619
2023-12-31,412x869,4563
2023-12-31,320x693,4366
2023-12-31,820x1180,4288
2023-12-31,412x883,3978
2023-12-31,1680x1050,3734
2023-12-31,414x736,3683
2023-12-31,1600x900,3678
2023-12-31,1024x1366,3504
2023-12-31,432x960,3105
2023-12-31,360x740,2955
2023-12-31,834x1194,2853
2023-12-31,412x846,2725
2023-12-31,320x568,2682
2023-12-31,1920x1200,2616
2023-12-31,360x806,2305
2023-12-31,360x720,2289
2023-12-31,320x712,2240
2023-12-31,360x804,2124
2023-12-31,360x772,1944
2023-12-31,834x1112,1851
2023-12-31,2048x1152,1773
