date,os_version,visits
2023-11-21,10,257374
2023-10-27,10,223730
2023-11-27,10,219816
2023-10-12,10,197597
2023-11-20,10,195292
2023-12-27,10,195027
2023-10-26,10,193303
2023-10-11,10,179778
2023-12-20,10,178479
2023-10-13,10,175448
2023-10-23,10,172359
2023-11-08,10,171110
2023-11-15,10,170936
2023-11-28,10,170424
2023-10-28,10,169694
2023-11-14,10,168086
2023-10-17,10,167024
2023-12-12,10,166217
2023-11-13,10,166132
2023-10-24,10,165463
2023-10-19,10,165252
2023-10-25,10,164097
2023-12-13,10,163972
2023-10-10,10,163661
2023-10-16,10,162795
2023-11-01,10,160606
2023-11-29,10,160242
2023-11-16,10,159852
2023-12-05,10,158915
2023-10-30,10,158788
2023-12-07,10,157818
2023-11-06,10,157335
2023-11-07,10,156116
2023-11-22,10,155413
2023-11-02,10,155190
2023-10-18,10,154906
2023-11-09,10,154408
2023-12-06,10,153958
2023-12-14,10,153762
2023-12-21,10,153456
2023-11-30,10,152744
2023-11-17,10,152618
2023-10-31,10,152313
2023-12-11,10,150374
2023-12-04,10,149363
2023-12-01,10,148676
2023-10-09,10,148479
2023-12-18,10,148165
2023-11-10,10,144463
2023-12-26,10,142584
2023-10-20,10,138979
2023-12-19,10,138472
2023-11-03,10,137432
2023-11-24,10,136403
2023-11-26,10,134832
2023-12-22,10,133392
2024-01-03,10,133382
2024-01-02,10,132569
2023-12-08,10,131348
2024-01-04,10,129363
2023-12-15,10,124408
2023-12-28,10,124314
2023-12-25,10,118653
2023-10-14,10,118246
2023-11-25,10,115562
2023-11-23,10,112663
2023-11-12,10,104632
2023-11-05,10,97035
2023-10-08,10,95231
2023-12-24,10,94469
2023-12-17,10,94347
2023-10-15,10,93163
2023-11-19,10,89781
2023-12-03,10,89255
2023-12-02,10,88927
2023-10-07,10,88139
2023-10-29,10,87399
2023-10-22,10,87063
2023-11-18,10,86409
2023-12-29,10,84444
2023-12-10,10,82655
2023-11-04,10,80154
2023-11-11,10,80063
2023-12-16,10,79922
2023-11-13,11,78814
2023-12-23,10,78505
2023-11-14,11,78358
2023-11-07,11,78018
2023-10-11,11,77894
2023-10-21,10,77872
2023-11-15,11,76797
2023-10-30,11,76416
2023-10-16,11,76152
2023-11-09,11,76072
2023-11-08,11,76045
2023-10-10,11,75943
2023-11-29,11,75741
2023-11-28,11,75269
2023-11-16,11,75081
2023-11-30,11,74966
2023-12-04,11,74678
2023-10-17,11,74551
2023-10-12,11,74492
2023-10-09,11,74457
2023-11-06,11,74457
2023-10-19,11,74422
2023-12-31,10,74142
2023-12-09,10,74074
2024-01-01,10,74069
2023-10-25,11,73697
2023-12-05,11,73558
2023-11-02,11,72643
2023-10-18,11,72165
2023-10-31,11,72165
2023-10-26,11,71649
2023-11-01,11,71075
2023-12-11,11,71026
2023-11-27,11,70873
2023-10-13,11,70631
2023-12-07,11,70585
2023-12-06,11,70141
2023-11-20,11,69508
2023-10-24,11,69055
2023-10-23,11,68987
2023-12-13,11,68808
2023-12-12,11,67996
2023-12-30,10,67903
2023-12-14,11,67004
2023-11-21,11,65835
2023-11-17,11,64737
2024-01-04,11,64645
2023-11-10,11,64391
2023-12-01,11,64172
2023-10-20,11,63620
2023-12-08,11,63350
2023-11-03,11,63275
2023-12-18,11,63199
2024-01-03,11,62314
2023-12-03,11,62131
2024-01-02,11,61869
2023-11-05,11,61811
2023-10-08,11,61417
2023-10-15,11,61291
2023-11-22,11,61251
2023-10-14,11,60536
2023-11-12,11,60391
2023-12-19,11,60346
2023-11-19,11,59675
2023-10-22,11,59385
2023-12-15,11,58802
2023-11-23,11,58169
2023-10-27,11,58018
2023-12-10,11,57695
2023-10-29,11,57225
2023-12-20,11,56774
2023-10-07,11,55699
2023-12-21,11,55327
2023-11-26,11,53830
2023-12-02,11,52787
2023-11-24,11,52021
2023-11-18,11,51884
2023-11-11,11,49941
2023-11-04,11,49616
2023-10-21,11,49502
2023-12-17,11,48028
2023-12-09,11,47893
2023-12-27,11,47176
2023-12-22,11,46921
2023-12-28,11,46175
2023-11-25,11,45631
2023-12-26,11,44937
2023-12-29,11,44855
2023-12-16,11,43180
2023-10-28,11,42696
2024-01-01,11,41534
2023-12-30,11,39726
2023-12-23,11,36965
2023-12-31,11,34850
2023-12-25,11,34548
2023-12-24,11,33696
2023-10-12,7,7022
2023-11-10,7,6713
2023-12-16,7,6285
2023-10-31,7,6249
2023-10-10,7,6240
2023-10-11,7,6207
2023-12-22,7,6183
2023-10-09,7,6164
2023-11-08,7,6159
2023-12-23,7,6139
2023-11-07,7,6109
2023-10-16,7,5990
2023-11-09,7,5989
2023-10-30,7,5883
2023-11-19,7,5853
2023-10-17,7,5843
2023-11-16,7,5827
2023-10-18,7,5801
2023-11-15,7,5757
2023-12-06,7,5735
2023-11-13,7,5734
2023-10-19,7,5731
2023-11-14,7,5728
2023-10-13,7,5704
2023-11-29,7,5668
2023-12-19,7,5648
2023-12-05,7,5576
2023-10-22,7,5563
2023-11-22,7,5563
2023-11-02,7,5538
2023-12-18,7,5537
2023-11-24,7,5532
2023-12-09,7,5520
2023-11-06,7,5518
2023-11-17,7,5503
2023-11-18,7,5463
2023-11-30,7,5448
2023-12-11,7,5438
2023-10-25,7,5431
2023-12-17,7,5420
2023-10-23,7,5355
2023-11-23,7,5354
2023-10-08,7,5346
2023-10-07,7,5335
2023-11-28,7,5324
2023-12-26,7,5317
2023-12-07,7,5316
2024-01-04,7,5314
2023-12-15,7,5297
2023-10-15,7,5292
2023-11-01,7,5281
2023-10-20,7,5263
2023-11-05,7,5261
2023-11-03,7,5259
2023-12-12,7,5258
2023-11-20,7,5227
2023-11-21,7,5223
2023-10-14,7,5222
2023-10-26,7,5218
2023-10-21,7,5203
2023-12-14,7,5201
2023-12-04,7,5194
2023-12-29,7,5158
2023-11-12,7,5150
2023-11-27,7,5132
2023-12-20,7,5123
2023-12-13,7,5111
2023-12-28,7,5090
2023-10-24,7,5055
2023-11-11,7,5054
2023-12-01,7,5042
2023-12-21,7,5019
2024-01-03,7,5013
2024-01-02,7,4951
2023-10-27,7,4916
2023-11-04,7,4897
2023-12-27,7,4879
2023-12-02,7,4841
2023-10-29,7,4816
2023-12-03,7,4719
2023-11-25,7,4712
2023-12-08,7,4707
2023-12-30,7,4677
2023-11-26,7,4674
2023-12-25,7,4629
2023-12-31,7,4575
2023-12-10,7,4521
2024-01-01,7,4513
2023-10-28,7,4481
2023-12-24,7,4304
2023-10-12,8.1,1818
2023-10-09,8.1,1648
2024-01-02,8.1,1631
2023-10-10,8.1,1624
2023-10-17,8.1,1623
2023-10-18,8.1,1606
2023-10-11,8.1,1577
2023-10-16,8.1,1574
2023-10-14,8.1,1556
2023-10-13,8.1,1544
2023-11-08,8.1,1538
2023-11-07,8.1,1525
2023-10-19,8.1,1514
2023-12-21,8.1,1495
2023-10-25,8.1,1491
2023-10-08,8.1,1456
2023-11-13,8.1,1445
2023-11-15,8.1,1444
2023-10-30,8.1,1442
2023-11-06,8.1,1441
2023-11-22,8.1,1441
2023-11-28,8.1,1417
2023-11-10,8.1,1400
2023-10-22,8.1,1396
2023-11-29,8.1,1392
2023-10-26,8.1,1390
2023-10-31,8.1,1385
2023-11-16,8.1,1384
2023-11-03,8.1,1381
2023-11-12,8.1,1376
2023-10-15,8.1,1361
2023-11-23,8.1,1354
2023-11-02,8.1,1351
2023-11-09,8.1,1351
2023-11-17,8.1,1349
2023-10-24,8.1,1347
2023-10-23,8.1,1346
2023-11-14,8.1,1339
2023-11-01,8.1,1337
2023-10-27,8.1,1334
2023-11-20,8.1,1327
2023-11-27,8.1,1322
2023-11-21,8.1,1315
2023-12-04,8.1,1314
2023-11-05,8.1,1311
2023-11-30,8.1,1307
2023-10-07,8.1,1296
2023-12-11,8.1,1289
2023-10-29,8.1,1282
2023-12-05,8.1,1282
2023-12-14,8.1,1278
2023-12-16,8.1,1275
2023-12-06,8.1,1270
2023-11-18,8.1,1268
2023-12-13,8.1,1266
2023-11-24,8.1,1262
2023-10-20,8.1,1252
2023-11-11,8.1,1252
2024-01-03,8.1,1252
2023-11-04,8.1,1249
2023-12-12,8.1,1249
2023-10-21,8.1,1247
2023-12-23,8.1,1244
2023-12-22,8.1,1243
2023-12-17,8.1,1239
2023-12-18,8.1,1236
2023-12-07,8.1,1219
2023-12-02,8.1,1180
2023-11-19,8.1,1178
2024-01-04,8.1,1168
2023-12-03,8.1,1163
2023-12-19,8.1,1163
2023-12-15,8.1,1147
2023-11-25,8.1,1145
2023-12-10,8.1,1141
2023-12-01,8.1,1118
2023-10-28,8.1,1101
2023-12-08,8.1,1101
2023-12-20,8.1,1097
2023-12-09,8.1,1090
2023-11-26,8.1,1070
2023-12-28,8.1,1067
2023-12-26,8.1,1064
2023-12-27,8.1,1060
2023-12-29,8.1,1055
2023-11-16,8,986
2023-12-25,8.1,976
2024-01-01,8.1,976
2023-12-30,8.1,962
2023-12-24,8.1,961
2023-12-31,8.1,944
2023-12-04,8,498
2023-11-24,8,435
2023-11-09,8,426
2023-11-23,8,424
2023-11-03,8,421
2023-11-02,8,418
2023-11-08,8,416
2023-10-12,8,415
2023-10-18,8,412
2023-11-17,8,400
2023-12-03,8,399
2023-10-19,8,382
2023-10-29,8,381
2023-10-26,8,380
2023-10-24,8,374
2023-10-25,8,371
2023-10-30,8,369
2023-11-05,8,369
2023-10-31,8,359
2023-11-29,8,355
2023-10-11,8,354
2023-11-04,8,353
2023-11-19,8,352
2023-11-20,8,352
2023-12-06,8,351
2023-10-10,8,349
2023-11-07,8,349
2023-11-06,8,348
2023-11-13,8,347
2023-12-01,8,347
2023-11-28,8,342
2023-10-15,8,340
2023-11-18,8,340
2023-12-09,8,340
2023-10-16,8,338
2023-10-22,8,338
2023-10-09,8,336
2023-10-17,8,334
2023-11-01,8,334
2023-11-30,8,332
2023-11-10,8,330
2023-10-27,8,329
2023-10-23,8,328
2023-12-11,8,328
2023-12-08,8,327
2023-11-11,8,325
2023-11-22,8,325
2023-11-14,8,324
2023-11-27,8,324
2023-12-07,8,319
2024-01-04,8,319
2023-12-05,8,314
2023-11-15,8,311
2023-10-20,8,309
2023-10-13,8,304
2023-12-12,8,304
2023-12-10,8,302
2023-11-12,8,301
2023-12-19,8,299
2023-10-08,8,297
2023-12-13,8,297
