domain,visits
www.nasa.gov,1172182
science.nasa.gov,963214
apod.nasa.gov,546388
eyes.nasa.gov,396585
europa.nasa.gov,370697
spaceplace.nasa.gov,232598
blogs.nasa.gov,181701
mars.nasa.gov,146116
earthobservatory.nasa.gov,122749
www.jpl.nasa.gov,122512
climate.nasa.gov,104015
spotthestation.nasa.gov,94358
webb.nasa.gov,65022
exoplanets.nasa.gov,59709
www.grc.nasa.gov,52878
voyager.jpl.nasa.gov,50123
moon.nasa.gov,41037
www3.nasa.gov,38688
svs.gsfc.nasa.gov,36540
urs.earthdata.nasa.gov,32870
