date,browser,os,visits
2023-12-09,Android Browser,Android,126
2023-12-09,Whale Browser,Android,123
2023-12-09,Internet Explorer,Windows,109
2023-12-08,Chrome,Windows,163316
2023-12-08,Chrome,Android,132466
2023-12-08,Chrome,Chrome OS,119819
2023-12-08,Safari,iOS,108793
2023-12-08,Safari,Macintosh,55896
2023-12-08,Edge,Windows,48326
2023-12-08,Chrome,Macintosh,39532
2023-12-08,Chrome,Linux,21808
2023-12-08,Chrome,iOS,18131
2023-12-08,Firefox,Windows,17300
2023-12-08,Android Webview,Android,13474
2023-12-08,Safari (in-app),iOS,12745
2023-12-08,Samsung Internet,Android,9942
2023-12-08,Firefox,Macintosh,4099
2023-12-08,Opera,Windows,3046
2023-12-08,Firefox,Linux,2583
2023-12-08,Mozilla Compatible Agent,Macintosh,2038
2023-12-08,Firefox,Android,1403
2023-12-08,Amazon Silk,Android,973
2023-12-08,(not set),(not set),897
2023-12-08,YaBrowser,Windows,831
2023-12-08,Edge,Android,827
2023-12-08,Opera,Android,825
2023-12-08,Samsung Internet,Linux,442
2023-12-08,Edge,Macintosh,292
2023-12-08,Opera Mini,(not set),292
2023-12-08,Internet Explorer,Windows,253
2023-12-08,YaBrowser,Android,220
2023-12-08,Opera,Macintosh,176
2023-12-08,UC Browser,Android,130
2023-12-08,Android Browser,Android,127
2023-12-08,Android Runtime,Android,125
2023-12-08,Edge,Linux,124
2023-12-08,Whale Browser,Android,109
2023-12-07,Chrome,Windows,205479
2023-12-07,Chrome,Android,148878
2023-12-07,Chrome,Chrome OS,140916
2023-12-07,Safari,iOS,117575
2023-12-07,Safari,Macintosh,64753
2023-12-07,Edge,Windows,60916
2023-12-07,Chrome,Macintosh,49913
2023-12-07,Chrome,Linux,23552
2023-12-07,Chrome,iOS,19931
2023-12-07,Firefox,Windows,19198
2023-12-07,Android Webview,Android,13565
2023-12-07,Safari (in-app),iOS,13083
2023-12-07,Samsung Internet,Android,9876
2023-12-07,Firefox,Macintosh,4370
2023-12-07,Opera,Windows,3506
2023-12-07,Firefox,Linux,3069
2023-12-07,Mozilla Compatible Agent,Macintosh,2229
2023-12-07,Firefox,Android,1420
2023-12-07,Amazon Silk,Android,963
2023-12-07,Edge,Android,912
2023-12-07,YaBrowser,Windows,903
2023-12-07,Opera,Android,852
2023-12-07,(not set),(not set),561
2023-12-07,Samsung Internet,Linux,486
2023-12-07,Edge,Macintosh,399
2023-12-07,Opera Mini,(not set),379
2023-12-07,Internet Explorer,Windows,319
2023-12-07,YaBrowser,Android,240
2023-12-07,Safari,Linux,206
2023-12-07,Android Runtime,Android,203
2023-12-07,Opera,Macintosh,187
2023-12-07,UC Browser,Android,171
2023-12-07,Whale Browser,Android,136
2023-12-07,Edge,Linux,119
2023-12-07,Whale Browser,Windows,106
2023-12-06,Chrome,Windows,201333
2023-12-06,Chrome,Android,155365
2023-12-06,Chrome,Chrome OS,132742
2023-12-06,Safari,iOS,126462
2023-12-06,Safari,Macintosh,66475
2023-12-06,Edge,Windows,62786
2023-12-06,Chrome,Macintosh,48760
2023-12-06,Chrome,iOS,21755
2023-12-06,Firefox,Windows,19805
2023-12-06,Chrome,Linux,19117
2023-12-06,Safari (in-app),iOS,16069
2023-12-06,Android Webview,Android,15894
2023-12-06,Samsung Internet,Android,11302
2023-12-06,Firefox,Macintosh,4525
2023-12-06,Opera,Windows,3481
2023-12-06,Firefox,Linux,3268
2023-12-06,Mozilla Compatible Agent,Macintosh,2328
2023-12-06,Firefox,Android,1535
2023-12-06,Amazon Silk,Android,1033
2023-12-06,Edge,Android,962
2023-12-06,YaBrowser,Windows,925
2023-12-06,Opera,Android,916
2023-12-06,(not set),(not set),707
2023-12-06,Samsung Internet,Linux,526
2023-12-06,Edge,Macintosh,418
2023-12-06,Safari,Linux,375
2023-12-06,Internet Explorer,Windows,368
2023-12-06,Opera Mini,(not set),365
2023-12-06,YaBrowser,Android,278
2023-12-06,Opera,Macintosh,176
2023-12-06,Android Runtime,Android,150
2023-12-06,Mozilla Compatible Agent,Android,140
2023-12-06,Edge,Linux,133
2023-12-06,Whale Browser,Android,125
2023-12-06,UC Browser,Android,121
2023-12-06,Whale Browser,Windows,115
2023-12-05,Chrome,Windows,224374
2023-12-05,Chrome,Android,157470
2023-12-05,Chrome,Chrome OS,144192
2023-12-05,Safari,iOS,128570
2023-12-05,Safari,Macintosh,68106
2023-12-05,Edge,Windows,63325
2023-12-05,Chrome,Macintosh,51592
2023-12-05,Chrome,iOS,21330
2023-12-05,Firefox,Windows,20019
2023-12-05,Chrome,Linux,17974
2023-12-05,Safari (in-app),iOS,17143
2023-12-05,Android Webview,Android,15746
2023-12-05,Samsung Internet,Android,11556
2023-12-05,Firefox,Macintosh,4540
2023-12-05,Opera,Windows,3571
2023-12-05,Firefox,Linux,3296
2023-12-05,Mozilla Compatible Agent,Macintosh,2240
2023-12-05,Firefox,Android,1464
2023-12-05,Edge,Android,1010
2023-12-05,Opera,Android,948
2023-12-05,YaBrowser,Windows,937
2023-12-05,Amazon Silk,Android,909
2023-12-05,Samsung Internet,Linux,563
2023-12-05,Edge,Macintosh,424
2023-12-05,Safari,Linux,398
2023-12-05,Internet Explorer,Windows,397
2023-12-05,(not set),(not set),372
2023-12-05,Mozilla Compatible Agent,Android,297
2023-12-05,Opera Mini,(not set),292
2023-12-05,YaBrowser,Android,287
2023-12-05,Opera,Macintosh,174
2023-12-05,UC Browser,Android,147
2023-12-05,Whale Browser,Android,144
2023-12-05,Edge,Linux,134
2023-12-05,Whale Browser,Windows,112
2023-12-05,Android Runtime,Android,108
2023-12-04,Chrome,Windows,207385
2023-12-04,Chrome,Android,156602
2023-12-04,Safari,iOS,136494
2023-12-04,Chrome,Chrome OS,131927
2023-12-04,Safari,Macintosh,70260
2023-12-04,Edge,Windows,63472
2023-12-04,Chrome,Macintosh,56868
2023-12-04,Chrome,iOS,21558
2023-12-04,Firefox,Windows,21231
2023-12-04,Chrome,Linux,17209
2023-12-04,Android Webview,Android,16866
2023-12-04,Safari (in-app),iOS,15470
2023-12-04,Samsung Internet,Android,12324
2023-12-04,Firefox,Macintosh,4840
2023-12-04,Opera,Windows,3711
2023-12-04,Firefox,Linux,3406
2023-12-04,Mozilla Compatible Agent,Macintosh,2284
2023-12-04,Firefox,Android,1532
2023-12-04,Opera,Android,1092
2023-12-04,Edge,Android,1017
