date,mobile_device,visits
2024-01-04,Chrome,64713
2024-01-04,Edge,22997
2024-01-04,iPhone,18069
2024-01-04,Safari,16027
2024-01-04,ChromeBook,5259
2024-01-04,Firefox,3222
2024-01-04,(not set),2609
2024-01-03,Chrome,58517
2024-01-03,Edge,20642
2024-01-03,iPhone,18029
2024-01-03,Safari,14987
2024-01-03,ChromeBook,4191
2024-01-03,Firefox,3155
2024-01-03,(not set),2631
2024-01-02,Chrome,54219
2024-01-02,Edge,18858
2024-01-02,iPhone,16750
2024-01-02,Safari,13994
2024-01-02,(not set),3880
2024-01-02,Firefox,2812
2024-01-02,ChromeBook,2736
2024-01-01,Chrome,29963
2024-01-01,iPhone,14989
2024-01-01,Safari,6895
2024-01-01,Edge,4433
2024-01-01,Firefox,1207
2024-01-01,(not set),1058
2023-12-31,Chrome,27113
2023-12-31,iPhone,13914
2023-12-31,Safari,5687
2023-12-31,Edge,3013
2023-12-30,Chrome,42401
2023-12-30,iPhone,16217
2023-12-30,Safari,6530
2023-12-30,Edge,3590
2023-12-30,Firefox,1114
2023-12-29,Chrome,35817
2023-12-29,iPhone,17860
2023-12-29,Safari,7918
2023-12-29,Edge,7888
2023-12-29,Firefox,1542
2023-12-29,(not set),1344
2023-12-28,Chrome,40065
2023-12-28,iPhone,16554
2023-12-28,Edge,10552
2023-12-28,Safari,8557
2023-12-28,Firefox,1835
2023-12-28,(not set),1629
2023-12-27,Chrome,39357
2023-12-27,iPhone,16536
2023-12-27,Edge,10961
2023-12-27,Safari,8710
2023-12-27,Firefox,1888
2023-12-27,(not set),1707
2023-12-26,Chrome,34912
2023-12-26,iPhone,15720
2023-12-26,Edge,8966
2023-12-26,Safari,7480
2023-12-26,Firefox,1669
2023-12-26,(not set),1430
2023-12-25,Chrome,23543
2023-12-25,iPhone,13862
2023-12-25,Safari,4598
2023-12-25,Edge,4186
2023-12-25,(not set),1015
2023-12-24,Chrome,24844
2023-12-24,iPhone,12404
2023-12-24,Safari,4613
2023-12-24,Edge,3427
2023-12-23,Chrome,39379
2023-12-23,iPhone,15504
2023-12-23,Safari,5261
2023-12-23,Edge,3253
2023-12-22,Chrome,44570
2023-12-22,iPhone,16288
2023-12-22,Edge,10163
2023-12-22,Safari,8926
2023-12-22,Firefox,1817
2023-12-22,(not set),1562
2023-12-22,ChromeBook,1242
2023-12-21,Chrome,50088
2023-12-21,iPhone,19159
2023-12-21,Safari,16887
2023-12-21,Edge,16305
2023-12-21,ChromeBook,3204
2023-12-21,Firefox,2794
2023-12-21,(not set),2176
2023-12-20,Chrome,59216
2023-12-20,Edge,19170
2023-12-20,iPhone,17909
2023-12-20,Safari,17052
2023-12-20,ChromeBook,4485
2023-12-20,Firefox,2912
2023-12-20,(not set),2385
2023-12-19,Chrome,60789
2023-12-19,Edge,20295
2023-12-19,iPhone,19052
2023-12-19,Safari,15336
2023-12-19,ChromeBook,5831
2023-12-19,Firefox,3230
2023-12-19,(not set),2788
2023-12-18,Chrome,60921
2023-12-18,Edge,20497
2023-12-18,iPhone,17556
2023-12-18,Safari,16681
2023-12-18,ChromeBook,6373
2023-12-18,Firefox,3250
2023-12-18,(not set),2434
2023-12-17,Chrome,35563
2023-12-17,iPhone,16089
2023-12-17,Safari,9514
2023-12-17,Edge,5855
2023-12-17,ChromeBook,1528
2023-12-17,Firefox,1403
2023-12-17,(not set),1083
2023-12-16,Chrome,48089
2023-12-16,iPhone,14619
2023-12-16,Safari,7734
2023-12-16,Edge,4395
2023-12-16,Firefox,1183
2023-12-15,Chrome,61802
2023-12-15,iPhone,17316
2023-12-15,Edge,16946
2023-12-15,Safari,15453
2023-12-15,ChromeBook,6785
2023-12-15,Firefox,2682
2023-12-15,(not set),2152
2023-12-14,Chrome,67486
2023-12-14,Edge,22717
2023-12-14,iPhone,20457
2023-12-14,Safari,19573
2023-12-14,ChromeBook,9223
2023-12-14,Firefox,3444
2023-12-14,(not set),2726
2023-12-13,Chrome,67638
2023-12-13,Edge,22722
2023-12-13,Safari,21751
2023-12-13,iPhone,21504
2023-12-13,ChromeBook,9745
2023-12-13,Firefox,3389
2023-12-13,(not set),2932
2023-12-13,iPad,1095
2023-12-12,Chrome,78368
2023-12-12,Edge,23115
2023-12-12,Safari,20329
2023-12-12,iPhone,19574
2023-12-12,ChromeBook,9995
2023-12-12,Firefox,3486
2023-12-12,(not set),2819
2023-12-11,Chrome,77374
2023-12-11,Edge,22004
2023-12-11,Safari,21919
2023-12-11,iPhone,18368
2023-12-11,ChromeBook,9469
2023-12-11,Firefox,3579
2023-12-11,(not set),2676
2023-12-10,Chrome,38762
2023-12-10,iPhone,17115
2023-12-10,Safari,13127
2023-12-10,Edge,7210
2023-12-10,ChromeBook,1980
2023-12-10,Firefox,1645
2023-12-10,(not set),1142
2023-12-09,Chrome,48922
2023-12-09,iPhone,15735
2023-12-09,Safari,9921
2023-12-09,Edge,5381
2023-12-09,Firefox,1439
2023-12-09,ChromeBook,1171
2023-12-08,Chrome,58446
2023-12-08,iPhone,19277
2023-12-08,Edge,18737
2023-12-08,Safari,17621
2023-12-08,ChromeBook,8696
2023-12-08,Firefox,2914
2023-12-08,(not set),2417
2023-12-07,Chrome,68154
2023-12-07,Edge,22001
2023-12-07,Safari,20956
2023-12-07,iPhone,19551
2023-12-07,ChromeBook,9860
2023-12-07,Firefox,3408
2023-12-07,(not set),2795
2023-12-06,Chrome,81756
2023-12-06,Edge,23074
2023-12-06,Safari,22325
2023-12-06,iPhone,20077
2023-12-06,ChromeBook,9640
2023-12-06,Firefox,3643
2023-12-06,(not set),2977
2023-12-06,iPad,1083
2023-12-05,Chrome,84978
2023-12-05,Edge,23566
2023-12-05,Safari,22477
2023-12-05,iPhone,20088
2023-12-05,ChromeBook,9219
2023-12-05,Firefox,3857
2023-12-05,(not set),2912
2023-12-05,iPad,1115
2023-12-04,Chrome,76916
2023-12-04,Safari,24019
2023-12-04,Edge,23648
2023-12-04,iPhone,19906
2023-12-04,ChromeBook,9348
2023-12-04,Firefox,3818
2023-12-04,(not set),2712
2023-12-04,iPad,1180
2023-12-03,Chrome,41944
2023-12-03,iPhone,18117
2023-12-03,Safari,14536
2023-12-03,Edge,8118
2023-12-03,Firefox,1925
2023-12-03,ChromeBook,1783
2023-12-03,(not set),1364
2023-12-02,Chrome,47141
2023-12-02,iPhone,18576
2023-12-02,Safari,11246
2023-12-02,Edge,5978
2023-12-02,Firefox,1611
2023-12-02,ChromeBook,1140
2023-12-02,(not set),1085
2023-12-01,Chrome,56628
2023-12-01,Safari,18183
2023-12-01,iPhone,18070
