domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
www.energy.gov,www.energy.gov/eere/solar/articles/funding-notice-advancing-equity-through-workforce-partnerships,"Funding Notice: Advancing Equity Through Workforce Partnerships | Department of Energy",72,69,55,1.0434782608695652,76.953937347826084,0.47826086956521741
www.energy.gov,www.energy.gov/eere/vehicles/fact-671-april-18-2011-average-truck-speeds,"Fact #671: April 18, 2011 Average Truck Speeds | Department of Energy",72,72,55,1,49.692873027777779,0.61111111111111116
www.energy.gov,www.energy.gov/eere/vehicles/highlights,"Highlights | Department of Energy",72,71,36,1.0140845070422535,37.1916550140845,0.11267605633802817
www.energy.gov,www.energy.gov/eere/water/marine-energy-glossary,"Marine Energy Glossary | Department of Energy",72,74,59,0.972972972972973,199.03607863513514,0.25675675675675674
www.energy.gov,www.energy.gov/ehss/federal-technical-capability-program-ftcp,"Federal Technical Capability Program (FTCP) | Department of Energy",72,71,67,1.0140845070422535,134.92309038028168,0.47887323943661969
www.energy.gov,www.energy.gov/em/articles/first-request-qualifications-issued-generating-clean-energy-doe-owned-lands,"First Request for Qualifications Issued for Generating Clean Energy on DOE-Owned Lands | Department of Energy",72,73,58,0.98630136986301364,209.97389430136988,0.38356164383561642
www.energy.gov,www.energy.gov/fecm/2015-lng-export-compressed-natural-gas-cng-re-exports-long-term-natural-gas-applications,"2015 - LNG Export, Compressed Natural Gas (CNG), Re-Exports & Long Term Natural Gas Applications | Department of Energy",72,39,21,1.8461538461538463,61.745832794871788,0.15384615384615385
www.energy.gov,www.energy.gov/femp/2022-federal-energy-and-water-management-awards-winners,"2022 Federal Energy and Water Management Awards Winners | Department of Energy",72,68,51,1.0588235294117647,99.697345044117654,0.35294117647058826
www.energy.gov,www.energy.gov/hc/labor-management-relations-lmr,"Labor-Management Relations (LMR) | Department of Energy",72,66,60,1.0909090909090908,178.57958401515151,0.30303030303030304
www.energy.gov,www.energy.gov/indianenergy/funding,"Funding | Department of Energy",72,72,61,1,75.722590958333342,0.16666666666666666
www.energy.gov,www.energy.gov/lm/timeline-events-2007,"Timeline of Events: 2007 | Department of Energy",72,68,59,1.0588235294117647,95.08077567647058,0.5
www.energy.gov,www.energy.gov/lpo/articles/getting-know-lpo-energy-act-2020-bil-implementation,"Getting to Know LPO: Energy Act of 2020, BIL Implementation | Department of Energy",72,67,53,1.0746268656716418,136.60239734328357,0.26865671641791045
www.energy.gov,www.energy.gov/management/articles/hewlett-and-anderson-new-world,"Hewlett and Anderson - New World | Department of Energy",72,63,51,1.1428571428571428,158.28064933333334,0.22222222222222221
www.energy.gov,www.energy.gov/mesc/events-and-webinars,"Events and Webinars | Department of Energy",72,73,62,0.98630136986301364,136.39776390410961,0.15068493150684931
