date,mobile_device,visits
2024-01-04,Chrome,69465
2024-01-04,Safari,22087
2024-01-04,iPhone,6766
2024-01-04,Edge,6341
2024-01-04,Firefox,3960
2024-01-04,(not set),3788
2024-01-04,ChromeBook,1000
2024-01-04,iPad,200
2024-01-04,Opera,118
2024-01-04,Pixel 7,88
2024-01-04,Pixel 6a,79
2024-01-04,Pixel 6,78
2024-01-04,SM-S901U,78
2024-01-04,SM-G991U,76
2024-01-04,SM-S918U,71
2024-01-04,SM-S908U,59
2024-01-04,SM-S911U,58
2024-01-04,Pixel 7 Pro,50
2024-01-04,SM-G998U,47
2024-01-04,Firefox for Android,43
2024-01-04,SM-A146U,37
2024-01-04,SM-S906U,36
2024-01-04,SM-S916U,36
2024-01-04,SM-G996U,33
2024-01-04,Pixel 7a,32
2024-01-04,Pixel 8,29
2024-01-04,SM-G781U,29
2024-01-04,SM-A136U,25
2024-01-04,moto g pure,24
2024-01-04,SM-G960U,23
2024-01-04,SM-G973U,23
2024-01-04,SM-S918U1,23
2024-01-04,Pixel 4a,22
2024-01-04,Pixel 6 Pro,22
2024-01-04,SM-S901U1,21
2024-01-04,SM-S908U1,21
2024-01-04,SM-A037U,20
2024-01-04,SM-A326B,19
2024-01-04,Moto G 5G (2022),18
2024-01-04,SM-F936U,18
2024-01-04,SM-G781V,18
2024-01-04,SM-G975U,18
2024-01-04,Pixel 5,15
2024-01-04,Pixel 8 Pro,15
2024-01-04,Moto G Power (2022),14
2024-01-04,SM-A037F,14
2024-01-04,SM-G970U,13
2024-01-04,SM-G986U,13
2024-01-04,SM-S136DL,13
2024-01-04,SM-S911U1,13
2024-01-04,Pixel 4a (5G),12
2024-01-04,Redmi Note 8 Pro,12
2024-01-04,SM-A505U,12
2024-01-04,SM-F731U,12
2024-01-04,SM-G973U1,12
2024-01-04,SM-G990U,12
2024-01-04,SM-N981U,12
2024-01-04,Moto G Stylus 5G,11
2024-01-04,SM-A325F,11
2024-01-04,SM-A515F,11
2024-01-04,SM-G780F,11
2024-01-04,SM-G990U2,11
2024-01-04,SM-N960U,11
2024-01-04,SM-N986U,11
2024-01-04,SM-S918B,11
2024-01-04,Internet Explorer,10
2024-01-04,SM-A236U,10
2024-01-04,SM-A528B,10
2024-01-04,SM-G900P,10
2024-01-04,SM-G950U,10
2024-01-04,SM-G965U,10
2024-01-04,SM-G975U1,10
2024-01-04,SM-G998U1,10
2024-01-04,SM-N975U,10
2024-01-04,moto g play (2023),10
2024-01-04,Edge 5G UW,9
2024-01-04,M2101K6G,9
2024-01-04,Moto G Power (2021),9
2024-01-04,SM-A526U,9
2024-01-04,SM-G981U,9
2024-01-04,SM-N950U,9
2024-01-04,SM-N970U,9
2024-01-04,SM-T377V,9
2024-01-04,iPhone 14 Pro,9
2024-01-04,1906,8
2024-01-04,KFTRWI,8
2024-01-04,Pixel 2,8
2024-01-04,Pixel 3a,8
2024-01-04,Redmi Note 9 Pro,8
2024-01-04,SM-A426U1,8
2024-01-04,SM-A536U1,8
2024-01-04,SM-A716U,8
2024-01-04,SM-G781U1,8
2024-01-04,SM-G970U1,8
2024-01-04,SM-G981U1,8
2024-01-04,SM-G991U1,8
2024-01-04,CPH2185,7
2024-01-04,CPH2381,7
2024-01-04,M2102J20SG,7
2024-01-04,Moto G Stylus 5G (2022),7
2024-01-04,REVVL V+ 5G,7
2024-01-04,SM-A135F,7
2024-01-04,SM-A137F,7
2024-01-04,SM-A426U,7
2024-01-04,SM-A536U,7
2024-01-04,SM-A546E,7
2024-01-04,SM-A716U1,7
2024-01-04,SM-G781W,7
2024-01-04,SM-S906U1,7
2024-01-04,SM-S916U1,7
2024-01-04,SM-X200,7
