date,os_version,visits
2023-11-08,10,240019
2023-10-11,10,233113
2023-10-30,10,232421
2023-10-16,10,231773
2023-10-17,10,230888
2023-10-10,10,226108
2023-10-25,10,224800
2023-10-31,10,222994
2023-10-12,10,222812
2023-11-06,10,221649
2023-10-24,10,221636
2023-10-23,10,221427
2023-11-07,10,221205
2023-11-14,10,220289
2023-10-18,10,219405
2023-11-02,10,218837
2023-10-26,10,215602
2023-11-21,10,215464
2024-01-03,10,215136
2023-10-19,10,215067
2023-11-01,10,214320
2023-11-15,10,212403
2023-11-09,10,211837
2023-12-14,10,210825
2023-12-18,10,210651
2023-10-27,10,210194
2023-11-20,10,210098
2023-12-20,10,209956
2023-12-04,10,208876
2023-11-16,10,208858
2023-11-28,10,208402
2023-12-05,10,208279
2023-10-13,10,207722
2023-11-27,10,207414
2024-01-04,10,206953
2023-12-19,10,206191
2023-12-07,10,205813
2023-12-06,10,205157
2023-11-30,10,203232
2023-12-13,10,202878
2023-12-12,10,201956
2023-11-29,10,201928
2023-10-20,10,201147
2023-11-03,10,200653
2023-10-09,10,200610
2023-11-13,10,200465
2023-11-17,10,198377
2023-12-15,10,197660
2023-12-01,10,195495
2023-12-21,10,194303
2023-12-08,10,193210
2023-11-22,10,192313
2024-01-02,10,189941
2023-12-11,10,187760
2023-11-10,10,181023
2023-12-22,10,173210
2023-12-27,10,167597
2023-12-28,10,165056
2023-12-29,10,154755
2023-12-26,10,153735
2023-12-12,11,135259
2023-10-30,11,135093
2023-12-05,11,134292
2023-11-16,11,133534
2023-10-31,11,132664
2023-12-06,11,132050
2023-11-14,11,132039
2023-12-19,11,131836
2023-11-06,11,131636
2023-11-15,11,131390
2023-12-04,11,131337
2023-11-20,11,131321
2023-11-07,11,131140
2023-11-29,11,131086
2024-01-04,11,131052
2023-12-14,11,130988
2023-11-28,11,130958
2023-12-13,11,130830
2023-12-07,11,129980
2023-11-27,11,129718
2023-12-18,11,129006
2023-12-20,11,128546
2023-11-08,11,128538
2023-11-02,11,128515
2023-11-30,11,128482
2023-11-13,11,128343
2023-11-21,11,128342
2023-11-24,10,128331
2023-10-23,11,128291
2023-12-08,11,127717
2023-10-25,11,127251
2023-10-17,11,126818
2023-10-24,11,126030
2023-11-01,11,125752
2023-12-11,11,125657
2023-12-15,11,125344
2024-01-02,11,125342
2023-10-16,11,124680
2023-10-11,11,124623
2023-12-01,11,124489
2023-11-17,11,124308
2023-10-26,11,123360
2023-12-21,11,122343
2023-11-09,11,122210
2023-11-22,11,122002
2023-10-10,11,121988
2023-10-18,11,121963
2024-01-03,11,121852
2023-10-19,11,121380
2023-11-03,11,118356
2023-10-12,11,118075
2023-11-23,10,117245
2023-10-27,11,116276
2023-10-09,11,115970
2023-10-20,11,115253
2023-12-28,11,114031
2023-12-27,11,113488
2023-10-13,11,112583
2023-11-10,11,112310
2023-12-22,11,111602
2023-10-15,10,106820
2023-12-26,11,106152
2023-12-29,11,105679
2023-11-19,10,105263
2023-12-17,10,104737
2023-11-12,10,104204
2023-12-09,10,104204
2023-12-10,10,103826
2023-11-05,10,103684
2023-11-26,10,103268
2023-12-03,10,102440
2023-10-22,10,102198
2023-11-18,10,102000
2023-10-08,10,101320
2023-11-04,10,101131
2023-12-16,10,100566
2023-11-11,10,99904
2023-12-02,10,99891
2023-10-29,10,99664
2023-10-21,10,98444
2023-10-07,10,97041
2023-10-14,10,96939
2024-01-01,10,96766
2023-11-24,11,93236
2023-12-30,10,92585
2023-10-28,10,90609
2023-11-25,10,90535
2023-12-03,11,88785
2023-11-19,11,86438
2023-12-25,10,86186
2023-12-23,10,86138
2023-12-10,11,86071
2023-11-26,11,85926
2023-12-31,10,83587
2023-12-17,11,83507
2023-12-09,11,83466
2023-11-12,11,83421
2023-12-02,11,82910
2023-12-16,11,82406
2023-11-18,11,82143
2023-11-23,11,79130
2023-10-29,11,78804
2023-11-11,11,78551
2024-01-01,11,78066
2023-10-15,11,77584
2023-11-05,11,77091
2023-11-25,11,76687
2023-10-22,11,75740
2023-12-24,10,75203
2023-10-14,11,74025
2023-12-30,11,73806
2023-10-08,11,73064
2023-11-04,11,72218
2023-10-28,11,72211
2023-10-21,11,71545
2023-10-07,11,71063
2023-12-23,11,69599
2023-12-31,11,65482
2023-12-25,11,65317
2023-12-24,11,60056
2023-10-24,7,5366
2023-11-07,7,5336
2023-11-22,7,5326
2023-10-23,7,5305
2023-11-21,7,5280
2023-10-25,7,5265
2023-11-02,7,5230
2023-10-09,7,5224
2023-10-30,7,5212
2023-10-10,7,5200
2023-10-26,7,5155
2023-11-20,7,5151
2023-10-17,7,5122
2023-11-09,7,5117
2023-10-11,7,5114
2023-10-19,7,5104
2023-10-18,7,5102
2023-10-31,7,5094
2023-11-14,7,5075
2023-11-15,7,5066
2023-11-08,7,5038
2023-10-12,7,5017
2023-10-16,7,5017
2023-12-15,7,4999
2023-12-14,7,4998
2023-11-01,7,4983
2023-11-06,7,4978
2023-12-13,7,4961
2023-12-19,7,4945
2023-11-16,7,4939
2023-11-13,7,4928
2023-12-05,7,4899
2023-11-28,7,4896
2023-12-01,7,4880
2023-11-03,7,4876
2023-12-20,7,4864
2023-11-30,7,4856
2023-12-18,7,4845
2023-10-20,7,4842
2023-12-07,7,4831
2023-12-08,7,4830
2023-12-12,7,4812
2023-12-04,7,4810
2023-10-27,7,4792
2023-11-17,7,4774
2023-11-10,7,4751
2023-11-29,7,4729
2023-11-27,7,4726
2023-12-06,7,4716
2023-12-21,7,4715
2023-10-13,7,4649
2023-12-26,7,4631
2023-11-24,7,4539
2023-12-11,7,4524
2023-12-28,7,4471
2023-11-23,7,4463
2024-01-04,7,4318
2023-12-22,7,4315
2023-12-27,7,4273
2024-01-02,7,4272
2024-01-03,7,4228
2023-10-07,7,4080
2023-12-29,7,4004
2023-12-16,7,3996
2023-12-03,7,3929
2023-11-05,7,3865
2023-10-14,7,3828
2023-12-10,7,3825
2023-12-02,7,3811
2023-12-09,7,3803
2023-11-19,7,3756
2023-10-08,7,3752
2023-11-18,7,3709
2023-10-29,7,3697
2023-11-11,7,3691
2023-11-12,7,3686
2023-10-21,7,3647
2023-11-25,7,3615
2023-12-17,7,3594
2023-11-04,7,3581
2023-10-28,7,3578
2023-10-15,7,3521
2023-12-04,2000,3488
2023-10-22,7,3482
2023-12-23,7,3473
2024-01-01,7,3467
2023-11-26,7,3462
2023-12-30,7,3457
2023-12-25,7,3405
2023-12-24,7,3277
2023-12-31,7,2858
2023-10-10,8.1,1729
2023-11-21,8.1,1715
2023-10-31,8.1,1713
2023-11-22,8.1,1701
2023-10-17,8.1,1693
2023-11-07,8.1,1679
2023-10-19,8.1,1667
2023-11-15,8.1,1662
2023-11-16,8.1,1662
2023-10-16,8.1,1661
2023-11-09,8.1,1655
2023-11-14,8.1,1652
2023-11-08,8.1,1650
2023-11-13,8.1,1635
2023-10-09,8.1,1632
2023-11-10,8.1,1632
2023-10-30,8.1,1631
2023-10-11,8.1,1623
2023-10-25,8.1,1623
2023-10-23,8.1,1621
2023-11-06,8.1,1613
2023-10-18,8.1,1611
2023-11-20,8.1,1593
2023-10-24,8.1,1589
2023-11-28,8.1,1587
2023-11-27,8.1,1582
2023-12-19,8.1,1579
2023-12-15,8.1,1568
2023-11-17,8.1,1565
2023-10-13,8.1,1550
2023-12-14,8.1,1550
2023-12-20,8.1,1549
2023-12-05,8.1,1547
2023-10-20,8.1,1545
2023-10-12,8.1,1543
2023-12-13,8.1,1542
2023-12-18,8.1,1539
2023-12-04,8.1,1535
2023-11-01,8.1,1534
2023-11-30,8.1,1533
2023-12-07,8.1,1533
2023-12-12,8.1,1514
2023-11-03,8.1,1512
2023-10-26,8.1,1510
2023-11-02,8.1,1505
2023-11-29,8.1,1505
2023-10-27,8.1,1503
2023-12-08,8.1,1500
2023-12-06,8.1,1482
2023-12-01,8.1,1471
2023-12-21,8.1,1470
2023-12-28,8.1,1461
2023-12-27,8.1,1430
2023-12-11,8.1,1423
2024-01-04,8.1,1421
2024-01-02,8.1,1418
2023-11-24,8.1,1378
2023-12-26,8.1,1373
2024-01-03,8.1,1364
2023-11-23,8.1,1355
2023-12-29,8.1,1307
2023-12-22,8.1,1287
2023-11-26,8.1,1286
2023-11-18,8.1,1284
2023-12-03,8.1,1280
2023-10-07,8.1,1263
2023-11-11,8.1,1254
2023-11-19,8.1,1241
2023-11-12,8.1,1239
2023-12-16,8.1,1236
2023-12-09,8.1,1220
2023-12-02,8.1,1209
2023-11-25,8.1,1196
2023-12-30,8.1,1189
2023-10-14,8.1,1186
2023-12-10,8.1,1185
2023-10-21,8.1,1180
2023-10-22,8.1,1179
2023-11-05,8.1,1179
2023-10-28,8.1,1168
2023-12-17,8.1,1164
2023-10-15,8.1,1150
2023-10-29,8.1,1149
2023-11-04,8.1,1133
2023-10-08,8.1,1111
2023-12-25,8.1,1046
2024-01-01,8.1,1039
2023-12-23,8.1,1027
2023-12-31,8.1,920
2023-12-24,8.1,797
2023-11-18,8,551
2023-10-28,8,541
2023-10-21,8,525
2023-11-04,8,522
2023-11-11,8,512
2023-10-14,8,503
2023-11-25,8,496
2023-11-23,8,490
2023-10-07,8,488
2023-10-22,8,485
2023-11-05,8,477
2023-10-08,8,476
2023-10-29,8,473
2023-10-15,8,471
2023-10-18,8,463
2023-12-03,8,457
2023-11-03,8,455
2023-11-12,8,447
2023-12-16,8,443
2023-10-13,8,442
2023-10-20,8,442
2023-12-02,8,441
2023-10-19,8,440
2023-11-02,8,438
2023-10-26,8,435
2023-11-24,8,433
2023-10-31,8,430
2023-11-10,8,429
2023-11-22,8,428
2023-11-19,8,426
2023-12-09,8,421
2023-10-17,8,418
2023-11-26,8,415
2023-12-24,8,410
2023-10-23,8,409
2023-10-12,8,408
2023-10-25,8,407
2023-10-16,8,403
2023-11-21,8,403
2023-11-17,8,401
2023-11-16,8,400
2023-10-10,8,395
2023-11-06,8,391
2023-12-23,8,389
2023-10-09,8,388
2023-10-11,8,388
2023-12-01,8,387
2023-10-27,8,385
2023-11-28,2000,385
2023-12-10,8,385
2023-12-25,8,385
2023-11-01,8,384
2023-10-24,8,377
2023-11-28,8,375
2023-12-31,8,374
2023-11-09,8,371
2023-10-30,8,370
2023-12-17,8,366
2023-12-14,8,355
2023-12-15,8,355
2023-11-13,8,351
2023-12-30,8,349
2023-11-20,8,343
2023-11-15,8,339
2023-11-07,8,338
2023-11-27,8,338
2023-11-29,8,333
2023-11-14,8,332
2023-12-05,8,329
2023-12-20,8,329
2023-11-08,8,328
2023-12-06,8,327
2024-01-01,8,320
2023-12-18,8,319
2023-12-21,8,319
2023-12-08,8,315
2023-12-13,8,314
2023-12-07,8,312
2023-12-29,8,310
2023-12-22,8,309
2023-12-04,8,305
2023-12-19,8,304
2023-11-30,8,293
2023-12-28,8,290
2023-12-26,8,287
2023-12-12,8,283
2023-12-27,8,279
2023-11-27,2000,268
2024-01-02,8,257
2024-01-04,8,256
2023-12-11,8,238
2024-01-03,8,230
2023-12-03,2000,117
