date,browser,visits
2023-11-23,(not set),2627
2023-11-23,Whale Browser,1016
2023-11-23,Mozilla Compatible Agent,711
2023-11-23,Amazon Silk,576
2023-11-23,YaBrowser,371
2023-11-23,Internet Explorer,241
2023-11-23,UC Browser,172
2023-11-23,Android Runtime,120
2023-11-22,Chrome,1063291
2023-11-22,Safari,743374
2023-11-22,Edge,186117
2023-11-22,Safari (in-app),67037
2023-11-22,Samsung Internet,36287
2023-11-22,Firefox,34710
2023-11-22,Android Webview,23049
2023-11-22,Opera,4376
2023-11-22,(not set),2104
2023-11-22,Whale Browser,984
2023-11-22,Mozilla Compatible Agent,921
2023-11-22,Amazon Silk,774
2023-11-22,YaBrowser,453
2023-11-22,Internet Explorer,447
2023-11-22,UC Browser,194
2023-11-22,Android Runtime,115
2023-11-21,Chrome,1209055
2023-11-21,Safari,815611
2023-11-21,Edge,232503
2023-11-21,Safari (in-app),71191
2023-11-21,Firefox,42032
2023-11-21,Samsung Internet,40027
2023-11-21,Android Webview,24253
2023-11-21,Opera,4909
2023-11-21,(not set),2448
2023-11-21,Whale Browser,1151
2023-11-21,Mozilla Compatible Agent,927
2023-11-21,Amazon Silk,771
2023-11-21,Internet Explorer,583
2023-11-21,YaBrowser,474
2023-11-21,UC Browser,169
2023-11-21,Android Runtime,130
2023-11-20,Chrome,1257109
2023-11-20,Safari,890240
2023-11-20,Edge,251589
2023-11-20,Safari (in-app),71861
2023-11-20,Firefox,44128
2023-11-20,Samsung Internet,40440
2023-11-20,Android Webview,23728
2023-11-20,Opera,4724
2023-11-20,(not set),2783
2023-11-20,Whale Browser,1286
2023-11-20,Mozilla Compatible Agent,1056
2023-11-20,Amazon Silk,835
2023-11-20,Internet Explorer,576
2023-11-20,YaBrowser,474
2023-11-20,UC Browser,192
2023-11-20,Android Runtime,129
2023-11-20,Vivaldi,124
2023-11-20,Coc Coc,110
2023-11-19,Chrome,694223
2023-11-19,Safari,626514
2023-11-19,Edge,86381
2023-11-19,Safari (in-app),59553
2023-11-19,Samsung Internet,30965
2023-11-19,Android Webview,23402
2023-11-19,Firefox,22658
2023-11-19,Opera,3318
2023-11-19,(not set),1506
2023-11-19,Whale Browser,1007
2023-11-19,Mozilla Compatible Agent,796
2023-11-19,Amazon Silk,767
2023-11-19,YaBrowser,352
2023-11-19,Internet Explorer,214
2023-11-19,UC Browser,158
2023-11-18,Chrome,675416
2023-11-18,Safari,634128
2023-11-18,Edge,75914
2023-11-18,Safari (in-app),57077
2023-11-18,Samsung Internet,31638
2023-11-18,Android Webview,21488
2023-11-18,Firefox,20955
2023-11-18,Opera,3361
2023-11-18,(not set),1440
2023-11-18,Mozilla Compatible Agent,729
2023-11-18,Amazon Silk,676
2023-11-18,Whale Browser,627
2023-11-18,YaBrowser,327
2023-11-18,UC Browser,182
2023-11-18,Internet Explorer,152
2023-11-18,Android Runtime,118
2023-11-17,Chrome,1139504
2023-11-17,Safari,798392
2023-11-17,Edge,196225
2023-11-17,Safari (in-app),70052
2023-11-17,Samsung Internet,38437
2023-11-17,Firefox,35482
2023-11-17,Android Webview,23409
2023-11-17,Opera,4465
2023-11-17,(not set),2453
2023-11-17,Mozilla Compatible Agent,910
2023-11-17,Whale Browser,801
2023-11-17,Amazon Silk,715
2023-11-17,Internet Explorer,429
2023-11-17,YaBrowser,404
2023-11-17,UC Browser,191
2023-11-17,Android Runtime,114
2023-11-16,Chrome,1261707
2023-11-16,Safari,827791
2023-11-16,Edge,242455
2023-11-16,Safari (in-app),76430
2023-11-16,Firefox,42886
2023-11-16,Samsung Internet,40533
2023-11-16,Android Webview,24164
2023-11-16,Opera,4682
2023-11-16,(not set),2847
2023-11-16,Mozilla Compatible Agent,999
2023-11-16,Whale Browser,951
2023-11-16,Amazon Silk,780
2023-11-16,Internet Explorer,564
2023-11-16,YaBrowser,464
2023-11-16,UC Browser,183
2023-11-16,Android Runtime,123
2023-11-15,Chrome,1322459
2023-11-15,Safari,829655
2023-11-15,Edge,249450
2023-11-15,Safari (in-app),90194
2023-11-15,Samsung Internet,45678
2023-11-15,Firefox,44749
2023-11-15,Android Webview,29333
2023-11-15,Opera,5144
2023-11-15,(not set),4670
2023-11-15,Internet Explorer,2520
2023-11-15,Mozilla Compatible Agent,1102
2023-11-15,Whale Browser,1040
2023-11-15,Amazon Silk,850
2023-11-15,YaBrowser,482
2023-11-15,UC Browser,196
2023-11-15,Android Runtime,134
2023-11-14,Chrome,1384193
2023-11-14,Safari,875468
2023-11-14,Edge,257361
2023-11-14,Safari (in-app),84368
2023-11-14,Firefox,47106
2023-11-14,Samsung Internet,42030
2023-11-14,Android Webview,26360
2023-11-14,Opera,4939
2023-11-14,(not set),2322
2023-11-14,Whale Browser,1089
2023-11-14,Mozilla Compatible Agent,1017
2023-11-14,Amazon Silk,839
2023-11-14,YaBrowser,532
2023-11-14,Internet Explorer,497
2023-11-14,UC Browser,184
2023-11-14,Android Runtime,126
2023-11-14,Opera Mini,104
2023-11-13,Chrome,1321956
2023-11-13,Safari,889567
2023-11-13,Edge,256911
2023-11-13,Safari (in-app),72978
2023-11-13,Firefox,45008
2023-11-13,Samsung Internet,43406
2023-11-13,Android Webview,21683
2023-11-13,Opera,4701
2023-11-13,(not set),2091
2023-11-13,Whale Browser,1194
2023-11-13,Mozilla Compatible Agent,1097
2023-11-13,Amazon Silk,892
2023-11-13,Internet Explorer,526
2023-11-13,YaBrowser,492
2023-11-13,UC Browser,176
2023-11-13,Android Runtime,141
2023-11-13,Coc Coc,120
2023-11-12,Chrome,697902
2023-11-12,Safari,661456
2023-11-12,Edge,83712
2023-11-12,Safari (in-app),54283
2023-11-12,Samsung Internet,31137
2023-11-12,Firefox,23001
2023-11-12,Android Webview,19796
2023-11-12,Opera,3261
2023-11-12,(not set),1714
2023-11-12,Whale Browser,1022
2023-11-12,Mozilla Compatible Agent,824
2023-11-12,Amazon Silk,794
2023-11-12,YaBrowser,323
2023-11-12,Internet Explorer,237
2023-11-12,UC Browser,175
2023-11-12,Android Runtime,122
