date,mobile_device,visits
2024-01-04,iPhone,945053
2024-01-04,Chrome,729878
2024-01-04,Safari,307389
2024-01-04,Edge,247901
2024-01-04,(not set),39405
2024-01-04,Firefox,38288
2024-01-04,ChromeBook,22932
2024-01-04,SM-S918U,14790
2024-01-04,iPad,13994
2024-01-04,SM-S908U,13368
2024-01-04,SM-A146U,12700
2024-01-04,SM-S901U,7798
2024-01-04,SM-S911U,6435
2024-01-04,SM-G998U,6430
2024-01-04,SM-G991U,6231
2024-01-04,SM-S918U1,5730
2024-01-04,SM-S916U,4813
2024-01-04,SM-S908U1,4805
2024-01-04,SM-A136U,4595
2024-01-04,SM-S906U,4534
2024-01-04,Pixel 7,3983
2024-01-04,SM-A037U,3923
2024-01-04,Pixel 7 Pro,3764
2024-01-04,SM-A326B,3664
2024-01-04,Opera,3491
2024-01-04,SM-G996U,3432
2024-01-04,Pixel 6,3304
2024-01-04,SM-N986U,3277
2024-01-04,Pixel 6a,3170
2024-01-04,SM-G781U,2986
2024-01-04,iPhone 13,2918
2024-01-04,iPhone 14 Pro Max,2654
2024-01-04,iPhone 13 Pro Max,2623
2024-01-04,SM-S918B,2577
2024-01-04,SM-A546U,2521
2024-01-04,Moto G Stylus 5G,2470
2024-01-04,SM-G975U,2413
2024-01-04,SM-A125U,2376
2024-01-04,Firefox for Android,2281
2024-01-04,Moto G 5G (2022),2276
2024-01-04,moto g pure,2268
2024-01-04,iPhone 11,2236
2024-01-04,Moto G Stylus 5G (2022),2198
2024-01-04,SM-A536U,2191
2024-01-04,SM-G973U,2151
2024-01-04,SM-G998U1,2138
2024-01-04,Pixel 6 Pro,2126
2024-01-04,Pixel 8 Pro,2087
2024-01-04,SM-G960U,1962
2024-01-04,moto g play (2023),1902
2024-01-04,moto g 5G - 2023,1899
2024-01-04,M2006C3LG,1881
2024-01-04,SM-N975U,1867
2024-01-04,SM-G965U,1785
2024-01-04,SM-N960U,1746
2024-01-04,SM-G970U,1729
2024-01-04,SM-A236U,1726
2024-01-04,SM-N981U,1717
2024-01-04,iPhone 13 Pro,1682
2024-01-04,iPhone 14 Pro,1644
2024-01-04,SM-G990U,1638
2024-01-04,Moto G Power (2022),1611
2024-01-04,SM-G781V,1587
2024-01-04,iPhone 12,1567
2024-01-04,SM-G986U,1506
2024-01-04,moto g stylus 5G - 2023,1480
2024-01-04,SM-G991B,1466
2024-01-04,SM-F936U,1458
2024-01-04,SM-G990U2,1438
2024-01-04,SM-S901U1,1434
2024-01-04,iPhone 14,1424
2024-01-04,SM-A217M,1374
2024-01-04,SM-A135U,1346
2024-01-04,SM-A528B,1332
2024-01-04,SM-G991U1,1314
2024-01-04,Pixel 7a,1306
2024-01-04,SM-A515F,1275
2024-01-04,SM-N986U1,1275
2024-01-04,SM-S901B,1272
2024-01-04,SM-G780F,1259
2024-01-04,SM-A205U,1256
2024-01-04,SM-A526U,1216
2024-01-04,Pixel 8,1192
2024-01-04,DE2118,1182
2024-01-04,SM-F926U,1177
2024-01-04,SM-A716U,1159
2024-01-04,SM-S711U,1142
2024-01-04,SM-F711U,1141
2024-01-04,Moto G Power (2021),1122
2024-01-04,SM-G988U,1113
2024-01-04,SM-S906U1,1104
2024-01-04,SM-F946U,1103
2024-01-04,SM-G781U1,1100
2024-01-04,SM-S911B,1081
2024-01-04,SM-A215U,1079
2024-01-04,SM-F731U,1079
2024-01-04,SM-G975U1,1079
2024-01-04,SM-G950U,1066
2024-01-04,SM-S908E,1063
2024-01-04,SM-G981U,1055
2024-01-04,SM-F721U,1050
2024-01-04,SM-A325M,1047
2024-01-04,SM-A715F,1030
2024-01-04,Moto G Stylus,1020
2024-01-03,iPhone,991936
2024-01-03,Chrome,765792
2024-01-03,Safari,321313
2024-01-03,Edge,257743
2024-01-03,(not set),39123
2024-01-03,Firefox,36412
2024-01-03,ChromeBook,20815
2024-01-03,SM-S918U,15180
2024-01-03,iPad,15043
2024-01-03,SM-S908U,13280
2024-01-03,SM-A146U,12500
2024-01-03,SM-S901U,7804
2024-01-03,SM-G991U,6681
2024-01-03,SM-S911U,6442
