date,os,visits
2023-12-06,Macintosh,205663
2023-12-06,Android,186148
2023-12-06,Linux,84705
2023-12-06,Chrome OS,24109
2023-12-06,(not set),2971
2023-12-05,Windows,930015
2023-12-05,iOS,423934
2023-12-05,Macintosh,221709
2023-12-05,Android,204683
2023-12-05,Linux,80266
2023-12-05,Chrome OS,26221
2023-12-05,(not set),2875
2023-12-04,Windows,912314
2023-12-04,iOS,440856
2023-12-04,Macintosh,240594
2023-12-04,Android,207413
2023-12-04,Linux,89086
2023-12-04,Chrome OS,25020
2023-12-04,(not set),2926
2023-12-03,iOS,279330
2023-12-03,Windows,275958
2023-12-03,Android,149425
2023-12-03,Macintosh,140292
2023-12-03,Linux,77259
2023-12-03,Chrome OS,11742
2023-12-03,(not set),2621
2023-12-02,iOS,304771
2023-12-02,Windows,266407
2023-12-02,Android,152831
2023-12-02,Macintosh,126238
2023-12-02,Linux,80795
2023-12-02,Chrome OS,11755
2023-12-02,(not set),2636
2023-12-01,Windows,773816
2023-12-01,iOS,415361
2023-12-01,Android,210270
2023-12-01,Macintosh,207659
2023-12-01,Linux,77502
2023-12-01,Chrome OS,23222
2023-12-01,(not set),2821
2023-11-30,Windows,885801
2023-11-30,iOS,431171
2023-11-30,Macintosh,217892
2023-11-30,Android,207338
2023-11-30,Linux,76018
2023-11-30,Chrome OS,24687
2023-11-30,(not set),2963
2023-11-29,Windows,902441
2023-11-29,iOS,429887
2023-11-29,Macintosh,216685
2023-11-29,Android,204555
2023-11-29,Linux,84759
2023-11-29,Chrome OS,24091
2023-11-29,(not set),3204
2023-11-28,Windows,965409
2023-11-28,iOS,446351
2023-11-28,Macintosh,228447
2023-11-28,Android,207355
2023-11-28,Linux,80161
2023-11-28,Chrome OS,25042
2023-11-28,(not set),3579
2023-11-27,Windows,933791
2023-11-27,iOS,458263
2023-11-27,Macintosh,246759
2023-11-27,Android,217943
2023-11-27,Linux,89398
2023-11-27,Chrome OS,23055
2023-11-27,(not set),2992
2023-11-26,iOS,329093
2023-11-26,Windows,252170
2023-11-26,Android,162016
2023-11-26,Macintosh,121228
2023-11-26,Linux,76796
2023-11-26,Chrome OS,10882
2023-11-26,(not set),2712
2023-11-25,iOS,307117
2023-11-25,Windows,222848
2023-11-25,Android,136716
2023-11-25,Macintosh,100522
2023-11-25,Linux,76571
2023-11-25,Chrome OS,9165
2023-11-25,(not set),2729
2023-11-24,Windows,319849
2023-11-24,iOS,293370
2023-11-24,Android,145263
2023-11-24,Macintosh,113683
2023-11-24,Linux,77435
2023-11-24,Chrome OS,10348
2023-11-24,(not set),2666
2023-11-23,iOS,217270
2023-11-23,Windows,199179
2023-11-23,Android,112994
2023-11-23,Macintosh,77515
2023-11-23,Linux,77426
2023-11-23,Chrome OS,7525
2023-11-23,(not set),2619
2023-11-22,Windows,593088
2023-11-22,iOS,341316
2023-11-22,Android,161154
2023-11-22,Macintosh,146143
2023-11-22,Linux,91196
2023-11-22,Chrome OS,12565
2023-11-22,(not set),2712
2023-11-21,Windows,825201
2023-11-21,iOS,413702
2023-11-21,Android,194157
2023-11-21,Macintosh,183091
2023-11-21,Linux,85899
2023-11-21,Chrome OS,17503
2023-11-21,(not set),2695
2023-11-20,Windows,791212
2023-11-20,iOS,435358
2023-11-20,Macintosh,204798
2023-11-20,Android,199660
2023-11-20,Linux,95701
2023-11-20,Chrome OS,18899
2023-11-20,(not set),2737
2023-11-19,iOS,287605
2023-11-19,Windows,240820
2023-11-19,Android,134121
2023-11-19,Macintosh,106674
2023-11-19,Linux,80662
2023-11-19,Chrome OS,10584
2023-11-19,(not set),2679
2023-11-18,iOS,304279
2023-11-18,Windows,238333
2023-11-18,Android,140584
2023-11-18,Macintosh,112911
2023-11-18,Linux,90365
2023-11-18,Chrome OS,10435
2023-11-18,(not set),2616
2023-11-17,Windows,721191
2023-11-17,iOS,412646
2023-11-17,Android,182165
2023-11-17,Macintosh,179933
2023-11-17,Linux,82220
2023-11-17,Chrome OS,20081
2023-11-17,(not set),2788
2023-11-16,Windows,873576
2023-11-16,iOS,403441
2023-11-16,Macintosh,201465
2023-11-16,Android,189294
2023-11-16,Linux,82454
2023-11-16,Chrome OS,23101
2023-11-16,(not set),3128
2023-11-15,Windows,928839
2023-11-15,iOS,424096
2023-11-15,Macintosh,213559
2023-11-15,Android,196571
2023-11-15,Linux,86863
2023-11-15,Chrome OS,23082
2023-11-15,(not set),3046
2023-11-14,Windows,924669
2023-11-14,iOS,435166
2023-11-14,Macintosh,225042
2023-11-14,Android,197613
2023-11-14,Linux,81428
2023-11-14,Chrome OS,24046
2023-11-14,(not set),3084
2023-11-13,Windows,882573
2023-11-13,iOS,435953
2023-11-13,Macintosh,223376
2023-11-13,Android,200544
2023-11-13,Linux,94893
2023-11-13,Chrome OS,23380
2023-11-13,(not set),2803
2023-11-12,iOS,281251
2023-11-12,Windows,248691
2023-11-12,Android,123796
2023-11-12,Macintosh,115121
2023-11-12,Linux,76897
2023-11-12,Chrome OS,10391
2023-11-12,(not set),2772
2023-11-11,iOS,287802
2023-11-11,Windows,247788
2023-11-11,Android,131481
2023-11-11,Macintosh,111753
2023-11-11,Linux,77210
2023-11-11,Chrome OS,10156
2023-11-11,(not set),2829
2023-11-10,Windows,631751
2023-11-10,iOS,399070
2023-11-10,Android,184184
2023-11-10,Macintosh,174441
2023-11-10,Linux,82569
2023-11-10,Chrome OS,18062
2023-11-10,(not set),2759
2023-11-09,Windows,908631
2023-11-09,iOS,410074
2023-11-09,Macintosh,202250
2023-11-09,Android,200871
2023-11-09,Linux,80982
2023-11-09,Chrome OS,22276
2023-11-09,(not set),2839
2023-11-08,Windows,846206
2023-11-08,iOS,383817
2023-11-08,Macintosh,197754
2023-11-08,Android,176541
2023-11-08,Linux,89184
2023-11-08,Chrome OS,21988
2023-11-08,(not set),2855
2023-11-07,Windows,873138
2023-11-07,iOS,382887
2023-11-07,Macintosh,211507
2023-11-07,Android,177641
2023-11-07,Linux,80946
2023-11-07,Chrome OS,21342
2023-11-07,(not set),2776
2023-11-06,Windows,900056
2023-11-06,iOS,406714
2023-11-06,Macintosh,210023
2023-11-06,Android,192905
2023-11-06,Linux,93476
2023-11-06,Chrome OS,22125
2023-11-06,(not set),2821
2023-11-05,iOS,272633
2023-11-05,Windows,255770
2023-11-05,Android,130366
2023-11-05,Macintosh,119707
2023-11-05,Linux,93486
2023-11-05,Chrome OS,10833
2023-11-05,(not set),2742
2023-11-04,iOS,283590
2023-11-04,Windows,250634
2023-11-04,Android,134245
2023-11-04,Macintosh,112009
2023-11-04,Linux,80499
2023-11-04,Chrome OS,10309
2023-11-04,(not set),2804
2023-11-03,Windows,722718
2023-11-03,iOS,365768
2023-11-03,Android,178078
2023-11-03,Macintosh,177344
2023-11-03,Linux,81840
2023-11-03,Chrome OS,19870
2023-11-03,(not set),2757
2023-11-02,Windows,855317
2023-11-02,iOS,410646
2023-11-02,Macintosh,214737
2023-11-02,Android,193265
2023-11-02,Linux,81635
2023-11-02,Chrome OS,22359
2023-11-02,(not set),2982
2023-11-01,Windows,904993
2023-11-01,iOS,403608
2023-11-01,Macintosh,225656
2023-11-01,Android,195300
2023-11-01,Linux,85895
2023-11-01,Chrome OS,22690
2023-11-01,(not set),2953
2023-10-31,Windows,838215
2023-10-31,iOS,368222
2023-10-31,Macintosh,205825
2023-10-31,Android,180330
2023-10-31,Linux,64822
2023-10-31,Chrome OS,20736
2023-10-31,(not set),2771
2023-10-30,Windows,876026
2023-10-30,iOS,369734
2023-10-30,Macintosh,206763
2023-10-30,Android,181634
2023-10-30,Linux,67676
2023-10-30,Chrome OS,22154
2023-10-30,(not set),2679
2023-10-29,Windows,255256
2023-10-29,iOS,237943
2023-10-29,Macintosh,115019
2023-10-29,Android,113367
2023-10-29,Linux,52494
2023-10-29,Chrome OS,10126
2023-10-29,(not set),2705
2023-10-28,iOS,258473
2023-10-28,Windows,241518
2023-10-28,Android,124458
2023-10-28,Macintosh,102840
2023-10-28,Linux,53876
2023-10-28,Chrome OS,9858
2023-10-28,(not set),2755
2023-10-27,Windows,679496
2023-10-27,iOS,354317
2023-10-27,Android,168695
2023-10-27,Macintosh,157052
2023-10-27,Linux,53594
2023-10-27,Chrome OS,17960
2023-10-27,(not set),2630
2023-10-26,Windows,801112
2023-10-26,iOS,380091
2023-10-26,Android,178059
2023-10-26,Macintosh,174218
2023-10-26,Linux,56611
2023-10-26,Chrome OS,21247
2023-10-26,(not set),2696
2023-10-25,Windows,854967
2023-10-25,iOS,395568
2023-10-25,Macintosh,181931
2023-10-25,Android,180924
2023-10-25,Linux,62983
2023-10-25,Chrome OS,22320
2023-10-25,(not set),2738
2023-10-24,Windows,840970
2023-10-24,iOS,381370
2023-10-24,Macintosh,191444
2023-10-24,Android,180277
2023-10-24,Linux,55438
2023-10-24,Chrome OS,22524
2023-10-24,(not set),2603
2023-10-23,Windows,845609
2023-10-23,iOS,405811
2023-10-23,Macintosh,202484
2023-10-23,Android,183519
2023-10-23,Linux,63693
2023-10-23,Chrome OS,21921
2023-10-23,(not set),2569
2023-10-22,iOS,250087
2023-10-22,Windows,230876
2023-10-22,Android,121179
2023-10-22,Macintosh,101906
2023-10-22,Linux,50682
2023-10-22,Chrome OS,10365
2023-10-22,(not set),2520
2023-10-21,iOS,276180
2023-10-21,Windows,245054
2023-10-21,Android,133937
2023-10-21,Macintosh,96439
2023-10-21,Linux,51053
2023-10-21,Chrome OS,9785
2023-10-21,(not set),2649
2023-10-20,Windows,703802
2023-10-20,iOS,382816
2023-10-20,Android,173164
2023-10-20,Macintosh,170110
2023-10-20,Linux,54591
2023-10-20,Chrome OS,19515
2023-10-20,(not set),2689
2023-10-19,Windows,800816
2023-10-19,iOS,411327
2023-10-19,Android,185675
2023-10-19,Macintosh,180006
2023-10-19,Linux,56126
2023-10-19,Chrome OS,21592
2023-10-19,(not set),2630
2023-10-18,Windows,838429
2023-10-18,iOS,437806
2023-10-18,Android,200835
2023-10-18,Macintosh,196134
2023-10-18,Linux,61025
2023-10-18,Chrome OS,22183
2023-10-18,(not set),2636
2023-10-17,Windows,895431
2023-10-17,iOS,487783
2023-10-17,Macintosh,225507
2023-10-17,Android,213361
2023-10-17,Linux,56793
2023-10-17,Chrome OS,23050
2023-10-17,(not set),2633
2023-10-16,Windows,1285839
2023-10-16,iOS,601106
2023-10-16,Macintosh,358525
2023-10-16,Android,258776
2023-10-16,Linux,69088
2023-10-16,Chrome OS,28299
2023-10-16,(not set),2756
2023-10-15,Windows,447224
2023-10-15,iOS,324608
2023-10-15,Macintosh,184049
2023-10-15,Android,151161
2023-10-15,Linux,55528
2023-10-15,Chrome OS,14265
2023-10-15,(not set),2591
2023-10-14,Windows,383550
2023-10-14,iOS,326377
2023-10-14,Macintosh,147333
2023-10-14,Android,144986
2023-10-14,Linux,54467
2023-10-14,Chrome OS,12116
2023-10-14,(not set),2724
2023-10-13,Windows,879399
2023-10-13,iOS,404552
2023-10-13,Macintosh,221566
2023-10-13,Android,187431
2023-10-13,Linux,55754
2023-10-13,Chrome OS,20634
2023-10-13,(not set),2691
2023-10-12,Windows,977659
2023-10-12,iOS,427284
2023-10-12,Macintosh,229409
2023-10-12,Android,197057
2023-10-12,Linux,56414
2023-10-12,Chrome OS,22504
2023-10-12,(not set),2722
2023-10-11,Windows,947884
2023-10-11,iOS,433618
2023-10-11,Macintosh,220610
2023-10-11,Android,189853
2023-10-11,Linux,64754
2023-10-11,Chrome OS,22462
2023-10-11,(not set),2773
2023-10-10,Windows,954823
2023-10-10,iOS,446949
2023-10-10,Macintosh,227158
2023-10-10,Android,207332
2023-10-10,Linux,65106
2023-10-10,Chrome OS,22963
2023-10-10,(not set),2912
2023-10-09,Windows,762441
2023-10-09,iOS,401184
2023-10-09,Macintosh,200525
2023-10-09,Android,177965
2023-10-09,Linux,53938
2023-10-09,Chrome OS,17963
2023-10-09,(not set),2720
2023-10-08,Windows,279547
2023-10-08,iOS,259500
2023-10-08,Android,129481
2023-10-08,Macintosh,114002
2023-10-08,Linux,52694
2023-10-08,Chrome OS,10498
2023-10-08,(not set),2659
2023-10-07,Windows,285786
2023-10-07,iOS,273932
2023-10-07,Android,132177
2023-10-07,Macintosh,110323
2023-10-07,Linux,53187
2023-10-07,Chrome OS,10006
2023-10-07,(not set),2779
