domain,visits,users,pageviews,pageviews_per_session,avg_session_duration,bounce_rate
www.irs.gov,19389834,14065419,31683684,1.6340358561089281,148.24062315357421,0.27553423097897589
www.treasurydirect.gov,1887800,1384442,3183859,1.6865446551541476,188.32568479138459,0.27445809937493376
home.treasury.gov,1213908,992451,1419249,1.1691569707094771,100.76550305948635,0.37436692072216343
ofac.treasury.gov,921900,767925,1278615,1.3869345916042954,82.3011912895726,0.69942943920164879
www.fincen.gov,749470,581262,855136,1.1409876312594234,134.22808909515797,0.27944280624974982
treasurydirect.gov,472532,363597,673832,1.4260028950420289,146.65846254371772,0.33087917855298687
www.usmint.gov,434247,374610,458936,1.0568547393534096,89.187481186096846,0.29546087825592349
catalog.usmint.gov,403860,300457,477415,1.1821299460208983,129.67556808585891,0.25739365126528996
www.occ.gov,282667,277375,317358,1.1227274496138566,21.313048961923393,0.80111226283931269
occ.gov,274206,271031,302281,1.1023865269177189,9.7347185954829616,0.92570549149179815
helpwithmybank.gov,202422,195834,197865,0.97748762486291019,0.60882446657477962,0.99492644080188908
www.careers.occ.gov,192406,194017,194435,1.0105454091868238,0.031094423339189003,0.99982848767709942
www.fiscal.treasury.gov,136335,116730,153759,1.1278028385961052,110.01622522099973,0.33645798951113065
www.bep.gov,134816,124760,160223,1.1884568597199145,46.200576967659629,0.65553050083076192
www.usaspending.gov,132106,79400,248511,1.8811484716818312,193.62762338634116,0.23982256672671945
fiscaldata.treasury.gov,105722,87033,81553,0.77139100660222093,122.96896363491039,0.26820340137341331
apps.occ.gov,88132,87151,89552,1.0161121953433485,8.4699647482980076,0.95591839513457089
www.helpwithmybank.gov,83307,75377,77403,0.92912960495516583,66.079449322625948,0.3447729482516475
www.banknet.gov,83174,81721,89677,1.0781854906581383,14.6314372278236,0.91647630269074465
careers2.occ.gov,78355,78483,77856,0.99363154872056669,0.075273204990109116,0.99911939250845516
