date,language,visits
2023-12-21,Vietnamese,627
2023-12-21,Dutch,520
2023-12-21,Ukrainian,494
2023-12-21,Hindi,466
2023-12-21,Arabic,450
2023-12-21,Polish,432
2023-12-21,Swedish,327
2023-12-21,Hebrew,265
2023-12-21,Thai,252
2023-12-21,(other),200
2023-12-21,Norwegian Bokmål,174
2023-12-21,Czech,168
2023-12-21,Hungarian,166
2023-12-21,Greek,147
2023-12-21,Danish,132
2023-12-21,Romanian,119
2023-12-21,Finnish,106
2023-12-21,Persian,93
2023-12-21,Slovak,56
2023-12-21,Serbian,54
2023-12-21,Bengali,50
2023-12-21,Croatian,49
2023-12-21,Slovenian,48
2023-12-21,Bulgarian,43
2023-12-21,Central Khmer,30
2023-12-21,Lithuanian,30
2023-12-21,Catalan,29
2023-12-21,Estonian,29
2023-12-21,Latvian,25
2023-12-21,Malay,20
2023-12-21,Gujarati,18
2023-12-21,Afrikaans,16
2023-12-21,Azerbaijani,13
2023-12-21,Uzbek,13
2023-12-20,English,1747816
2023-12-20,Spanish,25378
2023-12-20,Chinese,9880
2023-12-20,Russian,5959
2023-12-20,French,2965
2023-12-20,Japanese,2815
2023-12-20,Korean,2560
2023-12-20,German,2288
2023-12-20,Indonesian,2149
2023-12-20,Portuguese,2090
2023-12-20,Turkish,1221
2023-12-20,Italian,1144
2023-12-20,Vietnamese,701
2023-12-20,Ukrainian,618
2023-12-20,Polish,528
2023-12-20,Dutch,506
2023-12-20,Arabic,489
2023-12-20,Hindi,473
2023-12-20,Swedish,341
2023-12-20,Hebrew,340
2023-12-20,Thai,232
2023-12-20,Danish,200
2023-12-20,Norwegian Bokmål,168
2023-12-20,Greek,165
2023-12-20,Hungarian,165
2023-12-20,Czech,158
2023-12-20,(other),135
2023-12-20,Romanian,118
2023-12-20,Finnish,116
2023-12-20,Persian,108
2023-12-20,Slovak,67
2023-12-20,Bulgarian,58
2023-12-20,Croatian,55
2023-12-20,Bengali,53
2023-12-20,Catalan,44
2023-12-20,Latvian,41
2023-12-20,Serbian,41
2023-12-20,Central Khmer,36
2023-12-20,Slovenian,30
2023-12-20,Lithuanian,23
2023-12-20,Gujarati,22
2023-12-20,Malay,22
2023-12-20,Estonian,18
2023-12-20,Azerbaijani,15
2023-12-19,English,1687016
2023-12-19,Spanish,27923
2023-12-19,Chinese,10556
2023-12-19,Russian,5301
2023-12-19,French,2811
2023-12-19,Korean,2704
2023-12-19,Japanese,2685
2023-12-19,Portuguese,2259
2023-12-19,German,2165
2023-12-19,Indonesian,1885
2023-12-19,Turkish,1157
2023-12-19,Italian,1046
2023-12-19,Vietnamese,662
2023-12-19,Dutch,563
2023-12-19,Polish,542
2023-12-19,Arabic,532
2023-12-19,Ukrainian,464
2023-12-19,Hindi,388
2023-12-19,Swedish,363
2023-12-19,Hebrew,300
2023-12-19,Thai,233
2023-12-19,Danish,183
2023-12-19,Romanian,177
2023-12-19,Norwegian Bokmål,174
2023-12-19,Hungarian,173
2023-12-19,Czech,168
2023-12-19,Greek,143
2023-12-19,(other),138
2023-12-19,Finnish,119
2023-12-19,Persian,108
2023-12-19,Slovak,61
2023-12-19,Bengali,60
2023-12-19,Bulgarian,60
2023-12-19,Croatian,53
2023-12-19,Catalan,47
2023-12-19,Central Khmer,45
2023-12-19,Lithuanian,45
2023-12-19,Serbian,33
2023-12-19,Slovenian,32
2023-12-19,Latvian,26
2023-12-19,Azerbaijani,17
2023-12-19,Gujarati,17
2023-12-19,Estonian,15
2023-12-19,Afrikaans,14
2023-12-19,Malay,14
2023-12-19,Amharic,13
2023-12-19,Bosnian,13
2023-12-18,English,1710846
2023-12-18,Spanish,27586
2023-12-18,Chinese,10948
2023-12-18,Russian,5073
2023-12-18,French,2831
2023-12-18,Korean,2582
2023-12-18,Japanese,2532
2023-12-18,Portuguese,2312
2023-12-18,German,2162
2023-12-18,Indonesian,1709
2023-12-18,Turkish,1190
2023-12-18,Italian,966
2023-12-18,Vietnamese,677
2023-12-18,Dutch,584
2023-12-18,Arabic,563
2023-12-18,Polish,530
2023-12-18,Ukrainian,433
2023-12-18,Hindi,398
2023-12-18,Swedish,330
2023-12-18,Hebrew,301
2023-12-18,Thai,228
2023-12-18,Czech,178
2023-12-18,Danish,178
2023-12-18,Norwegian Bokmål,171
2023-12-18,Hungarian,144
2023-12-18,Greek,142
2023-12-18,(other),126
2023-12-18,Romanian,126
2023-12-18,Finnish,114
2023-12-18,Slovak,71
2023-12-18,Persian,66
2023-12-18,Bulgarian,50
2023-12-18,Serbian,49
2023-12-18,Croatian,42
2023-12-18,Lithuanian,42
2023-12-18,Catalan,38
2023-12-18,Bengali,32
2023-12-18,Central Khmer,29
2023-12-18,Slovenian,23
2023-12-18,Gujarati,19
2023-12-18,Estonian,18
2023-12-18,Bosnian,15
2023-12-18,Latvian,12
2023-12-18,Malay,12
2023-12-18,Panjabi,12
2023-12-18,Uzbek,12
2023-12-17,English,809500
2023-12-17,Spanish,14081
2023-12-17,Chinese,6688
2023-12-17,Russian,2636
2023-12-17,Korean,1688
2023-12-17,Indonesian,1532
2023-12-17,Japanese,1526
2023-12-17,French,1400
2023-12-17,Portuguese,1142
2023-12-17,German,938
2023-12-17,Turkish,629
2023-12-17,Vietnamese,471
2023-12-17,Arabic,457
2023-12-17,Italian,425
2023-12-17,Hindi,361
2023-12-17,Polish,304
2023-12-17,Hebrew,256
2023-12-17,Dutch,255
2023-12-17,Ukrainian,203
2023-12-17,Swedish,202
2023-12-17,Thai,180
2023-12-17,Romanian,123
2023-12-17,Danish,101
2023-12-17,Greek,96
2023-12-17,(other),95
2023-12-17,Czech,94
2023-12-17,Norwegian Bokmål,82
2023-12-17,Persian,82
2023-12-17,Finnish,59
2023-12-17,Croatian,58
2023-12-17,Hungarian,58
2023-12-17,Slovak,47
2023-12-17,Central Khmer,41
2023-12-17,Bulgarian,36
2023-12-17,Lithuanian,30
2023-12-17,Catalan,28
2023-12-17,Serbian,28
2023-12-17,Slovenian,24
2023-12-17,Bengali,19
2023-12-17,Estonian,13
2023-12-17,Malay,13
