date,mobile_device,visits
2024-01-04,iPhone,80872
2024-01-04,Chrome,63356
2024-01-04,Safari,36732
2024-01-04,Edge,18459
2024-01-04,ChromeBook,18438
2024-01-04,(not set),6243
2024-01-04,Firefox,3460
2024-01-04,iPad,1971
2024-01-04,SM-S901U,1556
2024-01-04,SM-S908U,1541
2024-01-04,SM-S918U,1435
2024-01-04,Pixel 7,1294
2024-01-04,SM-G991U,1259
2024-01-04,Pixel 7 Pro,1178
2024-01-04,Pixel 6,1175
2024-01-04,SM-S911U,1151
2024-01-04,Pixel 6a,1141
2024-01-04,SM-A146U,1104
2024-01-04,SM-G998U,874
2024-01-04,Pixel 6 Pro,767
2024-01-04,SM-S916U,702
2024-01-04,SM-A326B,691
2024-01-04,SM-S906U,686
2024-01-04,Pixel 8 Pro,564
2024-01-04,Firefox for Android,561
2024-01-04,SM-A136U,556
2024-01-04,moto g pure,555
2024-01-04,SM-G996U,524
2024-01-04,SM-G781U,497
2024-01-04,Opera,491
2024-01-04,Pixel 7a,464
2024-01-04,Moto G Stylus 5G,435
2024-01-04,SM-G960U,435
2024-01-04,SM-A037U,422
2024-01-04,SM-G970U,420
2024-01-04,SM-G973U,417
2024-01-04,SM-N986U,416
2024-01-04,Moto G Power (2022),403
2024-01-04,SM-G781V,399
2024-01-04,Moto G Power (2021),397
2024-01-04,SM-S918U1,378
2024-01-04,Moto G 5G (2022),375
2024-01-04,SM-S908U1,374
2024-01-04,SM-G990U,369
2024-01-04,Pixel 8,359
2024-01-04,Pixel 5,343
2024-01-04,SM-G975U,338
2024-01-04,Pixel 4a,325
2024-01-04,SM-A536U,322
2024-01-04,SM-S918B,322
2024-01-04,Moto G Stylus 5G (2022),318
2024-01-04,moto g play (2023),305
2024-01-04,Edge 5G UW,303
2024-01-04,SM-N960U,299
2024-01-04,SM-G990U2,289
2024-01-04,SM-A125U,282
2024-01-04,SM-G965U,268
2024-01-04,SM-A546U,264
2024-01-04,SM-G950U,244
2024-01-04,SM-G986U,244
2024-01-04,SM-G991B,243
2024-01-04,SM-A037F,242
2024-01-04,one 5G ace,237
2024-01-04,SM-A426U,233
2024-01-04,DE2118,223
2024-01-04,SM-A526U,220
2024-01-04,SM-A716U,197
2024-01-04,SM-N975U,193
2024-01-04,SM-A528B,191
2024-01-04,SM-S136DL,191
2024-01-04,SM-S911B,189
2024-01-04,SM-F936U,187
2024-01-04,moto g 5G - 2023,183
2024-01-04,SM-S908E,180
2024-01-04,Moto G Power,179
2024-01-04,SM-G981U,179
2024-01-04,SM-G991U1,175
2024-01-04,SM-S901U1,175
2024-01-04,iPhone 13,175
2024-01-04,Pixel 5a,173
2024-01-04,SM-G998U1,173
2024-01-04,SM-N981U,170
2024-01-04,SM-A102U,168
2024-01-04,SM-F721U,164
2024-01-04,Pixel 4a (5G),163
2024-01-04,SM-G998B,162
2024-01-04,Moto G Stylus,159
2024-01-04,moto g play (2021),159
2024-01-04,SM-A236U,156
2024-01-04,SM-F731U,155
2024-01-04,SM-S906E,153
2024-01-04,moto g stylus 5G - 2023,153
2024-01-04,SM-A205U,151
2024-01-04,iPhone 13 Pro Max,151
2024-01-04,SM-F711U,150
2024-01-04,SM-A135U,149
2024-01-04,SM-G781U1,148
2024-01-04,SM-S711U,145
2024-01-04,Moto G Stylus (2022),143
2024-01-04,LM-K500,134
2024-01-04,SM-A536U1,134
2024-01-04,SM-G975F,134
2024-01-04,SM-G996B,134
2024-01-04,iPhone 14 Pro Max,134
2024-01-04,Pixel 3a,133
2024-01-04,SM-S906U1,131
2024-01-04,Edge (2022),130
2024-01-04,SM-S911U1,130
2024-01-04,SM-N970U,129
2024-01-04,Pixel 3,128
2024-01-04,SM-A515U,127
2024-01-04,SM-G970U1,127
2024-01-04,SM-G973F,127
2024-01-04,SM-F926U,126
2024-01-04,SM-N950U,126
2024-01-04,iPhone SE,125
2024-01-04,SM-A515F,124
2024-01-04,SM-S901B,123
2024-01-04,SM-G960U1,121
2024-01-04,One 5G UW Ace,120
2024-01-04,SM-G988U,120
2024-01-04,SM-S146VL,118
2024-01-04,SM-G955U,117
2024-01-04,iPhone 11,117
2024-01-04,iPhone 14 Pro,117
2024-01-04,SM-G781B,115
2024-01-04,Internet Explorer,112
2024-01-04,Moto Z4,111
2024-01-04,iPhone 13 Pro,110
2024-01-04,SM-F946U,107
2024-01-04,SM-S916B,107
2024-01-04,SM-A146U1,106
2024-01-04,22127RK46C,105
2024-01-04,M2007J1SC,105
2024-01-04,moto e,105
2024-01-04,Pixel 4 XL,104
2024-01-04,REVVL V+ 5G,104
2024-01-04,KFTRWI,103
2024-01-04,SM-A105F,103
2024-01-04,iPhone 14,103
2024-01-04,SM-S901E,102
2024-01-04,Moto G7 Power,101
2024-01-04,GN2200,99
2024-01-04,SM-A536E,97
2024-01-04,SM-A125F,95
2024-01-04,B131DL,94
2024-01-04,SM-A546U1,94
2024-01-04,LM-Q730,93
2024-01-04,Moto G Power 5G - 2023,93
2024-01-04,SM-A546E,93
2024-01-04,SM-G990E,93
2024-01-04,SM-X200,93
2024-01-04,TMAF035G,93
2024-01-04,SM-G973U1,92
2024-01-04,iPhone 12,91
2024-01-04,moto g stylus (2021),91
2024-01-04,Edge Plus 5G UW (2022),90
2024-01-04,SM-N986B,90
2024-01-04,SM-G780F,88
2024-01-04,SM-F946U1,86
2024-01-04,Pixel 3 XL,85
2024-01-04,Redmi Note 8 Pro,85
2024-01-04,SM-S908B,85
2024-01-04,SM-S916U1,85
2024-01-04,SM-S536DL,83
2024-01-04,SM-A516U,82
2024-01-04,SM-G990U1,82
2024-01-04,SM-A217F,81
2024-01-04,SM-A505U,81
2024-01-04,SM-G975U1,81
2024-01-04,SM-F731U1,80
2024-01-04,SM-G981V,80
2024-01-04,SM-N986U1,79
2024-01-04,T602DL,79
2024-01-04,M2102J20SG,78
2024-01-04,TMAF025G,77
2024-01-04,KFMAWI,76
2024-01-04,SM-A215U,76
2024-01-04,SM-A536V,76
2024-01-04,SM-A546B,76
2024-01-04,Volt SV55,76
2024-01-04,moto g stylus (2023),76
2024-01-04,SM-A715F,75
2024-01-04,SM-G996U1,75
2024-01-04,BE2028,74
2024-01-04,LM-V600,74
2024-01-04,SM-A525F,74
2024-01-04,SM-A536B,74
2024-01-04,SM-G981U1,74
2024-01-04,SM-G986U1,74
2024-01-04,M2101K6G,73
2024-01-04,Pixel 3a XL,73
2024-01-04,SM-F936B,73
2024-01-04,SM-T220,72
2024-01-04,Pixel 4,71
2024-01-04,SM-T510,71
2024-01-04,SM-T580,71
2024-01-04,SM-A325F,70
2024-01-04,SM-A705FN,69
2024-01-04,VOG-L29,69
2024-01-04,LM-G850,68
2024-01-04,Pixel 2 XL,68
2024-01-04,SM-G930V,68
2024-01-04,SM-G960F,68
2024-01-04,POCO F1,67
2024-01-04,SM-A226B,67
2024-01-04,SM-T500,66
2024-01-04,A6013,65
2024-01-04,Pixel Fold,65
2024-01-04,SM-A115U,65
2024-01-04,SM-S236DL,65
2024-01-04,One 5G UW,64
2024-01-04,SM-F936U1,64
2024-01-04,SM-G965F,64
2024-01-04,SM-N975F,64
2024-01-04,Redmi Note 9 Pro,63
2024-01-04,SM-G950F,63
2024-01-04,SM-G965U1,63
2024-01-04,SM-J610G,63
2024-01-04,CPH1931,62
