date,mobile_device,visits
2024-01-04,SM-N960U1,296
2024-01-04,9032Z,294
2024-01-04,KFKAWI,293
2024-01-04,SM-G986U1,290
2024-01-04,iPhone 14 Plus,286
2024-01-04,SM-N975U1,285
2024-01-04,M8L,283
2024-01-04,Pixel 5,280
2024-01-04,SM-S546VL,278
2024-01-04,SM-T580,278
2024-01-04,SM-S115DL,276
2024-01-04,SM-S326DL,276
2024-01-04,iPhone 8 Plus,272
2024-01-04,SM-A136U1,271
2024-01-04,SM-F731U1,271
2024-01-04,SM-F946U1,271
2024-01-04,SM-A025V,264
2024-01-04,SL101AE,261
2024-01-04,SM-S767VL,260
2024-01-04,T430W,259
2024-01-04,Moto G7 Power,257
2024-01-04,SM-G981U1,255
2024-01-04,G33,252
2024-01-04,M8L 2022,251
2024-01-04,SM-A716V,247
2024-01-04,KSFUWI,240
2024-01-04,L322DL,229
2024-01-04,Pixel 4a (5G),226
2024-01-04,LE2117,225
2024-01-04,A600DL,220
2024-01-04,NITRO N62,217
2024-01-04,SM-T738U,217
2024-01-04,G400 5G,215
2024-01-04,SM-N976U,210
2024-01-04,SM-A426U1,209
2024-01-04,SM-A546V,208
2024-01-04,SM-G988U1,208
2024-01-04,iPhone 8,207
2024-01-04,TMRV06P5G,206
2024-01-04,Pixel 3a,205
2024-01-04,LM-G900,201
2024-01-04,Fire HD 10 Plus,199
2024-01-04,SM-A215DL,196
2024-01-04,SM-P613,195
2024-01-04,SM-A326U,193
2024-01-04,SM-S134DL,193
2024-01-04,iPad (9th gen),191
2024-01-04,Razr Plus 2023,190
2024-01-04,iPhone SE (3rd generation),190
2024-01-04,iPhone 11 Pro Max,188
2024-01-04,SM-T290,187
2024-01-04,BE2015,186
2024-01-04,C5L Max,186
2024-01-04,LM-K300,185
2024-01-04,SM-A127DL,184
2024-01-04,BE2025,183
2024-01-04,HPP-L55B,183
2024-01-04,SM-S205DL,183
2024-01-04,moto g play (XT2093DL),180
2024-01-04,SM-S111DL,178
2024-01-04,iPhone 12 Pro,177
2024-01-04,Pixel 3,175
2024-01-04,SM-T733,173
2024-01-04,SM-G950U1,172
2024-01-04,iPad 6th gen,172
2024-01-04,SM-F721U1,171
2024-01-04,SM-A516V,170
2024-01-04,SM-A716U1,170
2024-01-04,T601DL,165
2024-01-04,SM-A236V,163
2024-01-04,G310 5G,162
2024-01-04,Pixel 2 XL,162
2024-01-04,SM-F926U1,162
2024-01-04,U319AA,162
2024-01-04,Moto e (XT2052DL),161
2024-01-04,SM-N976V,161
2024-01-04,LM-G820,160
2024-01-04,SM-A025U1,160
2024-01-04,SM-T560NU,160
2024-01-04,LM-K920,159
2024-01-04,Moto G Fast,159
2024-01-04,4188C,154
2024-01-04,Pixel 5a,154
2024-01-04,SM-F711U1,153
2024-01-04,iPhone 7,150
2024-01-04,Astro 8R,148
2024-01-04,SM-A115A,148
2024-01-04,Celero5G+,146
2024-01-04,5007Z,145
2024-01-04,iPhone 7 Plus,144
2024-01-04,T790W,143
2024-01-04,EC1002,139
2024-01-04,SM-S918B,139
2024-01-04,HD65,138
2024-01-04,SM-A526U1,138
2024-01-04,SM-A326U1,137
2024-01-04,LM-X420,136
2024-01-04,SM-G930V,135
2024-01-04,Elite B63,134
2024-01-04,iPhone XS Max,133
2024-01-04,SM-J337V,132
2024-01-04,Moto G7 Play,130
2024-01-04,SM-J737V,130
2024-01-04,Celero 5G,128
2024-01-04,Moto E6,127
2024-01-04,T701DL,127
2024-01-04,KB2007,126
2024-01-04,Pixel 3 XL,123
2024-01-04,iPhone 12 mini,123
2024-01-04,XT2005DL,122
2024-01-04,SM-A515U1,121
2024-01-04,SM-S367VL,120
2024-01-04,Pixel 3a XL,119
2024-01-04,Edge Plus (2022),117
2024-01-04,L722DL,117
2024-01-04,SM-A115AZ,117
2024-01-04,SM-T307U,117
2024-01-04,SM-A505U1,116
2024-01-04,U668AC,116
2024-01-04,Moto Z3,115
2024-01-04,SM-S506DL,115
2024-01-04,IN2017,114
2024-01-04,SM-A715F,114
2024-01-04,U318AA,114
2024-01-04,G40,113
2024-01-04,SL004T,113
2024-01-04,SM-A135U1,113
2024-01-04,SM-A515F,113
2024-01-04,LM-Q710(FGN),111
2024-01-04,SM-T387V,110
2024-01-04,iPad (8th gen),110
2024-01-04,N150DL,109
2024-01-04,iPad (7th gen),109
2024-01-04,M8L PLUS,108
2024-01-04,5062Z,107
2024-01-04,LML212VL,107
2024-01-04,Pixel 4 XL,107
2024-01-04,SM-A236U1,107
2024-01-04,SM-A426DL,106
2024-01-04,T10,106
2024-01-04,SM-A546E,105
2024-01-04,LM-G900TM,104
2024-01-04,ACK2326,103
2024-01-04,SM-J737T1,102
2024-01-04,LM-X320,101
2024-01-04,SM-A025AZ,101
2024-01-04,SM-G892A,101
2024-01-04,SM-G990U3,101
2024-01-04,edge (2021),101
2024-01-04,iPhone X,101
2024-01-04,Pixel 4,100
2024-01-04,KFDOWI,99
2024-01-04,RC609L,99
2024-01-04,EA211001,98
2024-01-04,LM-V405,98
2024-01-04,SM-T720,97
2024-01-04,5007W,95
2024-01-04,Pixel Fold,95
2024-01-04,Moto G7 Supra,94
2024-01-04,SM-A102U1,94
2024-01-04,B130DL,93
2024-01-04,SM-G780F,93
2024-01-04,iPhone 11 Pro,93
2024-01-04,SM-A536E,92
2024-01-04,A6013,91
2024-01-04,LM-G710VM,91
2024-01-04,SM-A205U1,91
2024-01-04,SM-T870,91
2024-01-04,5007S,89
2024-01-04,SM-A217M,89
2024-01-04,LM-T600,88
2024-01-04,SM-T550,88
2024-01-04,iPad 5th gen,88
2024-01-04,Nitro 8,87
2024-01-04,PAD8,87
2024-01-04,RC608L,87
2024-01-04,SM-A145M,87
2024-01-04,SM-G715U1,87
2024-01-04,Studio Mini 2023,87
2024-01-04,iPhone 13 mini,87
2024-01-04,iPhone XS,87
2024-01-04,5032W,86
2024-01-04,Edge Plus,86
2024-01-04,SM-J737A,86
2024-01-04,HD1907,85
2024-01-04,SM-A528B,85
2024-01-04,SM-T727,85
2024-01-04,SN304AE,85
2024-01-04,Z5156CC,85
2024-01-04,iPad Air (4th gen),85
2024-01-04,SM-A042M,84
2024-01-04,U696CL,84
2024-01-04,C210,83
2024-01-04,SM-G955U1,83
2024-01-04,U316AT,83
2024-01-04,Z6250CC,83
2024-01-04,4188R,82
2024-01-04,LE2127,82
2024-01-04,XT2041DL,82
2024-01-04,SM-J737T,81
2024-01-04,M10L Pro,80
2024-01-04,9032W,79
2024-01-04,KFSNWI,79
2024-01-04,Pixel 2,79
2024-01-04,100071481,78
2024-01-04,LGL455DL,77
2024-01-04,moto E5 play,77
2024-01-04,EC211002,76
2024-01-04,SL201D,76
2024-01-04,SM-A015V,76
2024-01-04,SM-A125F,76
2024-01-04,100003562,74
2024-01-04,LGL555DL,73
2024-01-04,LM-G710,73
2024-01-04,SM-J260T1,73
2024-01-04,WTCKT01,73
2024-01-04,Z5158,73
2024-01-04,MX-A10R,71
2024-01-04,N151DL,71
2024-01-04,SM-T350,71
2024-01-04,T603DL,71
2024-01-04,SM-A015T1,70
2024-01-04,iPad Air 2,70
2024-01-04,100071485,69
2024-01-04,E6910,69
2024-01-04,SM-N950U1,69
2024-01-04,HPPL60A,68
2024-01-04,SM-A217F,68
2024-01-04,SM-G991B,68
2024-01-04,CPH2451,67
2024-01-04,Astro 55R,65
2024-01-04,100011886,64
2024-01-04,BE2012,64
2024-01-04,GM1915,64
2024-01-04,SM-A127M,64
2024-01-04,SM-G977U,64
2024-01-04,XT1925,64
2024-01-04,SM-A127F,63
2024-01-04,SM-A325F,63
2024-01-04,SM-F916U,63
2024-01-04,SM-T377V,63
2024-01-04,SM-G998B,62
2024-01-04,SM-S260DL,62
2024-01-04,SM-T380,62
2024-01-04,iPhone 6s Plus,62
2024-01-04,SM-A025A,61
2024-01-04,T501C,61
2024-01-04,moto g(7) optimo maxx(XT1955DL),61
2024-01-04,REVVLRY,60
2024-01-04,SM-A135M,60
2024-01-04,SM-G930A,60
2024-01-04,SM-T970,60
2024-01-04,G100,59
2024-01-04,KFTUWI,59
2024-01-04,5002R,58
2024-01-04,DE2117,57
2024-01-04,EA211002,57
2024-01-04,SM-A015AZ,57
2024-01-04,SM-A315G,57
2024-01-04,iPhone 6s,57
2024-01-04,iPod,57
2024-01-04,KFTHWI,56
2024-01-04,Nitro 55A,56
2024-01-04,KFGIWI,55
2024-01-04,SM-A215U1,55
2024-01-04,SM-S727VL,55
2024-01-04,U307AS,55
2024-01-04,Z22,55
2024-01-04,SL100EA,54
2024-01-04,E7110,53
2024-01-04,KB2005,53
2024-01-04,M2101K6G,53
2024-01-04,SM-A015A,52
2024-01-04,U705AC,52
2024-01-04,Redmi Note 8,51
2024-01-04,SM-A325M,51
2024-01-04,U668AA,51
2024-01-04,U693CL,51
2024-01-04,CPH2459,50
2024-01-04,SM-G781B,50
2024-01-04,T790S,50
2024-01-04,9132G,49
2024-01-04,M2004J19C,49
2024-01-04,SM-A035M,49
2024-01-04,SM-A226B,49
2024-01-04,SM-A525F,49
2024-01-04,SM-A525M,49
2024-01-04,X55,49
2024-01-04,5004R,48
2024-01-04,Pad10,48
2024-01-04,SM-T860,48
2024-01-04,T608M,48
2024-01-04,cp3705AS,48
2024-01-04,M2102J20SG,47
2024-01-04,Moto g(7),47
2024-01-04,Redmi Note 9 Pro,47
2024-01-04,U626AA,47
2024-01-04,KFAUWI,46
2024-01-04,M2003J15SC,46
2024-01-04,SM-G973F,46
2024-01-04,S6303L,45
2024-01-04,SKY PAD10 Max,45
2024-01-04,SM-S727V,45
2024-01-04,SM-T813,45
2024-01-04,Sunshine_T1_Elite,45
2024-01-04,U328AA,45
2024-01-04,MT-T8B22,44
2024-01-04,NE2217,44
2024-01-04,SM-A125M,44
2024-01-04,SM-G975F,44
2024-01-04,SM-J337T,44
2024-01-04,T609SPP,44
2024-01-04,X410(FG),44
2024-01-04,Elite P55 Max,43
2024-01-04,LM-Q710.FG,43
2024-01-04,SM-A107M,43
2024-01-04,SM-J260A,43
2024-01-04,SM-T820,43
2024-01-04,SM-T830,43
2024-01-04,V350C,43
2024-01-04,Z6251,43
2024-01-04,moto E5 cruise,43
2024-01-04,CPH2419,42
2024-01-04,SL104D,42
2024-01-04,SM-A115AP,42
2024-01-04,SM-A207M,42
2024-01-04,SM-G781W,42
2024-01-04,SM-G990E,42
2024-01-04,SM-S727T1,42
