date,browser,os_version,visits
2024-01-04,Internet Explorer,10,2809
2024-01-04,Internet Explorer,8,87
2024-01-03,Internet Explorer,10,3130
2024-01-03,Internet Explorer,8,66
2024-01-03,Internet Explorer,7,7
2024-01-03,Internet Explorer,8.1,7
2024-01-02,Internet Explorer,10,2802
2024-01-02,Internet Explorer,8,102
2024-01-02,Internet Explorer,8.1,7
2024-01-01,Internet Explorer,10,22
2024-01-01,Internet Explorer,8,15
2023-12-31,Internet Explorer,10,36
2023-12-30,Internet Explorer,10,80
2023-12-30,Internet Explorer,8,22
2023-12-30,Internet Explorer,7,7
2023-12-29,Internet Explorer,10,2213
2023-12-29,Internet Explorer,8,15
2023-12-29,Internet Explorer,98,7
2023-12-28,Internet Explorer,10,2336
2023-12-28,Internet Explorer,8,36
2023-12-27,Internet Explorer,10,2140
2023-12-27,Internet Explorer,8,22
2023-12-26,Internet Explorer,10,2133
2023-12-26,Internet Explorer,8,51
2023-12-25,Internet Explorer,10,36
2023-12-25,Internet Explorer,7,7
2023-12-25,Internet Explorer,8,7
2023-12-25,Internet Explorer,8.1,7
2023-12-24,Internet Explorer,10,51
2023-12-24,Internet Explorer,8.1,7
2023-12-23,Internet Explorer,10,44
2023-12-23,Internet Explorer,8,7
2023-12-22,Internet Explorer,10,2031
2023-12-21,Internet Explorer,10,2584
2023-12-21,Internet Explorer,8,15
2023-12-20,Internet Explorer,10,2540
2023-12-20,Internet Explorer,8,22
2023-12-20,Internet Explorer,7,15
2023-12-19,Internet Explorer,10,2948
2023-12-19,Internet Explorer,8,36
2023-12-19,Internet Explorer,XP,7
2023-12-18,Internet Explorer,10,2766
2023-12-18,Internet Explorer,8,58
2023-12-17,Internet Explorer,10,124
2023-12-17,Internet Explorer,8,22
2023-12-17,Internet Explorer,7,7
2023-12-16,Internet Explorer,10,175
2023-12-16,Internet Explorer,8,7
2023-12-15,Internet Explorer,10,2329
2023-12-15,Internet Explorer,8,7
2023-12-14,Internet Explorer,10,2889
2023-12-14,Internet Explorer,8,29
2023-12-13,Internet Explorer,10,3057
2023-12-13,Internet Explorer,8,87
2023-12-13,Internet Explorer,7,7
2023-12-13,Internet Explorer,XP,7
2023-12-12,Internet Explorer,10,2824
2023-12-12,Internet Explorer,8,29
2023-12-11,Internet Explorer,10,2831
2023-12-11,Internet Explorer,8,44
