date,browser,os_version,visits
2024-01-04,Chrome,10,106429
2024-01-04,Chrome,11,52955
2024-01-04,Edge,10,45673
2024-01-04,Edge,11,22370
2024-01-04,Firefox,10,13094
2024-01-04,Chrome,7,3154
2024-01-04,Opera,10,1447
2024-01-04,Chrome,8.1,1434
2024-01-04,Firefox,7,767
2024-01-04,Chrome,8,246
2024-01-04,YaBrowser,10,197
2024-01-04,Edge,7,192
2024-01-04,Safari,8,182
2024-01-04,Firefox,8.1,181
2024-01-04,Edge,8.1,127
2024-01-03,Chrome,10,112384
2024-01-03,Chrome,11,52468
2024-01-03,Edge,10,45187
2024-01-03,Edge,11,23183
2024-01-03,Firefox,10,13722
2024-01-03,Chrome,7,3475
2024-01-03,Chrome,8.1,1572
2024-01-03,Opera,10,1426
2024-01-03,Firefox,7,873
2024-01-03,Chrome,8,239
2024-01-03,Edge,7,214
2024-01-03,YaBrowser,10,202
2024-01-03,Firefox,8.1,195
2024-01-03,Safari,8,194
2024-01-03,Edge,8.1,108
2024-01-02,Chrome,10,105680
2024-01-02,Chrome,11,51326
2024-01-02,Edge,10,43760
2024-01-02,Edge,11,23145
2024-01-02,Firefox,10,13813
2024-01-02,Chrome,7,3247
2024-01-02,Opera,10,1653
2024-01-02,Chrome,8.1,1585
2024-01-02,Firefox,7,851
2024-01-02,Edge,7,279
2024-01-02,Chrome,8,245
2024-01-02,YaBrowser,10,219
2024-01-02,Firefox,8.1,206
2024-01-02,Safari,8,134
2024-01-02,Edge,8.1,103
2024-01-01,Chrome,10,58870
2024-01-01,Chrome,11,38098
2024-01-01,Edge,10,20474
2024-01-01,Edge,11,19138
2024-01-01,Firefox,10,13969
2024-01-01,Chrome,7,3738
2024-01-01,Opera,10,1677
2024-01-01,Chrome,8.1,1596
2024-01-01,Firefox,7,1128
2024-01-01,Edge,7,275
2024-01-01,YaBrowser,10,273
2024-01-01,Firefox,8.1,271
2024-01-01,Chrome,8,252
2024-01-01,Edge,8.1,149
2023-12-31,Chrome,10,40920
2023-12-31,Chrome,11,27568
2023-12-31,Edge,10,15392
2023-12-31,Edge,11,13934
2023-12-31,Firefox,10,8656
2023-12-31,Chrome,7,2338
2023-12-31,Chrome,8.1,1291
2023-12-31,Opera,10,1065
2023-12-31,Firefox,7,646
2023-12-31,Chrome,8,238
2023-12-31,Edge,7,203
2023-12-31,Firefox,8.1,165
2023-12-31,YaBrowser,10,137
2023-12-30,Chrome,10,44279
2023-12-30,Chrome,11,30694
2023-12-30,Edge,10,16048
2023-12-30,Edge,11,14441
2023-12-30,Firefox,10,9308
2023-12-30,Chrome,7,2598
2023-12-30,Chrome,8.1,1359
2023-12-30,Opera,10,1174
2023-12-30,Firefox,7,698
2023-12-30,Chrome,8,249
2023-12-30,Edge,7,171
2023-12-30,Firefox,8.1,165
2023-12-30,YaBrowser,10,154
2023-12-29,Chrome,10,69621
2023-12-29,Chrome,11,38062
2023-12-29,Edge,10,28314
2023-12-29,Edge,11,17174
2023-12-29,Firefox,10,10414
2023-12-29,Chrome,7,2690
2023-12-29,Chrome,8.1,1401
2023-12-29,Opera,10,1108
2023-12-29,Firefox,7,746
2023-12-29,Chrome,8,230
2023-12-29,YaBrowser,10,200
2023-12-29,Firefox,8.1,196
2023-12-29,Edge,7,179
2023-12-28,Chrome,10,79007
2023-12-28,Chrome,11,41142
2023-12-28,Edge,10,33945
2023-12-28,Edge,11,18927
2023-12-28,Firefox,10,11155
2023-12-28,Chrome,7,2900
2023-12-28,Chrome,8.1,1404
2023-12-28,Opera,10,1173
2023-12-28,Firefox,7,769
2023-12-28,YaBrowser,10,273
2023-12-28,Edge,7,217
2023-12-28,Chrome,8,213
2023-12-28,Firefox,8.1,182
2023-12-28,Safari,8,129
2023-12-28,Edge,8.1,113
2023-12-27,Chrome,10,79930
2023-12-27,Chrome,11,40541
2023-12-27,Edge,10,34293
2023-12-27,Edge,11,18762
2023-12-27,Firefox,10,10736
2023-12-27,Chrome,7,2841
2023-12-27,Chrome,8.1,1379
2023-12-27,Opera,10,1179
2023-12-27,Firefox,7,689
2023-12-27,YaBrowser,10,264
2023-12-27,Chrome,8,255
2023-12-27,Edge,7,221
2023-12-27,Firefox,8.1,173
2023-12-27,Safari,8,146
2023-12-27,Edge,8.1,115
2023-12-26,Chrome,10,68079
2023-12-26,Chrome,11,36250
2023-12-26,Edge,10,27194
2023-12-26,Edge,11,17134
2023-12-26,Firefox,10,10163
2023-12-26,Chrome,7,3063
2023-12-26,Chrome,8.1,1430
2023-12-26,Opera,10,1153
2023-12-26,Firefox,7,798
2023-12-26,YaBrowser,10,295
2023-12-26,Chrome,8,245
2023-12-26,Edge,7,220
2023-12-26,Firefox,8.1,161
2023-12-26,Safari,8,116
2023-12-26,Edge,8.1,113
2023-12-25,Chrome,10,40290
2023-12-25,Chrome,11,24458
2023-12-25,Edge,10,13194
2023-12-25,Edge,11,11874
2023-12-25,Firefox,10,7685
2023-12-25,Chrome,7,2616
2023-12-25,Chrome,8.1,1306
2023-12-25,Opera,10,1093
2023-12-25,Firefox,7,754
2023-12-25,YaBrowser,10,332
2023-12-25,Chrome,8,213
2023-12-25,Firefox,8.1,197
2023-12-25,Edge,7,173
2023-12-24,Chrome,10,36704
2023-12-24,Chrome,11,23745
2023-12-24,Edge,10,14162
2023-12-24,Edge,11,12526
2023-12-24,Firefox,10,7891
2023-12-24,Chrome,7,2422
2023-12-24,Chrome,8.1,1251
2023-12-24,Opera,10,1115
2023-12-24,Firefox,7,684
2023-12-24,YaBrowser,10,288
