date,mobile_device,visits
2023-12-23,Pixel 6,3080
2023-12-23,Pixel 7 Pro,2787
2023-12-23,Pixel 6a,2622
2023-12-23,SM-S906U,2466
2023-12-23,SM-S916U,2314
2023-12-23,Firefox for Android,2102
2023-12-23,Pixel 6 Pro,1867
2023-12-23,SM-G973U,1763
2023-12-23,SM-G996U,1649
2023-12-23,SM-G970U,1631
2023-12-23,SM-G781U,1619
2023-12-23,SM-A146U,1508
2023-12-23,SM-S918U1,1452
2023-12-23,Opera,1443
2023-12-23,SM-A326B,1366
2023-12-23,SM-G960U,1357
2023-12-23,Pixel 8 Pro,1328
2023-12-23,SM-S908U1,1322
2023-12-23,SM-G781V,1303
2023-12-23,SM-G975U,1204
2023-12-23,SM-N986U,1141
2023-12-23,SM-G990U,1020
2023-12-22,iPhone,264460
2023-12-22,Chrome,146877
2023-12-22,Safari,74820
2023-12-22,Edge,50946
2023-12-22,ChromeBook,14625
2023-12-22,Firefox,14005
2023-12-22,iPad,8138
2023-12-22,(not set),6515
2023-12-22,SM-S901U,4083
2023-12-22,SM-S908U,3996
2023-12-22,SM-S918U,3813
2023-12-22,SM-G991U,3412
2023-12-22,SM-S911U,2932
2023-12-22,Pixel 7,2621
2023-12-22,SM-G998U,2455
2023-12-22,Pixel 6,2404
2023-12-22,Pixel 6a,2174
2023-12-22,Pixel 7 Pro,2084
2023-12-22,SM-S906U,1887
2023-12-22,SM-S916U,1853
2023-12-22,Firefox for Android,1745
2023-12-22,Opera,1640
2023-12-22,Pixel 6 Pro,1368
2023-12-22,SM-G781U,1361
2023-12-22,SM-G996U,1325
2023-12-22,SM-A146U,1323
2023-12-22,SM-G973U,1297
2023-12-22,SM-G970U,1289
2023-12-22,SM-A326B,1216
2023-12-22,SM-G781V,1121
2023-12-22,SM-G960U,1034
2023-12-22,SM-S918U1,1026
2023-12-21,iPhone,242816
2023-12-21,Chrome,185540
2023-12-21,Safari,88484
2023-12-21,Edge,71067
2023-12-21,ChromeBook,31467
2023-12-21,Firefox,16448
2023-12-21,iPad,8224
2023-12-21,(not set),7959
2023-12-21,SM-S908U,3891
2023-12-21,SM-S901U,3885
2023-12-21,SM-S918U,3689
2023-12-21,SM-G991U,3261
2023-12-21,SM-S911U,2741
2023-12-21,Pixel 7,2274
2023-12-21,SM-G998U,2196
2023-12-21,Pixel 6,2144
2023-12-21,Pixel 6a,1956
2023-12-21,Pixel 7 Pro,1932
2023-12-21,SM-S906U,1809
2023-12-21,SM-S916U,1747
2023-12-21,Opera,1737
2023-12-21,Firefox for Android,1658
2023-12-21,Pixel 6 Pro,1319
2023-12-21,SM-A146U,1287
2023-12-21,SM-G781U,1239
2023-12-21,SM-G970U,1221
2023-12-21,SM-A326B,1171
2023-12-21,SM-G996U,1169
2023-12-21,SM-G973U,1158
2023-12-21,SM-G781V,1101
2023-12-21,SM-G960U,1066
2023-12-20,iPhone,245474
2023-12-20,Chrome,200792
2023-12-20,Safari,96075
2023-12-20,Edge,77853
2023-12-20,ChromeBook,44851
2023-12-20,Firefox,17199
2023-12-20,(not set),10399
2023-12-20,iPad,9237
2023-12-20,SM-S901U,4031
2023-12-20,SM-S918U,3870
2023-12-20,SM-S908U,3835
2023-12-20,SM-G991U,3195
2023-12-20,SM-S911U,2813
2023-12-20,Pixel 7,2333
2023-12-20,SM-G998U,2307
2023-12-20,Pixel 6,2012
2023-12-20,SM-S906U,1900
2023-12-20,Pixel 6a,1891
2023-12-20,Opera,1874
2023-12-20,Pixel 7 Pro,1858
2023-12-20,Firefox for Android,1774
2023-12-20,SM-S916U,1721
2023-12-20,SM-A146U,1379
2023-12-20,Pixel 6 Pro,1287
2023-12-20,SM-G781U,1218
