date,os,visits
2023-11-28,Chrome OS,102025
2023-11-28,Linux,23917
2023-11-28,(not set),665
2023-11-27,Windows,357928
2023-11-27,iOS,250612
2023-11-27,Android,144531
2023-11-27,Macintosh,143535
2023-11-27,Chrome OS,83456
2023-11-27,Linux,23121
2023-11-27,(not set),625
2023-11-26,iOS,298170
2023-11-26,Windows,175898
2023-11-26,Android,158354
2023-11-26,Macintosh,107040
2023-11-26,Linux,21848
2023-11-26,Chrome OS,17593
2023-11-26,(not set),894
2023-11-25,iOS,324178
2023-11-25,Android,161679
2023-11-25,Windows,146924
2023-11-25,Macintosh,84608
2023-11-25,Linux,21647
2023-11-25,Chrome OS,11420
2023-11-25,(not set),1086
2023-11-24,iOS,347176
2023-11-24,Windows,179801
2023-11-24,Android,176204
2023-11-24,Macintosh,90860
2023-11-24,Linux,25987
2023-11-24,Chrome OS,11827
2023-11-24,(not set),1320
2023-11-23,iOS,352794
2023-11-23,Android,185812
2023-11-23,Windows,165554
2023-11-23,Macintosh,84450
2023-11-23,Linux,23592
2023-11-23,Chrome OS,11567
2023-11-23,(not set),1395
2023-11-22,iOS,355152
2023-11-22,Windows,271802
2023-11-22,Android,188434
2023-11-22,Macintosh,105936
2023-11-22,Linux,23579
2023-11-22,Chrome OS,19229
2023-11-22,(not set),1000
2023-11-21,Windows,323091
2023-11-21,iOS,308438
2023-11-21,Android,164509
2023-11-21,Macintosh,124067
2023-11-21,Chrome OS,51477
2023-11-21,Linux,23924
2023-11-21,(not set),805
2023-11-20,Windows,333186
2023-11-20,iOS,311540
2023-11-20,Android,165398
2023-11-20,Macintosh,131455
2023-11-20,Chrome OS,60695
2023-11-20,Linux,22872
2023-11-20,(not set),1137
2023-11-19,iOS,363378
2023-11-19,Windows,179117
2023-11-19,Android,177539
2023-11-19,Macintosh,107125
2023-11-19,Linux,21521
2023-11-19,Chrome OS,17957
2023-11-19,(not set),798
2023-11-18,iOS,322804
2023-11-18,Android,171939
2023-11-18,Windows,153428
2023-11-18,Macintosh,89075
2023-11-18,Linux,21604
2023-11-18,Chrome OS,11865
2023-11-18,(not set),614
2023-11-17,iOS,303446
2023-11-17,Windows,296160
2023-11-17,Android,167359
2023-11-17,Macintosh,119674
2023-11-17,Chrome OS,79995
2023-11-17,Linux,23410
2023-11-17,(not set),665
2023-11-16,Windows,351305
2023-11-16,iOS,274343
2023-11-16,Android,143434
2023-11-16,Macintosh,141120
2023-11-16,Chrome OS,101637
2023-11-16,Linux,23100
2023-11-16,(not set),678
2023-11-15,Windows,374383
2023-11-15,iOS,286351
2023-11-15,Android,152632
2023-11-15,Macintosh,150996
2023-11-15,Chrome OS,101561
2023-11-15,Linux,23547
2023-11-15,(not set),1392
2023-11-14,Windows,368360
2023-11-14,iOS,275681
2023-11-14,Android,151607
2023-11-14,Macintosh,151109
2023-11-14,Chrome OS,100600
2023-11-14,Linux,25615
2023-11-14,(not set),1360
2023-11-13,Windows,382438
2023-11-13,iOS,311886
2023-11-13,Android,161927
2023-11-13,Macintosh,154370
2023-11-13,Chrome OS,89896
2023-11-13,Linux,30236
2023-11-13,(not set),797
2023-11-12,iOS,345739
2023-11-12,Windows,191891
2023-11-12,Android,175069
2023-11-12,Macintosh,118536
2023-11-12,Linux,27270
2023-11-12,Chrome OS,19586
2023-11-12,(not set),390
2023-11-11,iOS,370039
2023-11-11,Android,181217
2023-11-11,Windows,164643
2023-11-11,Macintosh,97127
2023-11-11,Linux,27741
2023-11-11,Chrome OS,13398
2023-11-11,(not set),944
2023-11-10,iOS,335426
2023-11-10,Windows,266401
2023-11-10,Android,166326
2023-11-10,Macintosh,119473
2023-11-10,Chrome OS,50515
2023-11-10,Linux,32618
2023-11-10,(not set),499
2023-11-09,Windows,347604
2023-11-09,iOS,307754
2023-11-09,Android,153027
2023-11-09,Macintosh,145446
2023-11-09,Chrome OS,90989
2023-11-09,Linux,27971
2023-11-09,(not set),942
2023-11-08,Windows,380426
2023-11-08,iOS,330132
2023-11-08,Android,175880
2023-11-08,Macintosh,153396
2023-11-08,Chrome OS,94005
2023-11-08,Linux,30369
2023-11-08,(not set),814
2023-11-07,Windows,367453
2023-11-07,iOS,291500
2023-11-07,Macintosh,155432
2023-11-07,Android,152380
2023-11-07,Chrome OS,83452
2023-11-07,Linux,29426
2023-11-07,(not set),908
2023-11-06,Windows,382826
2023-11-06,iOS,297422
2023-11-06,Android,171800
2023-11-06,Macintosh,155180
2023-11-06,Chrome OS,86986
2023-11-06,Linux,29834
2023-11-06,(not set),670
2023-11-05,iOS,377568
2023-11-05,Windows,194336
2023-11-05,Android,189110
2023-11-05,Macintosh,123316
2023-11-05,Linux,29179
2023-11-05,Chrome OS,19450
2023-11-05,(not set),344
2023-11-04,iOS,356704
2023-11-04,Android,193288
2023-11-04,Windows,169933
2023-11-04,Macintosh,93897
2023-11-04,Linux,28191
2023-11-04,Chrome OS,12741
2023-11-04,(not set),944
2023-11-03,iOS,319349
2023-11-03,Windows,310393
2023-11-03,Android,207044
2023-11-03,Macintosh,126512
2023-11-03,Chrome OS,77761
2023-11-03,Linux,28693
2023-11-03,(not set),741
2023-11-02,Windows,343639
2023-11-02,iOS,274774
2023-11-02,Android,143534
2023-11-02,Macintosh,142167
2023-11-02,Chrome OS,95964
2023-11-02,Linux,28844
2023-11-02,(not set),630
2023-11-01,Windows,363415
2023-11-01,iOS,274865
2023-11-01,Macintosh,145587
2023-11-01,Android,144327
2023-11-01,Chrome OS,87803
2023-11-01,Linux,29181
2023-11-01,(not set),1058
2023-10-31,Windows,354522
2023-10-31,iOS,258588
2023-10-31,Android,151970
2023-10-31,Macintosh,133760
2023-10-31,Chrome OS,75729
2023-10-31,Linux,27239
2023-10-31,(not set),1006
2023-10-30,Windows,370583
2023-10-30,iOS,294299
2023-10-30,Android,164271
2023-10-30,Macintosh,155164
2023-10-30,Chrome OS,88162
2023-10-30,Linux,28889
2023-10-30,(not set),296
2023-10-29,iOS,348499
2023-10-29,Windows,183160
2023-10-29,Android,170193
2023-10-29,Macintosh,116534
2023-10-29,Linux,28489
2023-10-29,Chrome OS,18495
2023-10-29,(not set),257
2023-10-28,iOS,392456
2023-10-28,Android,184892
2023-10-28,Windows,153862
2023-10-28,Macintosh,96455
2023-10-28,Linux,27283
2023-10-28,Chrome OS,11953
2023-10-28,(not set),722
2023-10-27,iOS,445214
2023-10-27,Windows,313064
2023-10-27,Android,204705
2023-10-27,Macintosh,138389
2023-10-27,Chrome OS,71935
2023-10-27,Linux,31849
2023-10-27,(not set),287
2023-10-26,Windows,359853
2023-10-26,iOS,320817
2023-10-26,Android,165245
2023-10-26,Macintosh,143993
2023-10-26,Chrome OS,91743
2023-10-26,Linux,29518
2023-10-26,(not set),544
2023-10-25,Windows,364175
2023-10-25,iOS,319812
2023-10-25,Android,166566
2023-10-25,Macintosh,150098
2023-10-25,Chrome OS,92479
2023-10-25,Linux,29949
2023-10-25,(not set),577
2023-10-24,Windows,362224
2023-10-24,iOS,328464
2023-10-24,Android,172453
2023-10-24,Macintosh,150941
2023-10-24,Chrome OS,95323
2023-10-24,Linux,28487
2023-10-24,(not set),399
2023-10-23,Windows,365394
2023-10-23,iOS,339326
2023-10-23,Android,183828
2023-10-23,Macintosh,160315
2023-10-23,Chrome OS,86407
2023-10-23,Linux,29119
2023-10-23,(not set),208
2023-10-22,iOS,405636
2023-10-22,Android,190488
2023-10-22,Windows,183512
2023-10-22,Macintosh,116857
2023-10-22,Linux,28403
2023-10-22,Chrome OS,19190
2023-10-22,(not set),163
2023-10-21,iOS,407458
2023-10-21,Android,198314
2023-10-21,Windows,161066
2023-10-21,Macintosh,95739
2023-10-21,Linux,28992
2023-10-21,Chrome OS,12187
2023-10-21,(not set),696
2023-10-20,iOS,366546
2023-10-20,Windows,296635
2023-10-20,Android,176219
2023-10-20,Macintosh,125308
2023-10-20,Chrome OS,67181
2023-10-20,Linux,28552
2023-10-20,(not set),391
2023-10-19,iOS,393815
2023-10-19,Windows,362526
2023-10-19,Android,192433
2023-10-19,Macintosh,145863
2023-10-19,Chrome OS,84391
2023-10-19,Linux,30181
2023-10-19,(not set),979
2023-10-18,iOS,734275
2023-10-18,Windows,498252
2023-10-18,Android,295464
2023-10-18,Macintosh,217044
2023-10-18,Chrome OS,95698
2023-10-18,Linux,32445
2023-10-18,(not set),471
2023-10-17,Windows,385030
2023-10-17,iOS,364671
2023-10-17,Android,219226
2023-10-17,Macintosh,156401
2023-10-17,Chrome OS,90920
2023-10-17,Linux,32356
2023-10-17,(not set),274
2023-10-16,iOS,385856
2023-10-16,Windows,372821
2023-10-16,Android,207127
2023-10-16,Macintosh,162024
2023-10-16,Chrome OS,78185
2023-10-16,Linux,31596
2023-10-16,(not set),290
2023-10-15,iOS,439781
2023-10-15,Android,220123
2023-10-15,Windows,197422
2023-10-15,Macintosh,124129
2023-10-15,Linux,30482
2023-10-15,Chrome OS,18905
2023-10-15,(not set),235
2023-10-14,iOS,443523
2023-10-14,Android,214179
2023-10-14,Windows,160673
2023-10-14,Macintosh,95378
2023-10-14,Linux,31734
2023-10-14,Chrome OS,12384
2023-10-14,(not set),693
2023-10-13,iOS,375006
2023-10-13,Windows,304851
2023-10-13,Android,187310
2023-10-13,Macintosh,125438
2023-10-13,Chrome OS,60856
2023-10-13,Linux,33949
2023-10-13,(not set),355
2023-10-12,iOS,374706
2023-10-12,Windows,356550
2023-10-12,Android,196718
2023-10-12,Macintosh,154060
2023-10-12,Chrome OS,87494
2023-10-12,Linux,30437
2023-10-12,(not set),19637
2023-10-11,Windows,393874
2023-10-11,iOS,393338
2023-10-11,Android,210476
2023-10-11,Macintosh,155138
2023-10-11,Chrome OS,85063
2023-10-11,(not set),39204
2023-10-11,Linux,30964
2023-10-10,iOS,401067
2023-10-10,Windows,378713
2023-10-10,Android,215042
2023-10-10,Macintosh,160206
2023-10-10,Chrome OS,86656
2023-10-10,Linux,31689
2023-10-10,(not set),1632
2023-10-09,iOS,482143
2023-10-09,Windows,368654
2023-10-09,Android,258694
2023-10-09,Macintosh,170121
2023-10-09,Chrome OS,61729
2023-10-09,Linux,32115
2023-10-09,(not set),136
2023-10-08,iOS,547415
2023-10-08,Android,299152
2023-10-08,Windows,211935
2023-10-08,Macintosh,134464
2023-10-08,Linux,30651
2023-10-08,Chrome OS,17394
2023-10-08,(not set),109
2023-10-07,iOS,488223
2023-10-07,Android,270212
2023-10-07,Windows,184541
2023-10-07,Macintosh,107800
2023-10-07,Linux,30541
2023-10-07,Chrome OS,12497
2023-10-07,(not set),554
