date,mobile_device,visits
2024-01-04,Chrome,541712
2024-01-04,Edge,205063
2024-01-04,iPhone,175069
2024-01-04,Safari,117861
2024-01-04,(not set),29815
2024-01-04,Firefox,25263
2024-01-04,ChromeBook,13738
2024-01-04,iPad,5291
2024-01-04,SM-S918U,3762
2024-01-04,SM-S908U,3435
2024-01-04,SM-A146U,3309
2024-01-04,SM-S901U,2411
2024-01-04,SM-S911U,2028
2024-01-04,SM-G991U,1855
2024-01-04,SM-G998U,1749
2024-01-04,SM-S906U,1356
2024-01-04,SM-S916U,1354
2024-01-04,SM-A037U,1344
2024-01-04,moto g pure,1134
2024-01-04,SM-A326B,1128
2024-01-04,SM-A136U,1121
2024-01-04,Opera,1051
2024-01-04,Pixel 7,1051
2024-01-04,SM-G996U,972
2024-01-04,SM-G781U,965
2024-01-04,moto g play (2023),920
2024-01-04,Pixel 7 Pro,891
2024-01-04,Pixel 6a,869
2024-01-04,SM-N986U,848
2024-01-04,Moto G Stylus 5G,839
2024-01-04,SM-S918U1,825
2024-01-04,Moto G 5G (2022),819
2024-01-04,Firefox for Android,809
2024-01-04,SM-S908U1,800
2024-01-04,Pixel 6,799
2024-01-04,Moto G Stylus 5G (2022),742
2024-01-04,SM-A546U,664
2024-01-04,SM-G781V,649
2024-01-04,SM-G973U,634
2024-01-04,SM-A536U,630
2024-01-04,SM-G975U,625
2024-01-04,SM-G970U,622
2024-01-04,Moto G Power (2022),609
2024-01-04,SM-G960U,599
2024-01-04,Internet Explorer,598
2024-01-04,SM-A037F,594
2024-01-04,moto g 5G - 2023,577
2024-01-04,Pixel 6 Pro,576
2024-01-04,SM-G990U,576
2024-01-04,SM-A125U,565
2024-01-04,SM-N960U,541
2024-01-04,SM-A236U,539
2024-01-04,SM-N981U,518
2024-01-04,SM-G990U2,507
2024-01-04,SM-N975U,475
2024-01-04,moto g stylus 5G - 2023,468
2024-01-04,SM-G965U,457
2024-01-04,Pixel 8 Pro,447
2024-01-04,SM-G986U,443
2024-01-04,Edge 5G UW,427
2024-01-04,SM-A135U,409
2024-01-04,SM-F936U,396
2024-01-04,DE2118,382
2024-01-04,Moto G Power (2021),376
2024-01-04,Pixel 7a,375
2024-01-04,SM-A716U,374
2024-01-04,SM-F711U,373
2024-01-04,SM-G998U1,355
2024-01-04,SM-F721U,353
2024-01-04,moto g stylus (2023),349
2024-01-04,SM-F731U,338
2024-01-04,SM-S918B,337
2024-01-04,SM-A526U,336
2024-01-04,SM-S711U,329
2024-01-04,SM-F926U,327
2024-01-04,KFTRWI,318
2024-01-04,SM-A217M,313
2024-01-04,SM-S136DL,307
2024-01-04,SM-A325M,299
2024-01-04,SM-F946U,299
2024-01-04,STK-LX3,295
2024-01-04,SM-A135M,285
2024-01-04,SM-A426U,285
2024-01-04,SM-G981U,284
2024-01-04,SM-G950U,283
2024-01-04,TMAF025G,278
2024-01-04,SM-G988U,274
2024-01-04,SM-A145M,273
2024-01-04,SM-S146VL,273
2024-01-04,M2006C3LG,270
2024-01-04,Moto G Stylus,264
2024-01-04,Moto G Stylus (2022),264
2024-01-04,one 5G ace,260
2024-01-04,Stratus C7,259
2024-01-04,SM-G781U1,258
2024-01-04,SM-S901U1,257
2024-01-04,TMAF035G,253
2024-01-04,moto g play (2021),253
2024-01-04,SM-G991U1,249
2024-01-04,SM-N986U1,244
2024-01-04,SM-A042M,242
2024-01-04,SM-N970U,241
2024-01-04,SM-G960U1,240
2024-01-04,Pixel 8,239
2024-01-04,SM-A546E,232
2024-01-04,SM-N950U,232
2024-01-04,SM-A536E,231
2024-01-04,CPH2515,222
2024-01-04,SM-A515F,222
2024-01-04,SM-G975U1,222
2024-01-04,SM-A215U,221
2024-01-04,T602DL,221
2024-01-04,SM-A102U,218
2024-01-04,B131DL,217
2024-01-04,SM-A205U,212
2024-01-04,REVVL V+ 5G,208
2024-01-04,GN2200,207
2024-01-04,M2003J15SC,207
2024-01-04,SM-S906U1,202
2024-01-04,SM-S911U1,200
2024-01-04,Redmi Note 8,195
2024-01-04,LM-Q730,194
2024-01-04,SM-A127M,190
2024-01-04,SM-S908E,190
2024-01-04,M2101K6G,189
2024-01-04,Nexus 5,189
2024-01-04,M2102J20SG,188
2024-01-04,SM-A528B,187
2024-01-04,SM-G973U1,185
2024-01-04,SM-X200,184
2024-01-04,SM-A235M,182
2024-01-04,M2004J19C,181
2024-01-04,CPH2363,180
2024-01-04,Volt SV55,180
2024-01-04,M2101K7BL,179
2024-01-04,SM-A525M,179
2024-01-04,KFMAWI,178
2024-01-04,SM-A146U1,177
2024-01-04,SM-G780F,176
2024-01-04,SM-A346M,174
2024-01-04,SM-A035M,172
2024-01-04,moto e20,171
2024-01-04,SM-G955U,170
2024-01-04,SM-A515U,168
2024-01-04,TMRV065G,168
2024-01-04,Moto G20,167
2024-01-04,SM-A715F,165
2024-01-04,2201117TL,163
2024-01-04,SM-G996U1,163
2024-01-04,KFONWI,161
2024-01-04,SM-G990E,156
2024-01-04,Pixel 5,154
2024-01-04,SM-A107M,152
2024-01-04,SM-A225M,152
2024-01-04,SM-F936U1,152
2024-01-04,SM-A115U,151
2024-01-04,SM-A045M,149
2024-01-04,Pixel 4a,145
2024-01-04,SM-N975U1,145
2024-01-04,SM-A025U,144
2024-01-04,SM-G970U1,144
2024-01-04,SM-A037M,143
2024-01-04,SM-A226R,143
2024-01-04,SM-A336M,143
2024-01-04,Windows RT Tablet,143
2024-01-04,SM-S536DL,142
2024-01-04,SM-N981U1,140
2024-01-04,One 5G UW Ace,138
2024-01-04,SM-G781B,138
2024-01-04,SM-G981U1,137
2024-01-04,CPH2389,135
2024-01-04,SM-G991B,135
2024-01-04,SM-N960U1,135
2024-01-04,iPhone 14 Pro Max,135
2024-01-04,LM-K500,134
2024-01-04,U616AT,134
2024-01-04,X100,134
2024-01-04,Moto G Power 5G - 2023,133
2024-01-04,SM-A536U1,133
2024-01-04,SM-G986U1,133
2024-01-04,KI5k,131
2024-01-04,M2006C3MG,131
2024-01-04,SM-S916U1,131
2024-01-04,Moto G22,130
2024-01-04,SM-A315G,130
2024-01-04,SM-A505U,129
2024-01-04,SM-G981V,128
2024-01-04,Moto G Power,127
2024-01-04,Redmi Note 9 Pro,126
2024-01-04,SM-A546U1,126
2024-01-04,SM-G990U1,126
2024-01-04,Edge (2022),125
2024-01-04,VNE-LX3,125
2024-01-04,B140DL,124
2024-01-04,Moto G7 Power,124
2024-01-04,Redmi Note 9S,124
2024-01-04,SM-A125M,121
2024-01-04,SM-S236DL,120
2024-01-04,Redmi Note 8 Pro,118
2024-01-04,iPhone 13,117
2024-01-04,iPhone 13 Pro Max,117
2024-01-04,moto g stylus (2021),117
2024-01-04,SM-A245M,115
2024-01-04,SM-G965U1,115
2024-01-04,23028RA60L,114
2024-01-04,G33,114
2024-01-04,N156DL,114
2024-01-04,CRT-LX3,113
2024-01-04,SM-A516U,113
2024-01-04,SM-F946U1,113
2024-01-04,A509DL,112
2024-01-04,SM-A032M,112
2024-01-04,SM-G998B,111
2024-01-04,G400 5G,110
2024-01-04,SM-A207M,110
2024-01-04,5087Z,109
2024-01-04,LM-V600,108
2024-01-04,SM-T510,108
2024-01-04,moto e,108
2024-01-04,CPH2477,105
2024-01-04,Pixel 4a (5G),105
2024-01-04,JKM-LX3,104
2024-01-04,SM-A037U1,103
2024-01-04,T779W,103
2024-01-04,TFY-LX3,103
2024-01-04,moto g(60),103
2024-01-04,9137W,102
2024-01-04,SM-G975F,102
2024-01-04,SM-T227U,101
2024-01-04,SM-S911B,100
2024-01-04,2201117TG,99
2024-01-04,SM-T500,99
2024-01-04,T767W,99
2024-01-04,Edge Plus 5G UW (2022),98
2024-01-04,iPhone 11,98
2024-01-04,CPH2239,97
2024-01-04,SM-A127F,97
2024-01-04,SM-A536V,97
2024-01-04,CPH2387,94
2024-01-04,2212ARNC4L,92
2024-01-04,BF7,92
2024-01-04,RMO-NX3,91
2024-01-04,SM-A032F,91
2024-01-04,LM-G900,90
2024-01-04,SM-A307G,90
2024-01-04,SM-F731U1,90
2024-01-04,T430W,90
2024-01-04,N152DL,89
2024-01-04,SM-A125F,89
2024-01-04,SM-S901E,88
2024-01-04,iPhone 13 Pro,88
2024-01-04,SM-A115M,87
2024-01-04,SM-G988U1,87
2024-01-04,SM-N976U,87
2024-01-04,KI7,86
2024-01-04,SM-S916B,86
2024-01-04,iPhone 14 Pro,86
2024-01-04,One 5G UW,85
2024-01-04,Pixel 2,85
2024-01-04,Pixel 5a,85
2024-01-04,220333QL,84
2024-01-04,CPH2269,83
2024-01-04,G310 5G,83
2024-01-04,Pixel 3a,82
2024-01-04,SM-A136U1,82
2024-01-04,SM-S124DL,82
2024-01-04,WTCELERO5G,82
2024-01-04,2109119DG,81
2024-01-04,SM-A325F,81
2024-01-04,MAR-LX3A,80
2024-01-04,Moto Z4,80
2024-01-04,SM-A022M,80
2024-01-04,SM-A326U,80
2024-01-04,SM-S918W,80
2024-01-04,iPhone 12,80
2024-01-04,2201116TG,79
2024-01-04,RKY-LX3,79
2024-01-04,SL101AE,79
2024-01-04,SM-A025M,79
2024-01-04,SM-A125U1,79
2024-01-04,TAB-8US2,79
2024-01-04,SM-S515DL,78
2024-01-04,SM-G996B,77
2024-01-04,SM-T220,77
2024-01-04,moto g(50) 5G,77
2024-01-04,BE2028,76
2024-01-04,SM-A217F,76
2024-01-04,SM-S901B,76
2024-01-04,EC211001,75
2024-01-04,Pixel 3,75
2024-01-04,SM-A505G,75
2024-01-04,220233L2G,74
2024-01-04,SM-A135F,74
2024-01-04,HPP-L55B,73
2024-01-04,LM-Q720,73
2024-01-04,SM-G950U1,73
2024-01-04,SM-G973F,73
2024-01-04,Moto G9 Play,72
2024-01-04,SM-A525F,72
2024-01-04,23026RN54G,71
2024-01-04,BF6,71
2024-01-04,Moto E13,71
2024-01-04,N1374DL,71
2024-01-04,Razr Plus 2023,71
2024-01-04,SM-S906E,71
2024-01-04,2303ERA42L,70
2024-01-04,CPH2205,70
2024-01-04,LE2117,70
