date,os_version,visits
2023-11-07,10,28244
2023-11-15,10,27482
2023-11-08,10,27133
2023-11-14,10,27093
2023-12-11,10,27079
2023-11-28,10,26862
2023-11-29,10,26542
2023-11-13,10,26496
2023-12-05,10,26494
2023-12-04,10,26394
2023-12-06,10,26392
2024-01-03,10,26207
2023-11-30,10,26174
2023-11-16,10,26117
2024-01-04,10,25907
2023-11-27,10,25771
2023-12-07,10,25402
2023-11-20,10,25012
2023-12-12,10,24730
2024-01-02,10,24525
2023-11-09,10,24405
2023-12-13,10,24196
2023-11-21,10,23442
2023-12-01,10,23136
2023-12-19,10,22894
2023-12-18,10,22441
2023-11-17,10,22362
2023-12-14,10,22204
2023-12-20,10,21545
2023-12-08,10,20778
2023-12-15,10,19828
2023-11-06,10,19137
2023-12-21,10,18435
2023-11-10,10,17755
2023-12-27,10,16910
2023-11-22,10,16859
2023-12-28,10,16859
2024-01-03,11,16442
2023-11-13,11,16412
2023-12-05,11,16390
2023-11-28,11,16275
2024-01-04,11,16207
2023-11-29,11,16123
2023-11-14,11,16095
2023-12-04,11,15961
2024-01-02,11,15942
2023-11-07,11,15849
2023-11-15,11,15740
2023-11-08,11,15703
2023-12-06,11,15628
2023-11-27,11,15566
2023-12-11,11,15382
2023-12-07,11,15348
2023-11-16,11,15309
2023-11-30,11,15267
2023-12-12,11,15054
2023-11-09,11,15005
2023-12-13,11,14988
2023-11-20,11,14494
2023-12-29,10,14375
2023-11-21,11,14222
2023-12-14,11,14072
2023-12-22,10,13995
2023-12-19,11,13959
2023-12-18,11,13548
2023-12-26,10,13035
2023-12-20,11,12641
2023-12-01,11,12405
2023-12-08,11,12046
2023-11-17,11,11977
2023-11-06,11,11904
2023-12-15,11,11485
2023-12-28,11,11357
2023-12-21,11,11295
2023-11-10,11,11212
2023-12-27,11,10871
2023-11-24,10,10852
2023-11-22,11,9903
2023-12-29,11,9232
2023-12-26,11,9098
2023-12-22,11,8415
2023-12-03,10,6861
2023-11-12,10,6802
2023-12-03,11,6728
2023-11-19,10,6655
2023-12-10,10,6571
2023-11-12,11,6540
2023-11-26,10,6534
2023-12-02,10,6523
2023-11-25,10,6507
2023-11-26,11,6455
2023-11-24,11,6441
2023-11-18,10,6358
2023-11-19,11,6133
2023-11-11,10,6129
2023-12-10,11,6118
2024-01-01,10,5982
2024-01-01,11,5829
2023-12-09,10,5802
2023-12-17,10,5747
2023-12-02,11,5746
2023-12-16,10,5477
2023-11-18,11,5421
2023-11-11,11,5406
2023-11-23,10,5364
2023-12-30,10,5358
2023-11-25,11,5349
2023-12-09,11,5331
2023-12-17,11,5219
2023-12-30,11,4922
2023-12-16,11,4520
2023-12-31,10,4444
2023-10-31,10,4422
2023-10-30,10,4267
2023-11-03,10,4246
2023-10-25,10,4234
2023-10-16,10,4215
2023-10-20,10,4203
2023-10-17,10,4200
2023-10-18,10,4196
2023-10-26,10,4189
2023-11-23,11,4186
2023-12-23,10,4180
2023-10-10,10,4179
2023-10-27,10,4127
2023-10-24,10,4098
2023-10-13,10,4073
2023-11-01,10,4067
2023-12-31,11,4062
2023-11-02,10,3964
2023-10-11,10,3953
2023-10-19,10,3908
2023-10-12,10,3896
2023-10-23,10,3801
2023-12-23,11,3783
2023-12-25,10,3453
2023-12-24,10,3161
2023-12-25,11,2971
2023-10-09,10,2819
2023-12-24,11,2813
2023-10-17,11,2567
2023-10-16,11,2471
2023-10-31,11,2424
2023-10-30,11,2417
2023-10-18,11,2414
2023-11-01,11,2382
2023-10-11,11,2359
2023-10-25,11,2331
2023-10-10,11,2295
2023-11-02,11,2270
2023-10-26,11,2265
2023-10-23,11,2259
2023-10-12,11,2230
2023-10-19,11,2222
2023-10-24,11,2190
2023-10-09,11,1913
2023-10-27,11,1840
2023-11-03,11,1835
2023-10-13,11,1815
2023-10-20,11,1807
2023-10-21,10,988
2023-11-05,10,892
2023-10-15,10,878
2023-10-29,10,831
2023-10-22,10,777
2023-10-15,11,761
2023-11-05,11,737
2023-10-08,10,731
2023-10-14,10,716
2023-10-29,11,710
2023-11-04,10,696
2023-10-22,11,690
2023-10-07,10,686
2023-10-28,10,658
2023-10-08,11,637
2023-11-04,11,623
2023-10-14,11,611
2023-10-21,11,605
2023-10-28,11,576
2023-10-07,11,567
2023-11-07,7,482
2023-11-28,7,466
2023-11-27,7,451
2023-11-08,7,450
2023-11-30,7,434
2023-11-21,7,433
2023-11-14,7,431
2023-12-04,7,430
2023-12-05,7,419
2024-01-03,7,416
2023-11-15,7,413
2023-11-29,7,412
2023-11-09,7,409
2023-11-13,7,404
2023-11-16,7,402
2023-12-06,7,396
2024-01-02,7,392
2023-12-11,7,389
2023-10-21,7,386
2023-12-12,7,377
2023-11-20,7,374
2023-12-13,7,373
2023-12-07,7,368
2024-01-04,7,367
2023-12-14,7,366
2023-12-19,7,356
2023-12-27,7,356
2023-12-18,7,347
2023-11-17,7,346
2023-12-01,7,346
2023-12-28,7,336
2023-12-08,7,323
2023-12-20,7,313
2023-11-06,7,309
2023-12-15,7,308
2023-11-22,7,306
2023-11-10,7,294
2023-12-21,7,290
2023-12-26,7,282
2023-12-29,7,282
2023-12-22,7,248
2023-12-10,7,236
2023-11-24,7,224
2023-12-02,7,223
2023-11-25,7,220
2023-11-18,7,218
2023-11-13,8.1,203
2023-11-26,7,202
2023-11-07,8.1,199
2023-12-03,7,195
2023-11-08,8.1,192
2023-12-09,7,190
2023-12-16,7,190
2023-11-11,7,188
2023-11-28,8.1,184
2023-11-09,8.1,179
2023-11-27,8.1,178
2024-01-01,7,178
2023-12-05,8.1,177
2023-12-04,8.1,176
2024-01-03,8.1,175
2023-11-14,8.1,174
2023-11-30,8.1,174
2023-11-23,7,173
2023-12-14,8.1,173
2023-11-20,8.1,170
2023-11-12,7,166
2023-12-30,7,163
2023-12-17,7,162
2023-11-29,8.1,159
2023-12-06,8.1,158
2023-11-19,7,157
2023-12-11,8.1,157
2024-01-04,8.1,156
2023-11-15,8.1,153
2024-01-02,8.1,152
2023-11-16,8.1,150
2023-11-21,8.1,149
2023-12-01,8.1,149
2023-12-13,8.1,147
2023-12-07,8.1,144
2023-12-20,8.1,142
2023-12-18,8.1,141
2023-11-10,8.1,138
2023-12-27,8.1,138
2023-12-19,8.1,137
2023-11-22,8.1,136
2023-11-17,8.1,135
2023-12-12,8.1,135
2023-12-08,8.1,129
2023-12-21,8.1,129
2023-12-25,7,129
2023-12-23,7,128
2023-12-28,8.1,126
2023-11-27,8,111
2023-11-06,8.1,110
2023-12-26,8.1,109
2023-12-31,7,104
