date,browser,os_version,visits
2024-01-04,Chrome,10,17070
2024-01-04,Chrome,11,11309
2024-01-04,Edge,10,7254
2024-01-04,Edge,11,4924
2024-01-04,Firefox,10,1498
2024-01-04,Chrome,7,326
2024-01-04,Chrome,8.1,139
2024-01-04,Opera,10,111
2024-01-03,Chrome,10,17240
2024-01-03,Chrome,11,11358
2024-01-03,Edge,10,7567
2024-01-03,Edge,11,4942
2024-01-03,Firefox,10,1458
2024-01-03,Chrome,7,355
2024-01-03,Chrome,8.1,144
2024-01-03,Opera,10,106
2024-01-02,Chrome,10,16018
2024-01-02,Chrome,11,11146
2024-01-02,Edge,10,6769
2024-01-02,Edge,11,4820
2024-01-02,Firefox,10,1374
2024-01-02,Chrome,7,341
2024-01-02,Chrome,8.1,131
2024-01-02,Opera,10,123
2024-01-01,Chrome,10,4419
2024-01-01,Chrome,11,3996
2024-01-01,Edge,11,1765
2024-01-01,Edge,10,1015
2024-01-01,Firefox,10,484
2024-01-01,Chrome,7,149
2023-12-31,Chrome,10,3210
2023-12-31,Chrome,11,2780
2023-12-31,Edge,11,1249
2023-12-31,Edge,10,738
2023-12-31,Firefox,10,372
2023-12-30,Chrome,10,3977
2023-12-30,Chrome,11,3388
2023-12-30,Edge,11,1568
2023-12-30,Edge,10,897
2023-12-30,Firefox,10,470
2023-12-30,Chrome,7,140
2023-12-29,Chrome,10,8793
2023-12-29,Chrome,11,6399
2023-12-29,Edge,10,4672
2023-12-29,Edge,11,2851
2023-12-29,Firefox,10,831
2023-12-29,Chrome,7,231
2023-12-28,Chrome,10,11190
2023-12-28,Chrome,11,7784
2023-12-28,Edge,10,4535
2023-12-28,Edge,11,3391
2023-12-28,Firefox,10,1034
2023-12-28,Chrome,7,280
2023-12-28,Chrome,8.1,113
2023-12-27,Chrome,10,11047
2023-12-27,Chrome,11,7539
2023-12-27,Edge,10,4503
2023-12-27,Edge,11,3381
2023-12-27,Firefox,10,935
2023-12-27,Chrome,7,294
2023-12-27,Chrome,8.1,116
2023-12-26,Chrome,10,8538
2023-12-26,Chrome,11,6233
2023-12-26,Edge,10,3450
2023-12-26,Edge,11,2794
2023-12-26,Firefox,10,789
2023-12-26,Chrome,7,236
2023-12-25,Chrome,10,2573
