date,browser,os_version,visits
2024-01-04,Chrome,10,215547
2024-01-04,Edge,10,66581
2024-01-04,Firefox,10,10250
2024-01-04,Chrome,7,1029
2024-01-04,Opera,10,994
2024-01-04,Internet Explorer,10,402
2024-01-04,Firefox,7,223
2024-01-04,Chrome,8.1,156
2024-01-04,Edge,8.1,103
2024-01-03,Chrome,10,211950
2024-01-03,Chrome,11,55128
2024-01-03,Edge,10,49797
2024-01-03,Edge,11,22700
2024-01-03,Firefox,10,9343
2024-01-03,Chrome,7,2990
2024-01-03,Opera,10,1093
2024-01-03,Chrome,8.1,814
2024-01-03,Internet Explorer,10,454
2024-01-03,Firefox,7,247
2024-01-03,Edge,7,113
2024-01-02,Chrome,10,192093
2024-01-02,Chrome,11,51866
2024-01-02,Edge,10,42830
2024-01-02,Edge,11,21609
2024-01-02,Firefox,10,12530
2024-01-02,Chrome,7,2801
2024-01-02,Opera,10,1059
2024-01-02,Chrome,8.1,809
2024-01-02,Internet Explorer,10,425
2024-01-02,Firefox,7,240
2024-01-02,Internet Explorer,2000,169
2024-01-01,Chrome,10,60641
2024-01-01,Chrome,11,16770
2024-01-01,Edge,10,9002
2024-01-01,Firefox,10,7077
2024-01-01,Edge,11,6745
2024-01-01,Internet Explorer,2000,1643
2024-01-01,Chrome,7,1509
2024-01-01,Opera,10,777
2024-01-01,Chrome,8.1,368
2024-01-01,Firefox,7,129
2023-12-31,Chrome,10,24103
2023-12-31,Chrome,11,12646
2023-12-31,Edge,10,7570
2023-12-31,Edge,11,5432
2023-12-31,Firefox,10,3297
2023-12-31,Chrome,7,1388
2023-12-31,Opera,10,751
2023-12-31,Chrome,8.1,302
2023-12-31,Firefox,7,133
2023-12-30,Chrome,10,29810
2023-12-30,Chrome,11,16599
2023-12-30,Edge,10,8943
2023-12-30,Edge,11,7049
2023-12-30,Firefox,10,6393
2023-12-30,Chrome,7,1777
2023-12-30,Opera,10,798
2023-12-30,Chrome,8.1,372
2023-12-30,Firefox,7,144
2023-12-29,Chrome,10,148012
2023-12-29,Chrome,11,34757
2023-12-29,Edge,10,28541
2023-12-29,Edge,11,14781
2023-12-29,Firefox,10,6502
2023-12-29,Chrome,7,2682
2023-12-29,Opera,10,908
2023-12-29,Chrome,8.1,644
2023-12-29,Internet Explorer,10,333
2023-12-29,Firefox,7,210
2023-12-28,Chrome,10,215614
2023-12-28,Chrome,11,41519
2023-12-28,Edge,10,35600
2023-12-28,Edge,11,17569
2023-12-28,Firefox,10,7372
2023-12-28,Chrome,7,2781
2023-12-28,Opera,10,894
2023-12-28,Chrome,8.1,852
2023-12-28,Internet Explorer,10,354
2023-12-28,Firefox,7,238
2023-12-27,Chrome,10,198392
2023-12-27,Chrome,11,40866
2023-12-27,Edge,10,36704
2023-12-27,Edge,11,17846
2023-12-27,Firefox,10,7444
2023-12-27,Chrome,7,2789
2023-12-27,Chrome,8.1,932
2023-12-27,Opera,10,865
2023-12-27,Internet Explorer,10,363
2023-12-27,Firefox,7,255
2023-12-27,Edge,7,102
2023-12-26,Chrome,10,136208
2023-12-26,Chrome,11,35160
2023-12-26,Edge,10,27986
2023-12-26,Edge,11,14306
2023-12-26,Firefox,10,6280
2023-12-26,Chrome,7,2851
2023-12-26,Opera,10,955
2023-12-26,Chrome,8.1,696
2023-12-26,Internet Explorer,10,307
2023-12-26,Firefox,7,195
2023-12-26,Internet Explorer,2000,185
2023-12-25,Chrome,10,54571
2023-12-25,Chrome,11,10837
2023-12-25,Edge,10,6757
2023-12-25,Edge,11,4435
2023-12-25,Firefox,10,3285
2023-12-25,Internet Explorer,2000,1856
2023-12-25,Chrome,7,1588
2023-12-25,Opera,10,669
2023-12-25,Chrome,8.1,329
2023-12-25,Firefox,7,125
2023-12-24,Chrome,10,67072
2023-12-24,Chrome,11,10898
2023-12-24,Edge,10,7051
2023-12-24,Firefox,10,5395
2023-12-24,Edge,11,4785
2023-12-24,Chrome,7,1553
2023-12-24,Opera,10,672
2023-12-24,Chrome,8.1,304
2023-12-24,Firefox,7,126
2023-12-23,Chrome,10,101814
2023-12-23,Chrome,11,15105
2023-12-23,Edge,10,9012
2023-12-23,Edge,11,6147
2023-12-23,Firefox,10,3914
2023-12-23,Chrome,7,2355
2023-12-23,Opera,10,837
2023-12-23,Chrome,8.1,378
2023-12-23,Firefox,7,164
2023-12-22,Chrome,10,214754
2023-12-22,Chrome,11,36608
2023-12-22,Edge,10,31874
2023-12-22,Edge,11,14728
2023-12-22,Firefox,10,7032
2023-12-22,Chrome,7,3048
2023-12-22,Opera,10,953
2023-12-22,Chrome,8.1,634
2023-12-22,Internet Explorer,10,303
2023-12-22,Firefox,7,250
2023-12-21,Chrome,10,218273
2023-12-21,Chrome,11,48212
2023-12-21,Edge,10,43075
2023-12-21,Edge,11,19477
2023-12-21,Firefox,10,8315
2023-12-21,Chrome,7,3021
2023-12-21,Opera,10,1000
2023-12-21,Chrome,8.1,690
2023-12-21,Internet Explorer,10,397
2023-12-21,Firefox,7,258
2023-12-21,Edge,8.1,102
2023-12-20,Chrome,10,199916
2023-12-20,Chrome,11,50960
2023-12-20,Edge,10,48186
2023-12-20,Edge,11,20766
2023-12-20,Firefox,10,9208
2023-12-20,Chrome,7,3634
2023-12-20,Opera,10,1024
2023-12-20,Chrome,8.1,801
2023-12-20,Internet Explorer,10,455
2023-12-20,Firefox,7,249
2023-12-19,Chrome,10,188971
2023-12-19,Chrome,11,55444
2023-12-19,Edge,10,50463
2023-12-19,Edge,11,22810
2023-12-19,Firefox,10,9727
2023-12-19,Chrome,7,3474
2023-12-19,Opera,10,1003
2023-12-19,Chrome,8.1,875
2023-12-19,Internet Explorer,10,455
2023-12-19,Firefox,7,259
2023-12-19,Chrome,8,108
2023-12-18,Chrome,10,183384
2023-12-18,Chrome,11,54422
2023-12-18,Edge,10,49037
2023-12-18,Edge,11,22808
2023-12-18,Firefox,10,11047
2023-12-18,Chrome,7,3345
2023-12-18,Opera,10,1108
2023-12-18,Chrome,8.1,815
2023-12-18,Internet Explorer,10,436
2023-12-18,Firefox,7,299
2023-12-18,Chrome,8,120
2023-12-18,YaBrowser,10,109
2023-12-17,Chrome,10,46115
2023-12-17,Chrome,11,21338
2023-12-17,Edge,10,10368
2023-12-17,Edge,11,8968
2023-12-17,Firefox,10,4127
2023-12-17,Chrome,7,1890
2023-12-17,Opera,10,1054
2023-12-17,Chrome,8.1,450
2023-12-17,Firefox,7,165
2023-12-16,Chrome,10,56910
2023-12-16,Chrome,11,21412
2023-12-16,Edge,10,10058
2023-12-16,Edge,11,8659
2023-12-16,Firefox,10,4263
2023-12-16,Chrome,7,2038
2023-12-16,Opera,10,943
2023-12-16,Chrome,8.1,458
2023-12-16,Firefox,7,178
2023-12-16,Chrome,8,115
2023-12-15,Chrome,10,166814
2023-12-15,Chrome,11,52583
2023-12-15,Edge,10,40543
2023-12-15,Edge,11,19757
2023-12-15,Firefox,10,9269
2023-12-15,Chrome,7,3286
2023-12-15,Opera,10,1167
2023-12-15,Chrome,8.1,837
2023-12-15,Internet Explorer,10,346
2023-12-15,Firefox,7,255
2023-12-15,Chrome,8,154
2023-12-14,Chrome,10,201088
