date,os_version,visits
2023-12-25,7,1776
2023-12-24,7,1720
2024-01-01,7,1688
2024-01-01,2000,1650
2023-10-08,7,1612
2023-10-07,7,1595
2023-12-31,7,1574
2023-10-16,8.1,1464
2023-10-13,8.1,1392
2023-10-17,8.1,1366
2024-01-04,7,1364
2023-10-20,8.1,1319
2023-10-18,8.1,1252
2023-10-25,8.1,1225
2023-11-07,8.1,1193
2023-11-06,8.1,1189
2023-10-24,8.1,1170
2023-11-21,8.1,1167
2023-11-16,8.1,1156
2023-10-31,8.1,1155
2023-11-14,8.1,1151
2023-10-30,8.1,1133
2023-11-27,8.1,1123
2023-11-20,8.1,1122
2023-11-28,8.1,1114
2023-11-30,8.1,1107
2023-10-19,8.1,1105
2023-11-02,8.1,1100
2023-11-08,8.1,1100
2023-11-13,8.1,1091
2023-11-01,8.1,1084
2023-12-27,8.1,1081
2023-11-15,8.1,1078
2023-12-07,8.1,1076
2023-11-29,8.1,1063
2023-11-22,8.1,1062
2023-10-23,8.1,1056
2023-12-05,8.1,1055
2023-11-03,8.1,1045
2023-12-04,8.1,1035
2023-10-11,8.1,1031
2023-12-06,8.1,1029
2023-11-09,8.1,1024
2023-11-17,8.1,1020
2023-12-13,8.1,1018
2023-12-28,8.1,1014
2023-10-26,8.1,1013
2023-12-01,8.1,1008
2023-10-27,8.1,1007
2023-12-19,8.1,1002
2023-12-11,8.1,993
2023-12-12,8.1,987
2023-10-12,8.1,984
2023-11-10,8.1,984
2023-12-15,8.1,973
2023-12-20,8.1,972
2023-12-18,8.1,966
2024-01-03,8.1,966
2024-01-02,8.1,954
2023-12-14,8.1,950
2023-12-08,8.1,925
2023-10-10,8.1,910
2023-12-21,8.1,865
2023-10-14,8.1,839
2023-10-09,8.1,836
2023-12-26,8.1,805
2023-10-15,8.1,789
2023-12-22,8.1,773
2023-12-29,8.1,749
2023-10-10,2000,748
2023-11-24,8.1,720
2023-10-17,2000,714
2023-11-23,8.1,686
2023-11-05,8.1,673
2023-10-28,8.1,663
2023-10-29,8.1,659
2023-11-19,8.1,644
2023-11-18,8.1,605
2023-11-26,8.1,601
2023-11-12,8.1,588
2023-11-04,8.1,587
2023-12-03,8.1,587
2023-10-21,8.1,573
2023-12-02,8.1,569
2023-11-25,8.1,567
2023-12-09,8.1,564
2023-10-22,8.1,562
2023-11-11,8.1,559
2023-12-10,8.1,554
2023-12-16,8.1,543
2023-12-17,8.1,539
2023-10-07,8.1,464
2023-12-30,8.1,460
2024-01-01,8.1,460
2023-12-23,8.1,454
2023-10-08,8.1,443
2023-12-31,8.1,392
2023-12-25,8.1,380
2023-12-24,8.1,370
2024-01-04,8.1,340
2023-11-20,8,276
2023-12-05,8,270
2023-10-24,8,259
2023-10-19,8,258
2023-11-15,8,253
2023-11-07,8,251
2023-10-18,8,250
2023-10-17,8,249
2023-11-21,8,249
2023-10-16,8,247
2023-11-09,8,247
2023-11-08,8,246
2023-12-04,8,245
2023-10-30,8,244
2023-11-17,8,244
2023-10-22,8,238
2023-10-23,8,238
2023-10-31,8,238
2023-11-02,8,238
2023-11-16,8,237
2023-10-20,8,233
2023-11-28,8,233
2023-12-07,8,231
2023-11-06,8,230
2023-11-27,8,228
2023-11-10,8,226
2023-10-26,8,225
2023-12-06,8,225
2023-10-13,8,223
2023-10-25,8,222
2023-11-05,8,222
2023-11-23,8,222
2023-11-30,8,222
2023-10-27,8,221
2023-10-12,8,218
2023-11-14,8,217
2023-11-26,8,216
2023-12-03,8,216
2023-12-13,8,216
2023-12-01,8,215
2023-11-13,8,212
2023-10-29,8,211
2023-11-11,8,211
2023-12-10,8,211
2023-12-15,8,210
2023-11-03,8,209
2023-11-21,2000,209
2023-12-11,8,209
2023-10-15,8,207
2023-11-18,8,206
2023-11-22,8,205
2023-11-19,8,204
2023-11-29,8,201
2023-11-01,8,197
2023-11-25,8,196
2023-12-14,8,194
2023-11-04,8,193
2023-11-12,8,191
2023-12-02,8,190
2023-10-28,8,188
2023-11-24,8,187
2023-12-08,8,187
2023-10-21,8,186
2023-12-09,8,185
2023-12-26,2000,185
2023-12-18,8,182
2023-10-11,8,181
2023-10-14,8,180
2023-10-09,8,175
2023-10-10,8,175
2023-12-19,8,169
2024-01-02,2000,169
2023-12-16,8,162
2023-12-12,8,156
2023-12-17,8,149
2023-12-21,8,131
2023-10-08,8,130
2024-01-02,8,127
2023-10-07,8,126
2023-12-27,8,120
2024-01-03,8,119
2023-12-12,NT,112
2023-12-28,8,112
2023-11-07,NT,110
2023-12-30,8,103
