domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
www.nsopw.gov,www.nsopw.gov/search-public-sex-offender-registries,"Search Public Sex Offender Registries | Dru Sjodin National Sex Offender Public Website",8313979,3178083,2769053,2.6160358304046811,138.00304126603834,0.10451048635293667
www.nsopw.gov,www.nsopw.gov/,"Home | Dru Sjodin National Sex Offender Public Website",3751599,2757520,2455511,1.3604974759929211,36.3578978732959,0.049211610432562593
acis.eoir.justice.gov,acis.eoir.justice.gov/en/,Automated Case Information,3329136,1809917,484825,1.8393854524820752,265.32852810798744,0.25613550234624016
acis.eoir.justice.gov,acis.eoir.justice.gov/en/caseInformation,Automated Case Information,1965896,1048158,297942,1.8755721942684214,94.997542631256948,0.0240459930659309
acis.eoir.justice.gov,acis.eoir.justice.gov/es/,Información automatizada de casos,876956,548445,215909,1.5989862246898048,155.47004651322774,0.28182588956048465
www.fbi.gov,www.fbi.gov/,Welcome to fbi.gov — FBI,759313,678327,633744,1.1193907952948947,34.882177656905093,0.73938528172990314
www.justice.gov,www.justice.gov/,"Department of Justice | Homepage | United States Department of Justice",566335,471830,314357,1.2002945976305026,107.48125634002429,0.67567132229828542
acis.eoir.justice.gov,acis.eoir.justice.gov/en/caseInformation/,Automated Case Information,451706,361173,110805,1.2506638093102198,140.84870698601833,0.43072156556553232
acis.eoir.justice.gov,acis.eoir.justice.gov/es/caseInformation,Información automatizada de casos,428989,283680,123554,1.5122285673998872,73.390743887387515,0.018161308516638466
www.fbi.gov,www.fbi.gov/wanted/topten,Ten Most Wanted Fugitives — FBI,354479,259334,225647,1.3668820902774028,69.797172475244309,0.17666792630353134
www.dea.gov,www.dea.gov/factsheets/ketamine,Ketamine,226849,238742,201067,0.95018471823139627,76.766622875675154,0.51754613767162883
uat.ojjdp.ojp.gov,uat.ojjdp.ojp.gov/,"Working for Youth Justice and Safety | Office of Juvenile Justice and Delinquency Prevention",223817,222812,224127,1.0045060409672728,7.89821054533921,0.4346713821517692
www.ic3.gov,www.ic3.gov/,"Internet Crime Complaint Center(IC3) | Home Page",190577,164926,133255,1.1555364223954987,90.953570412985215,0.33074227229181574
www.ojp.gov,www.ojp.gov/,"Home | Office of Justice Programs",165142,161426,157150,1.0230198357141973,13.789259215990997,0.61813462515332107
complaint.ic3.gov,complaint.ic3.gov/,IC3 Complaint Referral Form,161917,108687,67311,1.4897549844967659,346.13445132897021,0.25831056152069704
www.justice.gov,www.justice.gov/doj/webform/your-message-department-justice,"Department of Justice | Your message to the Department of Justice | United States Department of Justice",158444,22281,9514,7.1111260715407747,525.943607329796,0.16933710336160854
acis.eoir.justice.gov,acis.eoir.justice.gov/es/caseInformation/,Información automatizada de casos,143544,112703,40604,1.2736484388170679,113.80635742038459,0.47914429961935351
www.justice.gov,www.justice.gov/news,"All News | United States Department of Justice",136470,44039,26168,3.0988442062717136,162.35849411618719,0.22035014419037671
www.dea.gov,www.dea.gov/everyday-takeback-day,"Every Day is Take Back Day | DEA.gov",131311,103865,96193,1.2642468589033842,68.222567589077556,0.77718191883695176
www.ic3.gov,www.ic3.gov/Home/ComplaintChoice,"Internet Crime Complaint Center(IC3) | File a Complaint",129697,103802,85613,1.2494653282210362,75.6261092949177,0.11539276699870908
