domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
www.nsopw.gov,www.nsopw.gov/search-public-sex-offender-registries,"Search Public Sex Offender Registries | Dru Sjodin National Sex Offender Public Website",8313979,3178083,2769053,2.6160358304046811,138.00304126603834,0.10451048635293667
www.nsopw.gov,www.nsopw.gov/,"Home | Dru Sjodin National Sex Offender Public Website",3751599,2757520,2455511,1.3604974759929211,36.3578978732959,0.049211610432562593
acis.eoir.justice.gov,acis.eoir.justice.gov/en/,Automated Case Information,3329136,1809917,484825,1.8393854524820752,265.32852810798744,0.25613550234624016
acis.eoir.justice.gov,acis.eoir.justice.gov/en/caseInformation,Automated Case Information,1965896,1048158,297942,1.8755721942684214,94.997542631256948,0.0240459930659309
acis.eoir.justice.gov,acis.eoir.justice.gov/es/,Información automatizada de casos,876956,548445,215909,1.5989862246898048,155.47004651322774,0.28182588956048465
www.fbi.gov,www.fbi.gov/,Welcome to fbi.gov — FBI,759313,678327,633744,1.1193907952948947,34.882177656905093,0.73938528172990314
www.justice.gov,www.justice.gov/,"Department of Justice | Homepage | United States Department of Justice",566335,471830,314357,1.2002945976305026,107.48125634002429,0.67567132229828542
acis.eoir.justice.gov,acis.eoir.justice.gov/en/caseInformation/,Automated Case Information,451706,361173,110805,1.2506638093102198,140.84870698601833,0.43072156556553232
acis.eoir.justice.gov,acis.eoir.justice.gov/es/caseInformation,Información automatizada de casos,428989,283680,123554,1.5122285673998872,73.390743887387515,0.018161308516638466
www.fbi.gov,www.fbi.gov/wanted/topten,Ten Most Wanted Fugitives — FBI,354479,259334,225647,1.3668820902774028,69.797172475244309,0.17666792630353134
www.dea.gov,www.dea.gov/factsheets/ketamine,Ketamine,226849,238742,201067,0.95018471823139627,76.766622875675154,0.51754613767162883
uat.ojjdp.ojp.gov,uat.ojjdp.ojp.gov/,"Working for Youth Justice and Safety | Office of Juvenile Justice and Delinquency Prevention",223817,222812,224127,1.0045060409672728,7.89821054533921,0.4346713821517692
www.ic3.gov,www.ic3.gov/,"Internet Crime Complaint Center(IC3) | Home Page",190577,164926,133255,1.1555364223954987,90.953570412985215,0.33074227229181574
www.ojp.gov,www.ojp.gov/,"Home | Office of Justice Programs",165142,161426,157150,1.0230198357141973,13.789259215990997,0.61813462515332107
complaint.ic3.gov,complaint.ic3.gov/,IC3 Complaint Referral Form,161917,108687,67311,1.4897549844967659,346.13445132897021,0.25831056152069704
www.justice.gov,www.justice.gov/doj/webform/your-message-department-justice,"Department of Justice | Your message to the Department of Justice | United States Department of Justice",158444,22281,9514,7.1111260715407747,525.943607329796,0.16933710336160854
acis.eoir.justice.gov,acis.eoir.justice.gov/es/caseInformation/,Información automatizada de casos,143544,112703,40604,1.2736484388170679,113.80635742038459,0.47914429961935351
www.justice.gov,www.justice.gov/news,"All News | United States Department of Justice",136470,44039,26168,3.0988442062717136,162.35849411618719,0.22035014419037671
www.dea.gov,www.dea.gov/everyday-takeback-day,"Every Day is Take Back Day | DEA.gov",131311,103865,96193,1.2642468589033842,68.222567589077556,0.77718191883695176
www.ic3.gov,www.ic3.gov/Home/ComplaintChoice,"Internet Crime Complaint Center(IC3) | File a Complaint",129697,103802,85613,1.2494653282210362,75.6261092949177,0.11539276699870908
www.dea.gov,www.dea.gov/,"Home | DEA.gov",125356,106670,84255,1.1751664010499672,79.94848937703803,0.41271210274678916
www.usmarshals.gov,www.usmarshals.gov/what-we-do/asset-forfeiture,"Asset Forfeiture | U.S. Marshals Service",121643,114565,93442,1.0617815214070614,196.46920141121313,0.2444289268101078
www.ojp.gov,www.ojp.gov/ncjrs,"About NCJRS | Office of Justice Programs",116476,114896,116239,1.0137515666341734,4.789249788665999,0.739085781924523
www.deadiversion.usdoj.gov,www.deadiversion.usdoj.gov/,DEA Diversion Control Division,114168,89622,58405,1.2738836446408248,144.35846969151083,0.3780656535225726
www.usmarshals.gov,www.usmarshals.gov/,"Home | U.S. Marshals Service",111698,100964,85749,1.106315122221782,75.099064821092739,0.26708529772988393
www.justice.gov,www.justice.gov/usao-ndga/pr/cobb-county-man-receives-20-year-sentence-producing-child-pornography,"Northern District of Georgia | Cobb County man receives 20-year sentence for producing child pornography | United States Department of Justice",111657,107327,101742,1.0403439954531479,11.028729466531608,0.9002301378031623
www.fbi.gov,www.fbi.gov/investigate/civil-rights/hate-crimes,Hate Crimes — FBI,109189,108608,80657,1.0053495138479669,20.783789886321404,0.57137595757218618
www.fbi.gov,www.fbi.gov/wanted/topten/ruja-ignatova,RUJA IGNATOVA — FBI,108965,102891,98495,1.0590333459680632,62.487363434749362,0.041782080065311832
uat.smart.ojp.gov,uat.smart.ojp.gov/,"Office of Sex Offender Sentencing, Monitoring, Apprehending, Registering, and Tracking | Office of Sex Offender Sentencing, Monitoring, Apprehending, Registering, and Tracking",107696,105330,106107,1.0224627361625367,5.6761571005608555,0.5532137092945979
uat.bja.ojp.gov,uat.bja.ojp.gov/,"Home | Bureau of Justice Assistance",101419,101651,102372,0.997717681085282,2.0574904424451779,0.9621351486950448
www.ada.gov,www.ada.gov/,"The Americans with Disabilities Act | ADA.gov",97438,86208,75653,1.1302779324424648,84.873564999360482,0.40975315515961397
www.ic3.gov,www.ic3.gov/Home/FileComplaint,"Internet Crime Complaint Center(IC3) | File a Complaint",96474,81781,68180,1.1796749856323596,42.618033066504736,0.080874530758978241
www.usmarshals.gov,www.usmarshals.gov/what-we-do/fugitive-investigations/15-most-wanted-fugitive,"15 Most Wanted Fugitives | U.S. Marshals Service",96132,93151,89939,1.0320018035233116,24.877260573517606,0.80349110583890671
www.fbi.gov,www.fbi.gov/wanted,Most Wanted — FBI,93117,60748,50863,1.5328405873444393,59.3157200234814,0.0793277144926582
www.justice.gov,www.justice.gov/eoir/list-pro-bono-legal-service-providers,"Executive Office for Immigration Review | List of Pro Bono Legal Service Providers | United States Department of Justice",92974,73390,33640,1.2668483444610983,301.92275897675893,0.35017032293227962
www.justice.gov,www.justice.gov/eoir/immigration-court-information,"Executive Office for Immigration Review | Immigration Court Information | United States Department of Justice",92761,72355,55906,1.2820261212079331,63.396399233013426,0.098168751295694842
www.justice.gov,www.justice.gov/eoir/ECAS,"Executive Office for Immigration Review | EOIR Courts & Appeals System (ECAS) - Online Filing",92493,65866,22508,1.4042601645765644,166.63522781269666,0.34371299304648834
www.dea.gov,www.dea.gov/fugitives/all,"All Fugitives | DEA.gov",92311,17009,14229,5.4271856076194958,151.531191332324,0.29084602269386794
www.fbi.gov,www.fbi.gov/wanted/topten/vitelhomme-innocent,VITEL'HOMME INNOCENT — FBI,91279,86759,83728,1.052109867564172,56.462788535952335,0.045793519980636015
www.justice.gov,www.justice.gov/eoir/find-immigration-court-and-access-internet-based-hearings,"Executive Office for Immigration Review | Find an Immigration Court and Access Internet-Based Hearings",90899,88492,44136,1.027200198888035,194.10511606277686,0.22172625774081273
uat.ojp.gov,uat.ojp.gov/,"Home | Office of Justice Programs",88135,85753,88990,1.0277774538500111,6.3768726640977693,0.43499352792322132
www.fbi.gov,www.fbi.gov/wanted/topten/donald-eugene-fields-ii,DONALD EUGENE FIELDS II — FBI,87709,81866,79980,1.0713605159651136,53.573560241831309,0.048432804827400873
www.fbi.gov,www.fbi.gov/wanted/fugitives,Fugitives — FBI,87317,62395,51749,1.3994230306915618,115.08512758063148,0.12364772818334803
www.atf.gov,www.atf.gov/,"Bureau of Alcohol, Tobacco, Firearms and Explosives |",86783,70644,59014,1.2284695090878206,85.445409483073334,0.3228158088443463
www.fbi.gov,www.fbi.gov/how-we-can-help-you/more-fbi-services-and-information/identity-history-summary-checks,Rap Sheets (Identity History Summary Checks) — FBI,85845,79496,57356,1.0798656536177922,233.78326764398537,0.28893277649189897
www.fbi.gov,www.fbi.gov/wanted/kidnap,Kidnappings & Missing Persons — FBI,84244,57903,51840,1.4549159801737388,102.28212459267152,0.12001105296789458
vehiclehistory.bja.ojp.gov,vehiclehistory.bja.ojp.gov/nmvtis_vehiclehistory,"Research Vehicle History | VehicleHistory",78803,64312,57379,1.2253234233113572,151.60864694683741,0.16140067172533898
www.justice.gov,www.justice.gov/eoir/form-eoir-33-eoir-immigration-court-listing,"Executive Office for Immigration Review | Form EOIR-33 EOIR Immigration Court Listing",76393,69222,32973,1.1035942330472972,328.6884021600406,0.23684666724451764
www.fbi.gov,www.fbi.gov/wanted/topten/bhadreshkumar-chetanbhai-patel,BHADRESHKUMAR CHETANBHAI PATEL — FBI,74967,70324,69100,1.0660229793527103,53.344998772881411,0.038607018940902113
namus.nij.ojp.gov,namus.nij.ojp.gov/,"Home | NamUs",72171,56951,38859,1.2672472827518393,127.26174707018447,0.4620287615669611
www.dea.gov,www.dea.gov/factsheets/ecstasy-or-mdma-also-known-molly,Ecstasy Or MDMA (also Known As Molly),72084,69015,62383,1.0444830833876693,94.3387133842208,0.4464246902847207
www.fbi.gov,www.fbi.gov/wanted/topten/alejandro-castillo,ALEJANDRO ROSALES CASTILLO — FBI,71343,68096,65753,1.0476973684210527,51.907630623670372,0.034495418233082706
www.dea.gov,www.dea.gov/factsheets/fentanyl,Fentanyl,70118,69776,59406,1.0049013987617519,117.88182838406598,0.4229534510433387
www.justice.gov,www.justice.gov/eoir,"Executive Office for Immigration Review | Executive Office for Immigration Review",69309,55605,34508,1.2464526571351497,96.2290752480132,0.089326499415520191
vehiclehistory.bja.ojp.gov,vehiclehistory.bja.ojp.gov/,"Home | VehicleHistory",67891,52278,49332,1.2986533532269788,63.305499329084149,0.14111098358774246
www.dea.gov,www.dea.gov/drug-information/drug-scheduling,Drug Scheduling,67510,67875,54098,0.9946372007366483,138.34209427912168,0.48948802946593
www.justice.gov,www.justice.gov/eoir/eoir-case-information,"Executive Office for Immigration Review | EOIR Case Information",66687,50384,35333,1.3235749444268021,52.87142290788929,0.042037154652270564
respondentaccess.eoir.justice.gov,respondentaccess.eoir.justice.gov/en/forms/eoir33ic/,"Change of Address Form (EOIR-33/IC) | EOIR Respondent Access",63202,45435,22443,1.3910421481236932,406.50282235692362,0.23820842962473865
www.fbi.gov,www.fbi.gov/investigate/cyber,Cyber Crime — FBI,57324,49362,40212,1.1612981645800413,123.78483274661636,0.32466269600097242
www.ada.gov,www.ada.gov/topics/service-animals/,"Service Animals | ADA.gov",57312,52986,43640,1.0816442079039745,161.36387526265048,0.36575699241309023
uat.ojjdp.ojp.gov,uat.ojjdp.ojp.gov/funding/awards/list,"Awards: List of Funded Projects | Office of Juvenile Justice and Delinquency Prevention",55510,53444,54903,1.0386385749569642,12.810436439682405,0.022640520919092882
www.justthinktwice.gov,www.justthinktwice.gov/article/did-coca-cola-ever-contain-cocaine,"Did Coca-Cola Ever Contain Cocaine? | Just Think Twice",54886,55431,47813,0.99014991611192293,79.492577825863464,0.460356118417492
www.fbi.gov,www.fbi.gov/wanted/topten/yulan-adonay-archaga-carias,YULAN ADONAY ARCHAGA CARIAS — FBI,54105,50388,48944,1.0737675637056443,50.58120411722475,0.041636897674049378
www.foia.gov,www.foia.gov/,FOIA.gov - Freedom of Information Act,53763,46008,38097,1.1685359067988177,87.7642549973577,0.31694487915145192
bjs.ojp.gov,bjs.ojp.gov/,"Home | Bureau of Justice Statistics",52754,48116,45686,1.0963920525396957,30.662697767306842,0.78664061850527889
amberalert.ojp.gov,amberalert.ojp.gov/,"Home | AMBER Alert",51950,43176,40343,1.2032147489345932,44.425715950089192,0.3994117102093756
www.justice.gov,www.justice.gov/news/press-releases,"Press Releases | United States Department of Justice",50778,19566,12182,2.5952161913523457,345.86320493105984,0.12005519779208831
www.fbi.gov,www.fbi.gov/wanted/topten/omar-alexander-cardenas,OMAR ALEXANDER CARDENAS — FBI,50509,48580,46293,1.0397282832441335,43.803578583827033,0.042548373816385342
www.fbi.gov,www.fbi.gov/wanted/topten/alexis-flores,ALEXIS FLORES — FBI,50076,48950,45574,1.023003064351379,39.109303458768153,0.033748723186925435
www.deadiversion.usdoj.gov,www.deadiversion.usdoj.gov/online_forms_apps.html,DEA Forms and Applications,49374,39798,32507,1.2406151062867481,125.55548275591445,0.30946278707472735
www.fbi.gov,www.fbi.gov/wanted/topten/wilver-villegas-palomino,WILVER VILLEGAS-PALOMINO — FBI,47926,45020,43906,1.0645490892936473,40.546925823643335,0.025810750777432251
www.deadiversion.usdoj.gov,www.deadiversion.usdoj.gov/drugreg/,Registration,46740,38827,33038,1.2038014783526927,138.91958247785232,0.18868313287145544
www.fbi.gov,www.fbi.gov/wanted/topten/arnoldo-jimenez,ARNOLDO JIMENEZ — FBI,45039,43114,42003,1.0446490699076867,45.0103403449565,0.0349306489771304
www.justice.gov,www.justice.gov/usao/pressreleases,"U.S. Attorneys | All USAO Press Releases | United States Department of Justice",44670,10651,3817,4.1939723969580323,273.07507484552445,0.15782555628579475
www.dea.gov,www.dea.gov/factsheets/spice-k2-synthetic-marijuana,"Spice/ K2, Synthetic Marijuana",44333,44359,37831,0.99941387317117159,91.234355983222557,0.50251358236209109
respondentaccess.eoir.justice.gov,respondentaccess.eoir.justice.gov/es/forms/eoir33ic/,"Formulario de cambio de domicilio (EOIR-33/IC) | EOIR Respondent Access",43079,27267,15247,1.5798951113067077,366.03058129417815,0.26064473539443284
www.atf.gov,www.atf.gov/firearms/qa/may-aliens-legally-united-states-purchase-firearms,"May aliens legally in the United States purchase firearms? | Bureau of Alcohol, Tobacco, Firearms and Explosives",42978,40022,36156,1.0738343910849033,81.274401158522693,0.30910499225426014
www.fbi.gov,www.fbi.gov/contact-us,Contact Us — FBI,42366,35745,28981,1.185228703315149,108.44643124012043,0.099538396978598412
www.ada.gov,www.ada.gov/resources/service-animals-2010-requirements/,"ADA Requirements: Service Animals | ADA.gov",42117,39337,31997,1.0706713780918728,155.1161747572593,0.4104786841904568
www.deadiversion.usdoj.gov,www.deadiversion.usdoj.gov/schedules/,Controlled Substance Schedules,41899,39151,32931,1.0702153201706215,186.27288532346728,0.37705294883911011
www.fbi.gov,www.fbi.gov/history/famous-cases/bonnie-and-clyde,Bonnie and Clyde — FBI,41529,40845,34848,1.016746235769372,163.59039147019644,0.50711225364181667
complaint.ic3.gov,complaint.ic3.gov/default,IC3 Complaint Referral Form,41309,36526,34786,1.1309478179926629,32.399710508661592,0.13929803427695339
www.justice.gov,www.justice.gov/usao-dc/capitol-breach-cases,"District of Columbia | Capitol Breach Cases | United States Department of Justice",41204,12726,9672,3.2377023416627377,159.63606672409159,0.28257111425428255
justicegrants.usdoj.gov,justicegrants.usdoj.gov/,"JustGrants Resources | U.S. Department of Justice",40894,39347,35510,1.0393168475360257,29.743349440844796,0.29801509644953872
www.justice.gov,www.justice.gov/legal-careers/attorneys-vacancies,"Legal Careers | Attorney Vacancies | United States Department of Justice",40219,20876,7292,1.9265663920291243,188.0209643743672,0.28166315386089291
www.fbi.gov,www.fbi.gov/wanted/terrorism,Terrorism — FBI,38959,29468,26600,1.3220781865073978,84.418654781965543,0.13003936473462741
uat.justicegrants.usdoj.gov,uat.justicegrants.usdoj.gov/library/glossary-terms,"Glossary | JustGrants Resources | U.S. Department of Justice",38821,18752,18617,2.0702858361774745,5.2938168389443128,0.010238907849829351
www.fbi.gov,www.fbi.gov/investigate,What We Investigate — FBI,38183,32916,29367,1.1600133673593389,80.555790620738051,0.17210475148863774
www.ojp.gov,www.ojp.gov/vpv404/comment/reply/,"Page not found | Office of Justice Programs",38170,38445,38615,0.99287293536220578,6.9298157785271375,0.6071270646377942
uat.justicegrants.usdoj.gov,uat.justicegrants.usdoj.gov/vpv404/comment/reply/,"Page not found | JUSTICEGRANTS",37742,37454,37575,1.007716131788327,1.146510764271186,0.54370694718855128
www.justice.gov,www.justice.gov/usao-edny/pr/pornhub-parent-company-admits-receiving-proceeds-sex-trafficking-and-agrees-three-year,"Eastern District of New York | Pornhub Parent Company Admits to Receiving Proceeds of Sex Trafficking and Agrees to Three-Year Monitor | United States Department of Justice",37456,36687,33896,1.0209883609998092,30.604515001118379,0.82541499713795075
www.ada.gov,www.ada.gov/resources/service-animals-faqs/,"Frequently Asked Questions about Service Animals and the ADA | ADA.gov",37305,36363,28022,1.0259054533454335,178.15519386168549,0.4470478233369084
www.justice.gov,www.justice.gov/opa/pr/texas-mother-and-son-sentenced-sex-trafficking-minor,"Office of Public Affairs | Texas Mother and Son Sentenced for Sex Trafficking of a Minor | United States Department of Justice",37170,35068,33524,1.0599406866659062,19.487824498256433,0.829474164480438
www.justice.gov,www.justice.gov/legal-careers/vacancies,"Legal Careers | Attorney Vacancies and Volunteer Legal Internships | United States Department of Justice",35923,15907,7508,2.2583139498334068,150.44197374281165,0.21506255107814171
www.fbi.gov,www.fbi.gov/contact-us/field-offices,Field Offices — FBI,35852,30063,24965,1.1925955493463727,113.59263809192549,0.174600006652696
www.dea.gov,www.dea.gov/what-we-do/news/press-releases,"Press Releases | DEA.gov",34910,19107,15086,1.8270790809650914,111.25945058807505,0.48694195844454913
amberalert.ojp.gov,amberalert.ojp.gov/news/active-AMBER-alerts,"Active AMBER Alerts | AMBER Alert",34713,30981,27672,1.1204609276653432,63.565752776585,0.22255575998192439
www.usmarshals.gov,www.usmarshals.gov/what-we-do/fugitive-apprehension/profiled-fugitives,"Profiled Fugitives | U.S. Marshals Service",34599,4144,3722,8.3489382239382248,212.74401368492602,0.23817567567567569
www.justice.gov,www.justice.gov/action-center/locate-prison-inmate-or-sex-offender,"Department of Justice | Locate a Prison, Inmate, or Sex Offender",34581,30687,28796,1.1268941245478541,71.220921754825383,0.378629387036856
www.fbi.gov,www.fbi.gov/history/famous-cases/osama-bin-laden,Osama bin Laden — FBI,34522,34119,28254,1.0118409097570269,137.86060704354057,0.46361264984319589
www.fbi.gov,www.fbi.gov/@@search?SearchableText=&searchHelpText=To+narrow+your+search%2C+select+a+content+type+option+listed+under+%E2%80%9CMore.%E2%80%9D+To+broaden+your+search+to+other+FBI+sites%2C+select+a+subdomain+listed+under+%E2%80%9CSource.%E2%80%9D&pageSize=20&page=1&sort_on=&sort_order=descending&after=,Federal Bureau of Investigation,34456,25442,23949,1.3542567408222623,15.962247199330639,0.017254932788302806
justicegrants.usdoj.gov,justicegrants.usdoj.gov/library/glossary-terms,"Glossary | JustGrants Resources | U.S. Department of Justice",34252,12131,11845,2.8234275822273514,19.009519087848044,0.028851702250432775
www.fbi.gov,www.fbi.gov/history/famous-cases/unabomber,Unabomber — FBI,34205,33117,27894,1.0328834133526588,127.84483437483142,0.50831899024670113
www.dea.gov,www.dea.gov/factsheets,"Drug Fact Sheets | DEA.gov",33886,15725,13034,2.1549125596184422,136.4348189951526,0.296724960254372
www.justice.gov,www.justice.gov/contact-us,"Department of Justice | Contact the Department",33493,23726,15730,1.4116580966028829,103.83292438712309,0.094074011632807888
www.nsopw.gov,www.nsopw.gov/all-registries,"All Registries | Dru Sjodin National Sex Offender Public Website",33182,31172,10139,1.0644809444373156,274.47508719293359,0.18433209290388811
www.atf.gov,www.atf.gov/firearms/atf-form-4473-firearms-transaction-record-revisions,"ATF Form 4473 - Firearms Transaction Record Revisions | Bureau of Alcohol, Tobacco, Firearms and Explosives",33130,28782,23965,1.1510318949343339,143.55211483263531,0.27072475852963657
www.atf.gov,www.atf.gov/resource-center/current-processing-times,"Current Processing Times | Bureau of Alcohol, Tobacco, Firearms and Explosives",33078,28670,19989,1.1537495640041855,123.42341652940618,0.35734216951517267
www.foia.gov,www.foia.gov/how-to.html,FOIA.gov - Freedom of Information Act: How to Make a FOIA Request,32685,30409,24402,1.0748462626196191,108.99782607029616,0.29497846032424613
www.ojp.gov,www.ojp.gov/sites/g/files/xyckuh241/files/archives/blogs-2018/2018-blog-smart-nsopw.htm,"Archived | Blog: The National Sex Offender Public Website: Your Go-To Resource for Sex Offender Information | OJP",32682,30116,29328,1.0852370832779918,64.395841519736351,0.39869172532872893
www.justice.gov,www.justice.gov/usao-ndga/pr/former-global-diversity-executive-facebook-pleads-guilty-defrauding-company-out-more-4,"Northern District of Georgia | Former global diversity executive at Facebook pleads guilty to defrauding company out of more than $4 million | United States Department of Justice",32296,31197,25920,1.0352277462576529,105.6096026865156,0.64486969900952018
www.justice.gov,www.justice.gov/eoir/immigration-court-operational-status,"Executive Office for Immigration Review | Immigration Court Operational Status | United States Department of Justice",32136,25912,19380,1.2401975918493362,63.292123747634314,0.061322939178758876
uat.ncirc.bja.ojp.gov,uat.ncirc.bja.ojp.gov/library,"Publications | National Criminal Intelligence Resource Center",31660,20398,20625,1.5520639278360624,8.07765763559488,0.023237572311010882
www.dea.gov,www.dea.gov/alert/dea-reports-widespread-threat-fentanyl-mixed-xylazine,"DEA Reports Widespread Threat of Fentanyl Mixed with Xylazine | DEA.gov",31466,30524,27078,1.0308609618660727,95.974486051767158,0.4404730703708557
www.fbi.gov,www.fbi.gov/@@search,Federal Bureau of Investigation,31422,24115,22601,1.3030064275347295,46.762275529687273,0.034294007878913541
www.ojp.gov,www.ojp.gov/ncjrs/virtual-library/search,"Virtual Library Search | Office of Justice Programs",31389,13940,13291,2.2517216642754665,76.808880709692446,0.084863701578192258
www.dea.gov,www.dea.gov/submit-tip,"Submit a Tip | DEA.gov",31298,16192,11117,1.9328680830039526,334.90158890120688,0.31954051383399207
uat.juvenilecouncil.ojp.gov,uat.juvenilecouncil.ojp.gov/,"Coordinating Council on Juvenile Justice and Delinquency Prevention | Office of Justice Programs",31075,30316,30990,1.0250362844702468,1.3903959576463558,0.41809605488850771
www.foia.gov,www.foia.gov/agency-search.html,FOIA.gov - Freedom of Information Act: Identify an agency to request from,30498,21730,17211,1.4034974689369535,34.097355935524043,0.11629084215370455
uat.nij.ojp.gov,uat.nij.ojp.gov/user/login,"Log in | National Institute of Justice",30239,30059,30161,1.0059882231611166,0.74180640174896872,0.96423700056555439
www.atf.gov,www.atf.gov/firearms/apply-license,"Apply for a License | Bureau of Alcohol, Tobacco, Firearms and Explosives",30174,26851,22534,1.1237570295333508,147.65565515650283,0.27250381736248186
www.fbi.gov,www.fbi.gov/news/press-releases/fbi-releases-2022-crime-in-the-nation-statistics,FBI Releases 2022 Crime in the Nation Statistics — FBI,29923,28785,23810,1.0395344797637658,121.66414023938769,0.37120027792252908
uat.htcbc.ovc.ojp.gov,uat.htcbc.ovc.ojp.gov/,"Who We Are | The Center",29760,29248,29484,1.0175054704595186,2.22366329713537,0.34751094091903723
www.dea.gov,www.dea.gov/factsheets/hydromorphone,Hydromorphone,29512,28162,25539,1.0479014274554364,97.014329577967843,0.42536041474327108
respondentaccess.eoir.justice.gov,respondentaccess.eoir.justice.gov/en/,"Home | EOIR Respondent Access",29314,21391,14472,1.3703894161095789,113.76888759913943,0.097190407180589966
