date,browser,os,visits
2023-12-20,Whale Browser,Windows,1777
2023-12-20,Mozilla Compatible Agent,Linux,1641
2023-12-20,YaBrowser,Android,1608
2023-12-20,Coc Coc,Windows,1429
2023-12-20,Lynx,(not set),1252
2023-12-20,Opera,Linux,932
2023-12-20,Android Runtime,Android,913
2023-12-20,YaBrowser,iOS,867
2023-12-20,Opera Mini,Android,762
2023-12-20,Samsung Internet,Tizen,758
2023-12-20,(not set),Android,690
2023-12-20,Chrome,(not set),677
2023-12-20,Safari,Windows,652
2023-12-20,Firefox,OS/2,594
2023-12-20,(not set),Windows,584
2023-12-20,Chrome,Fuchsia,545
2023-12-20,Aloha Browser,iOS,544
2023-12-20,Mozilla,Windows,489
2023-12-20,DuckDuckGo Browser,iOS,426
2023-12-20,Firefox,Firefox OS,422
2023-12-20,Mozilla,Linux,422
2023-12-20,SeaMonkey,Windows,395
2023-12-20,Android Browser,Android,381
2023-12-20,Iron,iOS,371
2023-12-20,PaleMoon,Windows,359
2023-12-20,Safari,Playstation 4,329
2023-12-20,UC Browser,iOS,270
2023-12-20,Mozilla Compatible Agent,(not set),263
2023-12-20,YaBrowser,Macintosh,260
2023-12-20,Aloha Browser,Android,213
2023-12-20,Phoenix Browser,Android,158
2023-12-20,Meta Quest Browser,Linux,152
2023-12-20,Mozilla Compatible Agent,Tizen,148
2023-12-20,Vivaldi,Windows,130
2023-12-20,Waterfox,Windows,124
2023-12-20,Whale Browser,Macintosh,117
2023-12-19,Safari,iOS,16499238
2023-12-19,Chrome,Windows,9019981
2023-12-19,Chrome,Android,7205345
2023-12-19,Edge,Windows,4056459
2023-12-19,Safari,Macintosh,2194648
2023-12-19,Chrome,iOS,1926698
2023-12-19,Chrome,Macintosh,1865136
2023-12-19,Safari (in-app),iOS,1158074
2023-12-19,Chrome,Linux,1002211
2023-12-19,Chrome,Chrome OS,797108
2023-12-19,Samsung Internet,Android,705445
2023-12-19,Firefox,Windows,614644
2023-12-19,Android Webview,Android,529014
2023-12-19,Firefox,Macintosh,139444
2023-12-19,Firefox,Android,75470
2023-12-19,Amazon Silk,Android,64679
2023-12-19,Edge,Android,57800
2023-12-19,Opera,Windows,55159
2023-12-19,Firefox,Linux,50651
2023-12-19,Internet Explorer,Windows,39291
2023-12-19,(not set),(not set),35990
2023-12-19,Opera,Android,21952
2023-12-19,Mozilla Compatible Agent,Macintosh,20589
2023-12-19,Edge,Macintosh,16053
2023-12-19,Samsung Internet,Linux,15205
2023-12-19,Safari,Linux,8579
2023-12-19,YaBrowser,Windows,5464
2023-12-19,(not set),iOS,3988
2023-12-19,Opera,Macintosh,3767
2023-12-19,Edge,Linux,3128
2023-12-19,UC Browser,Android,3069
2023-12-19,Lynx,(not set),2871
2023-12-19,Opera Mini,(not set),2346
2023-12-19,Mozilla Compatible Agent,Linux,1845
2023-12-19,Whale Browser,Android,1841
2023-12-19,Whale Browser,Windows,1751
2023-12-19,YaBrowser,Android,1750
2023-12-19,Coc Coc,Windows,1573
2023-12-19,Safari,Windows,1042
2023-12-19,Opera,Linux,973
2023-12-19,YaBrowser,iOS,929
2023-12-19,Android Runtime,Android,865
2023-12-19,Samsung Internet,Tizen,809
2023-12-19,Opera Mini,Android,752
2023-12-19,(not set),Android,705
2023-12-19,Chrome,(not set),690
2023-12-19,(not set),Windows,609
2023-12-19,Chrome,Fuchsia,591
2023-12-19,Firefox,OS/2,588
2023-12-19,Aloha Browser,iOS,468
2023-12-19,Firefox,Firefox OS,454
2023-12-19,Mozilla,Windows,447
2023-12-19,Iron,iOS,442
2023-12-19,Mozilla,Linux,417
2023-12-19,PaleMoon,Windows,409
2023-12-19,SeaMonkey,Windows,382
2023-12-19,DuckDuckGo Browser,iOS,367
2023-12-19,Safari,Playstation 4,312
2023-12-19,UC Browser,iOS,306
2023-12-19,YaBrowser,Macintosh,303
2023-12-19,Android Browser,Android,275
2023-12-19,Mozilla Compatible Agent,(not set),251
2023-12-19,Aloha Browser,Android,208
2023-12-19,Phoenix Browser,Android,157
2023-12-19,Meta Quest Browser,Linux,155
2023-12-19,Vivaldi,Windows,122
2023-12-19,Waterfox,Windows,108
2023-12-19,Whale Browser,Macintosh,101
2023-12-18,Safari,iOS,16651012
2023-12-18,Chrome,Windows,9495962
2023-12-18,Chrome,Android,7365931
2023-12-18,Edge,Windows,4238087
2023-12-18,Safari,Macintosh,2276207
2023-12-18,Chrome,iOS,2004258
2023-12-18,Chrome,Macintosh,1929895
2023-12-18,Safari (in-app),iOS,1271024
2023-12-18,Chrome,Linux,954840
2023-12-18,Chrome,Chrome OS,866922
2023-12-18,Samsung Internet,Android,721510
2023-12-18,Firefox,Windows,674692
2023-12-18,Android Webview,Android,583574
2023-12-18,Firefox,Macintosh,149041
2023-12-18,Firefox,Android,79528
2023-12-18,Amazon Silk,Android,73147
2023-12-18,Edge,Android,59466
2023-12-18,Opera,Windows,58572
2023-12-18,Firefox,Linux,55660
2023-12-18,(not set),(not set),35087
2023-12-18,Internet Explorer,Windows,24285
2023-12-18,Opera,Android,22737
2023-12-18,Mozilla Compatible Agent,Macintosh,21656
2023-12-18,Edge,Macintosh,16472
2023-12-18,Samsung Internet,Linux,16112
2023-12-18,Safari,Linux,7938
2023-12-18,YaBrowser,Windows,5419
2023-12-18,Opera,Macintosh,4087
2023-12-18,(not set),iOS,4045
2023-12-18,Edge,Linux,3903
2023-12-18,UC Browser,Android,2928
2023-12-18,Lynx,(not set),2671
2023-12-18,Opera Mini,(not set),2254
2023-12-18,Whale Browser,Windows,1900
2023-12-18,Whale Browser,Android,1881
2023-12-18,YaBrowser,Android,1757
2023-12-18,Mozilla Compatible Agent,Linux,1753
2023-12-18,Coc Coc,Windows,1523
2023-12-18,YaBrowser,iOS,1241
2023-12-18,Safari,Windows,1114
2023-12-18,Opera,Linux,1012
2023-12-18,(not set),Android,914
2023-12-18,Samsung Internet,Tizen,856
2023-12-18,Android Runtime,Android,766
2023-12-18,Opera Mini,Android,744
2023-12-18,Firefox,OS/2,701
2023-12-18,Chrome,Fuchsia,684
2023-12-18,Firefox,Firefox OS,505
2023-12-18,Aloha Browser,iOS,471
2023-12-18,Mozilla,Windows,469
2023-12-18,Mozilla,Linux,423
2023-12-18,PaleMoon,Windows,401
2023-12-18,Iron,iOS,395
2023-12-18,DuckDuckGo Browser,iOS,378
2023-12-18,Chrome,(not set),332
2023-12-18,SeaMonkey,Windows,308
2023-12-18,Android Browser,Android,304
2023-12-18,Safari,Playstation 4,291
2023-12-18,UC Browser,iOS,289
2023-12-18,YaBrowser,Macintosh,285
2023-12-18,Phoenix Browser,Android,198
2023-12-18,Aloha Browser,Android,190
2023-12-18,Mozilla Compatible Agent,(not set),177
2023-12-18,Mozilla Compatible Agent,Tizen,157
2023-12-18,Meta Quest Browser,Linux,150
2023-12-18,(not set),Windows,127
2023-12-18,Vivaldi,Windows,114
2023-12-18,Whale Browser,Macintosh,113
2023-12-18,PaleMoon,Linux,112
2023-12-17,Safari,iOS,11298421
2023-12-17,Chrome,Android,5461976
2023-12-17,Chrome,Windows,3380729
2023-12-17,Safari,Macintosh,1627310
2023-12-17,Chrome,iOS,1412771
2023-12-17,Edge,Windows,1357380
2023-12-17,Chrome,Macintosh,1003935
2023-12-17,Safari (in-app),iOS,871645
2023-12-17,Chrome,Linux,746854
2023-12-17,Samsung Internet,Android,528055
2023-12-17,Android Webview,Android,424162
2023-12-17,Chrome,Chrome OS,335125
2023-12-17,Firefox,Windows,327200
2023-12-17,Firefox,Macintosh,84509
2023-12-17,Firefox,Android,59423
2023-12-17,Amazon Silk,Android,58467
2023-12-17,Firefox,Linux,56409
2023-12-17,Opera,Windows,43571
2023-12-17,Edge,Android,38207
2023-12-17,(not set),(not set),31091
2023-12-17,Opera,Android,19542
2023-12-17,Mozilla Compatible Agent,Macintosh,16916
2023-12-17,Samsung Internet,Linux,12835
2023-12-17,Internet Explorer,Windows,7991
2023-12-17,Edge,Macintosh,7781
2023-12-17,Safari,Linux,7411
2023-12-17,Edge,Linux,4891
2023-12-17,YaBrowser,Windows,4062
2023-12-17,(not set),iOS,3587
2023-12-17,UC Browser,Android,2815
2023-12-17,Opera,Macintosh,2632
2023-12-17,Opera Mini,(not set),2253
2023-12-17,YaBrowser,Android,1708
2023-12-17,Whale Browser,Android,1643
2023-12-17,Mozilla Compatible Agent,(not set),1562
2023-12-17,Mozilla Compatible Agent,Linux,1474
2023-12-17,Coc Coc,Windows,1230
2023-12-17,Whale Browser,Windows,1186
2023-12-17,YaBrowser,iOS,1035
2023-12-17,Lynx,(not set),980
2023-12-17,Opera,Linux,830
2023-12-17,Safari,Windows,811
2023-12-17,Samsung Internet,Tizen,767
2023-12-17,Opera Mini,Android,736
2023-12-17,Firefox,OS/2,728
2023-12-17,Android Runtime,Android,662
2023-12-17,(not set),Android,613
2023-12-17,Chrome,Fuchsia,584
2023-12-17,Firefox,Firefox OS,491
2023-12-17,Mozilla,Linux,430
2023-12-17,Aloha Browser,iOS,419
2023-12-17,Android Browser,Android,412
2023-12-17,PaleMoon,Windows,318
2023-12-17,Safari,Playstation 4,312
2023-12-17,Vivaldi,Windows,311
2023-12-17,Mozilla,Windows,289
2023-12-17,UC Browser,iOS,252
2023-12-17,DuckDuckGo Browser,iOS,251
