date,language,visits
2023-12-21,Bosnian,682
2023-12-21,Bengali,654
2023-12-21,Azerbaijani,550
2023-12-21,Albanian,519
2023-12-21,Central Khmer,469
2023-12-21,Gujarati,384
2023-12-21,Marathi,378
2023-12-21,Afrikaans,373
2023-12-21,Macedonian,342
2023-12-21,Panjabi,334
2023-12-21,Icelandic,318
2023-12-21,Burmese,311
2023-12-21,Tamil,291
2023-12-21,Basque,272
2023-12-21,Amharic,237
2023-12-21,Telugu,231
2023-12-21,Galician,222
2023-12-21,Urdu,198
2023-12-21,Mongolian,157
2023-12-21,Malayalam,155
2023-12-21,Corsican,154
2023-12-21,Samoan,149
2023-12-21,Armenian,146
2023-12-21,Kannada,145
2023-12-21,Irish,121
2023-12-21,Welsh,112
2023-12-21,Tonga,102
2023-12-21,Belarusian,91
2023-12-21,Somali,86
2023-12-21,Norwegian,84
2023-12-21,Nepali,81
2023-12-21,Tagalog,73
2023-12-21,Kazakh,67
2023-12-21,Akan,66
2023-12-21,Assamese,63
2023-12-21,Swahili,61
2023-12-21,Tigrinya,59
2023-12-21,Lao,51
2023-12-21,Sinhala,48
2023-12-21,Igbo,47
2023-12-21,Pushto,42
2023-12-21,Tibetan,39
2023-12-21,Luxembourgish,37
2023-12-21,Maltese,37
2023-12-21,Gaelic,35
2023-12-21,Norwegian Nynorsk,33
2023-12-21,Yoruba,32
2023-12-21,Haitian,27
2023-12-21,Esperanto,26
2023-12-21,Ido,25
2023-12-21,Maori,24
2023-12-21,Oriya,22
2023-12-21,Oromo,22
2023-12-21,Kashmiri,19
2023-12-21,Divehi,18
2023-12-21,Shona,17
2023-12-21,Latin,16
2023-12-21,Yiddish,16
2023-12-21,Aragonese,13
2023-12-21,Ganda,13
2023-12-21,Zulu,13
2023-12-21,Kinyarwanda,11
2023-12-21,Kirghiz,11
2023-12-21,Manx,11
2023-12-21,Sanskrit,11
2023-12-20,English,41950949
2023-12-20,Spanish,2163768
2023-12-20,Chinese,298909
2023-12-20,French,185039
2023-12-20,German,129076
2023-12-20,Japanese,101797
2023-12-20,Portuguese,100381
2023-12-20,Russian,99180
2023-12-20,Korean,78077
2023-12-20,Italian,54705
2023-12-20,Turkish,51793
2023-12-20,Arabic,35477
2023-12-20,Dutch,35137
2023-12-20,Vietnamese,27940
2023-12-20,Polish,25689
2023-12-20,Swedish,21889
2023-12-20,Indonesian,20911
2023-12-20,Ukrainian,15077
2023-12-20,Danish,12282
2023-12-20,Norwegian Bokmål,11924
2023-12-20,Thai,11822
2023-12-20,Hebrew,11124
2023-12-20,Czech,9235
2023-12-20,Greek,8862
2023-12-20,Finnish,8149
2023-12-20,Hungarian,7760
2023-12-20,Romanian,6445
2023-12-20,(other),6369
2023-12-20,Catalan,5443
2023-12-20,Persian,5360
2023-12-20,Slovak,4901
2023-12-20,Hindi,4306
2023-12-20,Croatian,3910
2023-12-20,Serbian,2521
2023-12-20,Bulgarian,2427
2023-12-20,Slovenian,1928
2023-12-20,Lithuanian,1620
2023-12-20,Uzbek,1030
2023-12-20,Estonian,971
2023-12-20,Latvian,950
2023-12-20,Georgian,814
2023-12-20,Bengali,757
2023-12-20,Malay,748
2023-12-20,Azerbaijani,675
2023-12-20,Bosnian,658
2023-12-20,Central Khmer,566
2023-12-20,Marathi,493
2023-12-20,Albanian,492
2023-12-20,Gujarati,442
2023-12-20,Afrikaans,382
2023-12-20,Panjabi,360
2023-12-20,Macedonian,346
2023-12-20,Icelandic,321
2023-12-20,Tamil,320
2023-12-20,Burmese,319
2023-12-20,Basque,287
2023-12-20,Amharic,279
2023-12-20,Telugu,271
2023-12-20,Galician,245
2023-12-20,Malayalam,182
2023-12-20,Urdu,173
2023-12-20,Corsican,171
2023-12-20,Mongolian,151
2023-12-20,Armenian,138
2023-12-20,Kannada,138
2023-12-20,Irish,127
2023-12-20,Samoan,127
2023-12-20,Welsh,122
2023-12-20,Nepali,107
2023-12-20,Belarusian,103
2023-12-20,Tonga,96
2023-12-20,Norwegian,92
2023-12-20,Swahili,91
2023-12-20,Akan,77
2023-12-20,Somali,74
2023-12-20,Kazakh,73
2023-12-20,Sinhala,67
2023-12-20,Tigrinya,63
2023-12-20,Lao,61
2023-12-20,Igbo,51
2023-12-20,Gaelic,49
2023-12-20,Yoruba,49
2023-12-20,Pushto,48
2023-12-20,Tagalog,47
2023-12-20,Haitian,45
2023-12-20,Norwegian Nynorsk,37
2023-12-20,Luxembourgish,35
2023-12-20,Tibetan,33
2023-12-20,Maori,30
2023-12-20,Oromo,29
2023-12-20,Esperanto,25
2023-12-20,Ido,24
2023-12-20,Assamese,22
2023-12-20,Kinyarwanda,19
2023-12-20,Kirghiz,19
2023-12-20,Latin,18
2023-12-20,Oriya,18
2023-12-20,Sanskrit,18
2023-12-20,Faroese,17
2023-12-20,Maltese,17
2023-12-20,Shona,17
2023-12-20,Ganda,15
2023-12-20,Kashmiri,15
2023-12-20,Yiddish,13
2023-12-20,Manx,12
2023-12-20,Tajik,12
2023-12-20,Zulu,12
2023-12-20,Wolof,11
2023-12-19,English,44676665
2023-12-19,Spanish,2254304
2023-12-19,Chinese,320802
2023-12-19,French,183995
2023-12-19,German,127292
2023-12-19,Japanese,110706
