date,screen_resolution,visits
2023-12-26,390x844,4583133
2023-12-26,1920x1080,3781555
2023-12-26,428x926,2348862
2023-12-26,414x896,2030662
2023-12-26,430x932,1911293
2023-12-26,393x852,1523157
2023-12-26,375x812,1399871
2023-12-26,1440x900,1257892
2023-12-26,1536x864,1213290
2023-12-26,1366x768,974462
2023-12-26,412x915,964492
2023-12-26,1280x720,865506
2023-12-26,360x800,779101
2023-12-26,375x667,777113
2023-12-26,360x780,547224
2023-12-26,800x600,382127
2023-12-26,412x892,377664
2023-12-26,1600x900,341427
2023-12-26,320x693,317090
2023-12-26,2560x1440,316747
2023-12-26,384x824,316213
2023-12-26,810x1080,298608
2023-12-26,385x854,297821
2023-12-26,384x854,283921
2023-12-26,768x1024,267247
2023-12-26,1280x800,261667
2023-12-26,412x883,255121
2023-12-26,1360x1020,239573
2023-12-26,384x832,231669
2023-12-26,384x857,229157
2023-12-26,1280x1024,212929
2023-12-26,1680x1050,208035
2023-12-26,393x873,205445
2023-12-26,412x869,205259
2023-12-26,414x736,200470
2023-12-26,1920x1200,177887
2023-12-26,820x1180,171887
2023-12-26,1024x1366,156467
2023-12-26,1024x768,155227
2023-12-26,360x760,144159
2023-12-26,320x568,134221
2023-12-26,432x960,132391
2023-12-26,320x712,119948
2023-12-26,834x1194,109280
2023-12-26,412x846,109049
2023-12-26,1470x956,107617
2023-12-26,360x740,106811
2023-12-26,1280x960,106587
2023-12-26,393x851,105219
2023-12-26,1512x982,97795
2023-12-26,360x772,97662
2023-12-26,360x640,91396
2023-12-26,1536x960,89677
2023-12-26,2048x1152,87201
2023-12-26,834x1112,82944
2023-12-26,3440x1440,76909
2023-12-26,1728x1117,76836
2023-12-26,360x880,72713
2023-12-26,432x984,72599
2023-12-26,320x694,66350
2023-12-26,360x720,65679
2023-12-26,385x824,58829
2023-12-26,1792x1120,56635
2023-12-26,2240x1260,51327
2023-12-26,339x753,50249
2023-12-26,360x820,49937
2023-12-26,2560x1080,47578
2023-12-26,360x806,46216
2023-12-26,800x1280,44077
2023-12-26,345x883,42849
2023-12-26,1368x912,42307
2023-12-26,412x938,41418
2023-12-26,1360x768,40476
2023-12-26,320x640,34161
2023-12-26,360x804,32551
2023-12-26,1707x1067,31701
2023-12-26,377x837,31348
2023-12-26,448x998,30598
2023-12-26,1504x1003,29900
2023-12-26,1710x1107,28507
2023-12-26,360x803,28155
2023-12-26,339x735,28048
2023-12-26,347x772,26618
2023-12-26,376x835,26411
2023-12-26,1707x960,25187
2023-12-26,320x687,24823
2023-12-26,601x962,24702
2023-12-26,744x1133,23992
2023-12-26,1440x960,22785
2023-12-26,320x676,22339
2023-12-26,388x861,22225
2023-12-26,412x1006,22170
2023-12-26,412x823,20765
2023-12-26,412x877,20450
2023-12-26,424x942,20338
2023-12-26,320x658,19892
2023-12-26,691x829,19274
2023-12-26,3840x2160,18221
2023-12-26,393x876,17967
2023-12-26,360x825,17508
2023-12-26,412x918,17077
2023-12-26,412x732,16847
2023-12-26,640x480,16845
2023-12-26,1x1,15514
2023-12-26,339x727,15453
2023-12-26,352x781,15428
2023-12-26,534x854,15418
2023-12-26,1536x1024,15233
2023-12-26,320x872,14785
2023-12-26,1080x1920,14257
2023-12-26,1093x615,13914
2023-12-26,1600x1600,13625
2023-12-26,1344x840,13111
2023-12-26,1098x618,12330
2023-12-26,320x569,12180
2023-12-26,388x883,11959
2023-12-26,346x768,11918
2023-12-26,320x714,11788
2023-12-26,486x1079,11419
2023-12-26,1500x1000,11364
2023-12-26,485x1076,10843
2023-12-26,320x729,10836
2023-12-26,1600x1200,10676
2023-12-26,352x800,10650
2023-12-26,800x1334,10554
2023-12-26,384x811,10472
2023-12-26,962x601,10403
2023-12-26,360x796,10025
2023-12-26,915x412,9608
2023-12-26,5120x1440,9344
2023-12-26,674x842,9318
2023-12-26,1280x2160,9314
2023-12-26,412x960,9155
2023-12-26,2752x1152,9106
2023-12-26,3840x1080,8981
2023-12-26,1664x1110,8952
2023-12-26,601x1007,8873
2023-12-26,2195x1235,8826
2023-12-26,360x771,8705
2023-12-26,393x786,8705
2023-12-26,339x756,8516
2023-12-26,1334x800,8090
2023-12-26,1152x720,8002
2023-12-26,1800x1169,7685
2023-12-26,339x716,7615
2023-12-26,393x895,7506
2023-12-26,361x722,7394
2023-12-26,1536x865,7363
2023-12-26,1024x640,7248
2023-12-26,3840x1600,7131
2023-12-26,1746x982,7091
2023-12-26,1300x730,7006
2023-12-26,1280x768,6976
2023-12-26,1024x1024,6900
2023-12-26,1494x934,6859
2023-12-26,393x808,6585
2023-12-26,800x360,6395
2023-12-26,1220x1280,6276
2023-12-26,320x783,6208
2023-12-26,1205x753,6192
2023-12-26,376x814,6146
2023-12-26,509x1130,6144
2023-12-26,393x830,6097
2023-12-26,424x918,6043
2023-12-26,753x1205,6041
2023-12-26,485x1049,6017
2023-12-26,1496x967,5916
2023-12-26,1280x832,5718
2023-12-26,1600x3000,5711
2023-12-26,396x880,5639
2023-12-26,377x816,5593
2023-12-26,1280x854,5575
2023-12-26,3072x1728,5550
2023-12-26,320x570,5215
2023-12-26,712x1138,5139
2023-12-26,1024x2160,5066
2023-12-26,385x833,5052
2023-12-26,1187x667,5037
2023-12-26,600x1024,5026
2023-12-26,486x1052,4968
2023-12-26,385x769,4925
2023-12-26,1241x697,4849
2023-12-26,412x919,4793
2023-12-26,780x360,4714
2023-12-26,1517x852,4655
2023-12-26,2560x1600,4608
2023-12-26,1440x810,4601
2023-12-26,1352x878,4481
2023-12-26,339x829,4439
2023-12-26,1229x692,4367
2023-12-26,1067x600,4321
2023-12-26,1397x786,4311
2023-12-26,2294x960,4308
2023-12-26,1024x820,4243
2023-12-26,1685x948,4193
2023-12-26,1200x800,4189
2023-12-26,384x939,4185
2023-12-26,414x920,4128
2023-12-26,1138x712,4118
2023-12-26,360x756,4042
2023-12-26,1463x823,3985
2023-12-26,385x811,3917
2023-12-26,1710x1112,3819
2023-12-26,3008x1692,3812
2023-12-26,1372x772,3741
2023-12-26,1280x721,3623
2023-12-26,600x960,3604
2023-12-26,339x697,3574
2023-12-26,2048x1280,3572
2023-12-26,350x699,3554
2023-12-26,1024x576,3548
2023-12-26,1715x965,3521
2023-12-26,1600x1067,3520
2023-12-26,2056x1329,3471
2023-12-26,360x757,3471
2023-12-26,1477x831,3386
2023-12-26,2000x2000,3385
2023-12-26,1440x932,3384
2023-12-26,509x1158,3358
2023-12-26,1396x785,3352
2023-12-26,1680x945,3350
2023-12-26,2048x1080,3337
2023-12-26,412x812,3291
2023-12-26,960x600,3283
2023-12-26,960x540,3278
2023-12-26,384x790,3270
2023-12-26,1024x600,3221
2023-12-26,1620x1080,3221
2023-12-26,378x840,3195
2023-12-26,1463x915,3188
2023-12-26,892x412,3136
2023-12-26,360x770,3097
2023-12-26,1739x979,3086
2023-12-26,1760x990,3072
2023-12-26,375x833,3046
2023-12-26,1829x1029,3029
2023-12-26,1098x686,3019
2023-12-26,353x765,3009
2023-12-26,1440x1080,3002
2023-12-26,1318x825,2996
2023-12-26,1423x800,2992
2023-12-26,1408x792,2963
2023-12-26,686x1098,2953
2023-12-26,407x904,2936
2023-12-26,377x858,2930
2023-12-26,1383x864,2879
2023-12-26,393x875,2867
2023-12-26,1476x830,2847
2023-12-26,2560x1441,2841
2023-12-26,582x931,2803
2023-12-26,432x864,2797
2023-12-26,1600x2000,2774
2023-12-26,854x385,2773
2023-12-26,640x1024,2752
2023-12-26,346x692,2742
2023-12-26,412x797,2734
2023-12-26,1220x686,2705
2023-12-26,385x860,2704
2023-12-26,1568x925,2648
2023-12-26,1152x864,2620
2023-12-26,376x800,2583
2023-12-26,350x738,2534
2023-12-26,402x1030,2529
2023-12-26,432x964,2525
2023-12-26,1312x848,2512
2023-12-26,1138x640,2509
2023-12-26,355x793,2501
2023-12-26,825x1318,2484
2023-12-26,1376x774,2480
2023-12-26,1164x655,2460
2023-12-26,1181x708,2458
2023-12-26,360x792,2427
2023-12-26,1120x700,2395
2023-12-26,418x976,2391
2023-12-26,1707x793,2379
2023-12-26,412x922,2350
2023-12-26,857x384,2339
2023-12-26,1639x922,2309
2023-12-26,1300x731,2298
2023-12-26,590x736,2294
2023-12-26,1348x758,2274
2023-12-26,2048x1153,2268
2023-12-26,378x811,2259
2023-12-26,1730x973,2243
2023-12-26,824x384,2237
2023-12-26,384x768,2235
2023-12-26,480x854,2233
2023-12-26,1007x601,2181
2023-12-26,854x384,2173
2023-12-26,360x748,2159
2023-12-26,346x749,2158
2023-12-26,1918x975,2143
2023-12-26,3000x3000,2140
2023-12-26,324x720,2121
2023-12-26,1138x639,2108
2023-12-26,1200x750,2106
2023-12-26,1281x720,2104
2023-12-26,1642x924,2099
2023-12-26,1676x943,2091
2023-12-26,598x718,2075
2023-12-26,1700x956,2071
2023-12-26,686x1143,2055
2023-12-26,854x534,2053
2023-12-26,1455x819,2026
2023-12-26,2048x864,2020
2023-12-26,424x946,2020
2023-12-26,1600x1000,2006
2023-12-26,1400x1050,2005
2023-12-26,1670x940,1989
2023-12-26,1524x858,1957
2023-12-26,424x848,1924
2023-12-26,1812x1019,1909
2023-12-26,1762x991,1901
2023-12-26,320x717,1896
2023-12-26,1410x940,1895
2023-12-26,400x889,1893
2023-12-26,320x820,1872
2023-12-26,1440x2560,1870
2023-12-26,1241x698,1865
2023-12-26,1200x675,1864
2023-12-26,347x791,1847
2023-12-26,1549x871,1821
2023-12-26,1200x1920,1808
2023-12-26,1614x908,1805
2023-12-26,360x840,1799
2023-12-26,832x384,1771
2023-12-26,883x412,1764
2023-12-26,873x393,1754
2023-12-26,2144x1206,1746
2023-12-26,1152x648,1739
2023-12-26,378x819,1731
2023-12-26,408x907,1718
2023-12-26,377x795,1717
2023-12-26,1795x1010,1711
2023-12-26,1280x828,1693
2023-12-26,1537x864,1686
2023-12-26,960x432,1686
2023-12-26,1216x684,1680
2023-12-26,360x747,1677
2023-12-26,528x1174,1667
2023-12-26,3200x1800,1666
2023-12-26,377x753,1666
2023-12-26,2880x1620,1651
2023-12-26,1628x916,1636
2023-12-26,1745x981,1634
2023-12-26,1728x972,1630
2023-12-26,1181x664,1622
2023-12-26,712x320,1616
2023-12-26,1290x860,1612
2023-12-26,463x1002,1611
2023-12-26,1616x909,1609
2023-12-26,240x320,1591
2023-12-26,640x360,1589
2023-12-26,1603x902,1588
2023-12-26,1587x893,1550
2023-12-26,375x813,1540
2023-12-26,491x1091,1538
2023-12-26,869x412,1525
2023-12-26,1143x686,1519
2023-12-26,320x682,1513
2023-12-26,1778x1000,1506
2023-12-26,806x968,1503
2023-12-26,1336x752,1502
2023-12-26,1371x771,1499
2023-12-26,970x1389,1497
2023-12-26,1128x752,1490
2023-12-26,1574x886,1483
2023-12-26,1182x665,1475
2023-12-26,346x750,1473
2023-12-26,320x534,1470
2023-12-26,1847x1039,1460
2023-12-26,2560x1280,1450
2023-12-26,424x895,1439
2023-12-26,414x897,1427
2023-12-26,384x853,1416
2023-12-26,1239x697,1398
2023-12-26,1489x838,1396
2023-12-26,1500x844,1395
2023-12-26,393x869,1390
2023-12-26,320x715,1381
2023-12-26,1756x1098,1372
2023-12-26,1242x699,1369
2023-12-26,1093x614,1368
2023-12-26,1228x691,1365
2023-12-26,1561x879,1362
2023-12-26,720x360,1346
2023-12-26,2561x1440,1339
2023-12-26,1669x938,1336
2023-12-26,1092x613,1331
2023-12-26,1517x853,1329
2023-12-26,4096x1152,1328
2023-12-26,1482x1069,1321
2023-12-26,760x360,1315
2023-12-26,376x919,1314
2023-12-26,424x949,1313
2023-12-26,854x480,1307
2023-12-26,1050x590,1306
2023-12-26,411x731,1303
2023-12-26,450x1000,1296
2023-12-26,1418x798,1281
2023-12-26,350x776,1279
2023-12-26,1147x745,1268
2023-12-26,1450x816,1267
2023-12-26,1143x643,1258
2023-12-26,1270x715,1254
2023-12-26,1216x811,1251
2023-12-26,1289x725,1251
2023-12-26,1366x625,1250
2023-12-26,1708x960,1250
2023-12-26,385x790,1249
2023-12-26,1366x1366,1248
2023-12-26,1120x630,1244
2023-12-26,3360x1890,1243
2023-12-26,610x976,1231
2023-12-26,2400x1350,1224
