domain,visits
tools.usps.com,69879148
reg.usps.com,16867108
www.usps.com,15081468
informeddelivery.usps.com,12500784
forecast.weather.gov,9752526
www.cdc.gov,9591907
medlineplus.gov,6590836
www.irs.gov,5946204
www.ssa.gov,5171388
www.weather.gov,4235934
www.usajobs.gov,3369207
www.va.gov,3310250
travel.state.gov,3233649
studentaid.gov,2923974
www.uscis.gov,2902813
www.fda.gov,2867151
www.nps.gov,2824236
www.healthcare.gov,1898987
www.myhealth.va.gov,1793828
egov.uscis.gov,1748942
