domain,visits
tools.usps.com,56112854
reg.usps.com,14460715
(other),14211527
www.usps.com,12837245
studentaid.gov,12739183
forecast.weather.gov,11332541
informeddelivery.usps.com,10971740
www.cdc.gov,10117736
www.irs.gov,8348467
www.ssa.gov,7004932
medlineplus.gov,6980519
www.weather.gov,4440537
travel.state.gov,4310642
www.usajobs.gov,3922049
www.va.gov,3856117
www.uscis.gov,3548023
www.nps.gov,3490187
www.fda.gov,2690738
www.healthcare.gov,2588800
egov.uscis.gov,2132746
