date,language,visits
2023-12-08,Chinese,278165
2023-12-08,French,174453
2023-12-08,German,110193
2023-12-08,Portuguese,98830
2023-12-08,Russian,94012
2023-12-08,Japanese,83115
2023-12-08,Korean,60334
2023-12-08,Turkish,51301
2023-12-08,Arabic,41170
2023-12-08,Italian,38586
2023-12-08,Dutch,31430
2023-12-08,Vietnamese,27065
2023-12-08,Polish,26129
2023-12-08,Indonesian,21327
2023-12-08,Swedish,19056
2023-12-08,Ukrainian,15365
2023-12-08,Norwegian Bokmål,11785
2023-12-08,Danish,11513
2023-12-08,Thai,9374
2023-12-08,Czech,9010
2023-12-08,Greek,8828
2023-12-08,Hungarian,7849
2023-12-08,Finnish,7481
2023-12-08,Hebrew,6847
2023-12-08,Romanian,6633
2023-12-08,(other),6315
2023-12-08,Persian,6036
2023-12-08,Slovak,4527
2023-12-08,Catalan,4395
2023-12-08,Croatian,3840
2023-12-08,Hindi,3370
2023-12-08,Serbian,2407
2023-12-08,Bulgarian,2383
2023-12-08,Slovenian,1683
2023-12-08,Lithuanian,1659
2023-12-08,Georgian,1041
2023-12-08,Estonian,972
2023-12-08,Latvian,919
2023-12-08,Azerbaijani,824
2023-12-08,Uzbek,782
2023-12-08,Bengali,669
2023-12-08,Bosnian,625
2023-12-08,Malay,623
2023-12-08,Central Khmer,585
2023-12-08,Albanian,563
2023-12-08,Marathi,447
2023-12-08,Icelandic,366
2023-12-08,Panjabi,360
2023-12-08,Gujarati,357
2023-12-08,Amharic,354
2023-12-08,Burmese,338
2023-12-08,Macedonian,336
2023-12-08,Afrikaans,331
2023-12-08,Tamil,314
2023-12-08,Galician,229
2023-12-08,Telugu,229
2023-12-08,Armenian,191
2023-12-08,Basque,189
2023-12-08,Mongolian,179
2023-12-08,Urdu,169
2023-12-08,Malayalam,164
2023-12-08,Irish,157
2023-12-08,Kannada,156
2023-12-08,Welsh,129
2023-12-08,Somali,117
2023-12-08,Corsican,116
2023-12-08,Nepali,112
2023-12-08,Norwegian,99
2023-12-08,Belarusian,93
2023-12-08,Samoan,90
2023-12-08,Igbo,74
2023-12-08,Swahili,74
2023-12-08,Tonga,73
2023-12-08,Kazakh,69
2023-12-08,Pushto,69
2023-12-08,Akan,60
2023-12-08,Tagalog,59
2023-12-08,Lao,57
2023-12-08,Haitian,51
2023-12-08,Sinhala,51
2023-12-08,Maori,49
2023-12-08,Norwegian Nynorsk,47
2023-12-08,Tigrinya,45
2023-12-08,Latin,44
2023-12-08,Gaelic,42
2023-12-08,Oriya,34
2023-12-08,Esperanto,33
2023-12-08,Yoruba,30
2023-12-08,Kashmiri,26
2023-12-08,Tibetan,25
