date,browser,visits
2023-11-28,Safari (in-app),2109
2023-11-28,Android Webview,1784
2023-11-28,Opera,1334
2023-11-28,Amazon Silk,443
2023-11-28,Mozilla Compatible Agent,377
2023-11-28,(not set),312
2023-11-28,YaBrowser,189
2023-11-28,Internet Explorer,155
2023-11-27,Chrome,361023
2023-11-27,Safari,113662
2023-11-27,Edge,105021
2023-11-27,Firefox,20175
2023-11-27,Samsung Internet,3208
2023-11-27,Safari (in-app),1574
2023-11-27,Android Webview,1396
2023-11-27,Opera,1338
2023-11-27,Amazon Silk,489
2023-11-27,Mozilla Compatible Agent,325
2023-11-27,Internet Explorer,207
2023-11-27,YaBrowser,197
2023-11-27,(not set),159
2023-11-26,Chrome,140635
2023-11-26,Safari,90147
2023-11-26,Edge,21143
2023-11-26,Firefox,11965
2023-11-26,Samsung Internet,2920
2023-11-26,Safari (in-app),1785
2023-11-26,Android Webview,1366
2023-11-26,Opera,1080
2023-11-26,Amazon Silk,359
2023-11-26,Mozilla Compatible Agent,267
2023-11-26,YaBrowser,145
2023-11-26,(not set),121
2023-11-25,Chrome,116236
2023-11-25,Safari,80235
2023-11-25,Edge,15323
2023-11-25,Firefox,5389
2023-11-25,Samsung Internet,2761
2023-11-25,Safari (in-app),1686
2023-11-25,Android Webview,1161
2023-11-25,Opera,804
2023-11-25,Amazon Silk,389
2023-11-25,Mozilla Compatible Agent,232
2023-11-25,(not set),177
2023-11-25,YaBrowser,101
2023-11-24,Chrome,137053
2023-11-24,Safari,81536
2023-11-24,Edge,34383
2023-11-24,Firefox,6752
2023-11-24,Samsung Internet,2916
2023-11-24,Safari (in-app),1468
2023-11-24,Android Webview,1244
2023-11-24,Opera,855
2023-11-24,Amazon Silk,487
2023-11-24,(not set),300
2023-11-24,Mozilla Compatible Agent,222
2023-11-24,YaBrowser,160
2023-11-23,Chrome,128903
2023-11-23,Safari,86200
2023-11-23,Edge,20907
2023-11-23,Firefox,11592
2023-11-23,Samsung Internet,3265
2023-11-23,Safari (in-app),1754
2023-11-23,Android Webview,1355
2023-11-23,Opera,920
2023-11-23,(not set),772
2023-11-23,Amazon Silk,399
2023-11-23,Mozilla Compatible Agent,197
2023-11-23,YaBrowser,172
2023-11-22,Chrome,250300
2023-11-22,Safari,114733
2023-11-22,Edge,72225
2023-11-22,Firefox,16123
2023-11-22,Samsung Internet,4217
2023-11-22,Safari (in-app),2219
2023-11-22,Android Webview,1720
2023-11-22,Opera,1120
2023-11-22,Amazon Silk,477
2023-11-22,Mozilla Compatible Agent,288
2023-11-22,YaBrowser,188
2023-11-22,Internet Explorer,114
2023-11-21,Chrome,329879
2023-11-21,Safari,107959
2023-11-21,Edge,97436
2023-11-21,Firefox,18538
2023-11-21,Samsung Internet,3526
2023-11-21,Safari (in-app),1880
2023-11-21,Android Webview,1400
2023-11-21,Opera,1135
2023-11-21,Amazon Silk,440
2023-11-21,Mozilla Compatible Agent,279
2023-11-21,YaBrowser,185
2023-11-21,Internet Explorer,147
2023-11-20,Chrome,338750
2023-11-20,Safari,118896
2023-11-20,Edge,100793
2023-11-20,Firefox,16366
2023-11-20,Samsung Internet,3805
2023-11-20,Safari (in-app),1807
2023-11-20,Android Webview,1339
2023-11-20,Opera,1183
2023-11-20,Amazon Silk,466
2023-11-20,Mozilla Compatible Agent,331
2023-11-20,(not set),168
2023-11-20,YaBrowser,159
2023-11-20,Internet Explorer,122
2023-11-19,Chrome,153862
2023-11-19,Safari,103758
2023-11-19,Edge,21944
2023-11-19,Firefox,12831
2023-11-19,Samsung Internet,3655
2023-11-19,Safari (in-app),2318
2023-11-19,Android Webview,1762
2023-11-19,Opera,966
2023-11-19,Amazon Silk,448
2023-11-19,Mozilla Compatible Agent,230
2023-11-19,(not set),177
2023-11-19,YaBrowser,120
2023-11-18,Chrome,129244
2023-11-18,Safari,85512
2023-11-18,Edge,16154
2023-11-18,Firefox,5880
2023-11-18,Samsung Internet,2980
2023-11-18,Safari (in-app),1516
2023-11-18,Android Webview,1173
2023-11-18,Opera,841
2023-11-18,Amazon Silk,381
2023-11-18,Mozilla Compatible Agent,223
2023-11-18,(not set),131
2023-11-17,Chrome,333848
2023-11-17,Safari,109176
2023-11-17,Edge,87235
2023-11-17,Firefox,11809
2023-11-17,Samsung Internet,3283
2023-11-17,Safari (in-app),2176
2023-11-17,Android Webview,1435
2023-11-17,Opera,1135
2023-11-17,Amazon Silk,409
2023-11-17,Mozilla Compatible Agent,288
2023-11-17,(not set),202
2023-11-17,Internet Explorer,133
2023-11-17,YaBrowser,130
2023-11-16,Chrome,392745
2023-11-16,Safari,125421
2023-11-16,Edge,108191
2023-11-16,Firefox,20210
2023-11-16,Samsung Internet,3456
2023-11-16,Safari (in-app),1984
2023-11-16,Android Webview,1612
2023-11-16,Opera,1379
2023-11-16,Amazon Silk,413
2023-11-16,Mozilla Compatible Agent,294
2023-11-16,(not set),258
2023-11-16,Internet Explorer,152
2023-11-16,YaBrowser,134
2023-11-15,Chrome,417954
2023-11-15,Safari,128184
2023-11-15,Edge,110265
2023-11-15,Firefox,19134
2023-11-15,Samsung Internet,3487
2023-11-15,Safari (in-app),2336
2023-11-15,Android Webview,1633
2023-11-15,Opera,1454
2023-11-15,(not set),1141
2023-11-15,Amazon Silk,413
2023-11-15,Mozilla Compatible Agent,338
2023-11-15,Internet Explorer,177
2023-11-15,YaBrowser,169
2023-11-14,Chrome,425237
2023-11-14,Safari,123298
2023-11-14,Edge,107623
2023-11-14,Firefox,20329
2023-11-14,Samsung Internet,3466
2023-11-14,Safari (in-app),1867
2023-11-14,Android Webview,1525
2023-11-14,Opera,1374
2023-11-14,(not set),594
2023-11-14,Amazon Silk,463
2023-11-14,Mozilla Compatible Agent,312
2023-11-14,YaBrowser,179
2023-11-14,Internet Explorer,153
2023-11-13,Chrome,393126
2023-11-13,Safari,126578
2023-11-13,Edge,100759
2023-11-13,Firefox,19754
2023-11-13,Samsung Internet,3665
2023-11-13,Safari (in-app),2020
2023-11-13,Android Webview,1462
2023-11-13,Opera,1255
2023-11-13,(not set),546
2023-11-13,Mozilla Compatible Agent,392
2023-11-13,Amazon Silk,388
2023-11-13,Internet Explorer,147
2023-11-13,YaBrowser,124
2023-11-12,Chrome,155029
2023-11-12,Safari,102903
2023-11-12,Edge,22948
2023-11-12,Firefox,12643
2023-11-12,Samsung Internet,3216
2023-11-12,Safari (in-app),1952
2023-11-12,Android Webview,1417
2023-11-12,Opera,1081
2023-11-12,(not set),452
2023-11-12,Amazon Silk,423
2023-11-12,Mozilla Compatible Agent,245
2023-11-12,YaBrowser,124
2023-11-11,Chrome,125888
2023-11-11,Safari,98364
2023-11-11,Edge,17644
2023-11-11,Firefox,6001
2023-11-11,Samsung Internet,3477
2023-11-11,Safari (in-app),1913
2023-11-11,Android Webview,1401
2023-11-11,Opera,830
