date,screen_resolution,visits
2024-01-04,1920x1080,141324
2024-01-04,1366x768,44802
2024-01-04,1536x864,36763
2024-01-04,1280x720,34421
2024-01-04,390x844,25029
2024-01-04,1440x900,23328
2024-01-04,1280x960,18648
2024-01-04,800x600,11528
2024-01-04,2560x1440,10823
2024-01-04,414x896,10782
2024-01-04,428x926,10506
2024-01-04,430x932,8623
2024-01-04,375x812,8347
2024-01-04,393x852,8026
2024-01-04,1920x1200,7800
2024-01-04,1680x1050,7381
2024-01-04,1280x800,7152
2024-01-04,1600x900,6960
2024-01-04,810x1080,6031
2024-01-04,412x915,5816
2024-01-04,375x667,5208
2024-01-04,360x800,4654
2024-01-04,3440x1440,4244
2024-01-04,1517x852,3795
2024-01-04,1280x1024,3709
2024-01-04,360x780,3556
2024-01-04,1536x960,3080
2024-01-04,1470x956,2926
2024-01-04,2048x1152,2548
2024-01-04,768x1024,2424
2024-01-04,1300x730,2309
2024-01-04,1512x982,2283
2024-01-04,820x1180,2156
2024-01-04,412x892,2130
2024-01-04,320x693,2088
2024-01-04,2560x1080,2001
2024-01-04,1024x768,1842
2024-01-04,384x824,1763
2024-01-04,385x854,1760
2024-01-04,384x854,1725
2024-01-04,1024x1366,1653
2024-01-04,1728x1117,1544
2024-01-04,384x857,1350
2024-01-04,412x883,1344
2024-01-04,834x1194,1341
2024-01-04,384x832,1333
2024-01-04,412x869,1243
2024-01-04,1504x1003,1230
2024-01-04,414x736,1189
2024-01-04,1024x1024,1146
2024-01-04,1368x912,1143
2024-01-04,1792x1120,1103
2024-01-04,320x568,1043
2024-01-04,1080x1920,1036
2024-01-03,1920x1080,143153
2024-01-03,1366x768,38415
2024-01-03,1536x864,35383
2024-01-03,1280x720,32963
2024-01-03,390x844,24498
2024-01-03,1440x900,21889
2024-01-03,1280x960,19198
2024-01-03,800x600,13982
2024-01-03,2560x1440,10873
2024-01-03,414x896,10552
2024-01-03,428x926,10300
2024-01-03,430x932,8755
2024-01-03,375x812,8058
2024-01-03,393x852,7976
2024-01-03,1920x1200,7856
2024-01-03,1680x1050,7294
2024-01-03,1280x800,6762
2024-01-03,1600x900,6682
2024-01-03,412x915,5733
2024-01-03,375x667,5244
2024-01-03,810x1080,5231
2024-01-03,360x800,4530
2024-01-03,3440x1440,4317
2024-01-03,1280x1024,3581
2024-01-03,360x780,3479
2024-01-03,1517x852,2955
2024-01-03,1536x960,2940
2024-01-03,1470x956,2727
2024-01-03,2048x1152,2563
2024-01-03,768x1024,2430
2024-01-03,1512x982,2274
2024-01-03,412x892,2188
2024-01-03,820x1180,2115
2024-01-03,320x693,1994
2024-01-03,1300x730,1958
2024-01-03,2560x1080,1937
2024-01-03,384x824,1795
2024-01-03,385x854,1792
2024-01-03,1024x768,1718
2024-01-03,1024x1366,1716
2024-01-03,384x854,1659
2024-01-03,1728x1117,1530
2024-01-03,412x883,1410
2024-01-03,384x832,1402
2024-01-03,384x857,1372
2024-01-03,834x1194,1359
2024-01-03,412x869,1279
2024-01-03,414x736,1272
2024-01-03,1504x1003,1237
2024-01-03,1024x1024,1168
2024-01-03,1792x1120,1168
2024-01-03,1368x912,1095
2024-01-02,1920x1080,116157
2024-01-02,1536x864,30901
2024-01-02,1280x720,28764
2024-01-02,1366x768,28293
2024-01-02,390x844,23367
2024-01-02,1440x900,18987
2024-01-02,800x600,10598
2024-01-02,414x896,10222
2024-01-02,1280x960,9758
2024-01-02,2560x1440,9511
2024-01-02,428x926,9417
2024-01-02,430x932,7799
2024-01-02,375x812,7793
2024-01-02,393x852,7421
2024-01-02,1920x1200,6956
2024-01-02,1280x800,6097
2024-01-02,1680x1050,6033
2024-01-02,1600x900,5899
2024-01-02,412x915,5405
2024-01-02,375x667,4910
2024-01-02,360x800,4508
2024-01-02,810x1080,4306
2024-01-02,3440x1440,3800
2024-01-02,360x780,3484
2024-01-02,1280x1024,2961
2024-01-02,1536x960,2537
2024-01-02,1470x956,2446
2024-01-02,2048x1152,2356
2024-01-02,768x1024,2287
2024-01-02,1512x982,2135
2024-01-02,412x892,2037
2024-01-02,1024x768,1919
2024-01-02,320x693,1909
2024-01-02,820x1180,1861
2024-01-02,385x854,1800
2024-01-02,2560x1080,1733
2024-01-02,1024x1366,1652
2024-01-02,384x824,1643
2024-01-02,384x854,1629
2024-01-02,1517x852,1587
2024-01-02,1728x1117,1497
2024-01-02,412x883,1349
2024-01-02,384x832,1255
2024-01-02,384x857,1234
2024-01-02,834x1194,1221
2024-01-02,1504x1003,1188
2024-01-02,414x736,1142
2024-01-02,412x869,1128
2024-01-02,1300x730,1111
2024-01-02,1024x1024,1068
2024-01-01,390x844,20869
2024-01-01,1920x1080,16749
2024-01-01,1366x768,11122
2024-01-01,1536x864,9812
2024-01-01,1440x900,9274
2024-01-01,414x896,8921
2024-01-01,428x926,8416
2024-01-01,375x812,7152
2024-01-01,800x600,7122
2024-01-01,430x932,6970
2024-01-01,1280x720,6569
2024-01-01,393x852,6555
2024-01-01,412x915,5080
2024-01-01,375x667,4822
2024-01-01,360x800,4027
2024-01-01,360x780,3021
2024-01-01,810x1080,2784
2024-01-01,1280x800,2427
2024-01-01,2560x1440,2388
2024-01-01,768x1024,2204
2024-01-01,412x892,1871
2024-01-01,1600x900,1714
2024-01-01,320x693,1666
2024-01-01,385x854,1598
2024-01-01,384x824,1492
2024-01-01,820x1180,1482
2024-01-01,384x854,1462
2024-01-01,1024x1366,1409
2024-01-01,1470x956,1210
2024-01-01,384x832,1157
2024-01-01,384x857,1150
2024-01-01,1680x1050,1147
2024-01-01,412x883,1101
2024-01-01,834x1194,1071
2024-01-01,414x736,1061
2024-01-01,412x869,1029
2023-12-31,390x844,22005
2023-12-31,1920x1080,13225
2023-12-31,414x896,9238
2023-12-31,428x926,8559
2023-12-31,1536x864,7472
2023-12-31,375x812,7359
2023-12-31,430x932,7047
2023-12-31,393x852,7046
2023-12-31,1440x900,6972
2023-12-31,800x600,6457
2023-12-31,1366x768,6117
2023-12-31,412x915,5251
2023-12-31,375x667,4876
2023-12-31,1280x720,4679
2023-12-31,360x800,4033
2023-12-31,360x780,3138
2023-12-31,810x1080,2525
2023-12-31,412x892,2104
2023-12-31,768x1024,2066
2023-12-31,2560x1440,1957
2023-12-31,1280x800,1939
2023-12-31,320x693,1630
2023-12-31,385x854,1530
2023-12-31,384x854,1521
2023-12-31,820x1180,1425
2023-12-31,384x824,1423
2023-12-31,1600x900,1420
2023-12-31,1024x1366,1296
2023-12-31,412x883,1173
2023-12-31,384x832,1136
2023-12-31,384x857,1112
2023-12-31,412x869,1106
2023-12-31,414x736,1050
2023-12-30,390x844,26245
2023-12-30,1920x1080,16328
2023-12-30,414x896,10756
2023-12-30,428x926,10029
2023-12-30,375x812,8816
2023-12-30,1440x900,8767
2023-12-30,393x852,8607
2023-12-30,430x932,8548
2023-12-30,1280x960,8528
2023-12-30,1536x864,8324
2023-12-30,1366x768,7044
2023-12-30,412x915,6561
2023-12-30,800x600,6425
2023-12-30,375x667,5852
2023-12-30,1280x720,5360
2023-12-30,360x800,4902
2023-12-30,360x780,3730
2023-12-30,810x1080,2853
2023-12-30,412x892,2671
2023-12-30,768x1024,2521
2023-12-30,2560x1440,2304
2023-12-30,1280x800,2285
2023-12-30,320x693,1970
2023-12-30,384x854,1870
2023-12-30,1600x900,1848
2023-12-30,820x1180,1729
2023-12-30,384x824,1706
2023-12-30,385x854,1703
2023-12-30,1024x1366,1549
2023-12-30,384x832,1487
2023-12-30,412x883,1484
2023-12-30,412x869,1347
2023-12-30,384x857,1215
