domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
www.ecfr.gov,www.ecfr.gov/search,eCFR :: Search,381081,158442,108502,2.4051766577043967,126.19835409870488,0.09376301738175484
vetrecs.archives.gov,vetrecs.archives.gov/VeteranRequest/pg/LANDING_1.htm,Main Area,304282,196498,129998,1.5485246669177295,92.020379222709636,0.14641879306659611
www.archives.gov,www.archives.gov/veterans/military-service-records,"Request Military Service Records | National Archives",251603,169997,137094,1.4800437654782144,106.82353682723813,0.15974399548227322
www.archives.gov,www.archives.gov/,"National Archives |",238940,204693,157697,1.1673090921526383,85.743019914432836,0.33864372499303835
www.ecfr.gov,www.ecfr.gov/,eCFR :: Home,223934,164785,106100,1.3589465060533423,89.855517908523225,0.18200078890675728
www.archives.gov,www.archives.gov/founding-docs/declaration-transcript,"Declaration of Independence: A Transcription | National Archives",191960,186970,135296,1.0266887736000427,171.65796245893992,0.53053431031716314
vetrecs.archives.gov,vetrecs.archives.gov/VeteranRequest/pg/SEEKING_1.htm,Main Area,151093,100799,88387,1.4989533626325657,83.573885015357291,0.025218504151826904
www.archives.gov,www.archives.gov/founding-docs/constitution-transcript,"The Constitution of the United States: A Transcription | National Archives",150501,148399,104152,1.0141645159333958,205.36828850821772,0.44240190297778287
www.ecfr.gov,www.ecfr.gov/current/title-38/chapter-I/part-4,eCFR :: 38 CFR Part 4 -- Schedule for Rating Disabilities,149740,176425,41218,0.84874592603089127,152.7263981603401,0.54150488876293046
vetrecs.archives.gov,vetrecs.archives.gov/VeteranRequest/status.html,eVetRecs status page,137001,117490,52400,1.1660651970380458,124.62246216153716,0.2231679291854626
www.federalregister.gov,www.federalregister.gov/documents/search,Federal Register :: Document Search,133505,66756,50580,1.9998951405117142,87.165356493573626,0.38792018694948771
vetrecs.archives.gov,vetrecs.archives.gov/VeteranRequest/pg/LAUNCH_1.htm,Main Area,124887,84119,75894,1.484646750436881,92.763959002187377,0.010532697725840773
vetrecs.archives.gov,vetrecs.archives.gov/VeteranRequest/pg/SF180A_1.htm,Main Area,118382,79809,71440,1.4833164179478504,239.27252494539465,0.015938052099387288
www.archives.gov,www.archives.gov/veterans,"Veterans' Service Records | National Archives",116619,89464,74373,1.3035299114727712,64.755272147020037,0.065970669766610035
vetrecs.archives.gov,vetrecs.archives.gov/VeteranRequest/pg/SF180B_1.htm,Main Area,113533,62831,56119,1.8069583485858891,97.402840336585442,0.0080533494612532036
www.archives.gov,www.archives.gov/founding-docs/bill-of-rights/what-does-it-say,"The Bill of Rights: What Does it Say? | National Archives",113220,113225,81662,0.99995584014131156,186.62702828761317,0.5127577831750938
www.archives.gov,www.archives.gov/electoral-college/allocation,"Distribution of Electoral Votes | National Archives",108235,105264,88105,1.0282242742058063,124.21966063382543,0.51089641282869735
vetrecs.archives.gov,vetrecs.archives.gov/VeteranRequest/pg/SF180C_1.htm,Main Area,98595,59993,53472,1.643441734869068,98.658056242161592,0.010017835414131648
www.archives.gov,www.archives.gov/publications/prologue/2005/winter/von-trapps-html,"Movie vs. Reality: The Real Story of the Von Trapp Family | National Archives",90743,92634,75675,0.979586328993674,265.89378319484206,0.54953904613856686
georgewbush-whitehouse.archives.gov,georgewbush-whitehouse.archives.gov/history/presidents/chronological.html,The Presidents of the United States,77899,70415,62398,1.1062841724064474,103.50018327886104,0.4689341759568274
