date,device,visits
2023-12-22,desktop,1
2023-12-21,desktop,1
2023-12-07,desktop,2
2023-12-04,desktop,1
2023-11-24,desktop,1
2023-11-20,desktop,1
2023-11-12,desktop,1
2023-11-10,desktop,2
2023-11-06,desktop,1
2023-10-31,desktop,1
2023-10-28,desktop,2
2023-10-18,mobile,1
