date,os,visits
2023-12-22,Windows,1
2023-12-21,Windows,1
2023-12-07,Windows,2
2023-12-04,Windows,1
2023-11-24,Macintosh,1
2023-11-20,Windows,1
2023-11-12,Windows,1
2023-11-10,Windows,2
2023-11-06,Windows,1
2023-10-31,Windows,1
2023-10-28,Windows,2
2023-10-18,Android,1
