domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
pptform.state.gov,pptform.state.gov/,Application for U.S. Passport,2579959,1980292,1614145,1.3028174632831926,59.833813564328288,0.069247868496161172
pptform.state.gov,pptform.state.gov/PassportWizardMain.aspx,Passport Application System,2418795,2305378,1495491,1.0491971381699661,309.94968979137724,0.21319887671349341
travel.state.gov,travel.state.gov/content/travel/en/passports.html,U.S. Passports,1778438,1460792,1280437,1.2174484800026286,56.133320595393727,0.1062471590753509
travel.state.gov,travel.state.gov/content/travel/en/passports/have-passport/renew.html,Renew my Passport by Mail,1768032,1402412,1074643,1.2607079802511674,148.85287462836328,0.20262233922698894
passportstatus.state.gov,passportstatus.state.gov/,U.S. Passport Application Status,1500623,1170105,704347,1.2824695219659774,40.97894020448728,0.097245973651937226
travel.state.gov,travel.state.gov/content/travel/en/passports/need-passport/apply-in-person.html,How to Apply in Person for a Passport,1430541,1154924,908307,1.2386451402862872,131.40483103122409,0.15679126938222776
travel.state.gov,travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin.html,The Visa Bulletin,1339462,971390,441849,1.3789126921215988,127.86133245100963,0.28345772552733711
passportstatus.state.gov,passportstatus.state.gov/Search,U.S. Passport Application Status,1324999,1044184,608071,1.2689315293090107,58.742858482041662,0.023100334806892272
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/forms.html,Passport Forms,1160789,1015222,791598,1.1433844026232687,129.66650010088568,0.15385698891473984
passportstatus.state.gov,passportstatus.state.gov/SearchResult,U.S. Passport Application Status,1153866,996196,417913,1.1582720669426498,137.58089527891843,0.18035607450742625
travel.state.gov,travel.state.gov/content/travel.html,Travel,1088721,914174,703146,1.1909341110116893,99.8679090342692,0.15180698641615273
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/fees.html,Passport Fees,1048652,878232,717699,1.1940489528962734,144.98767242012829,0.15987461171991
travel.state.gov,travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2024/visa-bulletin-for-january-2024.html,Visa Bulletin For January 2024,974567,874197,508579,1.1148139378195074,131.82526579589293,0.34133153053602333
travel.state.gov,travel.state.gov/content/travel/en/passports/need-passport/under-16.html,Apply for a Child's U.S. Passport,887880,735280,511299,1.2075386247415951,175.19490106965773,0.25382439342835383
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply/photos.html,U.S. Passport Photos,859629,818719,599274,1.049968304143424,201.3082139103096,0.25543562565422323
travel.state.gov,travel.state.gov/content/travel/en/passports/how-apply.html,How to Apply for A Passport,849385,707487,618540,1.2005662294854889,92.273704819494355,0.10416728505258754
www.usembassy.gov,www.usembassy.gov/,Official list of embassies from the U.S. Department of State,844752,631639,515714,1.3373968358508579,188.46322496669902,0.16184877754540172
common.usembassy.gov,common.usembassy.gov/en/visa-wizard/,Visa Wizard - Wizard Results,818845,644469,470339,1.2705731385062742,68.097989903812334,0.024753711970630084
www.state.gov,www.state.gov/,U.S. Department of State – Home,807951,737070,683170,1.0961659001180348,39.934615151402795,0.68939313769384181
travel.state.gov,travel.state.gov/content/travel/en/us-visas/visa-information-resources/wait-times.html,Visa Appointment Wait Times,793658,584593,401318,1.3576248774788613,190.87116652172872,0.30498312501176034
