date,browser,os_version,visits
2024-01-04,Internet Explorer,10,334
2024-01-03,Internet Explorer,10,343
2024-01-02,Internet Explorer,10,241
2024-01-01,Internet Explorer,10,102
2023-12-29,Internet Explorer,10,158
2023-12-28,Internet Explorer,10,287
2023-12-27,Internet Explorer,10,269
2023-12-25,Internet Explorer,10,222
2023-12-24,Internet Explorer,10,195
2023-12-23,Internet Explorer,10,111
2023-12-22,Internet Explorer,10,158
2023-12-21,Internet Explorer,10,204
2023-12-20,Internet Explorer,10,324
2023-12-19,Internet Explorer,10,167
2023-12-18,Internet Explorer,10,371
2023-12-17,Internet Explorer,10,232
2023-12-16,Internet Explorer,10,213
2023-12-15,Internet Explorer,10,195
2023-12-14,Internet Explorer,10,297
2023-12-13,Internet Explorer,10,213
2023-12-12,Internet Explorer,10,287
2023-12-11,Internet Explorer,10,408
2023-12-10,Internet Explorer,10,232
2023-12-09,Internet Explorer,10,195
2023-12-08,Internet Explorer,10,167
2023-12-07,Internet Explorer,10,278
2023-12-06,Internet Explorer,10,259
2023-12-05,Internet Explorer,10,287
2023-12-04,Internet Explorer,10,232
2023-12-03,Internet Explorer,10,102
2023-12-02,Internet Explorer,10,148
2023-12-01,Internet Explorer,10,195
2023-11-30,Internet Explorer,10,176
2023-11-29,Internet Explorer,10,204
2023-11-29,Internet Explorer,XP,102
2023-11-28,Internet Explorer,10,259
2023-11-27,Internet Explorer,10,306
2023-11-26,Internet Explorer,10,195
2023-11-25,Internet Explorer,10,130
2023-11-24,Internet Explorer,10,111
2023-11-23,Internet Explorer,10,195
2023-11-22,Internet Explorer,10,232
2023-11-21,Internet Explorer,10,185
2023-11-20,Internet Explorer,10,352
2023-11-19,Internet Explorer,10,148
2023-11-18,Internet Explorer,10,241
2023-11-17,Internet Explorer,10,232
2023-11-16,Internet Explorer,10,250
2023-11-16,Internet Explorer,XP,148
2023-11-15,Internet Explorer,10,306
2023-11-14,Internet Explorer,10,269
2023-11-13,Internet Explorer,10,380
2023-11-12,Internet Explorer,10,185
2023-11-11,Internet Explorer,10,139
2023-11-10,Internet Explorer,10,241
2023-11-09,Internet Explorer,10,361
2023-11-08,Internet Explorer,10,343
2023-11-07,Internet Explorer,10,324
2023-11-06,Internet Explorer,10,389
2023-11-05,Internet Explorer,10,167
2023-11-04,Internet Explorer,10,185
2023-11-03,Internet Explorer,10,408
2023-11-02,Internet Explorer,10,306
2023-11-01,Internet Explorer,10,445
2023-11-01,Internet Explorer,7,102
2023-10-31,Internet Explorer,10,408
2023-10-30,Internet Explorer,10,408
2023-10-29,Internet Explorer,10,334
2023-10-28,Internet Explorer,10,334
2023-10-27,Internet Explorer,10,334
2023-10-26,Internet Explorer,10,269
2023-10-25,Internet Explorer,10,473
2023-10-24,Internet Explorer,10,528
2023-10-23,Internet Explorer,10,269
2023-10-22,Internet Explorer,10,204
2023-10-21,Internet Explorer,10,204
2023-10-20,Internet Explorer,10,241
2023-10-19,Internet Explorer,10,352
2023-10-18,Internet Explorer,10,361
2023-10-17,Internet Explorer,10,528
2023-10-16,Internet Explorer,10,500
2023-10-16,Internet Explorer,7,120
2023-10-15,Internet Explorer,10,158
2023-10-14,Internet Explorer,10,250
2023-10-13,Internet Explorer,10,361
2023-10-12,Internet Explorer,10,426
2023-10-12,Internet Explorer,7,102
2023-10-11,Internet Explorer,10,426
2023-10-10,Internet Explorer,10,482
2023-10-09,Internet Explorer,10,436
2023-10-08,Internet Explorer,10,324
2023-10-08,Internet Explorer,7,102
2023-10-07,Internet Explorer,10,232
