date,browser,os_version,visits
2024-01-04,Chrome,10,287207
2024-01-04,Chrome,11,164318
2024-01-04,Edge,10,80236
2024-01-04,Edge,11,53077
2024-01-04,Firefox,10,21257
2024-01-04,Chrome,7,11212
2024-01-04,Opera,10,3669
2024-01-04,Chrome,8.1,3317
2024-01-04,Firefox,7,1158
2024-01-04,YaBrowser,10,482
2024-01-04,Chrome,8,463
2024-01-04,Internet Explorer,10,334
2024-01-04,Edge,7,269
2024-01-04,Firefox,8.1,158
2024-01-04,Chrome,XP,130
2024-01-04,Edge,8.1,120
2024-01-04,Opera,7,111
2024-01-03,Chrome,10,287272
2024-01-03,Chrome,11,167135
2024-01-03,Edge,10,81098
2024-01-03,Edge,11,57061
2024-01-03,Firefox,10,21776
2024-01-03,Chrome,7,11722
2024-01-03,Opera,10,4188
2024-01-03,Chrome,8.1,3605
2024-01-03,Firefox,7,880
2024-01-03,YaBrowser,10,389
2024-01-03,Edge,7,380
2024-01-03,Internet Explorer,10,343
2024-01-03,Chrome,8,306
2024-01-03,Firefox,8.1,269
2024-01-03,Edge,8.1,167
2024-01-03,Coc Coc,10,148
2024-01-03,Opera,7,139
2024-01-03,Chrome,XP,111
2024-01-02,Chrome,10,274012
2024-01-02,Chrome,11,163651
2024-01-02,Edge,10,76919
2024-01-02,Edge,11,53160
2024-01-02,Firefox,10,21359
2024-01-02,Chrome,7,10517
2024-01-02,Opera,10,3864
2024-01-02,Chrome,8.1,3002
2024-01-02,Firefox,7,1288
2024-01-02,Chrome,8,371
2024-01-02,YaBrowser,10,361
2024-01-02,Edge,7,352
2024-01-02,Firefox,8.1,315
2024-01-02,Internet Explorer,10,241
2024-01-02,Coc Coc,10,158
2024-01-02,Edge,8.1,139
2024-01-02,Whale Browser,10,111
2024-01-01,Chrome,10,90985
2024-01-01,Chrome,11,74806
2024-01-01,Edge,11,26566
2024-01-01,Edge,10,21127
2024-01-01,Firefox,10,9498
2024-01-01,Chrome,7,5662
2024-01-01,Opera,10,1890
2024-01-01,Chrome,8.1,1714
2024-01-01,Firefox,7,519
2024-01-01,YaBrowser,10,324
2024-01-01,Chrome,8,306
2024-01-01,Firefox,8.1,158
2024-01-01,Coc Coc,10,139
2024-01-01,Chrome,NT,130
2024-01-01,Edge,7,120
2024-01-01,Internet Explorer,10,102
2023-12-31,Chrome,10,59647
2023-12-31,Chrome,11,49111
2023-12-31,Edge,11,16624
2023-12-31,Edge,10,14780
2023-12-31,Firefox,10,6783
2023-12-31,Chrome,7,3994
2023-12-31,Opera,10,1547
2023-12-31,Chrome,8.1,1038
2023-12-31,Firefox,7,287
2023-12-31,Edge,7,176
2023-12-31,Edge,8.1,158
2023-12-31,YaBrowser,10,139
2023-12-30,Chrome,10,78309
2023-12-30,Chrome,11,60610
2023-12-30,Edge,11,19691
2023-12-30,Edge,10,17541
2023-12-30,Firefox,10,8905
2023-12-30,Chrome,7,5133
2023-12-30,Opera,10,1927
2023-12-30,Chrome,8.1,1177
2023-12-30,Firefox,7,667
2023-12-30,Chrome,8,232
2023-12-30,Firefox,8.1,204
2023-12-30,YaBrowser,10,158
2023-12-29,Chrome,10,148603
2023-12-29,Chrome,11,94154
2023-12-29,Edge,10,42328
2023-12-29,Edge,11,30921
2023-12-29,Firefox,10,13056
2023-12-29,Chrome,7,7172
2023-12-29,Opera,10,2372
2023-12-29,Chrome,8.1,1761
2023-12-29,Firefox,7,927
2023-12-29,YaBrowser,10,371
2023-12-29,Chrome,8,334
2023-12-29,Edge,7,176
2023-12-29,Firefox,8.1,176
2023-12-29,Internet Explorer,10,158
2023-12-29,Opera,7,120
2023-12-29,Edge,8.1,111
2023-12-28,Chrome,10,184769
2023-12-28,Chrome,11,118728
2023-12-28,Edge,10,52567
2023-12-28,Edge,11,37500
2023-12-28,Firefox,10,15160
2023-12-28,Chrome,7,8080
2023-12-28,Opera,10,2446
2023-12-28,Chrome,8.1,2409
2023-12-28,Firefox,7,1075
2023-12-28,YaBrowser,10,389
2023-12-28,Chrome,8,371
2023-12-28,Internet Explorer,10,287
2023-12-28,Edge,7,269
2023-12-28,Firefox,8.1,222
2023-12-28,Edge,8.1,176
2023-12-28,Coc Coc,10,102
2023-12-27,Chrome,10,188790
2023-12-27,Chrome,11,120971
2023-12-27,Edge,10,53438
2023-12-27,Edge,11,36944
2023-12-27,Firefox,10,16160
2023-12-27,Chrome,7,8173
2023-12-27,Opera,10,2743
2023-12-27,Chrome,8.1,2604
2023-12-27,Firefox,7,1093
2023-12-27,Chrome,8,436
2023-12-27,YaBrowser,10,361
2023-12-27,Firefox,8.1,315
2023-12-27,Edge,7,269
2023-12-27,Internet Explorer,10,269
2023-12-27,Edge,8.1,130
2023-12-27,Whale Browser,10,120
2023-12-27,Opera,7,111
2023-12-26,Chrome,10,166301
2023-12-26,Chrome,11,105876
2023-12-26,Edge,10,43153
2023-12-26,Edge,11,35221
2023-12-26,Firefox,10,13427
2023-12-26,Chrome,7,8321
2023-12-26,Opera,10,2576
2023-12-26,Chrome,8.1,2168
2023-12-26,Firefox,7,917
2023-12-26,YaBrowser,10,491
2023-12-26,Chrome,8,473
2023-12-26,Edge,7,306
2023-12-26,Firefox,8.1,250
2023-12-26,Opera,7,158
2023-12-25,Chrome,10,72388
2023-12-25,Chrome,11,54309
2023-12-25,Edge,11,17847
2023-12-25,Edge,10,16661
2023-12-25,Firefox,10,7033
2023-12-25,Chrome,7,5652
2023-12-25,Opera,10,1974
2023-12-25,Chrome,8.1,1251
2023-12-25,Firefox,7,658
2023-12-25,YaBrowser,10,565
2023-12-25,Internet Explorer,10,222
2023-12-25,Chrome,8,204
2023-12-25,Edge,7,148
2023-12-25,Firefox,8.1,148
2023-12-25,Coc Coc,10,102
2023-12-25,Opera,7,102
2023-12-25,Whale Browser,10,102
2023-12-24,Chrome,10,57006
2023-12-24,Chrome,11,40104
2023-12-24,Edge,10,13269
2023-12-24,Edge,11,13047
2023-12-24,Firefox,10,5569
2023-12-24,Chrome,7,4077
2023-12-24,Opera,10,1371
2023-12-24,Chrome,8.1,954
2023-12-24,Firefox,7,491
2023-12-24,YaBrowser,10,352
2023-12-24,Internet Explorer,10,195
2023-12-24,Edge,7,148
2023-12-24,Opera,7,130
2023-12-24,Chrome,8,120
2023-12-24,Chrome,NT,102
2023-12-23,Chrome,10,67050
2023-12-23,Chrome,11,47693
2023-12-23,Edge,11,15697
2023-12-23,Edge,10,14696
2023-12-23,Firefox,10,6913
2023-12-23,Chrome,7,6227
2023-12-23,Opera,10,1918
2023-12-23,Chrome,8.1,1130
2023-12-23,Firefox,7,361
2023-12-23,YaBrowser,10,334
2023-12-23,Chrome,8,269
2023-12-23,Edge,7,148
2023-12-23,Internet Explorer,10,111
2023-12-22,Chrome,10,136751
2023-12-22,Chrome,11,83563
2023-12-22,Edge,10,38010
2023-12-22,Edge,11,26288
2023-12-22,Firefox,10,11583
2023-12-22,Chrome,7,7728
2023-12-22,Opera,10,2520
2023-12-22,Chrome,8.1,1890
2023-12-22,Firefox,7,630
2023-12-22,YaBrowser,10,408
2023-12-22,Chrome,8,278
2023-12-22,Edge,7,204
2023-12-22,Internet Explorer,10,158
2023-12-22,Firefox,8.1,139
2023-12-22,YaBrowser,7,102
2023-12-21,Chrome,10,187873
2023-12-21,Chrome,11,106691
2023-12-21,Edge,10,54189
2023-12-21,Edge,11,33460
2023-12-21,Firefox,10,13973
2023-12-21,Chrome,7,8960
2023-12-21,Opera,10,3058
2023-12-21,Chrome,8.1,2483
2023-12-21,Firefox,7,704
2023-12-21,YaBrowser,10,704
2023-12-21,Chrome,8,306
2023-12-21,Internet Explorer,10,204
2023-12-21,Edge,7,195
2023-12-21,Firefox,8.1,176
2023-12-21,Coc Coc,10,167
2023-12-21,Opera,7,102
2023-12-20,Chrome,10,207462
2023-12-20,Chrome,11,116968
2023-12-20,Edge,10,60592
2023-12-20,Edge,11,37834
2023-12-20,Firefox,10,16790
2023-12-20,Chrome,7,8664
2023-12-20,Opera,10,3021
2023-12-20,Chrome,8.1,2696
2023-12-20,Firefox,7,936
2023-12-20,YaBrowser,10,658
2023-12-20,Edge,7,324
2023-12-20,Internet Explorer,10,324
2023-12-20,Chrome,8,306
2023-12-20,Firefox,8.1,158
2023-12-20,Coc Coc,10,130
2023-12-20,Chrome,XP,102
2023-12-20,Firefox,XP,102
2023-12-19,Chrome,10,220722
2023-12-19,Chrome,11,128986
2023-12-19,Edge,10,62454
2023-12-19,Edge,11,40642
2023-12-19,Firefox,10,17856
2023-12-19,Chrome,7,10137
2023-12-19,Opera,10,2798
2023-12-19,Chrome,8.1,2715
2023-12-19,Firefox,7,1075
2023-12-19,YaBrowser,10,565
2023-12-19,Edge,7,361
2023-12-19,Chrome,8,306
2023-12-19,Firefox,8.1,195
2023-12-19,Internet Explorer,10,167
2023-12-19,Opera,7,139
2023-12-19,Edge,8.1,102
2023-12-18,Chrome,10,236724
2023-12-18,Chrome,11,130487
2023-12-18,Edge,10,64595
2023-12-18,Edge,11,42588
2023-12-18,Firefox,10,18912
2023-12-18,Chrome,7,10332
2023-12-18,Opera,10,3447
2023-12-18,Chrome,8.1,2882
2023-12-18,Firefox,7,964
2023-12-18,YaBrowser,10,436
2023-12-18,Chrome,8,380
2023-12-18,Internet Explorer,10,371
2023-12-18,Edge,7,241
2023-12-18,Firefox,8.1,213
2023-12-18,Whale Browser,10,167
2023-12-18,Edge,8.1,148
2023-12-18,Opera,7,120
2023-12-18,Coc Coc,10,102
2023-12-18,YaBrowser,7,102
2023-12-17,Chrome,10,94534
2023-12-17,Chrome,11,70590
2023-12-17,Edge,10,23286
2023-12-17,Edge,11,22795
2023-12-17,Firefox,10,9563
2023-12-17,Chrome,7,5754
2023-12-17,Opera,10,2613
2023-12-17,Chrome,8.1,1751
2023-12-17,Firefox,7,649
2023-12-17,YaBrowser,10,343
2023-12-17,Internet Explorer,10,232
2023-12-17,Chrome,8,222
2023-12-17,Edge,8.1,130
2023-12-17,Coc Coc,10,111
2023-12-16,Chrome,10,78939
2023-12-16,Chrome,11,58896
2023-12-16,Edge,11,19459
2023-12-16,Edge,10,18421
2023-12-16,Firefox,10,7385
2023-12-16,Chrome,7,6208
2023-12-16,Opera,10,2289
2023-12-16,Chrome,8.1,1399
2023-12-16,Firefox,7,723
2023-12-16,YaBrowser,10,361
2023-12-16,Chrome,8,259
2023-12-16,Internet Explorer,10,213
2023-12-16,Edge,7,130
