date,os_version,visits
2023-11-06,10,751816
2023-11-07,10,619902
2023-10-10,10,555103
2023-10-11,10,519344
2023-10-09,10,513423
2023-10-30,10,499061
2023-10-19,10,497847
2023-10-16,10,491972
2023-10-23,10,489628
2023-10-12,10,484457
2023-10-17,10,478425
2023-10-18,10,474227
2023-11-02,10,465545
2023-11-01,10,450589
2023-10-24,10,448606
2023-10-31,10,445381
2023-10-25,10,445029
2023-11-03,10,422679
2023-10-26,10,420418
2023-11-13,10,410003
2023-10-13,10,408103
2024-01-03,10,392267
2024-01-04,10,391369
2023-10-20,10,391044
2023-11-08,10,384428
2023-12-11,10,379387
2023-11-27,10,377784
2023-11-28,10,373531
2024-01-02,10,370686
2023-12-04,10,369259
2023-11-14,10,368842
2023-11-09,10,358177
2023-10-27,10,356009
2023-11-06,11,354591
2023-11-29,10,353173
2023-12-05,10,350616
2023-11-05,10,348976
2023-11-15,10,347493
2023-11-16,10,343342
2023-11-20,10,340636
2023-12-12,10,335614
2023-12-06,10,334131
2023-11-21,10,331258
2023-12-18,10,329961
2023-12-07,10,327033
2023-12-13,10,321566
2023-11-30,10,320602
2023-12-19,10,304034
2023-11-07,11,303729
2023-12-14,10,296927
2023-12-20,10,293221
2023-10-08,10,282147
2023-12-08,10,278960
2023-11-17,10,278117
2023-11-22,10,270481
2023-12-01,10,265181
2023-10-09,11,263782
2023-11-04,10,262003
2023-10-07,10,261456
2023-12-21,10,260372
2023-12-27,10,258991
2023-11-10,10,257268
2023-10-16,11,254024
2023-12-28,10,251995
2023-12-15,10,251828
2023-10-10,11,249697
2023-10-23,11,246139
2023-10-15,10,243869
2023-10-11,11,242627
2023-10-19,11,237225
2023-10-30,11,236270
2023-10-17,11,231915
2023-10-12,11,231656
2023-10-18,11,227699
2023-10-29,10,227032
2023-11-02,11,226800
2023-12-26,10,226087
2023-11-01,11,224993
2023-10-22,10,224817
2023-10-24,11,223918
2024-01-03,11,221361
2023-10-25,11,217543
2024-01-04,11,217099
2023-10-31,11,215959
2023-11-03,11,214170
2024-01-02,11,212975
2023-10-14,10,211465
2023-11-05,11,208499
2023-12-29,10,206813
2023-11-13,11,205525
2023-12-11,11,202995
2023-10-26,11,200966
2023-10-21,10,199882
2023-11-27,11,199141
2023-10-28,10,198195
2023-12-04,11,197936
2023-11-08,11,195156
2023-11-28,11,192802
2023-10-13,11,191088
2023-11-14,11,191033
2023-12-05,11,188688
2023-11-15,11,187298
2023-10-20,11,187243
2023-12-22,10,186770
2023-11-29,11,186733
2023-11-23,10,184935
2023-11-24,10,184843
2023-11-09,11,184481
2023-11-20,11,182489
2023-12-06,11,181553
2023-10-27,11,177467
2023-11-21,11,177337
2023-11-30,11,175845
2023-12-12,11,175187
2023-12-18,11,172509
2023-12-07,11,171750
2023-12-13,11,170601
2023-11-16,11,169952
2023-12-19,11,167858
2023-10-08,11,167811
2023-12-14,11,162910
2023-12-27,11,158110
2023-12-20,11,155663
2023-12-28,11,154626
2023-11-12,10,154172
2023-10-07,11,153755
2023-11-22,11,151623
2023-12-03,10,151577
2023-11-04,11,150864
2023-10-15,11,149511
2023-12-10,10,147305
2023-11-19,10,147138
2023-11-17,11,145415
2023-12-01,11,144433
2023-11-10,11,144377
2023-12-08,11,144322
2023-10-22,11,144127
2023-11-26,10,143914
2023-12-26,11,143219
2023-10-29,11,141338
2023-12-21,11,140541
2023-12-15,11,129755
2023-12-17,10,129310
2023-10-14,11,126428
2023-11-18,10,126428
2023-10-21,11,126058
2024-01-01,10,125428
2023-12-29,11,124937
2023-11-11,10,123528
2023-12-02,10,120656
2023-10-28,11,117709
2023-11-25,10,117283
2023-12-09,10,116597
2023-12-03,11,113641
2023-11-24,11,112835
2023-11-23,11,112455
2023-12-22,11,110694
2023-12-16,10,109851
2023-11-26,11,109833
2023-11-12,11,109017
2023-11-19,11,108619
2023-12-30,10,107470
2023-12-10,11,107247
2024-01-01,11,101067
2023-12-25,10,98500
2023-12-17,11,93496
2023-12-02,11,92088
2023-12-23,10,91652
2023-11-18,11,90994
2023-12-09,11,89530
2023-11-11,11,87473
2023-11-25,11,86741
2023-12-31,10,82544
2023-12-30,11,80496
2023-12-24,10,78420
2023-12-16,11,78272
2023-12-25,11,71378
2023-12-31,11,66216
2023-12-23,11,62686
2023-11-06,7,55866
2023-12-24,11,53077
2023-11-07,7,43764
2023-10-09,7,35388
2023-10-11,7,32061
2023-10-10,7,31746
2023-11-05,7,31663
2023-11-02,7,31413
2023-10-31,7,29717
2023-10-30,7,29448
2023-10-12,7,29346
2023-10-16,7,28503
2023-11-01,7,28438
2023-10-17,7,28364
2023-10-07,7,28225
2023-11-04,7,27706
2023-10-18,7,27530
2023-11-03,7,27493
2023-10-25,7,26789
2023-10-23,7,26603
2023-10-19,7,26038
2023-10-08,7,25352
2023-10-26,7,25315
2023-10-24,7,24843
2023-10-13,7,24565
2023-10-20,7,21201
2023-10-27,7,21062
2023-10-14,7,20163
2023-10-29,7,20154
2023-10-15,7,18736
2023-10-28,7,18319
2023-10-21,7,17958
2023-10-22,7,17263
2023-11-08,7,16549
2023-11-09,7,15919
2023-11-15,7,14835
2023-11-13,7,14715
2023-11-21,7,14715
2023-12-04,7,14557
2023-11-16,7,14539
2023-11-14,7,14529
2023-11-28,7,14390
2023-12-11,7,14335
2023-11-29,7,14224
2023-11-27,7,14205
2023-11-20,7,14057
2023-11-06,8.1,14038
2023-12-12,7,13992
2023-12-05,7,13733
2023-12-06,7,13649
2024-01-03,7,13140
2023-12-07,7,13084
2023-11-22,7,12954
2023-11-30,7,12917
2024-01-04,7,12769
2023-12-13,7,12621
2024-01-02,7,12231
2023-11-10,7,11972
2023-11-23,7,11833
2023-12-14,7,11796
2023-12-18,7,11777
2023-12-19,7,11740
2023-11-07,8.1,11231
2023-11-17,7,11045
2023-12-01,7,10415
2023-11-24,7,10397
2023-12-20,7,10072
2023-12-21,7,10054
2023-12-08,7,9878
2023-12-26,7,9730
2023-12-27,7,9683
2023-12-28,7,9535
2023-12-15,7,9146
2023-12-22,7,8747
2023-10-09,8.1,8710
2023-11-05,8.1,8571
2023-12-29,7,8442
2023-10-10,8.1,8256
2023-10-16,8.1,8089
2023-11-12,7,7895
2023-10-11,8.1,7839
2023-11-19,7,7793
2023-12-10,7,7700
2023-11-02,8.1,7691
2023-11-18,7,7691
2023-11-11,7,7552
2023-10-31,8.1,7469
2023-12-09,7,7469
2023-11-26,7,7441
2023-10-30,8.1,7413
2023-12-03,7,7339
2023-12-02,7,7237
2023-10-12,8.1,7200
2023-11-01,8.1,7154
2023-12-16,7,7135
2023-10-23,8.1,7042
2023-11-03,8.1,6950
2023-12-23,7,6783
2023-10-18,8.1,6681
2023-10-19,8.1,6672
2023-12-17,7,6598
2023-12-25,7,6598
2023-11-25,7,6560
2023-10-24,8.1,6542
2024-01-01,7,6403
2023-10-26,8.1,6116
2023-11-04,8.1,6079
2023-10-25,8.1,6060
2023-10-17,8.1,6023
2023-12-30,7,5977
2023-10-07,8.1,5828
2023-10-08,8.1,5736
2023-10-20,8.1,5689
2023-10-13,8.1,5476
2023-10-27,8.1,5449
2023-10-15,8.1,4930
2023-12-24,7,4883
2023-10-22,8.1,4856
2023-10-28,8.1,4717
2023-10-29,8.1,4707
2023-11-13,8.1,4596
2023-10-14,8.1,4513
2023-12-31,7,4485
2023-11-08,8.1,4364
2023-10-21,8.1,4346
2023-11-14,8.1,4346
2023-11-15,8.1,4318
2024-01-03,8.1,4077
2023-11-16,8.1,3975
2023-11-09,8.1,3929
2023-12-11,8.1,3688
2023-11-27,8.1,3669
2023-12-12,8.1,3669
2024-01-04,8.1,3669
2023-12-04,8.1,3660
2023-11-28,8.1,3632
2023-11-29,8.1,3614
2023-12-05,8.1,3549
2023-11-21,8.1,3530
2024-01-02,8.1,3530
2023-11-20,8.1,3521
2023-11-10,8.1,3438
2023-12-06,8.1,3438
2023-12-07,8.1,3364
2023-12-18,8.1,3317
2023-11-30,8.1,3299
2023-11-22,8.1,3262
2023-12-13,8.1,3169
2023-12-27,8.1,3132
2023-12-19,8.1,3086
2023-12-20,8.1,2984
2023-11-23,8.1,2974
2023-12-08,8.1,2873
2023-12-14,8.1,2873
2023-12-28,8.1,2845
2023-11-17,8.1,2835
2023-12-21,8.1,2771
2023-11-06,8,2715
2023-11-24,8.1,2678
2023-12-15,8.1,2576
2023-12-26,8.1,2548
2023-11-11,8.1,2493
2023-12-01,8.1,2465
2023-11-19,8.1,2242
2023-12-10,8.1,2242
2023-12-03,8.1,2224
2023-11-12,8.1,2196
2023-12-22,8.1,2131
2023-11-18,8.1,2122
2023-12-17,8.1,2085
2023-12-29,8.1,2076
2023-11-26,8.1,2011
2024-01-01,8.1,1992
2023-12-02,8.1,1909
2023-11-07,8,1825
2023-10-09,8,1788
2023-11-05,8,1751
2023-11-25,8.1,1751
2023-12-09,8.1,1686
2023-12-16,8.1,1640
2023-11-03,8,1622
2023-10-17,8,1585
2023-11-02,8,1557
2023-11-04,8,1547
2023-10-30,8,1538
2023-12-25,8.1,1529
2023-10-12,8,1520
2023-10-18,8,1492
2023-12-30,8.1,1492
2023-10-11,8,1483
2023-10-25,8,1483
2023-10-10,8,1473
2023-10-16,8,1473
2023-10-26,8,1473
2023-10-31,8,1362
2023-10-20,8,1334
2023-12-23,8.1,1334
2023-10-24,8,1307
2023-10-07,8,1288
2023-10-19,8,1279
2023-10-29,8,1279
2023-12-31,8.1,1269
2023-11-01,8,1260
2023-10-13,8,1251
2023-10-23,8,1223
2023-10-08,8,1214
2023-10-14,8,1186
2023-10-15,8,1149
2023-10-21,8,1140
2023-10-27,8,1103
2023-12-24,8.1,1103
2023-10-22,8,1066
2023-10-28,8,1038
2023-11-08,8,1001
2023-11-15,8,936
2023-11-30,8,927
2023-11-14,8,899
2023-12-04,8,899
2023-11-13,8,871
2023-11-27,8,852
2023-11-10,8,843
2023-11-16,8,825
2023-11-22,8,815
2023-12-07,8,815
2023-11-17,8,806
2023-11-20,8,788
2023-12-05,8,778
2023-11-09,8,769
2023-11-21,8,751
2023-12-06,8,751
2023-11-28,8,695
2023-11-29,8,695
2023-11-12,8,667
2023-11-24,8,658
2023-12-11,8,658
2023-10-07,XP,649
2023-12-08,8,639
2023-11-23,8,621
2023-12-15,8,621
2023-11-19,8,602
2023-12-03,8,602
2023-12-13,8,602
2023-10-08,XP,593
2023-11-18,8,593
2023-12-12,8,593
2023-12-18,8,584
2023-12-02,8,575
2023-12-26,8,565
2023-11-25,8,537
2023-12-14,8,537
2024-01-04,8,537
2023-11-26,8,528
2023-12-10,8,519
2023-11-06,XP,510
2023-12-27,8,510
2024-01-02,8,510
2023-11-29,XP,491
2023-10-09,XP,482
2023-12-28,8,463
2023-10-16,XP,454
2023-11-16,XP,454
2023-12-01,8,454
2023-10-11,XP,445
2023-10-17,XP,436
2023-12-19,8,426
2024-01-03,8,426
2023-12-29,8,417
2023-11-07,XP,408
2023-11-11,8,408
2023-12-16,8,408
2023-10-10,XP,398
2023-10-12,XP,398
2023-12-20,8,398
2024-01-01,8,398
2023-10-18,XP,371
2023-12-17,8,371
2023-11-02,XP,361
2023-10-29,XP,352
2023-10-31,XP,352
2023-11-05,XP,352
2023-12-09,8,352
2023-12-21,8,352
2023-10-19,XP,324
2023-10-26,XP,315
2023-12-22,8,315
2023-12-23,8,315
2023-12-30,8,315
2023-10-23,XP,306
2023-10-24,XP,287
