date,os_version,visits
2023-10-26,10,20789
2024-01-04,10,19963
2023-11-07,10,18922
2023-11-08,10,18712
2023-12-06,10,18704
2023-12-07,10,18612
2023-11-15,10,18610
2023-12-05,10,18544
2023-10-12,10,18462
2023-11-14,10,18461
2023-11-28,10,18357
2023-10-17,10,18343
2023-12-11,10,18265
2023-10-10,10,18258
2023-12-04,10,18235
2023-10-11,10,18217
2023-11-06,10,18168
2023-10-18,10,18068
2023-10-31,10,18029
2023-11-29,10,18022
2023-10-16,10,18004
2023-11-27,10,17999
2023-10-25,10,17856
2023-10-24,10,17809
2023-11-16,10,17748
2023-12-12,10,17673
2023-10-23,10,17640
2023-10-19,10,17626
2023-10-30,10,17558
2023-11-02,10,17556
2023-11-13,10,17495
2023-11-01,10,17317
2023-11-21,10,17217
2023-11-30,10,17202
2023-11-20,10,17004
2023-12-13,10,16951
2023-11-09,10,16321
2023-12-14,10,15782
2023-12-01,10,15661
2024-01-03,10,15481
2023-12-20,10,15310
2023-12-19,10,15048
2023-12-18,10,14905
2023-10-13,10,14151
2023-11-03,10,14001
2023-11-22,10,13911
2023-10-27,10,13636
2023-12-08,10,13629
2023-10-20,10,12950
2023-11-17,10,12731
2023-12-21,10,12718
2023-10-09,10,12500
2024-01-02,10,12314
2023-12-15,10,11885
2023-12-28,10,10308
2023-11-10,10,9728
2023-12-27,10,9399
2023-12-05,11,9221
2023-12-04,11,8988
2023-12-07,11,8849
2023-12-06,11,8834
2023-12-11,11,8756
2023-11-28,11,8702
2023-11-14,11,8606
2023-11-29,11,8581
2023-11-07,11,8552
2023-12-12,11,8443
2023-11-27,11,8442
2023-12-22,10,8442
2023-11-08,11,8435
2023-11-06,11,8410
2023-11-24,10,8343
2023-11-15,11,8334
2023-11-13,11,8239
2023-11-20,11,8193
2023-10-24,11,8180
2023-10-11,11,8179
2023-12-13,11,8156
2023-11-30,11,8130
2023-10-10,11,8074
2023-10-23,11,8040
2023-10-17,11,8027
2023-11-16,11,8016
2023-10-30,11,7988
2023-10-25,11,7931
2023-11-21,11,7895
2023-10-16,11,7876
2023-11-23,10,7869
2023-11-02,11,7821
2023-11-09,11,7795
2023-10-12,11,7767
2023-10-31,11,7675
2023-10-18,11,7521
2023-10-19,11,7515
2023-11-01,11,7505
2023-10-26,11,7462
2023-12-26,10,7415
2023-12-14,11,7335
2023-11-22,11,7134
2023-10-09,11,7114
2023-12-18,11,7027
2024-01-03,11,6972
2023-12-08,11,6812
2023-12-20,11,6793
2023-12-29,10,6658
2023-12-19,11,6631
2023-12-02,10,6470
2023-12-01,11,6373
2023-11-03,11,6264
2023-11-17,11,6116
2023-12-21,11,5997
2023-10-27,11,5947
2023-10-13,11,5938
2023-12-03,10,5909
2023-10-20,11,5844
2024-01-02,11,5833
2023-11-05,10,5580
2023-12-15,11,5535
2023-11-10,11,5490
2023-10-15,10,5441
2023-12-10,10,5423
2023-11-23,11,5364
2023-11-12,10,5244
2023-10-22,10,5222
2023-10-29,10,5041
2023-11-26,10,4978
2023-10-08,10,4770
2023-12-17,10,4407
2023-11-24,11,4259
2023-12-27,11,4238
2023-12-28,11,4175
2023-12-03,11,4063
2023-12-10,11,3997
2023-11-04,10,3985
2023-11-12,11,3969
2023-11-19,10,3965
2023-11-26,11,3959
2023-12-22,11,3940
2023-12-09,10,3899
2023-10-21,10,3896
2023-11-05,11,3864
2023-10-14,10,3788
2024-01-01,10,3779
2023-10-07,10,3709
2023-11-11,10,3677
2023-10-15,11,3673
2023-12-26,11,3652
2023-10-28,10,3598
2023-10-29,11,3520
2023-11-25,10,3506
2023-10-22,11,3489
2023-10-08,11,3336
2023-12-29,11,3297
2023-12-16,10,3231
2023-11-19,11,3013
2023-12-02,11,2996
2023-12-17,11,2990
2023-12-09,11,2984
2023-12-25,10,2896
2023-11-11,11,2785
2023-10-14,11,2777
2023-11-18,10,2774
2023-11-25,11,2765
2023-10-21,11,2727
2023-11-04,11,2599
2023-10-07,11,2580
2023-10-28,11,2422
2023-12-23,10,2400
2023-12-30,10,2392
2023-12-24,10,2286
2023-12-16,11,2254
2023-12-31,10,2247
2024-01-01,11,2151
2023-11-18,11,2034
2023-12-25,11,1836
2023-12-23,11,1694
2023-12-30,11,1693
2023-12-31,11,1485
2023-12-24,11,1395
2023-10-22,7,701
2023-11-15,7,439
2023-11-07,7,425
2023-11-02,7,422
2023-12-04,7,421
2023-10-24,7,419
2023-11-28,7,419
2023-10-11,7,416
2023-12-05,7,416
2023-11-08,7,414
2023-11-09,7,408
2023-11-14,7,399
2023-11-22,7,399
2023-10-25,7,397
2023-10-19,7,396
2023-10-12,7,392
2023-12-07,7,388
2023-11-21,7,385
2023-11-01,7,383
2023-12-13,7,383
2023-10-18,7,381
2023-10-16,7,380
2023-10-23,7,380
2023-10-09,7,377
2023-12-08,7,377
2023-11-23,7,376
2023-10-17,7,375
2023-12-06,7,374
2023-10-10,7,373
2023-11-20,7,369
2023-10-26,7,367
2024-01-03,7,365
2023-11-16,7,361
2023-11-06,7,349
2023-11-27,7,349
2023-10-13,7,347
2023-12-11,7,345
2023-11-13,7,342
2023-12-12,7,340
2023-11-30,7,337
2023-10-31,7,334
2023-11-29,7,334
2023-12-01,7,333
2023-10-30,7,325
2023-10-22,8.1,318
2023-10-07,7,313
2023-12-18,7,307
2023-12-21,7,306
2023-10-20,7,304
2023-12-14,7,298
2023-11-24,7,291
2023-12-19,7,289
2023-12-20,7,280
2023-11-03,7,276
2023-10-27,7,273
2023-11-10,7,267
2023-11-17,7,267
2024-01-02,7,265
2023-12-22,7,237
2023-11-05,7,235
2023-12-15,7,235
2023-10-29,7,233
2023-12-28,7,232
2023-12-10,7,227
2023-10-08,7,225
2023-10-14,7,222
2023-12-25,7,222
2023-12-26,7,219
2023-10-15,7,218
2023-12-09,7,214
2023-11-11,7,212
2023-10-21,7,210
2024-01-01,7,207
2023-11-12,7,206
2023-11-26,7,205
2023-10-28,7,204
2023-12-03,7,202
2023-12-27,7,199
2023-11-04,7,196
2023-11-25,7,185
