domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
www.usaid.gov,www.usaid.gov/,U.S. Agency for International Development,216055,201889,176773,1.0701672701335883,42.618845464611738,0.72353124736860353
www.usaid.gov,www.usaid.gov/careers/vacancy-announcements,"Vacancy Announcements | Careers | U.S. Agency for International Development",84274,56605,44416,1.4888084091511351,142.7872775211907,0.19629008038159174
www.usaid.gov,www.usaid.gov/careers,"Careers | U.S. Agency for International Development",53281,37094,32390,1.4363778508653691,84.732545898797653,0.19720170377958698
www.usaid.gov,www.usaid.gov/business-forecast/search,"Business Forecast Search | U.S. Agency for International Development",22539,20605,5151,1.093860713419073,227.92803501752002,0.27740839602038342
www.usaid.gov,www.usaid.gov/business-forecast,"Business Forecast | Partner With Us | U.S. Agency for International Development",16086,13500,5921,1.1915555555555555,174.54819456088887,0.21592592592592594
www.usaid.gov,www.usaid.gov/zambia/careers,"Careers | Zambia | U.S. Agency for International Development",12899,8515,6474,1.514856136230182,112.6113478640047,0.13963593658250148
www.usaid.gov,www.usaid.gov/partner-with-us/find-a-funding-opportunity,"Find a Funding Opportunity | Partner With Us | U.S. Agency for International Development",12872,10004,8094,1.2866853258696522,121.54256087285087,0.1597361055577769
www.usaid.gov,www.usaid.gov/careers/foreign-service,"Foreign Service | Careers | U.S. Agency for International Development",12783,11500,11083,1.1115652173913044,52.793810964956528,0.62956521739130433
www.usaid.gov,www.usaid.gov/pakistan,"Pakistan | U.S. Agency for International Development",12280,10796,9532,1.1374583178955169,39.990462173582806,0.75194516487587992
www.usaid.gov,www.usaid.gov/careers/student-internships,"Pathways for Students and Recent Graduates | Careers | U.S. Agency for International Development",10671,9365,7842,1.1394554191137214,143.86810557106247,0.24185798184730378
www.usaid.gov,www.usaid.gov/forms/wh-380-e,"WH-380-E (Certification of Health Care Provider for Employee's Serious Health Condition) | Forms | U.S. Agency for International Development",10600,10011,8430,1.0588352811906903,129.18894476166216,0.35251223653980623
www.usaid.gov,www.usaid.gov/careers/urgent-hiring-needs,"Urgent Hiring Needs | Work with USAID | U.S. Agency for International Development",9651,8832,7704,1.0927309782608696,91.070644837182982,0.10620471014492754
www.usaid.gov,www.usaid.gov/news-information,"News & Information | U.S. Agency for International Development",8194,7751,7062,1.0571539156237906,18.617165270545737,0.82453876919107216
www.usaid.gov,www.usaid.gov/honduras/work-with-us/careers,"Careers | Honduras | U.S. Agency for International Development",7561,5294,4502,1.4282206271250473,86.67006925255005,0.30071779372874952
www.usaid.gov,www.usaid.gov/forms,"Forms | U.S. Agency for International Development",7556,5532,4375,1.3658712942877802,162.10797200126535,0.14859002169197397
www.usaid.gov,www.usaid.gov/bangladesh,"Bangladesh | U.S. Agency for International Development",7520,6666,6085,1.1281128112811281,40.633790546804676,0.73252325232523252
www.usaid.gov,www.usaid.gov/forms/wh-380-f,"WH-380-F (Certification of Health Care Provider for Family Member's Serious Health Condition) | Forms | U.S. Agency for International Development",7203,6691,5778,1.0765206994470184,141.41728262845612,0.33612315050067254
www.usaid.gov,www.usaid.gov/roving-administrative-assistant-fsn-6,"Roving Administrative Assistant, FSN-6 | Vacancy Announcement | Zambia | U.S. Agency for International Development",6432,5080,4038,1.2661417322834645,185.63937868976376,0.11338582677165354
www.usaid.gov,www.usaid.gov/contact-us,"Contact | U.S. Agency for International Development",6329,4728,3932,1.3386209813874788,161.25622169416246,0.16476311336717428
www.usaid.gov,www.usaid.gov/div,"Development Innovation Ventures | Innovation, Technology, and Research | U.S. Agency for International Development",6030,5379,3276,1.1210262130507529,164.640666833984,0.37311767986614613
