date,os,visits
2023-12-15,Linux,3904
2023-12-15,Chrome OS,1139
2023-12-14,Windows,23348
2023-12-14,Android,8096
2023-12-14,Macintosh,6032
2023-12-14,iOS,5202
2023-12-14,Linux,3899
2023-12-14,Chrome OS,1319
2023-12-13,Windows,25835
2023-12-13,Android,8273
2023-12-13,Macintosh,6383
2023-12-13,iOS,5377
2023-12-13,Linux,3760
2023-12-13,Chrome OS,1281
2023-12-12,Windows,26131
2023-12-12,Android,9153
2023-12-12,Macintosh,7047
2023-12-12,iOS,5470
2023-12-12,Linux,4143
2023-12-12,Chrome OS,1323
2023-12-11,Windows,27209
2023-12-11,Android,9471
2023-12-11,Macintosh,7390
2023-12-11,iOS,5271
2023-12-11,Linux,3966
2023-12-11,Chrome OS,1426
2023-12-10,Windows,9870
2023-12-10,Android,9741
2023-12-10,Macintosh,4606
2023-12-10,iOS,4147
2023-12-10,Linux,3862
2023-12-10,Chrome OS,411
2023-12-09,Android,9021
2023-12-09,Windows,7162
2023-12-09,Linux,3817
2023-12-09,iOS,3756
2023-12-09,Macintosh,3095
2023-12-09,Chrome OS,249
2023-12-08,Windows,20884
2023-12-08,Android,9797
2023-12-08,Macintosh,5650
2023-12-08,iOS,4852
2023-12-08,Linux,3903
2023-12-08,Chrome OS,1127
2023-12-07,Windows,27848
2023-12-07,Android,11992
2023-12-07,Macintosh,7378
2023-12-07,iOS,6198
2023-12-07,Linux,3826
2023-12-07,Chrome OS,1335
2023-12-06,Windows,27933
2023-12-06,Android,13639
2023-12-06,Macintosh,7382
2023-12-06,iOS,5930
2023-12-06,Linux,4080
2023-12-06,Chrome OS,1373
2023-12-05,Windows,28049
2023-12-05,Android,13884
2023-12-05,Macintosh,7778
2023-12-05,iOS,5907
2023-12-05,Linux,3841
2023-12-05,Chrome OS,1261
2023-12-04,Android,77423
2023-12-04,Windows,27822
2023-12-04,Macintosh,7507
2023-12-04,iOS,6240
2023-12-04,Linux,4205
2023-12-04,Chrome OS,1293
2023-12-03,Android,116263
2023-12-03,Windows,10026
2023-12-03,iOS,6389
2023-12-03,Macintosh,4765
2023-12-03,Linux,4337
2023-12-03,Chrome OS,361
2023-12-02,Android,41653
2023-12-02,Windows,9715
2023-12-02,iOS,4201
2023-12-02,Linux,4107
2023-12-02,Macintosh,3394
2023-12-02,Chrome OS,273
2023-12-02,(not set),246
2023-12-01,Windows,22502
2023-12-01,Android,7846
2023-12-01,Macintosh,5919
2023-12-01,iOS,5427
2023-12-01,Linux,3942
2023-12-01,Chrome OS,1142
2023-12-01,(not set),226
2023-11-30,Windows,26068
2023-11-30,Android,7522
2023-11-30,Macintosh,7016
2023-11-30,iOS,4822
2023-11-30,Linux,3901
2023-11-30,Chrome OS,1310
2023-11-29,Windows,27418
2023-11-29,Android,7459
2023-11-29,Macintosh,7317
2023-11-29,iOS,4866
2023-11-29,Linux,3890
2023-11-29,Chrome OS,1228
2023-11-28,Windows,27617
2023-11-28,Macintosh,7600
2023-11-28,Android,7472
2023-11-28,iOS,4937
2023-11-28,Linux,3908
2023-11-28,Chrome OS,1288
2023-11-27,Windows,27352
2023-11-27,Android,7577
2023-11-27,Macintosh,7398
2023-11-27,iOS,4553
2023-11-27,Linux,3954
2023-11-27,Chrome OS,1048
2023-11-27,(not set),103
2023-11-26,Android,9195
2023-11-26,Windows,9126
2023-11-26,Linux,3877
2023-11-26,Macintosh,3763
2023-11-26,iOS,3678
2023-11-26,Chrome OS,282
2023-11-25,Android,11252
2023-11-25,Windows,6558
2023-11-25,Linux,3895
2023-11-25,iOS,3541
2023-11-25,Macintosh,2562
2023-11-25,Chrome OS,199
2023-11-24,Windows,13141
2023-11-24,Android,10113
2023-11-24,iOS,3880
2023-11-24,Linux,3846
2023-11-24,Macintosh,3375
2023-11-24,Chrome OS,234
2023-11-23,Windows,13774
2023-11-23,Android,7127
2023-11-23,Linux,3890
2023-11-23,iOS,3790
2023-11-23,Macintosh,3373
2023-11-23,Chrome OS,232
2023-11-22,Windows,21552
2023-11-22,Android,8185
2023-11-22,iOS,5047
2023-11-22,Macintosh,5015
2023-11-22,Linux,3958
2023-11-22,Chrome OS,279
2023-11-21,Windows,25888
2023-11-21,Android,7825
2023-11-21,Macintosh,6167
2023-11-21,iOS,5207
2023-11-21,Linux,4059
2023-11-21,Chrome OS,655
2023-11-20,Windows,25685
2023-11-20,Android,7321
2023-11-20,Macintosh,6669
2023-11-20,iOS,4812
2023-11-20,Linux,4012
2023-11-20,Chrome OS,761
2023-11-19,Windows,7084
2023-11-19,Linux,3767
2023-11-19,Android,3577
2023-11-19,Macintosh,3095
2023-11-19,iOS,2212
2023-11-19,Chrome OS,258
2023-11-18,Windows,5078
2023-11-18,Linux,3775
2023-11-18,Android,3370
2023-11-18,Macintosh,2011
2023-11-18,iOS,2001
2023-11-18,Chrome OS,159
2023-11-17,Windows,19225
2023-11-17,Android,5641
2023-11-17,Macintosh,5032
2023-11-17,Linux,4021
2023-11-17,iOS,3967
2023-11-17,Chrome OS,795
2023-11-16,Windows,25728
2023-11-16,Android,6823
2023-11-16,Macintosh,6650
2023-11-16,iOS,5112
2023-11-16,Linux,3990
2023-11-16,Chrome OS,1246
2023-11-15,Windows,27659
2023-11-15,Android,8606
2023-11-15,Macintosh,7267
2023-11-15,iOS,5861
2023-11-15,Linux,3928
2023-11-15,Chrome OS,1249
2023-11-15,(not set),197
2023-11-14,Windows,26932
2023-11-14,Android,9240
2023-11-14,Macintosh,7596
2023-11-14,iOS,5454
2023-11-14,Linux,4052
2023-11-14,Chrome OS,1149
2023-11-13,Windows,26249
2023-11-13,Android,9276
2023-11-13,Macintosh,7556
2023-11-13,iOS,5178
2023-11-13,Linux,4159
2023-11-13,Chrome OS,1131
2023-11-12,Windows,9435
2023-11-12,Android,5618
2023-11-12,Macintosh,4316
2023-11-12,Linux,3973
2023-11-12,iOS,3850
2023-11-12,Chrome OS,427
2023-11-11,Windows,6715
2023-11-11,Android,5356
2023-11-11,Linux,4090
2023-11-11,iOS,3327
2023-11-11,Macintosh,2904
2023-11-11,Chrome OS,234
2023-11-10,Windows,15596
2023-11-10,Android,6513
2023-11-10,Macintosh,5035
2023-11-10,iOS,4717
2023-11-10,Linux,3991
2023-11-10,Chrome OS,796
2023-11-09,Windows,24554
2023-11-09,Android,7818
2023-11-09,Macintosh,6712
2023-11-09,iOS,5642
2023-11-09,Linux,4038
2023-11-09,Chrome OS,989
2023-11-08,Windows,27702
2023-11-08,Android,7881
2023-11-08,Macintosh,6850
2023-11-08,iOS,5583
2023-11-08,Linux,3822
2023-11-08,Chrome OS,1202
2023-11-07,Windows,28240
2023-11-07,Android,8450
2023-11-07,Macintosh,7112
2023-11-07,iOS,5439
2023-11-07,Linux,3876
2023-11-07,Chrome OS,983
2023-11-06,Windows,26716
2023-11-06,Android,11132
2023-11-06,Macintosh,7081
2023-11-06,iOS,5789
2023-11-06,Linux,4096
2023-11-06,Chrome OS,999
2023-11-05,Android,11479
2023-11-05,Windows,9736
2023-11-05,iOS,4477
2023-11-05,Macintosh,4211
2023-11-05,Linux,4183
2023-11-05,Chrome OS,313
2023-11-04,Android,8886
2023-11-04,Windows,6852
2023-11-04,iOS,4081
2023-11-04,Linux,3812
2023-11-04,Macintosh,2688
2023-11-04,Chrome OS,189
2023-11-03,Windows,20675
2023-11-03,Android,6960
2023-11-03,Macintosh,5185
2023-11-03,iOS,5052
2023-11-03,Linux,3956
2023-11-03,Chrome OS,816
2023-11-02,Windows,25614
2023-11-02,Android,7116
2023-11-02,Macintosh,6251
2023-11-02,iOS,5496
2023-11-02,Linux,4736
2023-11-02,Chrome OS,1063
2023-11-01,Windows,24987
2023-11-01,Android,6961
2023-11-01,Macintosh,6531
2023-11-01,iOS,5135
2023-11-01,Linux,4088
2023-11-01,Chrome OS,889
2023-10-31,Windows,26007
2023-10-31,Android,6924
2023-10-31,Macintosh,6268
2023-10-31,iOS,4852
2023-10-31,Linux,3959
2023-10-31,Chrome OS,918
2023-10-30,Windows,25816
2023-10-30,Android,8510
2023-10-30,Macintosh,6888
2023-10-30,iOS,5004
2023-10-30,Linux,4001
2023-10-30,Chrome OS,984
2023-10-29,Android,11437
2023-10-29,Windows,8986
2023-10-29,iOS,4251
2023-10-29,Linux,4012
2023-10-29,Macintosh,3488
2023-10-29,Chrome OS,321
2023-10-28,Android,12693
2023-10-28,Windows,6356
2023-10-28,Linux,3947
2023-10-28,iOS,3792
2023-10-28,Macintosh,2385
2023-10-28,Chrome OS,201
2023-10-27,Windows,19736
2023-10-27,Android,13297
2023-10-27,Macintosh,4986
2023-10-27,iOS,4699
2023-10-27,Linux,4048
2023-10-27,Chrome OS,891
2023-10-26,Windows,29046
2023-10-26,Android,9232
2023-10-26,Macintosh,6350
2023-10-26,iOS,5518
2023-10-26,Linux,3956
2023-10-26,Chrome OS,1166
2023-10-25,Windows,26351
2023-10-25,Android,9089
2023-10-25,Macintosh,6644
2023-10-25,iOS,5554
2023-10-25,Linux,3960
2023-10-25,Chrome OS,1187
2023-10-24,Windows,26658
2023-10-24,Android,8230
2023-10-24,Macintosh,6956
2023-10-24,iOS,5381
2023-10-24,Linux,3788
2023-10-24,Chrome OS,1187
2023-10-23,Windows,26208
2023-10-23,Android,8811
2023-10-23,Macintosh,6843
2023-10-23,iOS,5342
2023-10-23,Linux,3901
2023-10-23,Chrome OS,1095
2023-10-22,Windows,9926
2023-10-22,Android,7572
2023-10-22,iOS,4428
2023-10-22,Macintosh,4005
2023-10-22,Linux,3929
2023-10-22,Chrome OS,380
2023-10-21,Windows,6878
2023-10-21,Android,5718
2023-10-21,iOS,4638
2023-10-21,Linux,3888
2023-10-21,Macintosh,2671
2023-10-21,Chrome OS,180
2023-10-20,Windows,19393
2023-10-20,Android,6885
2023-10-20,iOS,5954
2023-10-20,Macintosh,5027
2023-10-20,Linux,3921
2023-10-20,Chrome OS,792
2023-10-19,Windows,25560
2023-10-19,Android,7679
2023-10-19,iOS,6402
2023-10-19,Macintosh,6177
2023-10-19,Linux,4242
2023-10-19,Chrome OS,1091
2023-10-18,Windows,25760
2023-10-18,Android,7610
2023-10-18,Macintosh,6748
2023-10-18,iOS,5650
2023-10-18,Linux,4309
2023-10-18,Chrome OS,1166
2023-10-17,Windows,26585
2023-10-17,Android,7804
2023-10-17,Macintosh,6838
2023-10-17,iOS,5327
2023-10-17,Linux,4023
2023-10-17,Chrome OS,1153
2023-10-16,Windows,26471
2023-10-16,Android,7654
2023-10-16,Macintosh,6873
2023-10-16,iOS,5396
2023-10-16,Linux,4019
2023-10-16,Chrome OS,1016
2023-10-15,Windows,9410
2023-10-15,Android,6755
2023-10-15,iOS,4126
2023-10-15,Linux,3999
2023-10-15,Macintosh,3631
2023-10-15,Chrome OS,323
2023-10-14,Android,8912
2023-10-14,Windows,6968
2023-10-14,iOS,4011
2023-10-14,Linux,3866
2023-10-14,Macintosh,2561
2023-10-14,Chrome OS,192
2023-10-13,Windows,20495
2023-10-13,Android,14196
2023-10-13,Macintosh,5256
2023-10-13,iOS,5171
2023-10-13,Linux,4180
2023-10-13,Chrome OS,736
2023-10-13,(not set),110
2023-10-12,Windows,27120
2023-10-12,Android,14974
2023-10-12,Macintosh,6214
2023-10-12,iOS,6028
2023-10-12,Linux,4097
2023-10-12,Chrome OS,1006
2023-10-11,Windows,26856
2023-10-11,Android,8573
2023-10-11,Macintosh,6876
2023-10-11,iOS,5841
2023-10-11,Linux,4051
2023-10-11,Chrome OS,990
2023-10-10,Windows,27008
2023-10-10,Android,8264
2023-10-10,Macintosh,6764
2023-10-10,iOS,6153
2023-10-10,Linux,4092
2023-10-10,Chrome OS,955
2023-10-09,Windows,20459
2023-10-09,Android,7125
2023-10-09,Macintosh,5792
2023-10-09,iOS,5000
2023-10-09,Linux,4176
2023-10-09,Chrome OS,704
2023-10-08,Windows,8336
2023-10-08,Android,6009
2023-10-08,iOS,4089
2023-10-08,Linux,3931
2023-10-08,Macintosh,3267
2023-10-08,Chrome OS,242
2023-10-07,Android,6973
2023-10-07,Windows,6617
2023-10-07,iOS,4370
2023-10-07,Linux,3954
2023-10-07,Macintosh,2428
2023-10-07,Chrome OS,204
