date,browser,os,visits
2024-01-04,Chrome,Windows,15145
2024-01-04,Chrome,Android,5951
2024-01-04,Edge,Windows,3865
2024-01-04,Chrome,Linux,2815
2024-01-04,Safari,iOS,2660
2024-01-04,Chrome,Macintosh,2501
2024-01-04,Safari,Macintosh,1240
2024-01-04,Android Webview,Android,741
2024-01-04,Chrome,iOS,721
2024-01-04,Safari (in-app),iOS,616
2024-01-04,Firefox,Windows,580
2024-01-04,Chrome,Chrome OS,517
2024-01-04,Samsung Internet,Android,296
2024-01-04,Opera,Android,188
2024-01-04,Firefox,Macintosh,118
2024-01-03,Chrome,Windows,17300
2024-01-03,Chrome,Android,7585
2024-01-03,Edge,Windows,4690
2024-01-03,Chrome,Linux,3704
2024-01-03,Safari,iOS,3643
2024-01-03,Chrome,Macintosh,2795
2024-01-03,Android Webview,Android,1617
2024-01-03,Safari,Macintosh,1616
2024-01-03,Safari (in-app),iOS,1059
2024-01-03,Chrome,iOS,1058
2024-01-03,Firefox,Windows,791
2024-01-03,Chrome,Chrome OS,547
2024-01-03,Samsung Internet,Android,487
2024-01-03,Opera,Android,233
2024-01-03,Opera,Windows,127
2024-01-03,UC Browser,Android,112
2024-01-03,Firefox,Macintosh,108
2024-01-02,Chrome,Windows,14129
2024-01-02,Chrome,Android,7072
2024-01-02,Edge,Windows,3784
2024-01-02,Chrome,Linux,3647
2024-01-02,Safari,iOS,3044
2024-01-02,Android Webview,Android,2626
2024-01-02,Chrome,Macintosh,2465
2024-01-02,Safari,Macintosh,1420
2024-01-02,Safari (in-app),iOS,1090
2024-01-02,Chrome,iOS,1013
2024-01-02,Firefox,Windows,731
2024-01-02,Chrome,Chrome OS,391
2024-01-02,Samsung Internet,Android,336
2024-01-02,Opera,Android,216
2024-01-01,Chrome,Android,6025
2024-01-01,Chrome,Windows,4448
2024-01-01,Android Webview,Android,4263
2024-01-01,Chrome,Linux,3744
2024-01-01,Safari,iOS,2375
2024-01-01,Edge,Windows,1121
2024-01-01,Safari (in-app),iOS,1061
2024-01-01,Chrome,Macintosh,1035
2024-01-01,Safari,Macintosh,805
2024-01-01,Chrome,iOS,797
2024-01-01,Firefox,Windows,438
2024-01-01,Samsung Internet,Android,251
2024-01-01,Opera,Android,163
2024-01-01,Chrome,Chrome OS,119
2024-01-01,UC Browser,Android,102
2023-12-31,Chrome,Android,5337
2023-12-31,Chrome,Linux,3473
2023-12-31,Chrome,Windows,2885
2023-12-31,Safari,iOS,1912
2023-12-31,Chrome,Macintosh,713
2023-12-31,Edge,Windows,656
2023-12-31,Safari,Macintosh,618
2023-12-31,Chrome,iOS,584
2023-12-31,Android Webview,Android,322
2023-12-31,Safari (in-app),iOS,263
2023-12-31,Firefox,Windows,256
2023-12-31,Samsung Internet,Android,246
2023-12-31,Opera,Android,139
2023-12-30,Chrome,Android,4581
2023-12-30,Chrome,Linux,3659
2023-12-30,Chrome,Windows,3169
2023-12-30,Safari,iOS,2060
2023-12-30,Chrome,Macintosh,892
2023-12-30,Edge,Windows,767
2023-12-30,Chrome,iOS,701
2023-12-30,Safari,Macintosh,650
2023-12-30,Samsung Internet,Android,241
2023-12-30,Firefox,Windows,227
2023-12-30,Android Webview,Android,221
2023-12-30,Safari (in-app),iOS,184
2023-12-30,Opera,Android,162
2023-12-30,UC Browser,Android,103
