domain,landing_page,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
www.usaid.gov,/,289273,181991,159528,1.5894906891000105,88.880732700122536,0.77437895280535851
www.usaid.gov,/careers,106683,29696,26212,3.5925040409482758,265.23454963675243,0.23666487068965517
www.usaid.gov,/careers/vacancy-announcements,56383,25461,19371,2.2144848984721732,188.09054788908526,0.33443305447547228
www.usaid.gov,/business-forecast,22383,9342,4500,2.3959537572254335,381.66333500792126,0.22414900449582531
www.usaid.gov,/zambia/careers,21518,7834,6026,2.7467449578759253,282.47981540196577,0.14807250446770487
www.usaid.gov,/business-forecast/search,20338,10969,2958,1.8541343787036193,394.03303407165652,0.324915671437688
www.usaid.gov,/pakistan,13747,10253,8980,1.3407783087876719,51.739652816443964,0.79157319808836435
www.usaid.gov,/careers/foreign-service,13142,9077,8087,1.4478351878373912,72.220679312548185,0.78318827806544011
www.usaid.gov,/forms/wh-380-e,11003,8701,7993,1.2645672911159638,149.21313923537528,0.312722675554534
www.usaid.gov,/honduras/work-with-us/careers,10524,4705,4109,2.2367693942614242,182.53644655982995,0.30967056323060571
www.usaid.gov,/partner-with-us/find-a-funding-opportunity,8972,3772,3120,2.3785790031813363,307.86214269618239,0.309915164369035
www.usaid.gov,/div,8664,4036,2689,2.1466798810703667,315.9083306880575,0.38082259663032708
www.usaid.gov,/bangladesh,8499,6152,5612,1.3815019505851756,53.070931339889469,0.77519505851755521
www.usaid.gov,/careers/student-internships,8432,5772,4909,1.4608454608454609,172.86760282207209,0.31774081774081775
scms.usaid.gov,/user/login,8053,1068,564,7.5402621722846446,945.46279260861422,0.44475655430711608
www.usaid.gov,/about-us/agency-policy,7975,2809,1825,2.8390886436454252,339.77874890032041,0.47383410466358133
www.usaid.gov,/about-us/organization/bureau-humanitarian-assistance,7833,2583,2196,3.0325203252032522,308.10953650290361,0.31087882307394504
www.usaid.gov,/forms,7440,2851,2222,2.6096106629252893,326.41124707015086,0.19221325850578744
www.usaid.gov,/news-information,7251,6431,5844,1.1275073860985849,20.458920707510497,0.93904524957238378
www.usaid.gov,/forms/wh-380-f,7185,5644,5203,1.273033309709426,168.39398451488307,0.31998582565556344
