source,session_default_channel_group,visits,pageviews,users,pageviews_per_session,avg_session_duration,bounce_rate
(direct),Direct,15698240,77546006,9200219,4.9397898108322975,345.07852938631271,0.44425056566850807
google,Organic Search,6834344,43178833,3129671,6.3179191741006893,451.49754958448023,0.290676764295154
bing,Organic Search,1247569,9636458,506121,7.7241884016034383,615.23651582298942,0.23065577935969875
(not set),Unassigned,229786,1851733,212624,8.0585109623736866,612.37425564271962,0.960249971712811
yahoo,Organic Search,139141,1215002,67632,8.7321637763132358,650.15654444140114,0.23231829582941046
google_jobs_apply,Organic Search,71696,458291,32497,6.3921418210220935,516.38527126291558,0.30422896674849365
duckduckgo,Organic Search,69298,416274,37784,6.0070131894138363,434.28512933074546,0.2943807902103957
ziprecruiter,Unassigned,70064,365502,45470,5.2166875999086546,403.78195314229845,0.39015757022151176
govDelivery,Email,46259,244164,16636,5.2781945135000754,387.70064657947643,0.39423679716379517
google,Paid Search,43066,199613,29096,4.6350485301630053,315.94180744016165,0.38752147866066039
govdelivery,Email,39599,185639,18626,4.68797191848279,350.84498683360692,0.34074092780120713
linkedin.com,Organic Social,22645,136635,10313,6.0337822918966664,454.45683458273356,0.41324795760653565
indeed,Unassigned,9262,54063,4460,5.83707622543727,430.74648880360616,0.39743036061325848
tfy_google_jobs_apply,Organic Search,5716,45740,3060,8.0020993701889438,617.173132693492,0.25209937018894329
fark,Organic Social,7619,42491,1201,5.5769786061162883,445.2839895935162,0.32458327864549152
careers_home,Unassigned,4610,33194,1710,7.200433839479393,607.171354221692,0.26984815618221258
talent_network,Email,4217,30796,1552,7.3028219113113586,519.58808463552293,0.36305430400758831
hp_greenbox,Unassigned,2980,29918,851,10.039597315436241,596.49747251006715,0.16073825503355704
ecosia.org,Organic Search,4114,28165,1868,6.8461351482741861,501.11894213247444,0.30213903743315507
myjobhelper,Unassigned,5356,25903,3151,4.8362584017923824,373.76820300037338,0.36463778939507097
