date,screen_resolution,visits
2024-01-04,1920x1080,269858
2024-01-04,390x844,102429
2024-01-04,1280x720,90740
2024-01-04,1536x864,66057
2024-01-04,428x926,57471
2024-01-04,430x932,48159
2024-01-04,1440x900,46056
2024-01-04,414x896,39645
2024-01-04,1280x1024,36057
2024-01-04,393x852,35241
2024-01-04,375x812,31064
2024-01-04,1366x768,29366
2024-01-04,1680x1050,17261
2024-01-04,412x915,16884
2024-01-04,1920x1200,16587
2024-01-04,2560x1440,15074
2024-01-04,375x667,12946
2024-01-04,360x800,12853
2024-01-04,360x780,11171
2024-01-04,1600x900,10869
2024-01-04,1280x800,9462
2024-01-04,384x824,8521
2024-01-04,412x892,8213
2024-01-04,3440x1440,8190
2024-01-04,412x883,7935
2024-01-04,320x693,6296
2024-01-04,384x854,5739
2024-01-04,384x832,4875
2024-01-04,810x1080,4874
2024-01-04,412x869,4189
2024-01-04,1470x956,4159
2024-01-04,800x600,4016
2024-01-04,1536x960,3778
2024-01-04,1024x1366,3642
2024-01-04,768x1024,3499
2024-01-04,385x854,3494
2024-01-04,1512x982,3462
2024-01-04,820x1180,3442
2024-01-04,414x736,3348
2024-01-04,2048x1152,3271
2024-01-04,2560x1080,3191
2024-01-04,360x772,2570
2024-01-04,1280x960,2486
2024-01-04,834x1194,2461
2024-01-04,412x846,2426
2024-01-04,384x857,2423
2024-01-04,1368x912,2286
2024-01-04,1728x1117,2262
2024-01-04,360x760,2175
2024-01-04,1792x1120,2031
2024-01-04,360x740,1973
2024-01-04,432x960,1790
2024-01-04,320x568,1715
2024-01-04,360x880,1666
2024-01-04,1504x1003,1623
2024-01-04,1024x768,1394
2024-01-04,345x883,1348
2024-01-04,320x712,1294
2024-01-04,2240x1260,1280
2024-01-04,385x824,1253
2024-01-04,1707x960,1252
2024-01-04,834x1112,1222
2024-01-04,2752x1152,1164
2024-01-04,1707x1067,1134
2024-01-04,1080x1920,1121
2024-01-04,1710x1107,1104
2024-01-04,3840x1080,1082
2024-01-04,1536x1024,1045
2024-01-04,1360x768,1012
2024-01-04,432x984,1010
2024-01-04,1098x618,966
2024-01-04,1440x960,950
2024-01-04,393x851,933
2024-01-04,1536x865,846
2024-01-04,320x694,831
2024-01-04,691x829,763
2024-01-04,448x998,735
2024-01-04,5120x1440,733
2024-01-04,339x753,635
2024-01-04,360x640,608
2024-01-04,3840x1600,608
2024-01-04,320x687,572
2024-01-04,412x938,564
2024-01-04,412x1006,558
2024-01-04,1344x840,548
2024-01-04,2294x960,538
2024-01-04,1500x1000,535
2024-01-04,1280x854,525
2024-01-04,360x720,495
2024-01-04,1280x721,494
2024-01-04,2560x1600,492
2024-01-04,339x735,473
2024-01-04,2195x1235,466
2024-01-04,393x873,463
2024-01-04,800x1280,454
2024-01-04,320x872,440
2024-01-04,360x820,432
2024-01-04,376x835,411
2024-01-04,744x1133,402
2024-01-04,1664x1110,401
2024-01-04,1746x982,366
2024-01-04,3840x2160,363
2024-01-04,1600x1200,359
2024-01-04,674x842,336
2024-01-04,320x676,303
2024-01-04,360x804,300
2024-01-04,339x727,297
2024-01-04,2560x1441,292
2024-01-04,412x877,285
2024-01-04,360x806,281
2024-01-04,320x658,280
2024-01-04,1600x2000,271
2024-01-04,1093x615,267
2024-01-04,1152x720,256
2024-01-04,377x837,254
2024-01-04,3072x1728,243
2024-01-04,1494x934,242
2024-01-04,360x803,241
2024-01-04,1300x730,240
2024-01-04,601x962,239
2024-01-04,486x1079,238
2024-01-04,1685x948,230
2024-01-04,388x861,229
2024-01-04,412x823,225
2024-01-04,1280x768,222
2024-01-04,1200x1920,213
2024-01-04,1281x720,211
2024-01-04,320x640,210
2024-01-04,1715x965,198
2024-01-04,1024x640,188
2024-01-04,347x772,188
2024-01-04,1600x1067,182
2024-01-04,915x412,177
2024-01-04,1463x823,171
2024-01-04,2048x1153,169
2024-01-04,1517x852,166
2024-01-04,1397x786,165
2024-01-04,346x768,165
2024-01-04,1229x692,162
2024-01-04,384x811,161
