date,browser,os_version,visits
2024-01-04,Edge,10,238745
2024-01-04,Chrome,10,191815
2024-01-04,Chrome,11,68412
2024-01-04,Edge,11,54047
2024-01-04,Firefox,10,11846
2024-01-04,Chrome,7,1408
2024-01-04,Chrome,8.1,647
2024-01-04,Opera,10,612
2024-01-04,Firefox,7,227
2024-01-04,Internet Explorer,10,201
2024-01-04,Edge,8.1,157
2024-01-04,Edge,7,114
2024-01-04,Firefox,8.1,61
2024-01-04,YaBrowser,10,61
2024-01-04,Chrome,8,52
2024-01-04,Firefox,8,17
2024-01-04,Firefox,Vista,17
2024-01-04,(not set),10,9
2024-01-04,Chrome,NT,9
2024-01-04,Firefox,XP,9
2024-01-04,Internet Explorer,7,9
2024-01-04,Internet Explorer,8,9
2024-01-04,Internet Explorer,XP,9
2024-01-04,PaleMoon,10,9
2024-01-04,Waterfox,10,9
2024-01-04,Whale Browser,10,9
2024-01-04,YaBrowser,8.1,9
2024-01-03,Edge,10,252052
2024-01-03,Chrome,10,219267
2024-01-03,Chrome,11,69128
2024-01-03,Edge,11,60744
2024-01-03,Firefox,10,11164
2024-01-03,Chrome,7,1714
2024-01-03,Chrome,8.1,822
2024-01-03,Opera,10,516
2024-01-03,Firefox,7,236
2024-01-03,Edge,7,131
2024-01-03,Internet Explorer,10,131
2024-01-03,Edge,8.1,87
2024-01-03,Chrome,8,79
2024-01-03,Firefox,8.1,26
2024-01-03,Firefox,8,17
2024-01-03,Waterfox,10,17
2024-01-03,Whale Browser,10,17
2024-01-03,Coc Coc,10,9
2024-01-03,Firefox,Vista,9
2024-01-03,Internet Explorer,2000,9
2024-01-03,Internet Explorer,7,9
2024-01-03,Internet Explorer,8,9
2024-01-03,Internet Explorer,8.1,9
2024-01-03,Opera,7,9
2024-01-03,YaBrowser,10,9
2024-01-02,Edge,10,247112
2024-01-02,Chrome,10,200251
2024-01-02,Chrome,11,68551
2024-01-02,Edge,11,53899
2024-01-02,Firefox,10,11304
2024-01-02,Chrome,7,1530
2024-01-02,Chrome,8.1,691
