domain,visits,users,pageviews,pageviews_per_session,avg_session_duration,bounce_rate
www.usajobs.gov,18111601,8905329,116037186,6.4067878924673751,432.52249300250418,0.405342134027798
www.opm.gov,5527183,3399715,16434456,2.9733873475873693,281.36758252966166,0.32950673064380176
securityawareness.usalearning.gov,325690,186221,449229,1.3793146857441125,335.610465790841,0.46662470447357918
www.intelligencecareers.gov,161315,125872,238990,1.4815113287666988,144.07163998325635,0.40934197067848621
cbp.usajobs.gov,94827,87967,148713,1.5682558764908729,86.808387714427326,0.3837092811119196
bil.usajobs.gov,67031,54368,329281,4.9123689039399681,237.32453046245769,0.19532753502110964
dw.opm.gov,55734,29916,178983,3.2113790504898265,291.31589371112784,0.22130118060788748
forestservicecareers.usajobs.gov,47683,38351,216839,4.547511691797915,270.27214024467838,0.23528301491097456
intern.usajobs.gov,45054,32950,209916,4.6592089492608872,289.38001271860435,0.28614551427176277
ssai.usajobs.gov,41942,15256,50209,1.1971055266797006,59.400860745028851,0.041342806733107626
hrmanagement.usajobs.gov,28353,22105,144918,5.1112051634747644,288.49765727245796,0.18336683948788488
dhs.usajobs.gov,26595,23950,32896,1.2369242338785487,112.85013136322617,0.10731340477533372
usda.usajobs.gov,24103,21518,29265,1.214164211923827,62.918120620130267,0.066796664315645349
nasa.usajobs.gov,16741,13166,60039,3.5863449017382476,217.89029028134519,0.19819604563646137
nurse.usajobs.gov,16155,12727,99111,6.1350046425255336,319.96623326109562,0.18737233054781802
natsec.usajobs.gov,16108,13111,91206,5.662155450707723,297.47852110032278,0.17866898435559969
cfccharities.opm.gov,13808,7393,145657,10.548739860950175,774.46237184921779,0.31597624565469296
acquisitions.usajobs.gov,13073,10191,66869,5.1150462785894595,293.1112376056758,0.17953032968714144
irs.usajobs.gov,12406,9236,32688,2.634854102853458,249.03949620441722,0.33129131065613415
faa.usajobs.gov,12229,9634,40343,3.2989614849946847,195.01787001431026,0.41769564150789107
