date,mobile_device,visits
2023-09-02,(not set),1995148
2023-09-02,0PCV1,2
2023-09-02,1.3,1
2023-09-02,1.4,23
2023-09-02,100003561,22
2023-09-02,100003562,59
2023-09-02,100005206,2
2023-09-02,100005207,1
2023-09-02,100005208,5
2023-09-02,100011885,56
2023-09-02,100011886,86
2023-09-02,100011886A,14
2023-09-02,100015685-A,5
2023-09-02,100026191,6
2023-09-02,100043279,3
2023-09-02,100044018G,5
2023-09-02,100044018P,1
2023-09-02,100071481,38
2023-09-02,100071483,33
2023-09-02,100071485,64
2023-09-02,100071486,4
2023-09-02,10T,3
2023-09-02,11T,2
2023-09-02,13 Lite,5
2023-09-02,1601,6
2023-09-02,1609,1
2023-09-02,1611,1
2023-09-02,1713,1
2023-09-02,1716,11
2023-09-02,1718,11
2023-09-02,1723,2
2023-09-02,1726,1
2023-09-02,1801,1
2023-09-02,1802,1
2023-09-02,1803,2
2023-09-02,1804,11
2023-09-02,1806,1
2023-09-02,1808,7
2023-09-02,1811,5
2023-09-02,1814,1
2023-09-02,1815,1
2023-09-02,1819,1
2023-09-02,1820,34
2023-09-02,1901,29
2023-09-02,1902,16
2023-09-02,1904,10
2023-09-02,1906,17
2023-09-02,1907,7
2023-09-02,1907_19,1
2023-09-02,1915,6
2023-09-02,1916,1
2023-09-02,1917,1
2023-09-02,1919,2
2023-09-02,1920,9
2023-09-02,1920_20,1
2023-09-02,1921,1
2023-09-02,1933,6
2023-09-02,1935,3
2023-09-02,1938,10
2023-09-02,1951,2
2023-09-02,2 V,17
2023-09-02,2 V Tella,6
2023-09-02,2.2,1
2023-09-02,2.4,8
2023-09-02,2050,3
2023-09-02,21061110AG,21
2023-09-02,21061119AG,80
2023-09-02,21061119AL,8
2023-09-02,21061119BI,4
2023-09-02,21061119DG,1
2023-09-02,2106118C,5
2023-09-02,2107113SG,45
2023-09-02,2107113SI,2
2023-09-02,21081111RG,50
2023-09-02,21091116AC,2
2023-09-02,21091116AG,16
2023-09-02,21091116AI,5
2023-09-02,21091116C,3
2023-09-02,21091116I,17
2023-09-02,21091116UC,3
2023-09-02,21091116UG,27
2023-09-02,2109119BC,2
2023-09-02,2109119DG,54
2023-09-02,2109119DI,2
2023-09-02,211033MI,4
2023-09-02,21121119SC,15
2023-09-02,21121119SG,6
2023-09-02,21121119TL,14
2023-09-02,21121119VL,6
2023-09-02,21121210C,1
2023-09-02,21121210G,4
2023-09-02,2112123AG,1
2023-09-02,22011119UY,24
2023-09-02,2201116PG,47
2023-09-02,2201116SC,1
2023-09-02,2201116SG,30
2023-09-02,2201116SI,1
2023-09-02,2201116TG,71
2023-09-02,2201117PG,16
2023-09-02,2201117PI,3
2023-09-02,2201117SG,19
2023-09-02,2201117SI,1
2023-09-02,2201117SL,15
2023-09-02,2201117SY,16
2023-09-02,2201117TG,48
2023-09-02,2201117TI,5
2023-09-02,2201117TL,35
2023-09-02,2201117TY,8
2023-09-02,22011211C,2
2023-09-02,22011211RC,6
2023-09-02,2201122C,8
2023-09-02,2201122G,2
2023-09-02,2201123C,2
2023-09-02,2201123G,11
2023-09-02,22021211RC,6
2023-09-02,22021211RG,12
2023-09-02,220233L2C,2
2023-09-02,220233L2G,20
2023-09-02,220233L2I,4
2023-09-02,22031116BG,4
2023-09-02,2203121C,4
2023-09-02,2203129G,7
2023-09-02,220333QAG,14
2023-09-02,220333QBI,6
2023-09-02,220333QL,23
2023-09-02,220333QNY,8
2023-09-02,220333QPG,1
2023-09-02,22041211AC,14
2023-09-02,22041216C,5
2023-09-02,22041216G,15
2023-09-02,22041216UC,1
2023-09-02,22041219C,1
2023-09-02,22041219G,4
2023-09-02,22041219NY,4
2023-09-02,22041219PI,3
2023-09-02,22061218C,7
2023-09-02,2206122SC,1
2023-09-02,2206123SC,2
2023-09-02,2207117BPG,5
2023-09-02,22071212AG,5
2023-09-02,22071219CG,4
2023-09-02,220733SFG,5
2023-09-02,220733SG,8
2023-09-02,220733SL,9
2023-09-02,220733SPH,1
2023-09-02,22081212C,1
2023-09-02,22081212UG,10
2023-09-02,22081283G,2
2023-09-02,2209116AG,7
2023-09-02,2210129SG,7
2023-09-02,22101316C,1
2023-09-02,22101316G,32
2023-09-02,22101316I,1
2023-09-02,22101316UCP,3
2023-09-02,22101316UG,10
2023-09-02,22101316UP,3
2023-09-02,22101317C,3
2023-09-02,22101320G,6
2023-09-02,22101320I,11
2023-09-02,2210132C,6
2023-09-02,22111317G,3
2023-09-02,22111317I,7
2023-09-02,22111317PG,7
2023-09-02,2211133C,9
2023-09-02,2211133G,6
2023-09-02,22120RN86G,1
2023-09-02,22120RN86I,5
2023-09-02,22126RN91Y,10
2023-09-02,22127RK46C,114
2023-09-02,2212ARNC4L,21
2023-09-02,23013PC75G,5
2023-09-02,23013RK75C,3
2023-09-02,23021RAA2Y,15
2023-09-02,23021RAAEG,15
2023-09-02,23028RA60L,51
2023-09-02,23028RN4DG,1
2023-09-02,23028RNCAG,22
2023-09-02,2303CRA44A,1
2023-09-02,2303ERA42L,10
2023-09-02,23046RP50C,1
2023-09-02,23049PCD8G,10
2023-09-02,23049RAD8C,14
2023-09-02,2304FPN6DC,6
2023-09-02,2PZC5,2
2023-09-02,2Q4D100,2
2023-09-02,2e,5
2023-09-02,3.1 A,13
2023-09-02,3.1 C,28
2023-09-02,3.1 Plus,18
2023-09-02,3.2,4
2023-09-02,3.4,8
2023-09-02,3310A,1
2023-09-02,3632A,3
2023-09-02,3V,9
2023-09-02,4.2,1
2023-09-02,4056W,1
2023-09-02,4056Z,3
2023-09-02,4063F,1
2023-09-02,4188C,169
2023-09-02,4188L,5
2023-09-02,4188O,56
2023-09-02,4188R,127
2023-09-02,4188S,27
2023-09-02,4K TV,1
2023-09-02,5.1 Plus,1
2023-09-02,5.3,4
2023-09-02,5.4,17
2023-09-02,5002B,1
2023-09-02,5002C,5
2023-09-02,5002E,1
2023-09-02,5002L,3
2023-09-02,5002R,92
2023-09-02,5002S,1
2023-09-02,5004C,5
2023-09-02,5004R,75
2023-09-02,5004S,49
2023-09-02,5005R,18
2023-09-02,5007G,2
2023-09-02,5007S,77
2023-09-02,5007W,152
2023-09-02,5007Z,152
2023-09-02,5008R,2
2023-09-02,5022D,5
2023-09-02,5027B,1
2023-09-02,5028A,2
2023-09-02,5029E,1
2023-09-02,5029F,3
2023-09-02,5029Y EEA,1
2023-09-02,5030A,2
2023-09-02,5030M,3
2023-09-02,5031D,5
2023-09-02,5032W,103
2023-09-02,5033E,4
2023-09-02,5041C,20
2023-09-02,5044O,1
2023-09-02,5044R,6
2023-09-02,5046G,3
2023-09-02,5049S,27
2023-09-02,5049W,2
2023-09-02,5056N,6
2023-09-02,5056O,1
2023-09-02,5056W,2
2023-09-02,5059R,16
2023-09-02,5059S,4
2023-09-02,5062W,40
2023-09-02,5062Z,165
2023-09-02,5087Z,459
2023-09-02,5102L,25
2023-09-02,5102O,20
2023-09-02,5131A,1
2023-09-02,6.1,6
2023-09-02,6.2,2
2023-09-02,6002A,3
2023-09-02,6045O,8
2023-09-02,6062W,5
2023-09-02,6125F,21
2023-09-02,6165A,9
2023-09-02,6165S,18
2023-09-02,6230,1
2023-09-02,7 Plus,2
2023-09-02,7.1,4
2023-09-02,7.2,9
2023-09-02,7520,1
2023-09-02,8 V 5G UW,20
2023-09-02,8.3 5G,8
2023-09-02,8030,3
2023-09-02,8092,4
2023-09-02,830F,1
2023-09-02,9,1
2023-09-02,9006W,7
2023-09-02,9024O,2
2023-09-02,9024W,7
2023-09-02,9027W,12
2023-09-02,9029G,1
2023-09-02,9029W,6
2023-09-02,9029Z,29
2023-09-02,9032W,31
2023-09-02,9032Z,222
2023-09-02,9048S,12
2023-09-02,9081X,1
2023-09-02,9137W,210
2023-09-02,9183W,7
2023-09-02,9198S,4
2023-09-02,9296Q,2
2023-09-02,9700,1
2023-09-02,9800,3
2023-09-02,A002SO,1
2023-09-02,A006,1
2023-09-02,A009,8
2023-09-02,A063,18
2023-09-02,A1,1
2023-09-02,A10-70F,48
2023-09-02,A100,1
2023-09-02,A101OP,60
2023-09-02,A11,9
2023-09-02,A11 Pro Max,3
2023-09-02,A16 Plus,2
2023-09-02,A1601,2
2023-09-02,A2010-a,1
2023-09-02,A2017U,1
2023-09-02,A2020U Pro,12
2023-09-02,A2022PG,3
2023-09-02,A2023PG,8
2023-09-02,A3,1
2023-09-02,A3000,3
2023-09-02,A31,2
2023-09-02,A3333,4
2023-09-02,A37f,14
2023-09-02,A37m,2
2023-09-02,A3S,3
2023-09-02,A45,2
2023-09-02,A5 Pro,1
2023-09-02,A500,1
2023-09-02,A5000,16
2023-09-02,A5010,15
2023-09-02,A501DL,33
2023-09-02,A502DL,50
2023-09-02,A503DL,10
2023-09-02,A507DL,70
2023-09-02,A508DL,21
2023-09-02,A509DL,597
2023-09-02,A509W,1
2023-09-02,A511LQ,2
2023-09-02,A55,1
2023-09-02,A55 Pro,3
2023-09-02,A5500-F,2
2023-09-02,A57,13
2023-09-02,A571L,1
2023-09-02,A571VL,1
2023-09-02,A574BL,36
2023-09-02,A6000,19
2023-09-02,A6003,23
2023-09-02,A600DL,293
2023-09-02,A6010,13
2023-09-02,A6013,159
2023-09-02,A621BL,13
2023-09-02,A631L,1
2023-09-02,A631W,1
2023-09-02,A661L,5
2023-09-02,A661W,1
2023-09-02,A662L,6
2023-09-02,A6L-C,2
2023-09-02,A7 Pro,3
2023-09-02,A7020,1
2023-09-02,A7030,6
2023-09-02,A72,1
2023-09-02,A7600-F,66
2023-09-02,A7S,2
2023-09-02,A80 Plus,6
2023-09-02,A80Pro,2
2023-09-02,A80S,1
2023-09-02,A9,1
2023-09-02,A9 Pro,4
2023-09-02,A95,1
2023-09-02,AB7,1
2023-09-02,ABR-AL00,5
2023-09-02,ABR-AL60,1
2023-09-02,ABR-LX9,1
2023-09-02,AC2001,20
2023-09-02,AC2003,2
2023-09-02,AC8,7
2023-09-02,AEOCH,2
2023-09-02,AFTB,1
2023-09-02,AFTBAMR311,2
2023-09-02,AFTEAMR311,2
2023-09-02,AFTHA004,8
2023-09-02,AFTKA,24
2023-09-02,AFTMM,106
2023-09-02,AFTR,5
2023-09-02,AFTSS,10
2023-09-02,AFTSSS,35
2023-09-02,AFTT,5
2023-09-02,AFTTI43,4
2023-09-02,AGR-W09,1
2023-09-02,AGS-L03,7
2023-09-02,AGS-W09,9
2023-09-02,AI2201_A,5
2023-09-02,AI2201_C,1
2023-09-02,AI2201_D,3
2023-09-02,AI2201_F,12
2023-09-02,AI2202,6
2023-09-02,AI2203_D,1
2023-09-02,AI2205_E,2
2023-09-02,AK495,1
2023-09-02,AKA-L29,1
2023-09-02,ALE-L21,1
2023-09-02,ALP-AL00,3
2023-09-02,ALP-L09,5
2023-09-02,ALP-L29,3
2023-09-02,ALT-AL00,3
2023-09-02,AMN-LX1,1
2023-09-02,AMN-LX2,1
2023-09-02,AMN-LX9,3
2023-09-02,ANA-AN00,3
2023-09-02,ANA-LX4,4
2023-09-02,ANA-NX9,3
2023-09-02,ANE,1
2023-09-02,ANE-LX1,7
2023-09-02,ANE-LX2J,1
2023-09-02,ANE-LX3,7
2023-09-02,ANG-AN00,1
2023-09-02,ANG-LX1,1
2023-09-02,ANG-LX2,2
2023-09-02,ANN-AN00,3
2023-09-02,ANP-AN00,1
2023-09-02,ANY-LX3,3
2023-09-02,ANY-NX1,6
2023-09-02,AQM-LX1,3
2023-09-02,AQT80,1
2023-09-02,ART-L28,5
2023-09-02,ART-L29,15
2023-09-02,ASK-AL00x,3
2023-09-02,ATU-L21,1
2023-09-02,Advance L5,1
2023-09-02,Armor 11 5G,5
2023-09-02,Armor 12 5G,3
2023-09-02,Armor 15,1
2023-09-02,Armor 6E,1
2023-09-02,Armor 8,1
2023-09-02,Armor 8 Pro,1
2023-09-02,Armor 9,3
2023-09-02,Armor X9,1
2023-09-02,Astro 55R,193
2023-09-02,Astro 8R,54
2023-09-02,B110DL,7
2023-09-02,B130DL,83
2023-09-02,B131DL,841
2023-09-02,B140DL,811
2023-09-02,B1F,3
2023-09-02,B1P,2
2023-09-02,B3-A20,1
2023-09-02,B3-A40,4
2023-09-02,B5Pro,2
2023-09-02,BA2,1
2023-09-02,BAH3-W09,3
2023-09-02,BAL-AL00,2
2023-09-02,BAL-L49,3
2023-09-02,BB2,2
2023-09-02,BB4k,1
2023-09-02,BBB100-5,1
2023-09-02,BBD100-2,1
2023-09-02,BBE100-2,2
2023-09-02,BBE100-4,14
2023-09-02,BBE100-5,5
2023-09-02,BBF100-2,2
2023-09-02,BBG100-1,1
2023-09-02,BC1s,2
2023-09-02,BC2,2
2023-09-02,BD2,1
2023-09-02,BD2P,7
2023-09-02,BD3,3
2023-09-02,BD4a,2
2023-09-02,BD4h,8
2023-09-02,BD4i,1
2023-09-02,BD4j,1
2023-09-02,BE2011,24
2023-09-02,BE2012,85
2023-09-02,BE2015,308
2023-09-02,BE2025,315
2023-09-02,BE2026,53
2023-09-02,BE2028,342
2023-09-02,BE2029,9
2023-09-02,BE6,1
2023-09-02,BE7,2
2023-09-02,BE8,1
2023-09-02,BF6,9
2023-09-02,BF7,20
2023-09-02,BISON,6
2023-09-02,BISON GT,2
2023-09-02,BKL-L04,1
2023-09-02,BKL-L09,1
2023-09-02,BL5000,3
2023-09-02,BL6000 Pro,2
2023-09-02,BL8800,2
2023-09-02,BL8800 Pro,11
2023-09-02,BLA-AL00,2
2023-09-02,BLA-L09,2
2023-09-02,BLA-L29,4
2023-09-02,BLADE V9,1
2023-09-02,BLN-AL10,1
2023-09-02,BLN-AL30,1
2023-09-02,BLN-L24,1
2023-09-02,BMH-AN10,1
2023-09-02,BMH-AN20,64
2023-09-02,BND-AL10,2
2023-09-02,BND-L24,5
2023-09-02,BND-L34,1
2023-09-02,BNE-LX1,3
2023-09-02,BNTV650,1
2023-09-02,BOLD N1,1
2023-09-02,BOLD N2,3
2023-09-02,BV4900,3
2023-09-02,BV4900 Pro,2
2023-09-02,BV5200,1
2023-09-02,BV6600,1
2023-09-02,BV6600 Pro,1
2023-09-02,BV8800,1
2023-09-02,BV9500 Pro,4
2023-09-02,BV9600E,1
2023-09-02,BV9900E,2
2023-09-02,Be U,1
2023-09-02,Blade A3 2020,6
2023-09-02,Blade A3 2020RU,2
2023-09-02,Blade A3 Lite,1
2023-09-02,Blade A31,18
2023-09-02,Blade A31 Plus,2
2023-09-02,Blade A315,2
2023-09-02,Blade A31RU,5
2023-09-02,Blade A5 2019-T,1
2023-09-02,Blade A5 2020,15
2023-09-02,Blade A51,2
2023-09-02,Blade A7 2020,1
2023-09-02,Blade C370,2
2023-09-02,Blade L210,13
2023-09-02,Blade L8,11
2023-09-02,Blade V10 Vita,6
2023-09-02,C01 Plus,1
2023-09-02,C1,1
2023-09-02,C100,23
2023-09-02,C110,8
2023-09-02,C12,1
2023-09-02,C12 Pro,1
2023-09-02,C2 Tennen,34
2023-09-02,C20,8
2023-09-02,C200,39
2023-09-02,C21,6
2023-09-02,C21 Plus,5
2023-09-02,C21 Pro,24
2023-09-02,C22,1
2023-09-02,C3,1
2023-09-02,C5 2019,6
2023-09-02,C5 Endi,50
2023-09-02,C5L,67
2023-09-02,C5L 2020,3
2023-09-02,C5L 2021,1
2023-09-02,C5L Max,272
2023-09-02,C6-00,1
2023-09-02,C6-01,1
2023-09-02,C6530N,3
2023-09-02,C6602,1
2023-09-02,C6742,1
2023-09-02,C6743,2
2023-09-02,C6930,33
2023-09-02,C6L 2020,6
2023-09-02,C6L 2021,13
2023-09-02,C8,1
2023-09-02,CAM-L21,1
2023-09-02,CAM-TL00,2
2023-09-02,CB5-312T,1
2023-09-02,CC7,8
2023-09-02,CC9,13
2023-09-02,CD6j,6
2023-09-02,CD7,26
2023-09-02,CDY-AN00,3
2023-09-02,CDY-NX9A,3
2023-09-02,CDY-NX9B,2
2023-09-02,CE7j,7
2023-09-02,CE8,7
2023-09-02,CET-AL00,2
2023-09-02,CF7,1
2023-09-02,CG6,8
2023-09-02,CG6j,1
2023-09-02,CG7,4
2023-09-02,CG8,4
2023-09-02,CG8h,5
2023-09-02,CH6,20
2023-09-02,CH6h,2
2023-09-02,CH6i,3
2023-09-02,CH6n,3
2023-09-02,CH7,4
2023-09-02,CH7n,8
2023-09-02,CI6,34
2023-09-02,CINEMAX INFINITY,2
2023-09-02,CK6,6
2023-09-02,CK6n,1
2023-09-02,CK7n,3
2023-09-02,CK8n,3
2023-09-02,CLT-AL00,9
2023-09-02,CLT-L04,3
2023-09-02,CLT-L09,9
2023-09-02,CLT-L29,4
2023-09-02,CMA-LX2,5
2023-09-02,CMA-LX3,11
2023-09-02,CMR-W09,1
