date,mobile_device,visits
2024-01-04,iPhone,6619075
2024-01-04,,1812485
2024-01-04,Chrome,1153666
2024-01-04,Safari,755059
2024-01-04,Edge,471507
2024-01-04,Firefox,111283
2024-01-04,(other),104231
2024-01-04,iPad,83607
2024-01-04,ChromeBook,46523
2024-01-04,Firefox for Android,25073
2024-01-04,SM-S908U,23748
2024-01-04,SM-S918U,22300
2024-01-04,SM-S901U,14742
2024-01-04,SM-G991U,14524
2024-01-04,SM-A146U,11719
2024-01-04,SM-G998U,11626
2024-01-04,Opera,10327
2024-01-04,SM-S911U,9796
2024-01-04,SM-S906U,8650
2024-01-04,SM-S916U,7991
2024-01-04,SM-G960U,7382
2024-01-04,SM-G996U,6907
2024-01-04,SM-G781U,6718
2024-01-04,SM-N986U,6399
2024-01-04,SM-A326B,6286
2024-01-04,SM-A136U,6108
2024-01-04,SM-A037U,5649
2024-01-04,SM-G973U,5138
2024-01-04,SM-S918U1,4975
2024-01-04,KFTRWI,4952
2024-01-04,SM-S908U1,4787
2024-01-04,SM-G965U,4598
2024-01-04,SM-G975U,4313
2024-01-04,SM-G970U,4286
2024-01-04,moto g pure,4140
2024-01-04,KFMAWI,3882
2024-01-04,SM-A037F,3775
2024-01-04,SM-N981U,3412
2024-01-04,Moto G Stylus 5G,3410
2024-01-04,SM-G990U,3396
2024-01-04,SM-A125U,3393
2024-01-04,SM-N960U,3359
2024-01-04,SM-G781U1,3341
2024-01-04,SM-N975U,3181
2024-01-04,SM-G781V,3084
2024-01-04,SM-A536U,3023
2024-01-04,SM-G950U,3019
2024-01-04,SM-G986U,2793
2024-01-04,SM-G960U1,2662
2024-01-04,SM-A546U,2485
2024-01-04,SM-G973U1,2464
2024-01-04,SM-S136DL,2386
2024-01-04,KFONWI,2356
2024-01-04,SM-G981U,2298
2024-01-04,Moto G Stylus 5G (2022),2277
2024-01-04,SM-N950U,2239
2024-01-04,Moto G 5G (2022),2153
2024-01-04,moto g play (2023),2139
2024-01-04,SM-N986U1,2133
2024-01-04,SM-F721U,2112
2024-01-04,SM-F936U,2088
2024-01-04,SM-A236U,2059
2024-01-04,SM-F711U,2046
2024-01-04,SM-G975U1,2030
2024-01-04,SM-G970U1,2006
2024-01-04,Pixel 6a,1966
2024-01-04,SM-G990U2,1900
2024-01-04,SM-A716U,1863
2024-01-04,SM-G998U1,1860
2024-01-04,Moto G Power (2022),1820
2024-01-04,Pixel 7,1816
2024-01-04,SM-F731U,1799
2024-01-04,iPhone 14 Pro Max,1792
2024-01-04,SM-A135U,1765
2024-01-04,Internet Explorer,1762
2024-01-04,Pixel 7 Pro,1716
2024-01-04,SM-A526U,1704
2024-01-04,iPhone 13 Pro Max,1698
2024-01-04,SM-G955U,1684
2024-01-04,SM-F926U,1645
2024-01-04,Pixel 6,1600
2024-01-04,SM-G988U,1543
2024-01-04,SM-N970U,1472
2024-01-04,iPhone 13,1454
2024-01-04,moto g stylus 5G - 2023,1453
2024-01-04,SM-F946U,1422
2024-01-04,SM-S146VL,1400
2024-01-04,SM-A426U,1311
2024-01-04,iPhone 11,1242
2024-01-04,SM-N975U1,1241
2024-01-04,SM-A102U,1226
2024-01-04,SM-S901U1,1220
2024-01-04,SM-G986U1,1179
2024-01-04,SM-S536DL,1156
2024-01-04,SM-G965U1,1118
2024-01-04,Moto G Power (2021),1107
2024-01-04,SM-A127DL,1101
2024-01-04,SM-G981U1,1091
2024-01-04,moto g stylus (2023),1056
