date,browser,visits
2024-01-04,Chrome,514657
2024-01-04,Safari,336680
2024-01-04,Edge,267305
2024-01-04,Safari (in-app),38277
2024-01-04,Samsung Internet,22790
2024-01-04,Firefox,21161
2024-01-04,Android Webview,11974
2024-01-04,(other),9973
2024-01-04,Amazon Silk,2863
2024-01-04,Mozilla Compatible Agent,2007
2024-01-04,Opera,1293
2024-01-04,(not set),601
2024-01-04,Internet Explorer,387
2024-01-03,Chrome,610456
2024-01-03,Safari,404210
2024-01-03,Edge,317362
2024-01-03,Safari (in-app),50254
2024-01-03,Samsung Internet,27292
2024-01-03,Firefox,23012
2024-01-03,Android Webview,17861
2024-01-03,Amazon Silk,3337
2024-01-03,Mozilla Compatible Agent,3002
2024-01-03,Opera,1475
2024-01-03,(not set),561
2024-01-03,Internet Explorer,538
2024-01-02,Chrome,569837
2024-01-02,Safari,380459
2024-01-02,Edge,305185
2024-01-02,Safari (in-app),47859
2024-01-02,Samsung Internet,25345
2024-01-02,Firefox,23577
2024-01-02,Android Webview,16542
2024-01-02,Mozilla Compatible Agent,4471
2024-01-02,Amazon Silk,3444
2024-01-02,Opera,1501
2024-01-02,Internet Explorer,466
2024-01-02,(not set),217
2024-01-01,Chrome,248533
2024-01-01,Safari,204393
2024-01-01,Edge,141826
2024-01-01,Safari (in-app),32154
2024-01-01,Android Webview,14501
2024-01-01,Samsung Internet,14457
2024-01-01,Firefox,10716
2024-01-01,Amazon Silk,2442
2024-01-01,Mozilla Compatible Agent,1261
2024-01-01,Opera,885
2024-01-01,(not set),114
2023-12-31,Chrome,197436
2023-12-31,Safari,167881
2023-12-31,Edge,128064
2023-12-31,Safari (in-app),28293
2023-12-31,Android Webview,11790
2023-12-31,Samsung Internet,11201
2023-12-31,Firefox,8212
2023-12-31,Amazon Silk,1592
2023-12-31,Mozilla Compatible Agent,1176
2023-12-31,Opera,706
2023-12-31,(not set),101
2023-12-30,Chrome,242270
2023-12-30,Safari,201019
2023-12-30,Edge,144251
2023-12-30,Safari (in-app),28560
2023-12-30,Samsung Internet,13370
2023-12-30,Android Webview,12303
2023-12-30,Firefox,9924
2023-12-30,Amazon Silk,2022
2023-12-30,Mozilla Compatible Agent,1271
2023-12-30,Opera,795
2023-12-30,(not set),165
2023-12-29,Chrome,423669
2023-12-29,Safari,312636
2023-12-29,Edge,233224
2023-12-29,Safari (in-app),36477
2023-12-29,Samsung Internet,21323
2023-12-29,Firefox,16309
2023-12-29,Android Webview,14793
2023-12-29,Amazon Silk,2435
2023-12-29,Mozilla Compatible Agent,2116
2023-12-29,Opera,1110
2023-12-29,Internet Explorer,310
2023-12-29,(not set),167
2023-12-28,Chrome,533825
2023-12-28,Safari,409074
2023-12-28,Edge,276528
2023-12-28,Safari (in-app),41735
2023-12-28,Samsung Internet,27663
2023-12-28,Firefox,21024
2023-12-28,Android Webview,16711
2023-12-28,Amazon Silk,3157
2023-12-28,Mozilla Compatible Agent,2417
2023-12-28,Opera,1331
2023-12-28,Internet Explorer,410
2023-12-28,(not set),153
2023-12-27,Chrome,527875
2023-12-27,Safari,413538
2023-12-27,Edge,262545
2023-12-27,Safari (in-app),38999
2023-12-27,Samsung Internet,27979
2023-12-27,Firefox,20080
2023-12-27,Android Webview,15951
2023-12-27,Amazon Silk,2938
2023-12-27,Mozilla Compatible Agent,2398
2023-12-27,Opera,1251
2023-12-27,Internet Explorer,444
2023-12-27,(not set),171
2023-12-26,Chrome,426923
2023-12-26,Safari,318633
2023-12-26,Edge,239445
2023-12-26,Safari (in-app),33734
2023-12-26,Samsung Internet,22452
2023-12-26,Firefox,17420
2023-12-26,Android Webview,16940
2023-12-26,Amazon Silk,3082
2023-12-26,Mozilla Compatible Agent,2197
2023-12-26,Opera,1065
2023-12-26,Internet Explorer,280
2023-12-26,(not set),263
2023-12-25,Chrome,180921
2023-12-25,Safari,141633
2023-12-25,Edge,121452
2023-12-25,Safari (in-app),25164
2023-12-25,Android Webview,13298
2023-12-25,Samsung Internet,11614
2023-12-25,Firefox,5993
2023-12-25,Amazon Silk,1330
2023-12-25,Mozilla Compatible Agent,1080
2023-12-25,Opera,626
2023-12-25,(not set),173
2023-12-24,Chrome,186678
2023-12-24,Safari,146993
2023-12-24,Edge,120657
2023-12-24,Safari (in-app),26454
2023-12-24,Android Webview,13335
2023-12-24,Samsung Internet,11146
2023-12-24,Firefox,6656
2023-12-24,Amazon Silk,1453
2023-12-24,Mozilla Compatible Agent,1005
2023-12-24,Opera,687
2023-12-24,(not set),142
2023-12-23,Chrome,218109
2023-12-23,Safari,182970
2023-12-23,Edge,138590
2023-12-23,Safari (in-app),26926
2023-12-23,Android Webview,13626
2023-12-23,Samsung Internet,13120
2023-12-23,Firefox,8554
2023-12-23,Amazon Silk,1670
2023-12-23,Mozilla Compatible Agent,1353
2023-12-23,Opera,733
2023-12-23,(not set),483
2023-12-22,Chrome,414753
2023-12-22,Safari,290817
2023-12-22,Edge,229720
2023-12-22,Safari (in-app),37531
2023-12-22,Samsung Internet,20364
2023-12-22,Android Webview,16657
2023-12-22,Firefox,15623
2023-12-22,Mozilla Compatible Agent,2621
2023-12-22,Amazon Silk,2374
2023-12-22,Opera,1043
2023-12-22,(not set),476
2023-12-22,Internet Explorer,330
2023-12-21,Chrome,562383
2023-12-21,Safari,351047
2023-12-21,Edge,269944
2023-12-21,Safari (in-app),37848
2023-12-21,Samsung Internet,25769
2023-12-21,Firefox,19634
2023-12-21,Android Webview,16363
2023-12-21,Mozilla Compatible Agent,2898
2023-12-21,Amazon Silk,2754
2023-12-21,Opera,1213
2023-12-21,(not set),596
2023-12-21,Internet Explorer,472
2023-12-20,Chrome,526800
2023-12-20,Safari,359681
2023-12-20,Edge,280795
2023-12-20,Safari (in-app),41417
2023-12-20,Samsung Internet,25102
2023-12-20,Firefox,20698
2023-12-20,Android Webview,17325
2023-12-20,Mozilla Compatible Agent,3318
2023-12-20,Amazon Silk,2766
2023-12-20,Opera,1294
2023-12-20,Internet Explorer,477
2023-12-20,(not set),452
2023-12-19,Chrome,507350
2023-12-19,Safari,349255
2023-12-19,Edge,293572
2023-12-19,Safari (in-app),43449
2023-12-19,Samsung Internet,23407
2023-12-19,Firefox,20279
2023-12-19,Android Webview,16436
2023-12-19,Mozilla Compatible Agent,3990
2023-12-19,Amazon Silk,2906
2023-12-19,Opera,1314
2023-12-19,Internet Explorer,562
2023-12-19,(not set),237
2023-12-18,Chrome,538405
2023-12-18,Safari,361109
2023-12-18,Edge,294796
2023-12-18,Safari (in-app),43702
2023-12-18,Samsung Internet,24474
2023-12-18,Firefox,21895
2023-12-18,Android Webview,18613
2023-12-18,Mozilla Compatible Agent,4084
2023-12-18,Amazon Silk,3065
2023-12-18,Opera,1370
2023-12-18,Internet Explorer,523
2023-12-18,(not set),153
2023-12-17,Chrome,233584
2023-12-17,Safari,187292
2023-12-17,Edge,139022
2023-12-17,Safari (in-app),27169
2023-12-17,Android Webview,14600
2023-12-17,Samsung Internet,13278
2023-12-17,Firefox,9665
2023-12-17,Amazon Silk,2046
2023-12-17,Mozilla Compatible Agent,1785
2023-12-17,Opera,819
2023-12-16,Chrome,242901
2023-12-16,Safari,214520
