date,mobile_device,visits
2024-01-04,iPhone,327063
2024-01-04,Edge,266695
2024-01-04,Chrome,258189
2024-01-04,,181360
2024-01-04,Safari,103169
2024-01-04,Firefox,16732
2024-01-04,iPad,12873
2024-01-04,ChromeBook,10584
2024-01-04,(other),6377
2024-01-04,Firefox for Android,2222
2024-01-04,SM-S908U,2037
2024-01-04,SM-S918U,1907
2024-01-04,SM-S901U,1252
2024-01-04,SM-G991U,1198
2024-01-04,Opera,1048
2024-01-03,iPhone,403721
2024-01-03,Edge,314323
2024-01-03,Chrome,290185
2024-01-03,Safari,114895
2024-01-03,Firefox,17717
2024-01-03,(not set),17261
2024-01-03,iPad,15179
2024-01-03,SM-S918U,15150
2024-01-03,SM-S908U,14490
2024-01-03,ChromeBook,11980
2024-01-03,SM-S901U,8816
2024-01-03,SM-S911U,7250
2024-01-03,SM-G991U,6915
2024-01-03,SM-A146U,6849
2024-01-03,SM-G998U,6686
2024-01-03,SM-S916U,5404
2024-01-03,SM-S906U,4855
2024-01-03,SM-G996U,3771
2024-01-03,SM-N986U,3431
2024-01-03,SM-G781U,3317
2024-01-03,SM-A136U,3294
2024-01-03,SM-A326B,3178
2024-01-03,SM-A037U,3013
2024-01-03,Pixel 7 Pro,2748
2024-01-03,Pixel 7,2442
2024-01-03,moto g pure,2404
2024-01-03,Firefox for Android,2364
2024-01-03,SM-F936U,2207
2024-01-03,Pixel 6,2083
2024-01-03,SM-G990U,2028
2024-01-03,SM-G975U,1985
2024-01-03,SM-G781V,1967
2024-01-03,Pixel 6a,1966
2024-01-03,SM-G973U,1962
2024-01-03,Moto G 5G (2022),1927
2024-01-03,SM-G970U,1927
2024-01-03,SM-S918U1,1905
2024-01-03,Moto G Stylus 5G,1839
2024-01-03,Edge 5G UW,1828
2024-01-03,SM-N981U,1792
2024-01-03,SM-A536U,1778
2024-01-03,SM-G960U,1719
2024-01-03,SM-A546U,1689
2024-01-03,SM-F946U,1645
2024-01-03,Moto G Stylus 5G (2022),1632
2024-01-03,SM-S908U1,1610
2024-01-03,SM-A125U,1574
2024-01-03,SM-G986U,1571
2024-01-03,Pixel 6 Pro,1563
2024-01-03,SM-F926U,1544
2024-01-03,SM-G990U2,1544
2024-01-03,Moto G Power (2022),1477
2024-01-03,SM-N960U,1472
2024-01-03,SM-N975U,1418
2024-01-03,SM-F711U,1320
2024-01-03,SM-F731U,1287
2024-01-03,SM-F721U,1279
2024-01-03,SM-A426U,1270
2024-01-03,moto g play (2023),1257
2024-01-03,SM-G965U,1225
2024-01-03,SM-A716U,1197
2024-01-03,Pixel 8 Pro,1182
2024-01-03,SM-A526U,1147
2024-01-03,Moto G Power (2021),1092
2024-01-03,KFTRWI,1086
2024-01-03,Opera,1040
2024-01-03,SM-G981U,1040
2024-01-03,moto g 5G - 2023,1020
2024-01-03,DE2118,1009
2024-01-03,SM-A037F,1009
2024-01-02,iPhone,380300
2024-01-02,Edge,302468
2024-01-02,Chrome,273565
2024-01-02,Safari,109396
2024-01-02,Firefox,18653
2024-01-02,(not set),17163
2024-01-02,iPad,14708
2024-01-02,SM-S918U,14527
2024-01-02,SM-S908U,13744
2024-01-02,ChromeBook,11642
2024-01-02,SM-S901U,8222
2024-01-02,SM-G991U,6794
2024-01-02,SM-S911U,6790
2024-01-02,SM-A146U,6771
2024-01-02,SM-G998U,6202
2024-01-02,SM-S916U,5433
