date,screen_resolution,visits
2024-01-04,(other),869752
2024-01-04,1920x1080,103776
2024-01-04,390x844,39224
2024-01-04,428x926,25505
2024-01-04,1536x864,22120
2024-01-04,430x932,20809
2024-01-04,1366x768,19689
2024-01-04,1440x900,19570
2024-01-04,414x896,15755
2024-01-04,1280x720,15608
2024-01-04,375x812,15252
2024-01-04,393x852,13418
2024-01-04,412x915,11837
2024-01-04,360x800,9157
2024-01-04,1600x900,9017
2024-01-04,360x780,8214
2024-01-04,834x1112,7994
2024-01-04,375x667,7371
2024-01-04,810x1080,6127
2024-01-04,384x824,6042
2024-01-04,2560x1440,5527
2024-01-04,1280x1024,5314
2024-01-04,768x1024,5024
2024-01-04,412x892,4867
2024-01-04,412x883,4839
2024-01-04,1280x960,4747
2024-01-04,320x693,4613
2024-01-04,1280x800,4381
2024-01-04,385x854,4253
2024-01-04,384x854,3823
2024-01-04,1680x1050,3776
2024-01-04,384x832,3714
2024-01-04,384x857,3377
2024-01-04,1024x1366,3312
2024-01-04,800x600,3235
2024-01-04,320x712,2877
2024-01-04,1024x768,2651
2024-01-04,412x869,2613
2024-01-04,820x1180,2609
2024-01-04,1920x1200,2373
2024-01-04,414x736,2137
2024-01-04,360x772,2033
2024-01-04,834x1194,1909
2024-01-04,432x960,1772
2024-01-04,320x568,1684
2024-01-04,360x760,1668
2024-01-04,800x1280,1586
2024-01-04,320x694,1568
2024-01-04,1536x1024,1560
2024-01-04,2048x1152,1464
2024-01-04,412x846,1436
2024-01-04,1536x960,1426
2024-01-04,1470x956,1379
2024-01-04,360x740,1368
2024-01-04,360x880,1341
2024-01-04,3440x1440,1253
2024-01-04,339x753,1233
2024-01-04,432x984,1119
2024-01-04,1512x982,1091
2024-01-04,385x824,1050
2024-01-04,1368x912,1046
2024-01-04,345x883,1003
2024-01-03,1920x1080,303950
2024-01-03,390x844,114592
2024-01-03,428x926,69197
2024-01-03,430x932,60375
2024-01-03,1536x864,59081
2024-01-03,1440x900,48599
2024-01-03,1366x768,47007
2024-01-03,1280x720,46476
2024-01-03,414x896,45783
2024-01-03,375x812,41727
2024-01-03,393x852,36862
2024-01-03,412x915,30178
2024-01-03,1600x900,24125
2024-01-03,360x800,22513
2024-01-03,375x667,20731
2024-01-03,360x780,20494
2024-01-03,2560x1440,16160
2024-01-03,384x824,15994
2024-01-03,810x1080,15337
2024-01-03,834x1112,15281
2024-01-03,320x693,13838
2024-01-03,1280x1024,13420
2024-01-03,412x892,12388
2024-01-03,412x883,12221
2024-01-03,768x1024,12151
2024-01-03,1680x1050,11099
2024-01-03,1280x800,10771
2024-01-03,1280x960,10659
2024-01-03,385x854,10018
2024-01-03,384x854,9862
2024-01-03,384x832,8986
2024-01-03,384x857,8318
2024-01-03,1920x1200,8087
2024-01-03,1024x1366,8053
2024-01-03,800x600,7385
2024-01-03,320x712,6940
2024-01-03,820x1180,6427
2024-01-03,412x869,6373
2024-01-03,414x736,5678
2024-01-03,1024x768,5432
2024-01-03,360x772,5052
2024-01-03,320x568,5021
2024-01-03,834x1194,4768
2024-01-03,432x960,4468
2024-01-03,360x760,4006
2024-01-03,3440x1440,3998
2024-01-03,2048x1152,3980
2024-01-03,320x694,3898
2024-01-03,1536x960,3562
2024-01-03,412x846,3512
2024-01-03,1470x956,3437
2024-01-03,360x740,3373
2024-01-03,360x880,3200
2024-01-03,1512x982,3183
2024-01-03,800x1280,3086
2024-01-03,1536x1024,3063
2024-01-03,339x753,2813
2024-01-03,432x984,2778
2024-01-03,345x883,2774
2024-01-03,385x824,2712
2024-01-03,1368x912,2710
2024-01-03,2560x1080,2697
2024-01-03,2240x1260,2473
2024-01-03,1710x1107,2280
2024-01-03,1728x1117,2232
2024-01-03,360x640,2197
2024-01-03,1360x768,2112
2024-01-03,1792x1120,1955
2024-01-03,360x720,1792
2024-01-03,320x687,1777
2024-01-03,691x829,1679
2024-01-03,601x962,1649
2024-01-03,339x735,1564
2024-01-03,412x938,1469
2024-01-03,347x772,1461
2024-01-03,1707x1067,1428
2024-01-03,1080x1920,1423
2024-01-03,1504x1003,1420
2024-01-03,534x854,1393
2024-01-03,320x640,1299
2024-01-03,1440x960,1248
2024-01-03,1707x960,1200
2024-01-03,377x837,1172
2024-01-03,320x676,1164
2024-01-03,339x727,1103
2024-01-03,1024x2160,1096
2024-01-03,360x820,1081
2024-01-03,320x658,1070
2024-01-03,360x803,1038
2024-01-02,1920x1080,284826
2024-01-02,390x844,111308
2024-01-02,428x926,64907
2024-01-02,1536x864,57783
2024-01-02,430x932,55273
2024-01-02,1440x900,48320
2024-01-02,1366x768,46993
2024-01-02,1280x720,43657
2024-01-02,414x896,41789
2024-01-02,375x812,39026
2024-01-02,393x852,36004
2024-01-02,412x915,29113
2024-01-02,1600x900,23754
2024-01-02,360x800,21435
2024-01-02,375x667,19654
2024-01-02,360x780,19379
2024-01-02,2560x1440,16246
2024-01-02,834x1112,15262
2024-01-02,810x1080,15247
2024-01-02,384x824,15194
2024-01-02,320x693,13044
2024-01-02,1280x1024,12775
2024-01-02,412x892,11732
2024-01-02,412x883,11557
2024-01-02,768x1024,11545
2024-01-02,1280x800,10683
2024-01-02,385x854,10232
2024-01-02,1680x1050,10163
2024-01-02,384x854,9421
2024-01-02,384x832,8748
2024-01-02,384x857,7968
2024-01-02,1024x1366,7882
2024-01-02,1280x960,7570
2024-01-02,1920x1200,7330
2024-01-02,1024x768,7035
2024-01-02,320x712,6857
2024-01-02,412x869,6322
2024-01-02,820x1180,5867
2024-01-02,414x736,5524
2024-01-02,800x600,5475
2024-01-02,360x772,4876
2024-01-02,320x568,4813
2024-01-02,432x960,4309
2024-01-02,834x1194,4263
2024-01-02,360x760,4017
2024-01-02,2048x1152,3984
2024-01-02,320x694,3906
2024-01-02,3440x1440,3630
2024-01-02,1536x960,3432
2024-01-02,1470x956,3331
2024-01-02,412x846,3285
2024-01-02,360x740,3249
2024-01-02,360x880,3080
2024-01-02,800x1280,2998
2024-01-02,1512x982,2949
2024-01-02,1536x1024,2916
2024-01-02,432x984,2752
2024-01-02,339x753,2707
2024-01-02,1368x912,2654
2024-01-02,2560x1080,2648
2024-01-02,385x824,2576
2024-01-02,345x883,2543
2024-01-02,2240x1260,2519
2024-01-02,1728x1117,2222
2024-01-02,1360x768,2046
2024-01-02,360x640,1965
2024-01-02,1792x1120,1848
2024-01-02,360x720,1760
2024-01-02,320x687,1736
2024-01-02,691x829,1694
2024-01-02,339x735,1692
2024-01-02,601x962,1658
2024-01-02,412x938,1412
2024-01-02,1707x1067,1410
2024-01-02,347x772,1398
2024-01-02,1220x1280,1326
2024-01-02,1504x1003,1321
2024-01-02,1080x1920,1295
2024-01-02,320x640,1256
2024-01-02,534x854,1254
2024-01-02,1440x960,1195
2024-01-02,377x837,1187
2024-01-02,1707x960,1167
2024-01-02,320x676,1164
2024-01-02,339x727,1095
2024-01-02,360x820,1069
2024-01-02,320x658,1045
2024-01-02,1710x1107,1039
2024-01-02,360x803,1029
2024-01-02,1093x615,1019
2024-01-01,1920x1080,104073
2024-01-01,390x844,57832
2024-01-01,428x926,36083
2024-01-01,430x932,30971
2024-01-01,1440x900,25809
2024-01-01,414x896,23461
2024-01-01,1366x768,23322
2024-01-01,375x812,22361
2024-01-01,1536x864,21101
2024-01-01,393x852,18966
2024-01-01,412x915,17801
2024-01-01,834x1112,13978
2024-01-01,1280x720,13834
2024-01-01,360x800,11994
2024-01-01,375x667,11811
2024-01-01,360x780,10498
2024-01-01,1600x900,9669
2024-01-01,810x1080,8489
2024-01-01,1280x1024,8041
2024-01-01,384x824,7519
2024-01-01,768x1024,7153
2024-01-01,320x693,7061
2024-01-01,385x854,6279
2024-01-01,412x892,6272
2024-01-01,412x883,5791
2024-01-01,384x857,5352
2024-01-01,384x854,5043
2024-01-01,1024x768,5022
2024-01-01,2560x1440,5015
2024-01-01,1280x800,4961
2024-01-01,384x832,4725
2024-01-01,1024x1366,4273
2024-01-01,320x712,4099
2024-01-01,820x1180,3496
2024-01-01,412x869,3344
2024-01-01,414x736,3302
2024-01-01,1680x1050,3135
2024-01-01,320x568,2801
2024-01-01,800x600,2771
2024-01-01,1536x1024,2584
2024-01-01,360x772,2511
2024-01-01,834x1194,2467
2024-01-01,432x960,2419
2024-01-01,800x1280,2364
2024-01-01,360x760,2346
2024-01-01,320x694,2135
2024-01-01,412x846,1879
2024-01-01,360x740,1833
2024-01-01,360x880,1576
2024-01-01,339x753,1553
2024-01-01,1470x956,1503
2024-01-01,432x984,1479
2024-01-01,2048x1152,1424
2024-01-01,1512x982,1356
2024-01-01,1536x960,1352
2024-01-01,601x962,1324
2024-01-01,385x824,1295
2024-01-01,345x883,1268
2024-01-01,360x640,1261
2024-01-01,360x720,1243
2024-01-01,1920x1200,1237
2024-01-01,534x854,1118
2024-01-01,1368x912,1098
2023-12-31,1920x1080,91468
2023-12-31,390x844,49725
2023-12-31,428x926,29834
2023-12-31,430x932,25389
2023-12-31,1440x900,22326
2023-12-31,414x896,19527
2023-12-31,1366x768,18465
2023-12-31,375x812,18387
