date,os_version,visits
2024-01-03,11,142620
2023-11-28,11,141345
2023-11-08,11,139856
2023-11-01,11,139552
2023-12-24,10,138763
2023-11-09,11,138682
2023-10-26,11,137861
2023-11-14,11,136980
2023-12-12,11,136950
2023-11-13,11,136920
2023-12-11,11,136474
2023-12-25,10,136089
2023-11-29,11,135370
2023-11-27,11,135310
2023-12-05,11,134753
2023-12-04,11,133366
2023-11-30,11,133224
2023-11-02,11,132444
2023-12-06,11,131421
2023-10-25,11,131087
2023-12-07,11,130915
2023-10-31,11,130419
2023-10-30,11,129882
2023-10-23,11,129042
2023-12-13,11,128880
2023-11-20,11,128374
2023-12-18,11,128303
2023-11-15,11,125974
2023-12-19,11,125822
2023-10-16,11,124698
2023-10-24,11,124060
2023-11-16,11,123635
2023-10-18,11,123422
2023-10-17,11,123169
2023-10-19,11,122511
2023-12-28,11,120486
2023-12-14,11,119534
2023-10-11,11,119453
2023-12-20,11,119291
2023-10-10,11,118481
2023-12-27,11,117387
2023-10-12,11,117276
2023-11-21,11,112618
2023-12-21,11,109874
2023-12-08,11,108902
2023-12-01,11,108831
2023-12-15,11,106411
2023-10-27,11,104598
2023-11-03,11,103971
2023-11-10,11,103110
2023-10-20,11,101875
2023-11-17,11,101206
2023-10-13,11,97085
2023-12-29,11,96184
2023-12-26,11,94402
2023-10-09,11,91951
2023-11-22,11,90939
2023-12-22,11,86109
2023-11-24,11,60825
2023-11-05,11,55934
2023-11-11,11,55114
2024-01-01,11,55084
2023-12-03,11,54172
2023-11-19,11,54142
2023-12-09,11,53180
2023-12-10,11,53140
2023-10-29,11,52998
2023-11-12,11,52340
2023-11-26,11,52097
2023-12-02,11,51054
2023-12-17,11,50639
2023-10-22,11,50284
2023-12-30,11,50142
2023-11-18,11,49829
2023-10-15,11,49717
2023-11-04,11,49646
2023-12-16,11,49262
2023-10-14,11,48988
2023-10-28,11,47722
2023-10-21,11,47479
2023-11-25,11,45019
2023-11-23,11,44583
2023-10-07,11,44351
2023-12-23,11,43672
2023-10-08,11,42558
2023-12-31,11,39733
2023-12-24,11,32098
2023-12-25,11,28565
2023-11-07,7,6379
2023-10-26,7,5832
2023-11-06,7,5792
2023-11-02,7,5772
2023-11-01,7,5751
2023-11-09,7,5529
2023-11-08,7,5205
2023-11-14,7,5144
2023-10-31,7,5043
2024-01-03,7,5043
2023-10-19,7,4870
2023-10-10,7,4830
2023-10-23,7,4820
2024-01-02,7,4820
