date,mobile_device,visits
2024-01-04,Chrome,321382
2024-01-04,iPhone,129081
2024-01-04,Edge,114551
2024-01-04,Safari,85772
2024-01-04,ChromeBook,44065
2024-01-04,Firefox,15935
2024-01-04,(not set),10456
2024-01-04,iPad,3074
2024-01-04,SM-S918U,2992
2024-01-04,SM-S908U,2965
2024-01-04,SM-S901U,2074
2024-01-04,SM-G991U,1765
2024-01-04,SM-S911U,1566
2024-01-04,SM-G998U,1546
2024-01-04,SM-A146U,1365
2024-01-04,SM-S916U,1189
2024-01-04,SM-S906U,1100
2024-01-03,Chrome,243261
2024-01-03,iPhone,111615
2024-01-03,Edge,99074
2024-01-03,Safari,83889
2024-01-03,ChromeBook,33084
2024-01-03,Firefox,13722
2024-01-03,(not set),9660
2024-01-03,iPad,2736
2024-01-03,SM-S918U,2203
2024-01-03,SM-S908U,2197
2024-01-03,SM-S901U,1432
2024-01-03,SM-A146U,1262
2024-01-03,SM-G991U,1258
2024-01-03,SM-S911U,1171
2024-01-03,SM-G998U,1061
2024-01-02,Chrome,205394
2024-01-02,iPhone,103682
2024-01-02,Edge,85356
2024-01-02,Safari,64212
2024-01-02,ChromeBook,17845
2024-01-02,Firefox,11741
2024-01-02,(not set),8657
2024-01-02,iPad,2335
2024-01-02,SM-S918U,1983
2024-01-02,SM-S908U,1953
2024-01-02,SM-S901U,1423
2024-01-02,SM-A146U,1387
2024-01-02,SM-G991U,1135
2024-01-02,SM-S911U,1110
2024-01-01,iPhone,65539
2024-01-01,Chrome,49204
2024-01-01,Safari,29967
2024-01-01,Edge,15209
2024-01-01,Firefox,7298
2024-01-01,ChromeBook,3748
2024-01-01,(not set),2287
2024-01-01,iPad,1775
2024-01-01,SM-S918U,1172
2024-01-01,SM-S908U,1161
2023-12-31,iPhone,54324
2023-12-31,Chrome,47605
2023-12-31,Safari,24397
2023-12-31,Edge,10529
2023-12-31,Firefox,6795
2023-12-31,ChromeBook,2275
2023-12-31,(not set),1810
2023-12-31,iPad,1475
2023-12-30,iPhone,59239
2023-12-30,Chrome,41426
2023-12-30,Safari,26432
2023-12-30,Edge,12129
2023-12-30,Firefox,7565
2023-12-30,ChromeBook,2558
2023-12-30,(not set),1838
2023-12-30,iPad,1532
2023-12-30,SM-S918U,1024
2023-12-30,SM-S908U,1001
2023-12-29,Chrome,108214
2023-12-29,iPhone,78522
2023-12-29,Edge,42915
2023-12-29,Safari,36520
2023-12-29,Firefox,10365
2023-12-29,(not set),4735
2023-12-29,ChromeBook,3260
2023-12-29,iPad,1813
2023-12-29,SM-S908U,1479
2023-12-29,SM-S918U,1468
2023-12-29,SM-S901U,1069
2023-12-28,Chrome,149297
2023-12-28,iPhone,82063
2023-12-28,Edge,56725
2023-12-28,Safari,40386
2023-12-28,Firefox,12052
2023-12-28,(not set),5998
2023-12-28,ChromeBook,3562
2023-12-28,iPad,1973
2023-12-28,SM-S908U,1597
2023-12-28,SM-S918U,1591
2023-12-28,SM-S901U,1172
2023-12-27,Chrome,139296
2023-12-27,iPhone,82964
2023-12-27,Edge,57639
2023-12-27,Safari,41930
2023-12-27,Firefox,12430
2023-12-27,(not set),5863
2023-12-27,ChromeBook,3370
2023-12-27,iPad,1915
2023-12-27,SM-S908U,1614
2023-12-27,SM-S918U,1584
2023-12-27,SM-S901U,1108
2023-12-26,Chrome,107677
2023-12-26,iPhone,68629
2023-12-26,Edge,40372
2023-12-26,Safari,37736
2023-12-26,Firefox,10787
2023-12-26,(not set),4427
2023-12-26,ChromeBook,2762
2023-12-26,iPad,1866
2023-12-26,SM-S918U,1327
2023-12-26,SM-S908U,1232
2023-12-25,iPhone,42859
2023-12-25,Chrome,33519
2023-12-25,Safari,22504
2023-12-25,Firefox,8306
2023-12-25,Edge,7515
2023-12-25,(not set),1525
2023-12-25,ChromeBook,1383
2023-12-25,iPad,1162
2023-12-24,iPhone,43887
2023-12-24,Chrome,30865
2023-12-24,Safari,23322
2023-12-24,Firefox,9385
2023-12-24,Edge,7215
2023-12-24,ChromeBook,1535
2023-12-24,(not set),1422
2023-12-24,iPad,1175
2023-12-23,iPhone,54064
2023-12-23,Chrome,34970
2023-12-23,Safari,27274
2023-12-23,Firefox,11508
2023-12-23,Edge,9116
2023-12-23,ChromeBook,2044
2023-12-23,(not set),1566
2023-12-23,iPad,1343
2023-12-23,SM-S908U,1030
2023-12-22,Chrome,125924
2023-12-22,iPhone,74276
2023-12-22,Safari,44252
2023-12-22,Edge,43647
2023-12-22,Firefox,16795
2023-12-22,ChromeBook,7134
2023-12-22,(not set),5363
2023-12-22,iPad,1737
2023-12-22,SM-S918U,1556
2023-12-22,SM-S908U,1514
2023-12-22,SM-S901U,1129
2023-12-21,Chrome,172316
2023-12-21,iPhone,81747
2023-12-21,Edge,71942
2023-12-21,Safari,50987
2023-12-21,Firefox,19761
2023-12-21,ChromeBook,17357
2023-12-21,(not set),7939
2023-12-21,iPad,2107
2023-12-21,SM-S918U,1680
2023-12-21,SM-S908U,1678
2023-12-21,SM-S901U,1282
2023-12-21,SM-G991U,1005
2023-12-20,Chrome,206359
2023-12-20,iPhone,89025
2023-12-20,Edge,80584
2023-12-20,Safari,48349
2023-12-20,ChromeBook,27477
2023-12-20,Firefox,14227
2023-12-20,(not set),8128
2023-12-20,iPad,2346
2023-12-20,SM-S908U,1948
2023-12-20,SM-S918U,1885
2023-12-20,SM-S901U,1474
2023-12-20,SM-G991U,1204
2023-12-20,SM-S911U,1090
2023-12-20,SM-A146U,1025
2023-12-19,Chrome,225735
2023-12-19,iPhone,93425
2023-12-19,Edge,85685
2023-12-19,Safari,53983
2023-12-19,ChromeBook,35249
2023-12-19,(not set),8908
2023-12-19,Firefox,8854
2023-12-19,iPad,2526
2023-12-19,SM-S908U,1815
2023-12-19,SM-S918U,1744
2023-12-19,SM-S901U,1288
2023-12-19,SM-G991U,1035
2023-12-19,SM-A146U,1014
2023-12-18,Chrome,209857
2023-12-18,iPhone,88816
2023-12-18,Edge,83571
2023-12-18,Safari,54904
2023-12-18,ChromeBook,40247
2023-12-18,Firefox,8800
2023-12-18,(not set),8301
2023-12-18,iPad,2411
2023-12-18,SM-S908U,1754
2023-12-18,SM-S918U,1705
2023-12-18,SM-S901U,1216
2023-12-17,iPhone,60686
2023-12-17,Chrome,56735
2023-12-17,Safari,29670
2023-12-17,Edge,16256
2023-12-17,ChromeBook,7465
2023-12-17,Firefox,2720
2023-12-17,(not set),2139
2023-12-17,iPad,1636
2023-12-17,SM-S918U,1168
2023-12-17,SM-S908U,1107
2023-12-16,iPhone,62400
2023-12-16,Chrome,49599
2023-12-16,Safari,23888
2023-12-16,Edge,13426
2023-12-16,ChromeBook,4840
2023-12-16,Firefox,2499
2023-12-16,(not set),1902
2023-12-16,iPad,1648
2023-12-16,SM-S908U,1204
2023-12-16,SM-S918U,1085
2023-12-15,Chrome,186543
2023-12-15,iPhone,88352
2023-12-15,Edge,73047
2023-12-15,Safari,50999
2023-12-15,ChromeBook,41391
2023-12-15,Firefox,7998
2023-12-15,(not set),7694
2023-12-15,iPad,2617
2023-12-15,SM-S908U,1791
2023-12-15,SM-S918U,1710
