date,os,visits
2023-12-22,iOS,76699
2023-12-22,Android,44981
2023-12-22,Macintosh,44227
2023-12-22,Linux,8558
2023-12-22,Chrome OS,7134
2023-12-22,(not set),171
2023-12-21,Windows,260686
2023-12-21,iOS,84907
2023-12-21,Macintosh,50888
2023-12-21,Android,50246
2023-12-21,Chrome OS,17357
2023-12-21,Linux,9560
2023-12-21,(not set),355
2023-12-21,SymbianOS,122
2023-12-20,Windows,297307
2023-12-20,iOS,92647
2023-12-20,Android,57068
2023-12-20,Macintosh,48283
2023-12-20,Chrome OS,27477
2023-12-20,Linux,8611
2023-12-20,(not set),234
2023-12-19,Windows,323400
2023-12-19,iOS,96324
2023-12-19,Macintosh,53856
2023-12-19,Android,52520
2023-12-19,Chrome OS,35238
2023-12-19,Linux,7718
2023-12-19,(not set),427
2023-12-18,Windows,301714
2023-12-18,iOS,92194
2023-12-18,Macintosh,54788
2023-12-18,Android,52342
2023-12-18,Chrome OS,40243
2023-12-18,Linux,7979
2023-12-18,(not set),166
2023-12-17,Windows,70656
2023-12-17,iOS,63056
2023-12-17,Android,39250
2023-12-17,Macintosh,29617
2023-12-17,Chrome OS,7465
2023-12-17,Linux,6553
2023-12-17,(not set),139
2023-12-16,iOS,64380
2023-12-16,Windows,60504
2023-12-16,Android,39409
2023-12-16,Macintosh,23743
2023-12-16,Linux,6451
2023-12-16,Chrome OS,4840
2023-12-16,(not set),139
2023-12-15,Windows,271379
2023-12-15,iOS,91950
2023-12-15,Macintosh,51114
2023-12-15,Android,51106
2023-12-15,Chrome OS,41388
2023-12-15,Linux,8456
2023-12-15,(not set),364
2023-12-15,SymbianOS,127
2023-12-14,Windows,331442
2023-12-14,iOS,108249
2023-12-14,Macintosh,68531
2023-12-14,Android,62153
2023-12-14,Chrome OS,56614
2023-12-14,Linux,8874
2023-12-14,(not set),448
2023-12-14,SymbianOS,153
2023-12-13,Windows,374967
2023-12-13,iOS,123004
2023-12-13,Macintosh,74025
2023-12-13,Android,70509
2023-12-13,Chrome OS,60391
2023-12-13,Linux,9649
2023-12-13,(not set),277
2023-12-12,Windows,462562
2023-12-12,iOS,138163
2023-12-12,Macintosh,83256
2023-12-12,Android,76682
2023-12-12,Chrome OS,66691
2023-12-12,Linux,11405
2023-12-12,(not set),212
2023-12-11,Windows,359319
2023-12-11,iOS,110980
2023-12-11,Macintosh,81385
2023-12-11,Chrome OS,71645
2023-12-11,Android,61466
2023-12-11,Linux,9931
2023-12-11,(not set),266
2023-12-10,Windows,88629
2023-12-10,iOS,71292
2023-12-10,Macintosh,43486
2023-12-10,Android,41890
2023-12-10,Chrome OS,10349
2023-12-10,Linux,6310
2023-12-10,(not set),160
2023-12-09,iOS,75849
2023-12-09,Windows,70454
2023-12-09,Android,45744
2023-12-09,Macintosh,31705
2023-12-09,Linux,6420
2023-12-09,Chrome OS,6288
2023-12-09,(not set),143
2023-12-08,Windows,291344
2023-12-08,iOS,105698
2023-12-08,Macintosh,66035
2023-12-08,Chrome OS,57274
2023-12-08,Android,56711
2023-12-08,Linux,9251
2023-12-08,(not set),194
2023-12-07,Windows,355918
2023-12-07,iOS,109231
2023-12-07,Macintosh,77988
2023-12-07,Chrome OS,69701
2023-12-07,Android,58030
2023-12-07,Linux,10039
2023-12-07,(not set),227
2023-12-06,Windows,362466
2023-12-06,iOS,115967
2023-12-06,Macintosh,80206
2023-12-06,Chrome OS,68570
2023-12-06,Android,57794
2023-12-06,Linux,9005
2023-12-06,(not set),215
2023-12-05,Windows,383630
2023-12-05,iOS,123197
2023-12-05,Macintosh,90160
2023-12-05,Chrome OS,76693
2023-12-05,Android,59747
2023-12-05,Linux,8279
2023-12-05,(not set),298
2023-12-04,Windows,429837
2023-12-04,iOS,109023
2023-12-04,Macintosh,88872
2023-12-04,Chrome OS,75841
2023-12-04,Android,57572
2023-12-04,Linux,9107
2023-12-04,(not set),311
2023-12-03,Windows,95974
2023-12-03,iOS,72245
2023-12-03,Macintosh,48784
2023-12-03,Android,43404
2023-12-03,Chrome OS,10962
2023-12-03,Linux,6621
2023-12-03,(not set),141
2023-12-02,Windows,74184
2023-12-02,iOS,71018
2023-12-02,Android,40660
2023-12-02,Macintosh,32880
2023-12-02,Linux,6480
2023-12-02,Chrome OS,6204
2023-12-02,(not set),118
2023-12-01,Windows,315455
2023-12-01,iOS,96639
2023-12-01,Macintosh,69463
2023-12-01,Chrome OS,64776
2023-12-01,Android,51459
2023-12-01,Linux,7539
2023-12-01,(not set),190
2023-11-30,Windows,375138
2023-11-30,iOS,112639
2023-11-30,Macintosh,84085
2023-11-30,Chrome OS,78506
2023-11-30,Android,57094
2023-11-30,Linux,8022
2023-11-30,(not set),273
2023-11-29,Windows,370331
2023-11-29,iOS,108057
2023-11-29,Macintosh,85951
2023-11-29,Chrome OS,77630
2023-11-29,Android,60073
2023-11-29,Linux,9751
2023-11-29,(not set),399
2023-11-28,Windows,379034
2023-11-28,iOS,110239
2023-11-28,Macintosh,89479
2023-11-28,Chrome OS,72915
2023-11-28,Android,61058
2023-11-28,Linux,9970
2023-11-28,(not set),617
2023-11-27,Windows,353418
2023-11-27,iOS,100994
2023-11-27,Macintosh,83948
2023-11-27,Chrome OS,68480
2023-11-27,Android,57207
2023-11-27,Linux,8631
2023-11-27,(not set),191
2023-11-26,Windows,92205
2023-11-26,iOS,68087
2023-11-26,Macintosh,42953
2023-11-26,Android,40549
2023-11-26,Chrome OS,8913
2023-11-26,Linux,6438
2023-11-26,(not set),137
2023-11-25,Windows,63110
2023-11-25,iOS,56886
2023-11-25,Android,37054
2023-11-25,Macintosh,26088
2023-11-25,Linux,6274
2023-11-25,Chrome OS,4475
2023-11-25,(not set),139
2023-11-24,Windows,90100
2023-11-24,iOS,60474
2023-11-24,Android,37692
2023-11-24,Macintosh,26380
2023-11-24,Linux,9146
2023-11-24,Chrome OS,4370
2023-11-24,(not set),196
2023-11-23,Windows,68943
2023-11-23,iOS,61233
2023-11-23,Android,38095
2023-11-23,Macintosh,21432
2023-11-23,Linux,8649
2023-11-23,Chrome OS,3253
2023-11-23,(not set),182
2023-11-22,Windows,233053
2023-11-22,iOS,86261
2023-11-22,Android,48533
2023-11-22,Macintosh,41359
2023-11-22,Linux,10104
2023-11-22,Chrome OS,9269
2023-11-22,(not set),157
2023-11-21,Windows,319389
2023-11-21,iOS,92568
2023-11-21,Macintosh,59598
2023-11-21,Android,51891
2023-11-21,Chrome OS,31447
2023-11-21,Linux,9267
2023-11-21,(not set),200
2023-11-20,Windows,325122
2023-11-20,iOS,96899
2023-11-20,Macintosh,67839
2023-11-20,Android,52474
2023-11-20,Chrome OS,41383
2023-11-20,Linux,10035
2023-11-20,(not set),217
2023-11-19,Windows,91330
2023-11-19,iOS,69284
2023-11-19,Macintosh,40116
2023-11-19,Android,38909
2023-11-19,Chrome OS,8517
2023-11-19,Linux,6546
2023-11-19,(not set),143
2023-11-18,Windows,71873
2023-11-18,iOS,67798
2023-11-18,Android,42004
2023-11-18,Macintosh,30123
2023-11-18,Linux,6805
2023-11-18,Chrome OS,5460
2023-11-18,(not set),151
2023-11-17,Windows,358774
2023-11-17,iOS,100790
2023-11-17,Macintosh,60986
2023-11-17,Android,54719
2023-11-17,Chrome OS,54178
2023-11-17,Linux,10209
2023-11-17,(not set),497
2023-11-16,Windows,368775
2023-11-16,iOS,113583
2023-11-16,Macintosh,81322
2023-11-16,Chrome OS,70128
2023-11-16,Android,59165
2023-11-16,Linux,9996
2023-11-16,(not set),893
2023-11-15,Windows,407838
2023-11-15,iOS,131114
2023-11-15,Macintosh,91443
2023-11-15,Chrome OS,73860
2023-11-15,Android,64381
2023-11-15,Linux,14013
2023-11-15,(not set),2270
2023-11-14,Windows,435428
2023-11-14,iOS,150139
2023-11-14,Macintosh,99739
2023-11-14,Android,79724
2023-11-14,Chrome OS,76397
2023-11-14,Linux,14438
2023-11-14,(not set),321
2023-11-13,Windows,376389
2023-11-13,iOS,116816
2023-11-13,Macintosh,90668
2023-11-13,Chrome OS,70747
2023-11-13,Android,61472
2023-11-13,Linux,13668
2023-11-13,(not set),224
2023-11-12,Windows,93252
2023-11-12,iOS,72737
2023-11-12,Macintosh,46320
2023-11-12,Android,40154
2023-11-12,Chrome OS,10346
2023-11-12,Linux,8324
2023-11-12,(not set),130
2023-11-11,Windows,70939
2023-11-11,iOS,70376
2023-11-11,Android,37756
2023-11-11,Macintosh,31919
2023-11-11,Linux,8540
2023-11-11,Chrome OS,5746
2023-11-11,(not set),203
2023-11-10,Windows,232226
2023-11-10,iOS,94557
2023-11-10,Macintosh,58169
2023-11-10,Android,50497
2023-11-10,Chrome OS,39316
2023-11-10,Linux,11830
2023-11-10,(not set),172
2023-11-09,Windows,392859
2023-11-09,iOS,117907
2023-11-09,Macintosh,79938
2023-11-09,Chrome OS,69799
2023-11-09,Android,59911
2023-11-09,Linux,13261
2023-11-09,(not set),237
2023-11-08,Windows,379979
2023-11-08,iOS,119485
2023-11-08,Macintosh,86708
2023-11-08,Chrome OS,77979
2023-11-08,Android,59145
2023-11-08,Linux,15477
2023-11-08,(not set),269
2023-11-07,Windows,394257
2023-11-07,iOS,113824
2023-11-07,Macintosh,85096
2023-11-07,Chrome OS,60736
2023-11-07,Android,57751
2023-11-07,Linux,13760
2023-11-07,(not set),215
2023-11-06,Windows,380876
2023-11-06,iOS,109848
2023-11-06,Macintosh,87534
2023-11-06,Chrome OS,71747
2023-11-06,Android,55461
2023-11-06,Linux,15048
2023-11-06,(not set),186
2023-11-05,Windows,109717
2023-11-05,iOS,78388
2023-11-05,Macintosh,47542
2023-11-05,Android,41825
2023-11-05,Chrome OS,10194
2023-11-05,Linux,8305
2023-11-05,(not set),154
2023-11-04,Windows,79106
2023-11-04,iOS,71244
2023-11-04,Android,38308
2023-11-04,Macintosh,32580
2023-11-04,Linux,8106
2023-11-04,Chrome OS,5868
2023-11-04,(not set),231
2023-11-03,Windows,315943
2023-11-03,iOS,105476
2023-11-03,Macintosh,69170
2023-11-03,Chrome OS,58114
2023-11-03,Android,52524
2023-11-03,Linux,12161
2023-11-03,(not set),170
2023-11-02,Windows,375396
2023-11-02,iOS,114709
2023-11-02,Macintosh,80829
2023-11-02,Chrome OS,71540
2023-11-02,Android,55706
2023-11-02,Linux,15794
2023-11-02,(not set),422
2023-11-01,Windows,443432
2023-11-01,iOS,112942
2023-11-01,Macintosh,81864
2023-11-01,Chrome OS,72267
2023-11-01,Android,54046
2023-11-01,Linux,12569
2023-11-01,(not set),365
2023-10-31,Windows,366036
2023-10-31,iOS,99866
2023-10-31,Macintosh,75044
2023-10-31,Chrome OS,59162
2023-10-31,Android,50888
2023-10-31,Linux,14436
2023-10-31,(not set),353
2023-10-30,Windows,369014
2023-10-30,iOS,103675
2023-10-30,Macintosh,80746
2023-10-30,Chrome OS,66694
2023-10-30,Android,49723
2023-10-30,Linux,13464
2023-10-30,(not set),204
2023-10-29,Windows,89792
2023-10-29,iOS,67598
2023-10-29,Macintosh,41892
2023-10-29,Android,36578
2023-10-29,Chrome OS,9577
2023-10-29,Linux,9099
2023-10-29,(not set),114
2023-10-28,Windows,68195
2023-10-28,iOS,64086
2023-10-28,Android,34556
2023-10-28,Macintosh,27224
2023-10-28,Linux,8582
2023-10-28,Chrome OS,5253
2023-10-28,(not set),193
2023-10-27,Windows,284675
2023-10-27,iOS,93979
2023-10-27,Macintosh,60883
2023-10-27,Chrome OS,53779
2023-10-27,Android,47509
2023-10-27,Linux,13113
2023-10-27,(not set),199
2023-10-26,Windows,360158
2023-10-26,iOS,112710
2023-10-26,Macintosh,77496
2023-10-26,Chrome OS,68360
2023-10-26,Android,54651
2023-10-26,Linux,21805
2023-10-26,(not set),339
2023-10-25,Windows,374185
2023-10-25,iOS,112354
2023-10-25,Macintosh,81321
2023-10-25,Chrome OS,72333
2023-10-25,Android,55943
2023-10-25,Linux,25142
2023-10-25,(not set),287
2023-10-24,Windows,393336
2023-10-24,iOS,114507
2023-10-24,Macintosh,83930
2023-10-24,Chrome OS,75559
2023-10-24,Android,54748
2023-10-24,Linux,29206
2023-10-24,(not set),272
2023-10-23,Windows,350806
2023-10-23,iOS,106161
2023-10-23,Macintosh,82101
2023-10-23,Chrome OS,66382
2023-10-23,Android,52410
2023-10-23,Linux,17306
2023-10-23,(not set),275
2023-10-22,Windows,93472
2023-10-22,iOS,74923
2023-10-22,Macintosh,44010
2023-10-22,Android,37588
2023-10-22,Chrome OS,9892
2023-10-22,Linux,8424
2023-10-22,(not set),157
2023-10-21,Windows,73326
2023-10-21,iOS,69678
2023-10-21,Android,37620
2023-10-21,Macintosh,27692
2023-10-21,Linux,9831
2023-10-21,Chrome OS,5692
2023-10-21,(not set),208
2023-10-20,Windows,281791
2023-10-20,iOS,97780
2023-10-20,Macintosh,60390
2023-10-20,Chrome OS,52023
2023-10-20,Android,49574
2023-10-20,Linux,14692
2023-10-20,(not set),240
2023-10-19,Windows,362073
2023-10-19,iOS,113760
2023-10-19,Macintosh,75001
2023-10-19,Chrome OS,71232
2023-10-19,Android,57486
2023-10-19,Linux,14104
2023-10-19,(not set),230
2023-10-18,Windows,361768
2023-10-18,iOS,115973
2023-10-18,Macintosh,79942
2023-10-18,Chrome OS,73711
2023-10-18,Android,57380
2023-10-18,Linux,9437
2023-10-18,(not set),367
2023-10-17,Windows,371521
2023-10-17,iOS,114092
2023-10-17,Macintosh,81958
2023-10-17,Chrome OS,76651
2023-10-17,Android,57959
2023-10-17,Linux,9245
2023-10-17,(not set),192
2023-10-16,Windows,370469
2023-10-16,iOS,106459
2023-10-16,Macintosh,82054
2023-10-16,Chrome OS,64502
2023-10-16,Android,55305
2023-10-16,Linux,10256
2023-10-16,(not set),234
2023-10-15,Windows,100759
2023-10-15,iOS,71652
2023-10-15,Macintosh,42009
2023-10-15,Android,37487
2023-10-15,Chrome OS,9089
2023-10-15,Linux,8101
2023-10-15,(not set),157
2023-10-14,Windows,95017
2023-10-14,iOS,69751
2023-10-14,Android,37145
2023-10-14,Macintosh,29534
2023-10-14,Linux,7960
2023-10-14,Chrome OS,5538
2023-10-14,(not set),292
2023-10-13,Windows,310166
2023-10-13,iOS,99820
2023-10-13,Macintosh,59898
2023-10-13,Android,50246
2023-10-13,Chrome OS,46077
2023-10-13,Linux,10461
2023-10-13,(not set),261
2023-10-12,Windows,412326
2023-10-12,iOS,139071
2023-10-12,Macintosh,85876
2023-10-12,Android,73418
2023-10-12,Chrome OS,64531
2023-10-12,Linux,10645
2023-10-12,(not set),357
2023-10-11,Windows,382205
2023-10-11,iOS,124878
2023-10-11,Macintosh,83164
2023-10-11,Android,64799
2023-10-11,Chrome OS,61375
2023-10-11,Linux,11613
2023-10-11,(not set),190
2023-10-10,Windows,367853
2023-10-10,iOS,116316
2023-10-10,Macintosh,86445
2023-10-10,Chrome OS,64451
2023-10-10,Android,58037
2023-10-10,Linux,10379
2023-10-10,(not set),347
2023-10-09,Windows,292993
2023-10-09,iOS,99878
2023-10-09,Macintosh,71131
2023-10-09,Android,51652
2023-10-09,Chrome OS,43933
2023-10-09,Linux,9209
2023-10-09,(not set),136
2023-10-08,Windows,91331
2023-10-08,iOS,71102
2023-10-08,Android,39218
2023-10-08,Macintosh,39001
2023-10-08,Chrome OS,8253
2023-10-08,Linux,8088
2023-10-07,iOS,73351
2023-10-07,Windows,71178
2023-10-07,Android,41133
2023-10-07,Macintosh,29862
2023-10-07,Linux,8451
2023-10-07,Chrome OS,5638
2023-10-07,(not set),186
